Orthogroup	Bicyclus_anynana	Heliconius_melpomene_melpomene
OG0005333	Bany_02716-RA	HMEL017038g1.t1
OG0005334	Bany_13147-RA	HMEL017540g1.t1
OG0005335	Bany_11223-RA	HMEL006359g1.t1
OG0005336	Bany_11226-RA	HMEL006357g1.t1
OG0005337	Bany_11227-RA	HMEL006356g1.t1
OG0005338	Bany_08744-RA	HMEL012603g1.t1
OG0005339	Bany_10689-RA	HMEL004020g1.t1
OG0005340	Bany_08745-RA	HMEL012602g1.t1
OG0005341	Bany_16529-RA	HMEL014728g1.t1
OG0005342	Bany_16530-RA	HMEL014727g1.t1
OG0005343	Bany_16162-RA	HMEL016085g1.t1
OG0005344	Bany_10692-RA	HMEL036263g1.t1
OG0005345	Bany_11231-RA	HMEL011983g1.t1
OG0005346	Bany_16531-RA	HMEL007393g1.t1
OG0005347	Bany_01035-RA	HMEL005566g1.t1
OG0005348	Bany_01036-RA	HMEL035358g1.t1
OG0005349	Bany_01038-RA	HMEL005568g1.t1
OG0005350	Bany_13736-RA	HMEL011306g1.t1
OG0005351	Bany_16164-RA	HMEL004920g1.t1
OG0005352	Bany_06628-RA	HMEL016115g1.t1
OG0005353	Bany_13737-RA	HMEL037489g1.t1
OG0005354	Bany_16166-RA	HMEL004919g1.t1
OG0005355	Bany_14374-RA	HMEL036623g1.t1
OG0005356	Bany_00112-RA	HMEL010022g1.t1
OG0005357	Bany_11236-RA	HMEL013986g1.t1
OG0005358	Bany_14376-RA	HMEL016266g1.t1
OG0005359	Bany_11238-RA	HMEL013984g1.t1
OG0005360	Bany_08747-RA	HMEL012599g1.t1
OG0005362	Bany_04432-RA	HMEL010789g1.t1
OG0005363	Bany_17489-RA	HMEL005843g1.t1
OG0005364	Bany_11240-RA	HMEL032426g1.t1
OG0005365	Bany_01041-RA	HMEL035356g1.t1
OG0005366	Bany_11242-RA	HMEL013982g1.t1
OG0005367	Bany_06631-RA	HMEL016119g1.t1
OG0005368	Bany_01947-RA	HMEL031434g1.t1
OG0005369	Bany_13151-RA	HMEL017535g1.t1
OG0005370	Bany_05268-RA	HMEL033960g1.t1
OG0005371	Bany_09985-RA	HMEL031771g1.t1
OG0005372	Bany_16170-RA	HMEL016078g1.t1
OG0005373	Bany_15571-RA	HMEL016195g1.t1
OG0005374	Bany_10694-RA	HMEL004031g1.t1
OG0005375	Bany_04436-RA	HMEL009649g1.t1
OG0005376	Bany_17782-RA	HMEL011616g1.t1
OG0005377	Bany_17493-RA	HMEL004588g1.t1
OG0005378	Bany_08752-RA	HMEL012595g1.t1
OG0005379	Bany_14380-RA	HMEL016264g1.t1
OG0005380	Bany_07255-RA	HMEL035801g1.t1
OG0005381	Bany_14381-RA	HMEL016263g1.t1
OG0005382	Bany_16172-RA	HMEL016080g1.t1
OG0005383	Bany_01953-RA	HMEL002749g1.t1
OG0005384	Bany_03531-RA	HMEL015825g1.t1
OG0005385	Bany_01954-RA	HMEL031403g1.t1
OG0005386	Bany_07258-RA	HMEL009249g1.t1
OG0005387	Bany_04439-RA	HMEL009653g1.t1
OG0005388	Bany_05942-RA	HMEL005297g1.t1
OG0005389	Bany_16174-RA	HMEL004392g1.t1
OG0005390	Bany_09414-RA	HMEL005293g1.t1
OG0005391	Bany_05274-RA	HMEL002223g1.t1
OG0005392	Bany_01955-RA	HMEL031404g1.t1
OG0005393	Bany_05276-RA	HMEL002224g1.t1
OG0005394	Bany_11902-RA	HMEL008985g1.t1
OG0005395	Bany_01957-RA	HMEL031405g1.t1
OG0005396	Bany_06636-RA	HMEL016124g1.t1
OG0005397	Bany_16544-RA	HMEL010564g1.t1
OG0005398	Bany_15575-RA	HMEL016199g1.t1
OG0005399	Bany_03536-RA	HMEL015821g1.t1
OG0005400	Bany_17495-RA	HMEL004591g1.t1
OG0005401	Bany_15577-RA	HMEL016201g1.t1
OG0005402	Bany_01049-RA	HMEL005468g1.t1
OG0005403	Bany_03537-RA	HMEL015819g1.t1
OG0005404	Bany_17496-RA	HMEL004592g1.t1
OG0005405	Bany_05279-RA	HMEL002226g1.t1
OG0005406	Bany_04441-RA	HMEL009655g1.t1
OG0005407	Bany_14968-RA	HMEL036406g1.t1
OG0005408	Bany_05281-RA	HMEL033958g1.t1
OG0005409	Bany_15580-RA	HMEL016204g1.t1
OG0005410	Bany_06638-RA	HMEL016127g1.t1
OG0005411	Bany_05282-RA	HMEL002228g1.t1
OG0005412	Bany_05283-RA	HMEL002229g1.t1
OG0005413	Bany_03538-RA	HMEL015818g1.t1
OG0005414	Bany_08038-RA, Bany_08041-RA	HMEL032931g1.t1
OG0005415	Bany_06641-RA	HMEL016130g1.t1
OG0005416	Bany_08764-RA	HMEL012588g1.t1
OG0005417	Bany_08765-RA	HMEL012589g1.t1
OG0005418	Bany_11266-RA	HMEL020809g1.t1
OG0005419	Bany_17498-RA	HMEL004595g1.t1
OG0005420	Bany_16179-RA	HMEL004926g1.t1
OG0005421	Bany_01965-RA	HMEL016554g1.t1
OG0005422	Bany_02734-RA	HMEL017049g1.t1
OG0005423	Bany_16180-RA	HMEL004928g1.t1
OG0005424	Bany_09422-RA	HMEL002371g1.t1
OG0005425	Bany_01966-RA	HMEL016552g1.t1
OG0005426	Bany_10702-RA	HMEL017410g1.t1
OG0005427	Bany_09993-RA	HMEL031767g1.t1
OG0005428	Bany_14973-RA	HMEL007909g1.t1
OG0005429	Bany_11273-RA	HMEL010986g1.t1
OG0005430	Bany_02739-RA	HMEL017052g1.t1
OG0005431	Bany_02740-RA	HMEL017053g1.t1
OG0005432	Bany_14387-RA	HMEL016254g1.t1
OG0005433	Bany_13165-RA	HMEL017522g1.t1
OG0005434	Bany_14388-RA	HMEL016253g1.t1
OG0005435	Bany_11274-RA	HMEL021089g1.t1, HMEL003388g1.t1
OG0005436	Bany_07266-RA	HMEL013046g1.t1
OG0005438	Bany_04447-RA	HMEL009659g1.t1
OG0005440	Bany_17787-RA	HMEL003437g1.t1
OG0005441	Bany_02743-RA	HMEL017055g1.t1
OG0005442	Bany_04448-RA	HMEL022548g1.t1
OG0005443	Bany_00132-RA	HMEL004323g1.t1
OG0005444	Bany_02744-RA	HMEL017056g1.t1
OG0005446	Bany_00134-RA	HMEL011862g1.t1
OG0005447	Bany_00135-RA	HMEL011861g1.t1
OG0005448	Bany_02746-RA	HMEL017058g1.t1
OG0005449	Bany_00137-RA	HMEL011859g1.t1
OG0005450	Bany_17040-RA	HMEL010280g1.t1
OG0005451	Bany_06647-RA	HMEL016137g1.t1
OG0005452	Bany_02747-RA	HMEL017059g1.t1
OG0005453	Bany_09427-RA	HMEL037984g1.t1
OG0005454	Bany_10705-RA	HMEL007170g1.t1
OG0005455	Bany_14980-RA	HMEL007913g1.t1
OG0005456	Bany_17796-RA	HMEL010686g1.t1
OG0005457	Bany_03545-RA	HMEL015813g1.t1
OG0005458	Bany_02752-RA	HMEL017060g1.t1
OG0005459	Bany_09430-RA	HMEL037986g1.t1
OG0005460	Bany_01977-RA	HMEL016542g1.t1
OG0005461	Bany_04450-RA	HMEL030728g1.t1
OG0005462	Bany_01978-RA	HMEL005551g1.t1
OG0005463	Bany_14392-RA	HMEL016250g1.t1
OG0005464	Bany_09433-RA	HMEL038060g1.t1
OG0005465	Bany_01979-RA	HMEL005550g1.t1
OG0005466	Bany_09434-RA	HMEL038061g1.t1
OG0005467	Bany_01981-RA	HMEL005544g1.t1
OG0005468	Bany_08052-RA	HMEL003185g1.t1
OG0005469	Bany_11287-RA	HMEL032451g1.t1
OG0005470	Bany_10709-RA	HMEL007166g1.t1
OG0005471	Bany_11288-RA	HMEL032452g1.t1
OG0005473	Bany_05948-RA	HMEL013380g1.t1
OG0005474	Bany_05949-RA	HMEL013379-RA
OG0005475	Bany_14982-RA	HMEL016044g1.t1
OG0005476	Bany_11290-RA	HMEL013815g1.t1
OG0005477	Bany_01984-RA	HMEL005542g1.t1
OG0005478	Bany_09438-RA	HMEL038030g1.t1
OG0005479	Bany_15585-RA	HMEL016213g1.t1
OG0005480	Bany_16561-RA	HMEL010575g1.t1
OG0005481	Bany_14394-RA	HMEL016247g1.t1
OG0005482	Bany_01987-RA	HMEL005536g1.t1
OG0005483	Bany_09442-RA	HMEL009903g1.t1
OG0005484	Bany_12646-RA	HMEL008132g1.t1
OG0005485	Bany_15587-RA	HMEL016214g1.t1
OG0005486	Bany_09444-RA	HMEL009907g1.t1
OG0005487	Bany_00157-RA	HMEL008655g1.t1
OG0005488	Bany_14397-RA	HMEL008252g1.t1
OG0005489	Bany_03548-RA	HMEL015812g1.t1
OG0005490	Bany_11293-RA	HMEL032460g1.t1
OG0005491	Bany_16565-RA	HMEL032271g1.t1
OG0005492	Bany_00160-RA	HMEL008657g1.t1
OG0005493	Bany_00161-RA	HMEL008658g1.t1
OG0005494	Bany_00162-RA	HMEL008659g1.t1
OG0005495	Bany_06655-RA	HMEL009520g1.t1
OG0005496	Bany_16569-RA	HMEL012659g1.t1
OG0005497	Bany_01990-RA	HMEL002821g1.t1
OG0005498	Bany_10716-RA	HMEL012910g1.t1
OG0005499	Bany_05959-RA	HMEL034929g1.t1
OG0005500	Bany_09449-RA	HMEL022592-RA
OG0005501	Bany_14400-RA	HMEL008250g1.t1
OG0005502	Bany_09450-RA	HMEL009913g1.t1
OG0005503	Bany_10717-RA	HMEL012912g1.t1
OG0005504	Bany_05963-RA	HMEL005330g1.t1
OG0005505	Bany_08777-RA	HMEL002713g1.t1
OG0005506	Bany_14405-RA	HMEL008247g1.t1
OG0005507	Bany_08778-RA	HMEL002714g1.t1
OG0005508	Bany_01056-RA	HMEL013066g1.t1
OG0005509	Bany_14406-RA	HMEL008246g1.t1
OG0005510	Bany_17053-RA	HMEL009255g1.t1, HMEL009254g1.t1
OG0005511	Bany_01057-RA	HMEL013067g1.t1
OG0005512	Bany_10720-RA	HMEL012917g1.t1
OG0005513	Bany_17054-RA	HMEL009257g1.t1
OG0005514	Bany_11920-RA	HMEL011870g1.t1
OG0005515	Bany_17058-RA	HMEL009259g1.t1
OG0005516	Bany_08058-RA	HMEL006128g1.t1
OG0005517	Bany_14411-RA	HMEL004013g1.t1
OG0005518	Bany_05977-RA	HMEL004499g1.t1
OG0005520	Bany_07276-RA	HMEL010384g1.t1
OG0005521	Bany_04463-RA	HMEL004071g1.t1
OG0005522	Bany_17059-RA	HMEL009260-RA
OG0005523	Bany_02759-RA	HMEL012576g1.t1
OG0005524	Bany_10727-RA	HMEL012922g1.t1
OG0005525	Bany_04465-RA	HMEL004072g1.t1
OG0005526	Bany_01061-RA	HMEL013073g1.t1
OG0005527	Bany_07278-RA	HMEL010385g1.t1
OG0005528	Bany_14414-RA	HMEL008223g1.t1
OG0005529	Bany_16208-RA	HMEL014412g1.t1
OG0005530	Bany_09459-RA	HMEL038018g1.t1
OG0005531	Bany_09460-RA	HMEL007643g1.t1
OG0005532	Bany_10729-RA	HMEL036245g1.t1
OG0005533	Bany_09462-RA	HMEL007641g1.t1
OG0005534	Bany_09463-RA	HMEL007640g1.t1
OG0005535	Bany_10731-RA	HMEL012925g1.t1
OG0005536	Bany_14416-RA	HMEL008221g1.t1
OG0005537	Bany_16590-RA	HMEL030409g1.t1
OG0005538	Bany_10733-RA	HMEL012926g1.t1
OG0005539	Bany_02007-RA	HMEL004109g1.t1
OG0005540	Bany_10734-RA	HMEL012927g1.t1
OG0005541	Bany_13182-RA	HMEL008241g1.t1
OG0005542	Bany_10737-RA	HMEL012929g1.t1
OG0005543	Bany_01064-RA	HMEL014562g1.t1
OG0005544	Bany_02764-RA	HMEL012567g1.t1
OG0005545	Bany_09466-RA	HMEL007635g1.t1
OG0005546	Bany_09467-RA	HMEL038019g1.t1
OG0005547	Bany_14421-RA	HMEL003197g1.t1
OG0005548	Bany_16594-RA	HMEL032237g1.t1
OG0005549	Bany_10740-RA	HMEL010984g1.t1
OG0005550	Bany_10741-RA	HMEL010983g1.t1
OG0005551	Bany_11299-RA	HMEL020711g1.t1
OG0005552	Bany_17066-RA	HMEL009264g1.t1
OG0005553	Bany_04471-RA	HMEL004075g1.t1
OG0005555	Bany_04474-RA	HMEL004077g1.t1
OG0005556	Bany_02009-RA	HMEL013214g1.t1
OG0005557	Bany_06000-RA	HMEL034858g1.t1
OG0005558	Bany_06001-RA	HMEL034857g1.t1
OG0005559	Bany_06002-RA	HMEL034856g1.t1
OG0005560	Bany_09473-RA	HMEL037954g1.t1
OG0005561	Bany_11928-RA	HMEL006763-RA
OG0005562	Bany_17071-RA	HMEL009270g1.t1
OG0005563	Bany_10747-RA	HMEL036255g1.t1
OG0005564	Bany_17073-RA	HMEL009271g1.t1
OG0005565	Bany_04481-RA	HMEL004080g1.t1
OG0005566	Bany_09476-RA	HMEL037955g1.t1
OG0005567	Bany_09477-RA	HMEL004723g1.t1
OG0005568	Bany_00189-RA	HMEL015093g1.t1
OG0005569	Bany_09478-RA	HMEL004728g1.t1
OG0005570	Bany_10752-RA	HMEL008293g1.t1
OG0005571	Bany_08070-RA	HMEL021303g1.t1
OG0005572	Bany_16213-RA	HMEL022533g1.t1
OG0005574	Bany_09482-RA	HMEL004730g1.t1
OG0005575	Bany_01076-RA	HMEL020654g1.t1
OG0005576	Bany_10754-RA	HMEL012908g1.t1
OG0005577	Bany_10755-RA	HMEL012907g1.t1
OG0005578	Bany_17831-RA	HMEL006182g1.t1
OG0005579	Bany_06010-RA	HMEL020235g1.t1
OG0005580	Bany_13188-RA	HMEL011493g1.t1
OG0005581	Bany_06684-RA	HMEL011175g1.t1
OG0005582	Bany_09485-RA	HMEL037958g1.t1
OG0005583	Bany_01078-RA	HMEL035338g1.t1
OG0005584	Bany_17076-RA	HMEL003876-RA
OG0005585	Bany_07704-RA, Bany_01079-RA, Bany_14467-RA	HMEL036666g1.t1
OG0005586	Bany_12679-RA	HMEL010957g1.t1
OG0005587	Bany_09486-RA	HMEL004733g1.t1
OG0005588	Bany_17077-RA	HMEL003875g1.t1
OG0005589	Bany_10758-RA	HMEL012903g1.t1
OG0005590	Bany_11931-RA	HMEL006756g1.t1
OG0005591	Bany_09487-RA	HMEL004734g1.t1
OG0005592	Bany_03568-RA	HMEL017262g1.t1
OG0005593	Bany_03569-RA	HMEL017261g1.t1
OG0005594	Bany_17079-RA	HMEL003873g1.t1
OG0005595	Bany_06013-RA	HMEL034854g1.t1
OG0005596	Bany_11301-RA	HMEL032463g1.t1
OG0005597	Bany_17081-RA	HMEL030489g1.t1
OG0005598	Bany_13189-RA	HMEL011492g1.t1
OG0005599	Bany_06688-RA	HMEL011179g1.t1
OG0005600	Bany_13755-RA	HMEL037501g1.t1
OG0005601	Bany_02771-RA	HMEL012562g1.t1
OG0005602	Bany_10765-RA	HMEL036235g1.t1
OG0005603	Bany_10766-RA	HMEL011481g1.t1
OG0005604	Bany_16222-RA	HMEL022526g1.t1
OG0005605	Bany_17835-RA	HMEL006181g1.t1
OG0005606	Bany_10767-RA	HMEL011483g1.t1
OG0005607	Bany_17088-RA	HMEL003866g1.t1
OG0005608	Bany_17140-RA, Bany_10768-RA	HMEL014897g1.t1
OG0005609	Bany_02773-RA	HMEL012560g1.t1
OG0005610	Bany_11305-RA	HMEL007873g1.t1
OG0005611	Bany_02774-RA	HMEL012559g1.t1
OG0005612	Bany_17836-RA	HMEL006180g1.t1
OG0005613	Bany_02026-RA	HMEL013205g1.t1
OG0005614	Bany_02775-RA	HMEL012558g1.t1
OG0005615	Bany_16602-RA	HMEL032236g1.t1
OG0005616	Bany_13761-RA	HMEL011317g1.t1
OG0005617	Bany_08085-RA	HMEL032873g1.t1
OG0005618	Bany_10021-RA	HMEL031758g1.t1
OG0005619	Bany_14993-RA	HMEL012964g1.t1
OG0005620	Bany_10022-RA	HMEL009896g1.t1
OG0005621	Bany_16229-RA	HMEL014423g1.t1
OG0005622	Bany_14429-RA	HMEL036679g1.t1
OG0005624	Bany_14430-RA	HMEL036678g1.t1
OG0005626	Bany_13193-RA	HMEL011488g1.t1
OG0005627	Bany_06696-RA	HMEL011195g1.t1
OG0005628	Bany_06024-RA	HMEL034847g1.t1
OG0005629	Bany_05314-RA	HMEL009933g1.t1
OG0005630	Bany_14436-RA	HMEL015047g1.t1
OG0005631	Bany_13770-RA	HMEL037511g1.t1
OG0005632	Bany_01089-RA	HMEL035335g1.t1
OG0005633	Bany_08790-RA	HMEL002589g1.t1
OG0005634	Bany_16604-RA	HMEL016100g1.t1
OG0005635	Bany_09492-RA	HMEL005582g1.t1
OG0005636	Bany_05315-RA	HMEL033926g1.t1
OG0005637	Bany_11313-RA	HMEL032469g1.t1
OG0005639	Bany_05316-RA	HMEL033925g1.t1
OG0005640	Bany_05317-RA	HMEL033924g1.t1
OG0005641	Bany_11314-RA	HMEL009577g1.t1
OG0005642	Bany_05318-RA	HMEL009939g1.t1
OG0005643	Bany_05319-RA	HMEL009940g1.t1
OG0005644	Bany_16234-RA	HMEL014434g1.t1
OG0005645	Bany_11315-RA	HMEL009576g1.t1
OG0005646	Bany_16235-RA	HMEL014433g1.t1
OG0005647	Bany_05320-RA	HMEL009941g1.t1
OG0005648	Bany_05321-RA	HMEL009942g1.t1
OG0005649	Bany_06699-RA	HMEL011243g1.t1
OG0005650	Bany_02784-RA	HMEL012551g1.t1
OG0005651	Bany_12693-RA	HMEL008120g1.t1
OG0005652	Bany_02786-RA	HMEL012552g1.t1
OG0005653	Bany_08091-RA, Bany_08097-RA	HMEL032870g1.t1
OG0005654	Bany_01092-RA	HMEL003739g1.t1
OG0005655	Bany_14994-RA	HMEL008399g1.t1
OG0005656	Bany_03579-RA	HMEL017251g1.t1
OG0005657	Bany_17519-RA	HMEL005846g1.t1
OG0005658	Bany_08096-RA	HMEL007743g1.t1
OG0005659	Bany_11318-RA	HMEL032472g1.t1
OG0005660	Bany_02038-RA	HMEL013200g1.t1
OG0005661	Bany_12699-RA	HMEL008110g1.t1
OG0005662	Bany_17520-RA	HMEL034454g1.t1
OG0005663	Bany_07291-RA	HMEL009809g1.t1
OG0005664	Bany_12701-RA	HMEL008112g1.t1
OG0005665	Bany_03582-RA	HMEL017249g1.t1
OG0005666	Bany_02039-RA	HMEL013199g1.t1
OG0005667	Bany_16239-RA	HMEL037321g1.t1
OG0005668	Bany_12702-RA	HMEL008113g1.t1
OG0005669	Bany_02040-RA	HMEL013198g1.t1
OG0005670	Bany_04494-RA	HMEL004084g1.t1
OG0005671	Bany_02041-RA	HMEL013197g1.t1
OG0005672	Bany_17524-RA	HMEL016595g1.t1
OG0005673	Bany_13197-RA	HMEL003654g1.t1
OG0005674	Bany_04495-RA	HMEL004085g1.t1
OG0005675	Bany_02788-RA	HMEL012549g1.t1
OG0005676	Bany_02043-RA	HMEL013195g1.t1
OG0005677	Bany_10028-RA	HMEL010701g1.t1
OG0005678	Bany_07765-RA, Bany_08098-RA	HMEL007741g1.t1
OG0005679	Bany_02789-RA	HMEL012548g1.t1
OG0005680	Bany_17841-RA	HMEL006176g1.t1
OG0005681	Bany_02790-RA	HMEL012547g1.t1
OG0005682	Bany_10029-RA	HMEL031815g1.t1
OG0005683	Bany_08100-RA	HMEL007739g1.t1
OG0005684	Bany_10031-RA	HMEL010699g1.t1
OG0005685	Bany_02045-RA	HMEL013192g1.t1
OG0005686	Bany_04496-RA	HMEL004086g1.t1
OG0005687	Bany_07297-RA	HMEL009806g1.t1
OG0005688	Bany_04498-RA	HMEL004089g1.t1
OG0005689	Bany_03588-RA	HMEL030179g1.t1
OG0005690	Bany_01099-RA	HMEL035331g1.t1
OG0005691	Bany_16246-RA	HMEL014438g1.t1
OG0005692	Bany_03589-RA	HMEL030180g1.t1
OG0005694	Bany_03592-RA	HMEL017243g1.t1
OG0005695	Bany_12711-RA	HMEL002731g1.t1
OG0005696	Bany_02048-RA	HMEL013189g1.t1
OG0005697	Bany_11321-RA	HMEL017306g1.t1
OG0005698	Bany_02049-RA	HMEL013188g1.t1
OG0005699	Bany_13776-RA	HMEL002312g1.t1
OG0005700	Bany_17845-RA	HMEL006173g1.t1
OG0005701	Bany_17846-RA	HMEL006171g1.t1
OG0005702	Bany_03593-RA	HMEL017242g1.t1
OG0005703	Bany_09505-RA	HMEL009363g1.t1
OG0005704	Bany_03594-RA	HMEL030181g1.t1
OG0005705	Bany_09507-RA	HMEL012478g1.t1
OG0005707	Bany_07307-RA	HMEL012736g1.t1
OG0005708	Bany_09508-RA	HMEL037981g1.t1
OG0005709	Bany_07308-RA	HMEL012735g1.t1
OG0005710	Bany_04500-RA	HMEL016354g1.t1
OG0005711	Bany_06705-RA	HMEL011234g1.t1
OG0005712	Bany_11951-RA	HMEL036980g1.t1
OG0005713	Bany_11952-RA	HMEL002544g1.t1
OG0005714	Bany_08799-RA	HMEL010524g1.t1
OG0005715	Bany_00210-RA	HMEL010327g1.t1, HMEL036324g1.t1
OG0005716	Bany_13199-RA	HMEL002813g1.t1
OG0005717	Bany_00211-RA	HMEL031212g1.t1
OG0005718	Bany_17111-RA	HMEL030500g1.t1
OG0005719	Bany_02808-RA	HMEL012542g1.t1
OG0005720	Bany_02809-RA	HMEL012541g1.t1
OG0005721	Bany_10034-RA	HMEL031822g1.t1
OG0005722	Bany_06707-RA	HMEL011231-RA
OG0005723	Bany_08802-RA	HMEL002552g1.t1
OG0005724	Bany_11956-RA	HMEL036978g1.t1
OG0005725	Bany_03602-RA	HMEL017235g1.t1
OG0005726	Bany_11959-RA	HMEL002539g1.t1
OG0005727	Bany_03603-RA	HMEL030184g1.t1
OG0005728	Bany_03604-RA	HMEL017233g1.t1
OG0005729	Bany_02813-RA	HMEL035022g1.t1
OG0005730	Bany_10037-RA	HMEL017996g1.t1
OG0005731	Bany_13777-RA	HMEL011586g1.t1
OG0005732	Bany_17857-RA	HMEL006187g1.t1
OG0005733	Bany_13200-RA	HMEL002812g1.t1
OG0005734	Bany_03606-RA	HMEL017231g1.t1
OG0005735	Bany_02816-RA	HMEL012533g1.t1
OG0005736	Bany_01105-RA	HMEL035324g1.t1
OG0005737	Bany_13203-RA	HMEL002810g1.t1
OG0005738	Bany_10039-RA	HMEL031827g1.t1
OG0005739	Bany_03609-RA	HMEL017229g1.t1
OG0005740	Bany_06712-RA	HMEL011228g1.t1
OG0005741	Bany_00214-RA	HMEL031210g1.t1
OG0005742	Bany_02061-RA	HMEL008731g1.t1
OG0005743	Bany_07311-RA	HMEL035783g1.t1
OG0005744	Bany_16617-RA	HMEL010402g1.t1
OG0005745	Bany_09518-RA	HMEL002445g1.t1
OG0005746	Bany_06033-RA	HMEL010755g1.t1
OG0005747	Bany_03615-RA	HMEL017224g1.t1
OG0005748	Bany_02064-RA	HMEL031398g1.t1, HMEL008733g1.t1
OG0005749	Bany_06034-RA	HMEL010756g1.t1
OG0005750	Bany_05349-RA	HMEL033920g1.t1
OG0005751	Bany_15002-RA	HMEL036427g1.t1
OG0005753	Bany_06038-RA	HMEL010758g1.t1
OG0005754	Bany_03619-RA	HMEL030190g1.t1
OG0005755	Bany_15006-RA	HMEL008388g1.t1
OG0005756	Bany_03620-RA	HMEL017220g1.t1
OG0005758	Bany_03621-RA	HMEL017219g1.t1
OG0005759	Bany_02066-RA	HMEL008735g1.t1
OG0005760	Bany_10790-RA	HMEL036160g1.t1
OG0005761	Bany_02823-RA	HMEL012530g1.t1
OG0005762	Bany_03622-RA	HMEL030191g1.t1
OG0005763	Bany_08104-RA	HMEL032864g1.t1
OG0005764	Bany_03623-RA	HMEL030192g1.t1
OG0005765	Bany_08105-RA	HMEL032863g1.t1
OG0005766	Bany_08106-RA	HMEL032862g1.t1
OG0005767	Bany_03624-RA	HMEL017216g1.t1
OG0005768	Bany_08107-RA	HMEL002437g1.t1
OG0005769	Bany_06718-RA	HMEL011221g1.t1
OG0005770	Bany_01111-RA	HMEL013885g1.t1
OG0005771	Bany_08108-RA	HMEL032861g1.t1
OG0005772	Bany_06719-RA, Bany_03133-RA	HMEL011227g1.t1
OG0005773	Bany_06720-RA	HMEL011216g1.t1
OG0005774	Bany_00220-RA	HMEL010336g1.t1
OG0005775	Bany_07317-RA	HMEL009811g1.t1
OG0005776	Bany_15626-RA	HMEL017480g1.t1
OG0005777	Bany_00221-RA	HMEL031209g1.t1
OG0005778	Bany_04506-RA	HMEL014140g1.t1
OG0005780	Bany_11331-RA	HMEL017961g1.t1
OG0005781	Bany_13209-RA	HMEL002802g1.t1
OG0005782	Bany_01113-RA	HMEL013884g1.t1
OG0005783	Bany_06723-RA	HMEL011213g1.t1
OG0005785	Bany_15628-RA	HMEL017482g1.t1
OG0005786	Bany_04510-RA	HMEL014136g1.t1
OG0005787	Bany_04511-RA	HMEL014135g1.t1
OG0005788	Bany_16620-RA	HMEL009736g1.t1
OG0005789	Bany_06724-RA	HMEL011215g1.t1
OG0005790	Bany_15630-RA	HMEL017483g1.t1
OG0005791	Bany_16281-RA	HMEL037199g1.t1
OG0005792	Bany_04514-RA	HMEL014132g1.t1
OG0005793	Bany_00224-RA	HMEL010343g1.t1
OG0005794	Bany_16282-RA	HMEL037196g1.t1
OG0005795	Bany_04516-RA	HMEL030738g1.t1
OG0005796	Bany_11337-RA, Bany_11336-RA	HMEL017960g1.t1
OG0005797	Bany_10796-RA	HMEL036157g1.t1
OG0005798	Bany_04517-RA	HMEL030739g1.t1
OG0005799	Bany_04518-RA	HMEL014131g1.t1
OG0005800	Bany_16284-RA	HMEL017626g1.t1
OG0005801	Bany_02080-RA, Bany_02077-RA	HMEL008740g1.t1
OG0005802	Bany_11338-RA	HMEL017959g1.t1
OG0005803	Bany_06727-RA	HMEL011187g1.t1
OG0005804	Bany_17532-RA	HMEL016585g1.t1
OG0005805	Bany_00225-RA	HMEL010344g1.t1
OG0005806	Bany_17874-RA	HMEL016952g1.t1
OG0005807	Bany_00226-RA	HMEL010345g1.t1
OG0005808	Bany_11964-RA	HMEL016515g1.t1
OG0005809	Bany_05355-RA	HMEL033912g1.t1
OG0005810	Bany_06729-RA	HMEL011182g1.t1
OG0005811	Bany_10799-RA	HMEL025023g1.t1
OG0005812	Bany_06730-RA	HMEL011183g1.t1
OG0005813	Bany_17533-RA	HMEL016584g1.t1
OG0005814	Bany_07322-RA	HMEL009816g1.t1
OG0005815	Bany_01118-RA	HMEL007044-RA
OG0005816	Bany_10800-RA	HMEL025024g1.t1
OG0005818	Bany_01119-RA	HMEL007043g1.t1
OG0005819	Bany_08114-RA	HMEL033639g1.t1, HMEL032857g1.t1, HMEL022376g1.t1
OG0005820	Bany_17534-RA	HMEL016582g1.t1
OG0005821	Bany_10802-RA	HMEL025026g1.t1
OG0005822	Bany_13215-RA	HMEL002792g1.t1
OG0005823	Bany_15014-RA	HMEL008384g1.t1
OG0005824	Bany_08115-RA	HMEL032851g1.t1
OG0005825	Bany_06042-RA	HMEL016611g1.t1
OG0005826	Bany_04523-RA	HMEL014126g1.t1
OG0005827	Bany_15017-RA	HMEL008382g1.t1
OG0005828	Bany_10804-RA	HMEL036152g1.t1
OG0005829	Bany_15019-RA	HMEL008381g1.t1
OG0005830	Bany_10805-RA	HMEL025031g1.t1
OG0005831	Bany_10806-RA	HMEL025032-RA
OG0005832	Bany_17131-RA	HMEL014901g1.t1
OG0005833	Bany_01123-RA	HMEL003569g1.t1
OG0005834	Bany_09531-RA	HMEL016477g1.t1
OG0005835	Bany_11966-RA	HMEL016514g1.t1
OG0005836	Bany_17536-RA	HMEL016581g1.t1
OG0005837	Bany_15637-RA	HMEL017487-RA
OG0005838	Bany_00232-RA	HMEL010349g1.t1
OG0005839	Bany_01124-RA	HMEL003567g1.t1
OG0005840	Bany_06046-RA	HMEL016606g1.t1
OG0005841	Bany_13220-RA	HMEL002789g1.t1
OG0005842	Bany_13221-RA	HMEL002788g1.t1
OG0005843	Bany_06047-RA	HMEL034875g1.t1
