HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N7.HOG0006058	OG0004425	n5								Vcard_DToL02232-RA	
N7.HOG0006059	OG0004426	n0								Vcard_DToL08153-RA	XP_026494498.1
N7.HOG0006060	OG0004427	n4								Vcard_DToL01427-RA	
N7.HOG0006061	OG0004427	n6								Vcard_DToL01426-RA	XP_026496596.1
N7.HOG0006062	OG0004428	n0								Vcard_DToL08154-RA	XP_026494496.1
N7.HOG0006063	OG0004429	n6								Vcard_DToL15479-RA	
N7.HOG0006064	OG0004430	n1								Vcard_DToL12165-RA	XP_026499212.1
N7.HOG0006065	OG0004431	n0								Vcard_DToL02375-RA	XP_026484990.1
N7.HOG0006066	OG0004432	n0								Vcard_DToL00544-RA	XP_026499493.1
N7.HOG0006067	OG0004433	n0								Vcard_DToL13727-RA	XP_026495404.1
N7.HOG0006068	OG0004434	n0								Vcard_DToL14370-RA	XP_026498897.1
N7.HOG0006069	OG0004435	n0								Vcard_DToL12158-RA	XP_026499216.1
N7.HOG0006070	OG0004436	n0								Vcard_DToL14366-RA	XP_026498909.1, XP_026498910.1
N7.HOG0006071	OG0004437	n0								Vcard_DToL10365-RA, Vcard_DToL10364-RA	XP_026485310.1
N7.HOG0006072	OG0004438	n0								Vcard_DToL13937-RA	XP_026496120.1
N7.HOG0006073	OG0004439	n0								Vcard_DToL14363-RA	XP_026498904.1
N7.HOG0006074	OG0004440	n0								Vcard_DToL14359-RA	XP_026498911.1
N7.HOG0006075	OG0004441	n0								Vcard_DToL05753-RA	XP_026487463.1
N7.HOG0006076	OG0004442	n0								Vcard_DToL00636-RA	XP_026498390.1
N7.HOG0006077	OG0004443	n0								Vcard_DToL12578-RA	XP_026495724.1
N7.HOG0006078	OG0004444	n0								Vcard_DToL14355-RA, Vcard_DToL14356-RA	XP_026498886.1
N7.HOG0006079	OG0004445	n0								Vcard_DToL05767-RA	XP_026487448.1
N7.HOG0006080	OG0004446	n0								Vcard_DToL17228-RA	XP_026483999.1
N7.HOG0006081	OG0004447	n0								Vcard_DToL12577-RA	XP_026495723.1
N7.HOG0006082	OG0004448	n0								Vcard_DToL13822-RA	XP_026496537.1
N7.HOG0006083	OG0004449	n0								Vcard_DToL05771-RA	XP_026487375.1, XP_026487374.1
N7.HOG0006084	OG0004450	n0								Vcard_DToL03049-RA	XP_026498556.1, XP_026498555.1
N7.HOG0006085	OG0004451	n0								Vcard_DToL08506-RA	XP_026495190.1, XP_026495189.1
N7.HOG0006086	OG0004452	n0								Vcard_DToL07503-RA	XP_026496856.1, XP_026496857.1
N7.HOG0006087	OG0004453	n0								Vcard_DToL05709-RA	XP_026487548.1
N7.HOG0006088	OG0004454	n0								Vcard_DToL17217-RA	XP_026483989.1
N7.HOG0006089	OG0004455	n0								Vcard_DToL03054-RA	XP_026498552.1
N7.HOG0006090	OG0004456	n0								Vcard_DToL14348-RA, Vcard_DToL14349-RA	XP_026486683.1
N7.HOG0006091	OG0004457	n0								Vcard_DToL12132-RA	XP_026499068.1
N7.HOG0006092	OG0004458	n0								Vcard_DToL12563-RA	XP_026495717.1, XP_026495718.1
N7.HOG0006093	OG0004459	n0								Vcard_DToL07507-RA	XP_026492771.1
N7.HOG0006094	OG0004460	n0								Vcard_DToL03057-RA	XP_026498684.1
N7.HOG0006095	OG0004461	n0									XP_026496526.1
N7.HOG0006096	OG0004462	n0								Vcard_DToL02402-RA	XP_026484325.1
N7.HOG0006097	OG0004463	n0								Vcard_DToL03815-RA, Vcard_DToL03814-RA	XP_026491517.1
N7.HOG0006098	OG0004464	n0								Vcard_DToL02403-RA	XP_026484337.1
N7.HOG0006099	OG0004465	n0								Vcard_DToL13799-RA	XP_026496517.1
N7.HOG0006100	OG0004466	n0								Vcard_DToL05178-RA	XP_026486068.1
N7.HOG0006101	OG0004467	n0								Vcard_DToL03833-RA	XP_026491328.1
N7.HOG0006102	OG0004468	n5									XP_026493921.1
N7.HOG0006103	OG0004468	n6								Vcard_DToL10942-RA	
N7.HOG0006104	OG0004469	n0								Vcard_DToL09223-RA	XP_026499788.1
N7.HOG0006105	OG0004470	n0								Vcard_DToL03058-RA	XP_026498672.1
N7.HOG0006106	OG0004471	n4									XP_026485620.1
N7.HOG0006107	OG0004471	n7									XP_026498000.1, XP_026498325.1
N7.HOG0006108	OG0004472	n0								Vcard_DToL02416-RA	XP_026484864.1
N7.HOG0006109	OG0004473	n0								Vcard_DToL08228-RA	XP_026501043.1
N7.HOG0006110	OG0004474	n0								Vcard_DToL01435-RA	XP_026496599.1
N7.HOG0006111	OG0004475	n5								Vcard_DToL03839-RA	XP_026491497.1
N7.HOG0006112	OG0004476	n0								Vcard_DToL03059-RA	XP_026498682.1
N7.HOG0006113	OG0004477	n0								Vcard_DToL17178-RA	XP_026483981.1
N7.HOG0006114	OG0004478	n0								Vcard_DToL15610-RA	XP_026497719.1
N7.HOG0006115	OG0004479	n0								Vcard_DToL12552-RA	XP_026488014.1
N7.HOG0006116	OG0004480	n0								Vcard_DToL14318-RA	XP_026486718.1
N7.HOG0006117	OG0004481	n0								Vcard_DToL12090-RA	XP_026486847.1
N7.HOG0006118	OG0004482	n4								Vcard_DToL12542-RA	XP_026487999.1
N7.HOG0006119	OG0004482	n6								Vcard_DToL12543-RA	
N7.HOG0006120	OG0004483	n0								Vcard_DToL14307-RA, Vcard_DToL14309-RA	XP_026486707.1
N7.HOG0006121	OG0004484	n0								Vcard_DToL00575-RA	XP_026490032.1
N7.HOG0006122	OG0004485	n5								Vcard_DToL08496-RA	
N7.HOG0006123	OG0004485	n6								Vcard_DToL08499-RA	XP_026494922.1
N7.HOG0006124	OG0004486	n0								Vcard_DToL01461-RA	XP_026494695.1
N7.HOG0006125	OG0004487	n0								Vcard_DToL01464-RA, Vcard_DToL01463-RA	XP_026494726.1
N7.HOG0006126	OG0004488	n0								Vcard_DToL12538-RA	XP_026488012.1
N7.HOG0006127	OG0004489	n0								Vcard_DToL12536-RA	XP_026488000.1
N7.HOG0006128	OG0004490	n0								Vcard_DToL14303-RA	XP_026486726.1
N7.HOG0006129	OG0004491	n0								Vcard_DToL17162-RA	XP_026483923.1
N7.HOG0006130	OG0004492	n0								Vcard_DToL12181-RA	XP_026499151.1
N7.HOG0006131	OG0004493	n0								Vcard_DToL17160-RA	XP_026483928.1
N7.HOG0006132	OG0004494	n0								Vcard_DToL08216-RA	XP_026488057.1
N7.HOG0006133	OG0004495	n0								Vcard_DToL17159-RA	XP_026483927.1
N7.HOG0006134	OG0004496	n0								Vcard_DToL10069-RA	XP_026493195.1
N7.HOG0006135	OG0004497	n0								Vcard_DToL04526-RA	XP_026485680.1
N7.HOG0006136	OG0004498	n0								Vcard_DToL07543-RA	XP_026492861.1
N7.HOG0006137	OG0004499	n0								Vcard_DToL10905-RA	XP_026490311.1
N7.HOG0006138	OG0004500	n0								Vcard_DToL08485-RA	XP_026495337.1
N7.HOG0006139	OG0004501	n0								Vcard_DToL11916-RA	XP_026489220.1
N7.HOG0006140	OG0004502	n0								Vcard_DToL11915-RA	XP_026489213.1
N7.HOG0006141	OG0004503	n0								Vcard_DToL08213-RA	XP_026488067.1
N7.HOG0006142	OG0004504	n0								Vcard_DToL02731-RA, Vcard_DToL02732-RA	XP_026488670.1
N7.HOG0006143	OG0004505	n0								Vcard_DToL06764-RA	XP_026485060.1
N7.HOG0006144	OG0004506	n5									XP_026483611.1
N7.HOG0006145	OG0004507	n0								Vcard_DToL02434-RA	XP_026484591.1
N7.HOG0006146	OG0004508	n0								Vcard_DToL14441-RA	XP_026494362.1
N7.HOG0006147	OG0004509	n0								Vcard_DToL02438-RA	XP_026484507.1
N7.HOG0006148	OG0004510	n0								Vcard_DToL14440-RA	XP_026494371.1
N7.HOG0006149	OG0004511	n0								Vcard_DToL09209-RA	XP_026486574.1
N7.HOG0006150	OG0004512	n0								Vcard_DToL05663-RA	XP_026487368.1
N7.HOG0006151	OG0004513	n0								Vcard_DToL08196-RA	XP_026488082.1
N7.HOG0006152	OG0004514	n0								Vcard_DToL04536-RA	XP_026490859.1
N7.HOG0006153	OG0004515	n0								Vcard_DToL08194-RA	XP_026488079.1
N7.HOG0006154	OG0004516	n0								Vcard_DToL09197-RA, Vcard_DToL09196-RA	XP_026486551.1
N7.HOG0006155	OG0004517	n0								Vcard_DToL05661-RA	XP_026487347.1
N7.HOG0006156	OG0004518	n0								Vcard_DToL02446-RA	XP_026484737.1
N7.HOG0006157	OG0004519	n0								Vcard_DToL05335-RA	XP_026486000.1
N7.HOG0006158	OG0004520	n0								Vcard_DToL04541-RA	XP_026490833.1
N7.HOG0006159	OG0004521	n0								Vcard_DToL08190-RA	XP_026489433.1
N7.HOG0006160	OG0004522	n0								Vcard_DToL04543-RA	XP_026490835.1
N7.HOG0006161	OG0004523	n0								Vcard_DToL00582-RA	XP_026497434.1
N7.HOG0006162	OG0004524	n0								Vcard_DToL08474-RA	XP_026495143.1
N7.HOG0006163	OG0004525	n0								Vcard_DToL09205-RA	XP_026486552.1
N7.HOG0006164	OG0004526	n0								Vcard_DToL05653-RA	XP_026487522.1, XP_026487524.1
N7.HOG0006165	OG0004527	n0								Vcard_DToL09208-RA	XP_026486553.1
N7.HOG0006166	OG0004528	n0								Vcard_DToL10325-RA	XP_026485327.1
N7.HOG0006167	OG0004529	n0								Vcard_DToL04546-RA	XP_026490862.1
N7.HOG0006168	OG0004530	n0								Vcard_DToL10319-RA	XP_026485320.1
N7.HOG0006169	OG0004531	n5								Vcard_DToL17146-RA	
N7.HOG0006170	OG0004531	n8									XP_026484075.1
N7.HOG0006171	OG0004532	n0								Vcard_DToL15684-RA	XP_026497782.1
N7.HOG0006172	OG0004533	n0								Vcard_DToL10904-RA	XP_026490286.1
N7.HOG0006173	OG0004534	n0								Vcard_DToL15685-RA	XP_026497783.1
N7.HOG0006174	OG0004535	n0								Vcard_DToL10057-RA	XP_026493359.1, XP_026493360.1
N7.HOG0006175	OG0004536	n0								Vcard_DToL06937-RA	XP_026489484.1
N7.HOG0006176	OG0004538	n4									XP_026494727.1
N7.HOG0006177	OG0004538	n7								Vcard_DToL01475-RA	XP_026494797.1
N7.HOG0006178	OG0004539	n0								Vcard_DToL00589-RA	XP_026497032.1
N7.HOG0006179	OG0004540	n0								Vcard_DToL10311-RA, Vcard_DToL10310-RA	XP_026493005.1
N7.HOG0006180	OG0004541	n0								Vcard_DToL06958-RA	XP_026489443.1
N7.HOG0006181	OG0004542	n4								Vcard_DToL09184-RA	
N7.HOG0006182	OG0004542	n6								Vcard_DToL09185-RA	XP_026490244.1
N7.HOG0006183	OG0004543	n0								Vcard_DToL15693-RA	XP_026497804.1, XP_026497803.1
N7.HOG0006184	OG0004544	n0								Vcard_DToL02479-RA, Vcard_DToL02478-RA	XP_026484817.1
N7.HOG0006185	OG0004545	n7								Vcard_DToL02481-RA	XP_026484785.1
N7.HOG0006186	OG0004545	n8								Vcard_DToL02482-RA	
N7.HOG0006187	OG0004546	n0								Vcard_DToL15701-RA	XP_026497816.1
N7.HOG0006188	OG0004547	n4								Vcard_DToL17135-RA	XP_026501773.1
N7.HOG0006189	OG0004547	n6								Vcard_DToL17136-RA	
N7.HOG0006190	OG0004548	n0								Vcard_DToL15697-RA	XP_026497746.1
N7.HOG0006191	OG0004549	n0								Vcard_DToL02485-RA, Vcard_DToL02484-RA	XP_026484791.1
N7.HOG0006192	OG0004550	n0								Vcard_DToL17132-RA	XP_026501764.1
N7.HOG0006193	OG0004551	n0								Vcard_DToL08462-RA	XP_026494941.1
N7.HOG0006194	OG0004552	n0								Vcard_DToL08461-RA	XP_026494938.1
N7.HOG0006195	OG0004553	n0								Vcard_DToL08186-RA	XP_026490761.1
N7.HOG0006196	OG0004554	n3								Vcard_DToL02791-RA	
N7.HOG0006197	OG0004554	n6								Vcard_DToL02793-RA	XP_026488709.1
N7.HOG0006198	OG0004555	n0								Vcard_DToL11902-RA	XP_026489230.1
N7.HOG0006199	OG0004556	n6								Vcard_DToL11903-RA	
N7.HOG0006200	OG0004556	n7								Vcard_DToL11901-RA	XP_026499762.1
N7.HOG0006201	OG0004557	n0								Vcard_DToL05314-RA	XP_026486167.1
N7.HOG0006202	OG0004558	n0								Vcard_DToL07566-RA	XP_026492780.1
N7.HOG0006203	OG0004559	n0								Vcard_DToL05648-RA	XP_026487557.1
N7.HOG0006204	OG0004560	n8								Vcard_DToL13780-RA	XP_026496495.1
N7.HOG0006205	OG0004561	n5								Vcard_DToL13777-RA	
N7.HOG0006206	OG0004561	n7								Vcard_DToL13778-RA	XP_026496497.1
N7.HOG0006207	OG0004562	n0								Vcard_DToL04560-RA	XP_026490938.1
N7.HOG0006208	OG0004563	n0								Vcard_DToL17208-RA	XP_026483983.1
N7.HOG0006209	OG0004564	n8								Vcard_DToL02487-RA	XP_026484896.1
N7.HOG0006210	OG0004565	n0								Vcard_DToL00599-RA, Vcard_DToL00600-RA	XP_026497296.1
N7.HOG0006211	OG0004566	n0								Vcard_DToL13774-RA, Vcard_DToL13773-RA	XP_026496461.1
N7.HOG0006212	OG0004567	n0									XP_026490285.1
N7.HOG0006213	OG0004568	n0								Vcard_DToL06956-RA	XP_026489446.1
N7.HOG0006214	OG0004569	n0									XP_026496465.1
N7.HOG0006215	OG0004570	n6								Vcard_DToL00700-RA	
N7.HOG0006216	OG0004570	n7								Vcard_DToL00699-RA	XP_026500680.1
N7.HOG0006217	OG0004571	n0								Vcard_DToL06954-RA	XP_026489448.1
N7.HOG0006218	OG0004572	n0								Vcard_DToL04571-RA	XP_026490879.1, XP_026490881.1
N7.HOG0006219	OG0004573	n0								Vcard_DToL15709-RA	XP_026497735.1
N7.HOG0006220	OG0004574	n7								Vcard_DToL02802-RA	XP_026488657.1
N7.HOG0006221	OG0004575	n0								Vcard_DToL17120-RA	XP_026501755.1
N7.HOG0006222	OG0004576	n0								Vcard_DToL04459-RA	XP_026488459.1
N7.HOG0006223	OG0004577	n0								Vcard_DToL10874-RA	XP_026490320.1
N7.HOG0006224	OG0004578	n0								Vcard_DToL02815-RA, Vcard_DToL02816-RA	XP_026488677.1
N7.HOG0006225	OG0004579	n0								Vcard_DToL08170-RA	XP_026490736.1
N7.HOG0006226	OG0004580	n0								Vcard_DToL11887-RA	XP_026489767.1
N7.HOG0006227	OG0004581	n0								Vcard_DToL02507-RA	XP_026484689.1
N7.HOG0006228	OG0004582	n0								Vcard_DToL00703-RA	XP_026500673.1
N7.HOG0006229	OG0004583	n0								Vcard_DToL02508-RA	XP_026484685.1
N7.HOG0006230	OG0004584	n0								Vcard_DToL08444-RA	XP_026501682.1, XP_026501681.1
N7.HOG0006231	OG0004585	n0								Vcard_DToL05641-RA	XP_026487396.1, XP_026487395.1
N7.HOG0006232	OG0004586	n0								Vcard_DToL06948-RA, Vcard_DToL06947-RA	XP_026489497.1, XP_026489498.1
N7.HOG0006233	OG0004587	n0								Vcard_DToL00706-RA	XP_026500661.1
N7.HOG0006234	OG0004588	n0								Vcard_DToL06945-RA	XP_026489496.1
N7.HOG0006235	OG0004589	n4								Vcard_DToL02518-RA	
N7.HOG0006236	OG0004590	n5									XP_026490288.1
N7.HOG0006237	OG0004590	n6									XP_026490289.1
N7.HOG0006238	OG0004591	n0								Vcard_DToL06961-RA	XP_026489440.1, XP_026489441.1
N7.HOG0006239	OG0004592	n0								Vcard_DToL05292-RA	XP_026486092.1
N7.HOG0006240	OG0004593	n0								Vcard_DToL02526-RA	XP_026484687.1, XP_026484688.1
N7.HOG0006241	OG0004594	n0									XP_026493341.1
N7.HOG0006242	OG0004595	n0								Vcard_DToL12515-RA	XP_026487989.1
N7.HOG0006243	OG0004596	n0								Vcard_DToL06970-RA	XP_026489465.1
N7.HOG0006244	OG0004597	n0								Vcard_DToL09151-RA	XP_026485216.1
N7.HOG0006245	OG0004598	n0								Vcard_DToL04591-RA	XP_026490828.1
N7.HOG0006246	OG0004599	n0								Vcard_DToL04592-RA, Vcard_DToL04593-RA	XP_026490800.1
N7.HOG0006247	OG0004600	n0								Vcard_DToL02822-RA, Vcard_DToL02821-RA	XP_026488646.1
N7.HOG0006248	OG0004601	n0								Vcard_DToL10891-RA	XP_026490269.1
N7.HOG0006249	OG0004602	n0								Vcard_DToL02823-RA	XP_026488675.1
N7.HOG0006250	OG0004603	n0								Vcard_DToL09146-RA	XP_026488181.1
N7.HOG0006251	OG0004604	n0								Vcard_DToL02826-RA	XP_026488680.1
N7.HOG0006252	OG0004605	n4									XP_026484225.1
N7.HOG0006253	OG0004605	n6									XP_026488679.1
N7.HOG0006254	OG0004606	n0								Vcard_DToL07585-RA	XP_026492760.1
N7.HOG0006255	OG0004607	n0								Vcard_DToL05280-RA	XP_026486065.1
N7.HOG0006256	OG0004608	n0								Vcard_DToL12524-RA	XP_026488029.1
N7.HOG0006257	OG0004609	n5								Vcard_DToL05623-RA	
N7.HOG0006258	OG0004609	n7								Vcard_DToL05624-RA	XP_026487483.1
N7.HOG0006259	OG0004610	n0								Vcard_DToL01707-RA	XP_026492620.1
N7.HOG0006260	OG0004611	n0								Vcard_DToL04614-RA	XP_026490936.1
N7.HOG0006261	OG0004612	n0								Vcard_DToL02530-RA	XP_026484665.1
N7.HOG0006262	OG0004613	n0								Vcard_DToL08151-RA	XP_026494495.1
N7.HOG0006263	OG0004614	n0								Vcard_DToL06979-RA	XP_026489467.1
N7.HOG0006264	OG0004615	n0								Vcard_DToL10148-RA	XP_026493263.1
N7.HOG0006265	OG0004616	n0								Vcard_DToL05620-RA	XP_026487509.1
N7.HOG0006266	OG0004617	n0								Vcard_DToL00733-RA	XP_026500721.1, XP_026500720.1
N7.HOG0006267	OG0004618	n0								Vcard_DToL17104-RA	XP_026501763.1
N7.HOG0006268	OG0004619	n0								Vcard_DToL02535-RA	XP_026484510.1
N7.HOG0006269	OG0004620	n0								Vcard_DToL08436-RA	XP_026501598.1
N7.HOG0006270	OG0004621	n0								Vcard_DToL04623-RA	XP_026490912.1
N7.HOG0006271	OG0004622	n0								Vcard_DToL07587-RA	XP_026489187.1
N7.HOG0006272	OG0004623	n0								Vcard_DToL03862-RA, Vcard_DToL03861-RA	XP_026491696.1
N7.HOG0006273	OG0004624	n0								Vcard_DToL06993-RA	XP_026489486.1
N7.HOG0006274	OG0004625	n0									XP_026501600.1
N7.HOG0006275	OG0004626	n0								Vcard_DToL03868-RA	XP_026491217.1
N7.HOG0006276	OG0004627	n0								Vcard_DToL15738-RA, Vcard_DToL15739-RA	XP_026497794.1
N7.HOG0006277	OG0004628	n0								Vcard_DToL03869-RA	XP_026491213.1
N7.HOG0006278	OG0004629	n8								Vcard_DToL08350-RA	XP_026501556.1
N7.HOG0006279	OG0004630	n0								Vcard_DToL03870-RA	XP_026491212.1
N7.HOG0006280	OG0004631	n0								Vcard_DToL07590-RA	XP_026489185.1
N7.HOG0006281	OG0004632	n0								Vcard_DToL03871-RA	XP_026491216.1
N7.HOG0006282	OG0004633	n0								Vcard_DToL10275-RA	XP_026492997.1
N7.HOG0006283	OG0004634	n0								Vcard_DToL08290-RA	XP_026501592.1, XP_026501593.1
N7.HOG0006284	OG0004635	n0								Vcard_DToL02554-RA	XP_026484650.1
N7.HOG0006285	OG0004636	n0									XP_026489829.1
N7.HOG0006286	OG0004637	n0								Vcard_DToL02833-RA, Vcard_DToL03849-RA	XP_026489830.1
N7.HOG0006287	OG0004638	n5								Vcard_DToL01686-RA	XP_026492648.1
N7.HOG0006288	OG0004639	n0								Vcard_DToL11870-RA	XP_026499937.1
N7.HOG0006289	OG0004640	n3								Vcard_DToL15734-RA	
N7.HOG0006290	OG0004640	n6								Vcard_DToL15742-RA	
N7.HOG0006291	OG0004641	n0								Vcard_DToL02835-RA	XP_026489823.1
N7.HOG0006292	OG0004642	n1									XP_026498326.1
N7.HOG0006293	OG0004643	n0								Vcard_DToL08295-RA	XP_026501439.1, XP_026501438.1
N7.HOG0006294	OG0004644	n0								Vcard_DToL01683-RA	XP_026492638.1
N7.HOG0006295	OG0004645	n4								Vcard_DToL08127-RA	XP_026498397.1
N7.HOG0006296	OG0004646	n0								Vcard_DToL10270-RA	XP_026498366.1
N7.HOG0006297	OG0004647	n0								Vcard_DToL00782-RA	XP_026500697.1, XP_026500698.1
N7.HOG0006298	OG0004648	n0								Vcard_DToL01680-RA	XP_026492637.1
N7.HOG0006299	OG0004649	n0								Vcard_DToL04625-RA	XP_026490798.1
N7.HOG0006300	OG0004650	n0								Vcard_DToL07607-RA, Vcard_DToL07606-RA	XP_026489160.1, XP_026489159.1
N7.HOG0006301	OG0004651	n6									XP_026489232.1
N7.HOG0006302	OG0004651	n7								Vcard_DToL09111-RA	
N7.HOG0006303	OG0004652	n0								Vcard_DToL00758-RA	XP_026500666.1
N7.HOG0006304	OG0004653	n0								Vcard_DToL02569-RA, Vcard_DToL02568-RA	XP_026485116.1
N7.HOG0006305	OG0004654	n0								Vcard_DToL05610-RA	XP_026487504.1
N7.HOG0006306	OG0004655	n6								Vcard_DToL03888-RA	
N7.HOG0006307	OG0004655	n8								Vcard_DToL03889-RA	XP_026491093.1
N7.HOG0006308	OG0004656	n0								Vcard_DToL03068-RA	XP_026488545.1, XP_026488544.1
N7.HOG0006309	OG0004657	n0								Vcard_DToL05263-RA	XP_026486018.1, XP_026486019.1
N7.HOG0006310	OG0004658	n0								Vcard_DToL04633-RA	XP_026490808.1
N7.HOG0006311	OG0004659	n0								Vcard_DToL15745-RA	XP_026491924.1
N7.HOG0006312	OG0004660	n6								Vcard_DToL03891-RA	XP_026491073.1
N7.HOG0006313	OG0004661	n0								Vcard_DToL04639-RA	XP_026490809.1
N7.HOG0006314	OG0004662	n0								Vcard_DToL15747-RA	XP_026491925.1
N7.HOG0006315	OG0004663	n0								Vcard_DToL02581-RA	XP_026484776.1
N7.HOG0006316	OG0004664	n0								Vcard_DToL04643-RA	XP_026490804.1
N7.HOG0006317	OG0004665	n0								Vcard_DToL11100-RA	XP_026493852.1
N7.HOG0006318	OG0004666	n0								Vcard_DToL08108-RA, Vcard_DToL08109-RA	XP_026498378.1
N7.HOG0006319	OG0004667	n0								Vcard_DToL08308-RA	XP_026501424.1
N7.HOG0006320	OG0004668	n0								Vcard_DToL03895-RA	
N7.HOG0006321	OG0004669	n0								Vcard_DToL08105-RA	XP_026498388.1
N7.HOG0006322	OG0004670	n0								Vcard_DToL10154-RA	XP_026493243.1
N7.HOG0006323	OG0004671	n0								Vcard_DToL04649-RA	XP_026490901.1
N7.HOG0006324	OG0004672	n0								Vcard_DToL02584-RA	XP_026484734.1
N7.HOG0006325	OG0004673	n0								Vcard_DToL15756-RA	XP_026491989.1
N7.HOG0006326	OG0004674	n0									XP_026490909.1
N7.HOG0006327	OG0004675	n0								Vcard_DToL15757-RA	XP_026491994.1
N7.HOG0006328	OG0004676	n0								Vcard_DToL04659-RA	XP_026490897.1
N7.HOG0006329	OG0004677	n0								Vcard_DToL04663-RA	XP_026490886.1
N7.HOG0006330	OG0004678	n0								Vcard_DToL08094-RA, Vcard_DToL08091-RA	XP_026498370.1
N7.HOG0006331	OG0004679	n0								Vcard_DToL01659-RA	XP_026492593.1, XP_026492594.1
N7.HOG0006332	OG0004680	n0								Vcard_DToL01657-RA	XP_026492585.1
N7.HOG0006333	OG0004681	n0								Vcard_DToL08090-RA	XP_026498372.1, XP_026498371.1
N7.HOG0006334	OG0004682	n0								Vcard_DToL08327-RA	XP_026501623.1, XP_026501624.1
N7.HOG0006335	OG0004683	n0								Vcard_DToL07604-RA	XP_026489194.1
N7.HOG0006336	OG0004684	n4								Vcard_DToL11839-RA	XP_026499946.1, XP_026499944.1
N7.HOG0006337	OG0004684	n7								Vcard_DToL11838-RA	
N7.HOG0006338	OG0004685	n0								Vcard_DToL07032-RA	XP_026486440.1
N7.HOG0006339	OG0004686	n7									XP_026487119.1
N7.HOG0006340	OG0004687	n0								Vcard_DToL07031-RA	XP_026486473.1
N7.HOG0006341	OG0004688	n0								Vcard_DToL11834-RA	XP_026499921.1
N7.HOG0006342	OG0004689	n0								Vcard_DToL04670-RA	XP_026487001.1
N7.HOG0006343	OG0004690	n0								Vcard_DToL15770-RA	XP_026491988.1
N7.HOG0006344	OG0004691	n0								Vcard_DToL01654-RA	XP_026492584.1
N7.HOG0006345	OG0004692	n0								Vcard_DToL01651-RA	XP_026492649.1
N7.HOG0006346	OG0004693	n0								Vcard_DToL05598-RA	XP_026488772.1
N7.HOG0006347	OG0004694	n0								Vcard_DToL01650-RA	XP_026492615.1
N7.HOG0006348	OG0004695	n0								Vcard_DToL03903-RA	XP_026491508.1
N7.HOG0006349	OG0004696	n0								Vcard_DToL01648-RA	XP_026492730.1, XP_026492731.1
N7.HOG0006350	OG0004697	n0								Vcard_DToL01647-RA	XP_026492733.1
N7.HOG0006351	OG0004698	n0									XP_026496506.1, XP_026496184.1, XP_026501723.1, XP_026491055.1, XP_026484151.1, XP_026491852.1, XP_026487165.1
N7.HOG0006352	OG0004699	n0								Vcard_DToL07622-RA	XP_026489186.1
N7.HOG0006353	OG0004700	n0								Vcard_DToL05247-RA	XP_026486124.1
N7.HOG0006354	OG0004701	n0								Vcard_DToL04674-RA	XP_026486995.1
N7.HOG0006355	OG0004702	n0								Vcard_DToL01632-RA	XP_026492696.1, XP_026492695.1
N7.HOG0006356	OG0004703	n0									XP_026487109.1
N7.HOG0006357	OG0004704	n0								Vcard_DToL01631-RA	XP_026492698.1
N7.HOG0006358	OG0004705	n0								Vcard_DToL03905-RA	XP_026491482.1
N7.HOG0006359	OG0004706	n0								Vcard_DToL05596-RA	XP_026488780.1
N7.HOG0006360	OG0004707	n4								Vcard_DToL09079-RA	
N7.HOG0006361	OG0004707	n5								Vcard_DToL09080-RA	XP_026483232.1
N7.HOG0006362	OG0004708	n0								Vcard_DToL09076-RA	XP_026483224.1
N7.HOG0006363	OG0004709	n4								Vcard_DToL07629-RA	
N7.HOG0006364	OG0004710	n0								Vcard_DToL07631-RA	XP_026489147.1
N7.HOG0006365	OG0004711	n0								Vcard_DToL03913-RA	XP_026491362.1
N7.HOG0006366	OG0004712	n0									XP_026488123.1
N7.HOG0006367	OG0004713	n0								Vcard_DToL08071-RA, Vcard_DToL08070-RA	XP_026487126.1
N7.HOG0006368	OG0004714	n0								Vcard_DToL02603-RA	XP_026484659.1, XP_026484660.1
N7.HOG0006369	OG0004715	n0								Vcard_DToL00775-RA	XP_026500731.1
N7.HOG0006370	OG0004716	n4								Vcard_DToL15802-RA	XP_026491867.1
N7.HOG0006371	OG0004717	n0								Vcard_DToL15803-RA	XP_026491869.1
N7.HOG0006372	OG0004718	n0								Vcard_DToL01302-RA	XP_026497146.1
N7.HOG0006373	OG0004719	n0								Vcard_DToL08341-RA	XP_026501539.1, XP_026501538.1
N7.HOG0006374	OG0004720	n0								Vcard_DToL05210-RA	XP_026486021.1
N7.HOG0006375	OG0004721	n0								Vcard_DToL00777-RA	XP_026500690.1, XP_026500689.1
N7.HOG0006376	OG0004722	n0								Vcard_DToL00778-RA	XP_026500699.1, XP_026500700.1
N7.HOG0006377	OG0004723	n0								Vcard_DToL03916-RA, Vcard_DToL03917-RA	XP_026491377.1
N7.HOG0006378	OG0004724	n0								Vcard_DToL04691-RA	XP_026488130.1
N7.HOG0006379	OG0004725	n0								Vcard_DToL01307-RA	XP_026497078.1
N7.HOG0006380	OG0004726	n0									XP_026497056.1, XP_026497077.1
N7.HOG0006381	OG0004727	n0								Vcard_DToL01313-RA	XP_026497117.1
N7.HOG0006382	OG0004728	n0								Vcard_DToL05473-RA	XP_026490560.1
