HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N4.HOG0007653	OG0006676	n0						XP_034838063.1	XP_039762263.1, XP_039762262.1		
N4.HOG0007654	OG0006677	n0						XP_034826288.1	XP_039753715.1		
N4.HOG0007655	OG0006678	n0						XP_034824790.1	XP_039749211.1		
N4.HOG0007656	OG0006679	n0						XP_034828048.1	XP_039752243.1		
N4.HOG0007657	OG0006680	n0						XP_034828043.1	XP_039752242.1		
N4.HOG0007658	OG0006681	n0						XP_034828046.1	XP_039752121.1		
N4.HOG0007659	OG0006682	n0						XP_034839776.1	XP_039763747.1		
N4.HOG0007660	OG0006683	n0						XP_034833915.1	XP_039757848.1		
N4.HOG0007661	OG0006684	n0						XP_034828041.1	XP_039751819.1		
N4.HOG0007662	OG0006685	n0						XP_034832707.1	XP_039757219.1		
N4.HOG0007663	OG0006686	n0						XP_034826074.1	XP_039746244.1, XP_039746251.1		
N4.HOG0007664	OG0006687	n0						XP_034837967.1	XP_039762238.1		
N4.HOG0007665	OG0006688	n0							XP_039761115.1		
N4.HOG0007666	OG0006689	n0						XP_034827951.1	XP_039752080.1		
N4.HOG0007667	OG0006690	n0						XP_034827944.1	XP_039752078.1		
N4.HOG0007668	OG0006691	n0						XP_034841235.1	XP_039765789.1		
N4.HOG0007669	OG0006692	n0						XP_034827279.1	XP_039751262.1		
N4.HOG0007670	OG0006693	n0						XP_034835237.1	XP_039759945.1		
N4.HOG0007671	OG0006694	n0						XP_034827945.1	XP_039752138.1		
N4.HOG0007672	OG0006695	n0						XP_034841231.1	XP_039765786.1		
N4.HOG0007673	OG0006696	n0						XP_034827275.1	XP_039751614.1		
N4.HOG0007674	OG0006697	n0						XP_034827949.1	XP_039752509.1		
N4.HOG0007675	OG0006698	n0						XP_034840486.1, XP_034840487.1	XP_039746956.1		
N4.HOG0007676	OG0006699	n0						XP_034835605.1	XP_039759664.1		
N4.HOG0007677	OG0006700	n0						XP_034841230.1	XP_039765490.1		
N4.HOG0007678	OG0006701	n0						XP_034829807.1	XP_039749662.1		
N4.HOG0007679	OG0006702	n0						XP_034829808.1	XP_039749719.1		
N4.HOG0007680	OG0006703	n0						XP_034837049.1	XP_039760727.1		
N4.HOG0007681	OG0006704	n0						XP_034839374.1	XP_039763947.1		
N4.HOG0007682	OG0006705	n0						XP_034827948.1	XP_039752518.1		
N4.HOG0007683	OG0006706	n0						XP_034824478.1	XP_039748726.1		
N4.HOG0007684	OG0006707	n0						XP_034838729.1	XP_039748183.1		
N4.HOG0007685	OG0006708	n0						XP_034837957.1	XP_039762142.1		
N4.HOG0007686	OG0006709	n0						XP_034835099.1	XP_039759456.1		
N4.HOG0007687	OG0006710	n0						XP_034835095.1	XP_039759454.1		
N4.HOG0007688	OG0006711	n0						XP_034832708.1	XP_039756923.1		
N4.HOG0007689	OG0006712	n0						XP_034834382.1, XP_034834381.1	XP_039756336.1		
N4.HOG0007690	OG0006713	n3						XP_034839489.1			
N4.HOG0007691	OG0006714	n0						XP_034825881.1	XP_039746402.1		
N4.HOG0007692	OG0006715	n0						XP_034840468.1, XP_034840467.1	XP_039747495.1		
N4.HOG0007693	OG0006716	n0						XP_034838323.1	XP_039761982.1		
N4.HOG0007694	OG0006717	n0						XP_034841310.1	XP_039745052.1		
N4.HOG0007695	OG0006718	n0						XP_034840485.1	XP_039746783.1, XP_039746784.1		
N4.HOG0007696	OG0006719	n0						XP_034840470.1	XP_039746782.1		
N4.HOG0007697	OG0006720	n0						XP_034826882.1	XP_039751566.1		
N4.HOG0007698	OG0006721	n0						XP_034826901.1	XP_039751632.1		
N4.HOG0007699	OG0006722	n0						XP_034829346.1	XP_039754601.1		
N4.HOG0007700	OG0006723	n0						XP_034830851.1	XP_039762015.1		
N4.HOG0007701	OG0006724	n0						XP_034833921.1	XP_039758081.1		
N4.HOG0007702	OG0006725	n0						XP_034840384.1	XP_039746677.1		
N4.HOG0007703	OG0006726	n0						XP_034825868.1, XP_034825869.1	XP_039751382.1		
N4.HOG0007704	OG0006727	n0						XP_034835869.1	XP_039759962.1		
N4.HOG0007705	OG0006728	n0						XP_034832542.1	XP_039757222.1		
N4.HOG0007706	OG0006729	n0						XP_034825257.1	XP_039745894.1		
N4.HOG0007707	OG0006730	n0						XP_034840483.1	XP_039747166.1		
N4.HOG0007708	OG0006731	n0						XP_034834357.1, XP_034834358.1	XP_039756540.1		
N4.HOG0007709	OG0006732	n0						XP_034832310.1	XP_039753683.1		
N4.HOG0007710	OG0006733	n0						XP_034827246.1	XP_039751222.1		
N4.HOG0007711	OG0006734	n0						XP_034825783.1	XP_039745611.1		
N4.HOG0007712	OG0006735	n0						XP_034840534.1, XP_034828857.1	XP_039764492.1		
N4.HOG0007713	OG0006736	n0						XP_034825775.1	XP_039746388.1		
N4.HOG0007714	OG0006737	n0						XP_034838713.1	XP_039747985.1		
N4.HOG0007715	OG0006738	n0						XP_034836757.1	XP_039760920.1		
N4.HOG0007716	OG0006739	n0						XP_034829349.1	XP_039755147.1		
N4.HOG0007717	OG0006740	n0						XP_034827247.1	XP_039751361.1		
N4.HOG0007718	OG0006741	n0						XP_034838493.1	XP_039748298.1		
N4.HOG0007719	OG0006742	n0						XP_034833906.1	XP_039757863.1		
N4.HOG0007720	OG0006743	n0						XP_034826528.1	XP_039749587.1, XP_039750506.1		
N4.HOG0007721	OG0006744	n0						XP_034838576.1	XP_039748098.1		
N4.HOG0007722	OG0006745	n0						XP_034830050.1	XP_039750157.1		
N4.HOG0007723	OG0006746	n0						XP_034828965.1	XP_039762672.1		
N4.HOG0007724	OG0006747	n0						XP_034829585.1	XP_039762657.1		
N4.HOG0007725	OG0006748	n0						XP_034827373.1	XP_039751402.1		
N4.HOG0007726	OG0006749	n0						XP_034829541.1	XP_039749782.1		
N4.HOG0007727	OG0006750	n0						XP_034829600.1	XP_039765060.1		
N4.HOG0007728	OG0006751	n0						XP_034838544.1	XP_039748296.1		
N4.HOG0007729	OG0006752	n0						XP_034828583.1	XP_039750603.1		
N4.HOG0007730	OG0006753	n0						XP_034828747.1	XP_039750764.1		
N4.HOG0007731	OG0006754	n0						XP_034838546.1	XP_039748137.1, XP_039748139.1, XP_039748138.1		
N4.HOG0007732	OG0006755	n0						XP_034828745.1	XP_039750799.1		
N4.HOG0007733	OG0006756	n0						XP_034833873.1	XP_039757575.1		
N4.HOG0007734	OG0006757	n0						XP_034835584.1	XP_039759084.1		
N4.HOG0007735	OG0006758	n0						XP_034831303.1	XP_039755728.1		
N4.HOG0007736	OG0006759	n0						XP_034831307.1	XP_039755950.1		
N4.HOG0007737	OG0006760	n0						XP_034831308.1	XP_039755610.1		
N4.HOG0007738	OG0006761	n0						XP_034829353.1	XP_039755228.1		
N4.HOG0007739	OG0006762	n0						XP_034833129.1	XP_039758637.1		
N4.HOG0007740	OG0006763	n0						XP_034831304.1	XP_039755891.1		
N4.HOG0007741	OG0006764	n0						XP_034834027.1	XP_039758136.1		
N4.HOG0007742	OG0006765	n0						XP_034829453.1	XP_039755012.1		
N4.HOG0007743	OG0006766	n0						XP_034830051.1	XP_039750069.1		
N4.HOG0007744	OG0006767	n0						XP_034834034.1	XP_039758135.1		
N4.HOG0007745	OG0006768	n0						XP_034829356.1, XP_034829355.1	XP_039754995.1		
N4.HOG0007746	OG0006769	n0						XP_034835223.1	XP_039759004.1		
N4.HOG0007747	OG0006770	n0						XP_034827862.1	XP_039752248.1		
N4.HOG0007748	OG0006771	n0						XP_034825867.1	XP_039746639.1		
N4.HOG0007749	OG0006772	n0						XP_034830381.1	XP_039754189.1		
N4.HOG0007750	OG0006773	n0						XP_034840227.1	XP_039747279.1, XP_039747281.1		
N4.HOG0007751	OG0006774	n0						XP_034825769.1	XP_039745550.1		
N4.HOG0007752	OG0006775	n0						XP_034829799.1	XP_039749994.1		
N4.HOG0007753	OG0006776	n0						XP_034824453.1	XP_039748830.1		
N4.HOG0007754	OG0006777	n0						XP_034824459.1	XP_039748832.1		
N4.HOG0007755	OG0006778	n0						XP_034835225.1	XP_039759300.1		
N4.HOG0007756	OG0006779	n0						XP_034833622.1	XP_039758728.1		
N4.HOG0007757	OG0006780	n0						XP_034833477.1	XP_039758760.1		
N4.HOG0007758	OG0006781	n0						XP_034834032.1	XP_039758113.1		
N4.HOG0007759	OG0006782	n0						XP_034830826.1	XP_039753883.1		
N4.HOG0007760	OG0006783	n0						XP_034833888.1	XP_039757946.1		
N4.HOG0007761	OG0006784	n0						XP_034825880.1	XP_039749430.1		
N4.HOG0007762	OG0006785	n0						XP_034833725.1	XP_039757440.1		
N4.HOG0007763	OG0006786	n0						XP_034827646.1	XP_039752282.1		
N4.HOG0007764	OG0006787	n0						XP_034840252.1, XP_034840251.1	XP_039746558.1		
N4.HOG0007765	OG0006788	n0						XP_034835175.1	XP_039759138.1		
N4.HOG0007766	OG0006789	n0						XP_034825210.1	XP_039746345.1		
N4.HOG0007767	OG0006790	n0						XP_034827590.1	XP_039752683.1		
N4.HOG0007768	OG0006791	n0						XP_034839496.1	XP_039763930.1		
N4.HOG0007769	OG0006792	n0						XP_034824820.1	XP_039748504.1		
N4.HOG0007770	OG0006793	n0						XP_034825863.1	XP_039753964.1		
N4.HOG0007771	OG0006794	n0						XP_034829805.1	XP_039749998.1		
N4.HOG0007772	OG0006795	n0						XP_034840910.1	XP_039745364.1		
N4.HOG0007773	OG0006796	n0							XP_039747579.1		
N4.HOG0007774	OG0006797	n0						XP_034837331.1	XP_039760616.1		
N4.HOG0007775	OG0006798	n0						XP_034838627.1	XP_039747820.1		
N4.HOG0007776	OG0006799	n0						XP_034837880.1	XP_039760168.1		
N4.HOG0007777	OG0006800	n0						XP_034839620.1			
N4.HOG0007778	OG0006801	n0						XP_034830284.1	XP_039754337.1		
N4.HOG0007779	OG0006802	n0						XP_034824332.1	XP_039748912.1		
N4.HOG0007780	OG0006803	n0						XP_034839618.1	XP_039763770.1		
N4.HOG0007781	OG0006804	n0						XP_034838363.1	XP_039748041.1		
N4.HOG0007782	OG0006805	n0						XP_034840247.1	XP_039747508.1, XP_039747507.1		
N4.HOG0007783	OG0006806	n0						XP_034833473.1	XP_039758711.1		
N4.HOG0007784	OG0006807	n0						XP_034837054.1	XP_039760640.1		
N4.HOG0007785	OG0006808	n0						XP_034840271.1	XP_039747364.1		
N4.HOG0007786	OG0006809	n0						XP_034831860.1	XP_039752886.1		
N4.HOG0007787	OG0006810	n0						XP_034836166.1	XP_039759957.1		
N4.HOG0007788	OG0006811	n0						XP_034825430.1	XP_039745625.1		
N4.HOG0007789	OG0006812	n0						XP_034834167.1	XP_039757764.1		
N4.HOG0007790	OG0006813	n0						XP_034827475.1	XP_039752163.1		
N4.HOG0007791	OG0006814	n0						XP_034839497.1	XP_039764028.1		
N4.HOG0007792	OG0006815	n0						XP_034827992.1	XP_039752162.1		
N4.HOG0007793	OG0006816	n0						XP_034832317.1	XP_039753111.1		
N4.HOG0007794	OG0006817	n0						XP_034829803.1	XP_039749468.1		
N4.HOG0007795	OG0006818	n0						XP_034836206.1	XP_039759897.1		
N4.HOG0007796	OG0006819	n0						XP_034825432.1	XP_039746010.1		
N4.HOG0007797	OG0006820	n0						XP_034838061.1	XP_039759141.1		
N4.HOG0007798	OG0006821	n0						XP_034829792.1	XP_039749551.1		
N4.HOG0007799	OG0006822	n0						XP_034831491.1	XP_039755353.1		
N4.HOG0007800	OG0006823	n0						XP_034829359.1	XP_039754818.1		
N4.HOG0007801	OG0006824	n0						XP_034824070.1	XP_039745370.1		
N4.HOG0007802	OG0006825	n0						XP_034834075.1, XP_034840269.1	XP_039747368.1		
N4.HOG0007803	OG0006826	n0						XP_034828003.1	XP_039751971.1		
N4.HOG0007804	OG0006827	n0						XP_034824068.1	XP_039745233.1		
N4.HOG0007805	OG0006828	n0						XP_034824058.1	XP_039765575.1		
N4.HOG0007806	OG0006829	n0						XP_034824061.1	XP_039765577.1		
N4.HOG0007807	OG0006830	n0						XP_034824365.1	XP_039749110.1		
N4.HOG0007808	OG0006831	n0						XP_034824288.1	XP_039748903.1		
N4.HOG0007809	OG0006833	n0						XP_034837178.1	XP_039760513.1		
N4.HOG0007810	OG0006834	n0						XP_034835585.1	XP_039759676.1		
N4.HOG0007811	OG0006835	n0							XP_039747242.1, XP_039747240.1, XP_039747241.1		
N4.HOG0007812	OG0006836	n0						XP_034832315.1	XP_039752904.1		
N4.HOG0007813	OG0006837	n0						XP_034837570.1	XP_039761690.1		
N4.HOG0007814	OG0006838	n0						XP_034837948.1	XP_039761125.1		
N4.HOG0007815	OG0006839	n0						XP_034832545.1	XP_039757174.1		
N4.HOG0007816	OG0006840	n0						XP_034835169.1	XP_039759229.1		
N4.HOG0007817	OG0006841	n0						XP_034832318.1	XP_039752906.1, XP_039752908.1		
N4.HOG0007818	OG0006842	n0						XP_034833289.1	XP_039758653.1		
N4.HOG0007819	OG0006843	n0						XP_034835170.1	XP_039759147.1		
N4.HOG0007820	OG0006844	n0						XP_034825678.1	XP_039745915.1		
N4.HOG0007821	OG0006845	n0						XP_034837264.1	XP_039760494.1		
N4.HOG0007822	OG0006846	n0						XP_034829524.1	XP_039764555.1		
N4.HOG0007823	OG0006847	n0						XP_034839760.1	XP_039764059.1		
N4.HOG0007824	OG0006848	n0						XP_034834859.1	XP_039756372.1		
N4.HOG0007825	OG0006849	n0						XP_034829487.1	XP_039764718.1		
N4.HOG0007826	OG0006850	n0						XP_034824054.1	XP_039745108.1		
N4.HOG0007827	OG0006851	n0						XP_034832524.1	XP_039756870.1		
N4.HOG0007828	OG0006852	n0						XP_034834352.1	XP_039756240.1		
N4.HOG0007829	OG0006853	n0						XP_034827814.1	XP_039751970.1		
N4.HOG0007830	OG0006854	n0						XP_034834633.1	XP_039756201.1		
N4.HOG0007831	OG0006855	n0						XP_034827816.1			
N4.HOG0007832	OG0006856	n0						XP_034830903.1	XP_039753776.1		
N4.HOG0007833	OG0006857	n0						XP_034830907.1	XP_039753777.1		
N4.HOG0007834	OG0006858	n0						XP_034832532.1	XP_039757360.1		
N4.HOG0007835	OG0006859	n0						XP_034837564.1	XP_039761719.1		
N4.HOG0007836	OG0006860	n0						XP_034828742.1	XP_039750900.1		
N4.HOG0007837	OG0006861	n0						XP_034829770.1	XP_039749842.1		
N4.HOG0007838	OG0006862	n0						XP_034840259.1, XP_034840260.1	XP_039747064.1		
N4.HOG0007839	OG0006863	n0						XP_034838096.1	XP_039758818.1		
N4.HOG0007840	OG0006864	n0						XP_034839838.1	XP_039764027.1		
N4.HOG0007841	OG0006865	n0						XP_034837900.1	XP_039755017.1		
N4.HOG0007842	OG0006866	n0						XP_034837276.1	XP_039760525.1		
N4.HOG0007843	OG0006867	n0						XP_034828268.1	XP_039752644.1		
N4.HOG0007844	OG0006868	n0						XP_034824067.1	XP_039745188.1		
N4.HOG0007845	OG0006869	n0						XP_034837263.1	XP_039760599.1		
N4.HOG0007846	OG0006870	n0						XP_034825752.1	XP_039746306.1		
N4.HOG0007847	OG0006871	n0						XP_034829293.1	XP_039765276.1		
N4.HOG0007848	OG0006872	n0						XP_034828276.1	XP_039751870.1		
N4.HOG0007849	OG0006873	n0						XP_034824582.1	XP_039749222.1		
N4.HOG0007850	OG0006874	n0						XP_034824807.1	XP_039749038.1		
N4.HOG0007851	OG0006875	n0						XP_034836458.1	XP_039747594.1		
N4.HOG0007852	OG0006876	n0						XP_034827375.1	XP_039751240.1		
N4.HOG0007853	OG0006877	n0						XP_034839328.1	XP_039763234.1		
N4.HOG0007854	OG0006878	n0						XP_034828275.1	XP_039752317.1		
N4.HOG0007855	OG0006879	n0						XP_034829456.1	XP_039765277.1		
N4.HOG0007856	OG0006880	n0						XP_034824631.1	XP_039748867.1		
N4.HOG0007857	OG0006881	n0						XP_034839332.1	XP_039763303.1		
N4.HOG0007858	OG0006882	n4						XP_034830682.1	XP_039754491.1		
N4.HOG0007859	OG0006883	n0						XP_034827374.1	XP_039751450.1		
N4.HOG0007860	OG0006884	n0						XP_034829438.1	XP_039754597.1		
N4.HOG0007861	OG0006885	n0						XP_034839795.1	XP_039763653.1		
N4.HOG0007862	OG0006886	n0						XP_034824069.1	XP_039745074.1		
N4.HOG0007863	OG0006887	n0						XP_034826850.1	XP_039751252.1		
N4.HOG0007864	OG0006888	n0						XP_034831611.1	XP_039755815.1		
N4.HOG0007865	OG0006889	n0						XP_034829141.1	XP_039755032.1		
N4.HOG0007866	OG0006890	n0						XP_034837634.1	XP_039761798.1		
N4.HOG0007867	OG0006891	n0						XP_034837632.1	XP_039761605.1		
N4.HOG0007868	OG0006892	n0						XP_034826687.1	XP_039751712.1		
N4.HOG0007869	OG0006893	n0						XP_034840437.1	XP_039764493.1		
N4.HOG0007870	OG0006894	n0						XP_034824046.1	XP_039765828.1		
N4.HOG0007871	OG0006895	n0						XP_034839799.1	XP_039763617.1		
N4.HOG0007872	OG0006896	n0						XP_034829161.1	XP_039754783.1		
N4.HOG0007873	OG0006897	n0						XP_034827377.1	XP_039751160.1		
N4.HOG0007874	OG0006898	n0						XP_034830686.1	XP_039753784.1		
N4.HOG0007875	OG0006899	n0						XP_034829318.1	XP_039763169.1		
N4.HOG0007876	OG0006900	n0						XP_034829154.1	XP_039754782.1		
N4.HOG0007877	OG0006901	n0						XP_034839802.1	XP_039763622.1		
N4.HOG0007878	OG0006902	n0						XP_034836786.1	XP_039760975.1		
N4.HOG0007879	OG0006903	n0						XP_034839804.1, XP_034828478.1	XP_039763345.1		
N4.HOG0007880	OG0006904	n0						XP_034835860.1	XP_039760243.1		
N4.HOG0007881	OG0006905	n0						XP_034827360.1	XP_039751043.1		
N4.HOG0007882	OG0006906	n0						XP_034830694.1	XP_039753832.1		
N4.HOG0007883	OG0006907	n0						XP_034824622.1	XP_039749126.1		
N4.HOG0007884	OG0006908	n0						XP_034836403.1	XP_039747962.1		
N4.HOG0007885	OG0006909	n0						XP_034830693.1	XP_039759262.1		
N4.HOG0007886	OG0006910	n0						XP_034838510.1	XP_039748377.1		
N4.HOG0007887	OG0006911	n0						XP_034835588.1	XP_039759311.1		
N4.HOG0007888	OG0006912	n0						XP_034829163.1	XP_039754661.1		
N4.HOG0007889	OG0006913	n0						XP_034829164.1	XP_039754811.1		
N4.HOG0007890	OG0006914	n0						XP_034829158.1	XP_039754906.1		
N4.HOG0007891	OG0006915	n0						XP_034827380.1	XP_039751594.1		
N4.HOG0007892	OG0006916	n0						XP_034836417.1	XP_039748133.1		
N4.HOG0007893	OG0006917	n0						XP_034839613.1	XP_039764029.1		
N4.HOG0007894	OG0006918	n0						XP_034824614.1	XP_039748502.1		
N4.HOG0007895	OG0006919	n0						XP_034835561.1	XP_039759631.1		
N4.HOG0007896	OG0006920	n0						XP_034830373.1, XP_034830372.1	XP_039753968.1		
N4.HOG0007897	OG0006921	n0						XP_034836418.1	XP_039747875.1		
N4.HOG0007898	OG0006922	n0						XP_034832278.1	XP_039753668.1		
N4.HOG0007899	OG0006923	n0						XP_034839322.1	XP_039763394.1		
N4.HOG0007900	OG0006924	n0						XP_034832282.1	XP_039753636.1		
N4.HOG0007901	OG0006925	n0						XP_034835182.1	XP_039759629.1		
N4.HOG0007902	OG0006926	n0						XP_034826284.1	XP_039750670.1		
N4.HOG0007903	OG0006927	n0						XP_034840890.1	XP_039765498.1		
N4.HOG0007904	OG0006928	n0						XP_034826286.1	XP_039750682.1		
N4.HOG0007905	OG0006929	n0						XP_034832558.1	XP_039756940.1		
N4.HOG0007906	OG0006930	n0						XP_034824611.1	XP_039749057.1		
N4.HOG0007907	OG0006931	n3						XP_034825566.1			
N4.HOG0007908	OG0006932	n0						XP_034830223.1, XP_034830222.1	XP_039749595.1		
N4.HOG0007909	OG0006933	n0						XP_034834838.1	XP_039756424.1		
N4.HOG0007910	OG0006934	n0						XP_034830769.1	XP_039756005.1		
N4.HOG0007911	OG0006935	n0						XP_034829549.1	XP_039749933.1		
N4.HOG0007912	OG0006936	n0						XP_034835220.1	XP_039759648.1		
N4.HOG0007913	OG0006937	n0						XP_034827165.1	XP_039751126.1		
N4.HOG0007914	OG0006938	n0						XP_034827148.1	XP_039751125.1		
N4.HOG0007915	OG0006939	n0						XP_034828257.1	XP_039752211.1		
N4.HOG0007916	OG0006940	n0						XP_034835202.1	XP_039759206.1		
N4.HOG0007917	OG0006941	n0						XP_034826538.1	XP_039747751.1		
N4.HOG0007918	OG0006942	n0						XP_034829462.1	XP_039764635.1		
N4.HOG0007919	OG0006944	n4						XP_034840822.1	XP_039745499.1		
N4.HOG0007920	OG0006944	n5						XP_034840823.1			
N4.HOG0007921	OG0006945	n0						XP_034832326.1	XP_039753460.1		
N4.HOG0007922	OG0006946	n0						XP_034839801.1	XP_039764166.1		
N4.HOG0007923	OG0006947	n0						XP_034823925.1	XP_039745387.1		
N4.HOG0007924	OG0006948	n0						XP_034832330.1	XP_039753462.1		
N4.HOG0007925	OG0006949	n0						XP_034830998.1	XP_039753826.1		
N4.HOG0007926	OG0006950	n0						XP_034830778.1	XP_039754929.1		
N4.HOG0007927	OG0006951	n0						XP_034828271.1	XP_039752249.1		
N4.HOG0007928	OG0006952	n0						XP_034833723.1	XP_039757829.1		
N4.HOG0007929	OG0006953	n0						XP_034833722.1	XP_039757826.1		
N4.HOG0007930	OG0006954	n0						XP_034839355.1	XP_039763636.1, XP_039763637.1		
N4.HOG0007931	OG0006955	n0						XP_034833133.1	XP_039757433.1		
N4.HOG0007932	OG0006956	n0						XP_034825819.1	XP_039746625.1		
N4.HOG0007933	OG0006957	n0						XP_034824187.1	XP_039748533.1		
N4.HOG0007934	OG0006958	n0						XP_034840963.1	XP_039765718.1		
N4.HOG0007935	OG0006959	n0						XP_034831761.1	XP_039752933.1		
N4.HOG0007936	OG0006960	n0						XP_034827170.1	XP_039751449.1		
N4.HOG0007937	OG0006961	n0						XP_034833426.1	XP_039758507.1		
N4.HOG0007938	OG0006962	n0						XP_034834980.1	XP_039756537.1		
N4.HOG0007939	OG0006963	n0						XP_034834061.1	XP_039757845.1		
N4.HOG0007940	OG0006964	n0						XP_034833090.1, XP_034833086.1	XP_039759591.1		
N4.HOG0007941	OG0006965	n0						XP_034840391.1	XP_039747463.1		
N4.HOG0007942	OG0006966	n0						XP_034829298.1	XP_039754812.1		
N4.HOG0007943	OG0006968	n0						XP_034829449.1	XP_039764289.1		
N4.HOG0007944	OG0006969	n0						XP_034833536.1	XP_039758230.1		
N4.HOG0007945	OG0006970	n0						XP_034834514.1	XP_039756348.1		
N4.HOG0007946	OG0006971	n0						XP_034829294.1	XP_039754864.1		
N4.HOG0007947	OG0006972	n0						XP_034834509.1	XP_039756347.1		
N4.HOG0007948	OG0006973	n0						XP_034824103.1, XP_034824104.1	XP_039765793.1		
N4.HOG0007949	OG0006974	n0						XP_034839356.1	XP_039763672.1		
N4.HOG0007950	OG0006975	n0						XP_034833535.1	XP_039758229.1		
N4.HOG0007951	OG0006976	n0						XP_034828248.1	XP_039752081.1		
N4.HOG0007952	OG0006977	n0						XP_034840638.1	XP_039746828.1		
N4.HOG0007953	OG0006978	n0						XP_034824101.1	XP_039765849.1, XP_039765848.1		
N4.HOG0007954	OG0006979	n0						XP_034836189.1	XP_039757216.1		
N4.HOG0007955	OG0006980	n0						XP_034833625.1	XP_039758617.1		
N4.HOG0007956	OG0006981	n0						XP_034824680.1	XP_039749290.1		
N4.HOG0007957	OG0006982	n0						XP_034834133.1	XP_039757621.1		
N4.HOG0007958	OG0006983	n0						XP_034824364.1	XP_039749228.1		
N4.HOG0007959	OG0006984	n0						XP_034824961.1	XP_039749145.1		
N4.HOG0007960	OG0006985	n0						XP_034834501.1	XP_039756081.1		
N4.HOG0007961	OG0006986	n0						XP_034833496.1	XP_039758544.1		
N4.HOG0007962	OG0006987	n3						XP_034839712.1	XP_039746834.1		
N4.HOG0007963	OG0006988	n0						XP_034827467.1	XP_039752396.1		
N4.HOG0007964	OG0006989	n0						XP_034833492.1	XP_039758290.1		
N4.HOG0007965	OG0006990	n0						XP_034828306.1	XP_039751913.1		
N4.HOG0007966	OG0006991	n0						XP_034829393.1	XP_039754754.1		
N4.HOG0007967	OG0006992	n0							XP_039763288.1		
N4.HOG0007968	OG0006993	n0						XP_034831811.1	XP_039753122.1		
N4.HOG0007969	OG0006994	n0						XP_034834510.1	XP_039756605.1		
N4.HOG0007970	OG0006995	n0						XP_034834716.1	XP_039759755.1		
N4.HOG0007971	OG0006996	n0						XP_034837494.1, XP_034837546.1	XP_039761727.1, XP_039764262.1		
N4.HOG0007972	OG0006997	n0							XP_039763265.1		
N4.HOG0007973	OG0006998	n0						XP_034833498.1	XP_039758288.1		
N4.HOG0007974	OG0006999	n6						XP_034824116.1			
N4.HOG0007975	OG0007000	n0						XP_034829515.1	XP_039749663.1		
N4.HOG0007976	OG0007001	n0						XP_034833627.1	XP_039758622.1		
N4.HOG0007977	OG0007002	n0						XP_034828309.1	XP_039752573.1		
N4.HOG0007978	OG0007003	n0						XP_034840821.1	XP_039745405.1		
N4.HOG0007979	OG0007004	n0						XP_034837063.1	XP_039760396.1		
N4.HOG0007980	OG0007005	n0						XP_034836988.1	XP_039761265.1		
N4.HOG0007981	OG0007006	n0						XP_034828364.1	XP_039750350.1		
N4.HOG0007982	OG0007007	n0						XP_034828830.1	XP_039750351.1		
N4.HOG0007983	OG0007008	n0						XP_034840952.1	XP_039745408.1		
N4.HOG0007984	OG0007009	n0						XP_034825567.1	XP_039746163.1		
N4.HOG0007985	OG0007010	n0						XP_034840951.1	XP_039745407.1		
N4.HOG0007986	OG0007011	n0						XP_034836980.1	XP_039761379.1		
