Orthogroup	Vanessa_tameamea	Junonia_coenia
OG0004710	XP_026489147.1	JC_09145-RA
OG0004711	XP_026491362.1	JC_02811-RA
OG0004712	XP_026488123.1	JC_03030-RA
OG0004713	XP_026487126.1	JC_11901-RA
OG0004714	XP_026484659.1, XP_026484660.1	JC_00117-RA
OG0004715	XP_026500731.1	JC_01706-RA, JC_01705-RA
OG0004716	XP_026491867.1	JC_13440-RA
OG0004718	XP_026497146.1	JC_00927-RA, JC_15832-RA
OG0004719	XP_026501539.1, XP_026501538.1	JC_04326-RA
OG0004720	XP_026486021.1	JC_05059-RA
OG0004721	XP_026500690.1, XP_026500689.1	JC_01709-RA
OG0004723	XP_026491377.1	JC_02810-RA
OG0004724	XP_026488130.1	JC_03017-RA
OG0004725	XP_026497078.1	JC_00932-RA
OG0004726	XP_026497077.1	JC_00939-RA
OG0004727	XP_026497117.1	JC_00941-RA
OG0004729	XP_026490558.1, XP_026490559.1	JC_08624-RA
OG0004730	XP_026490499.1, XP_026490500.1	JC_08618-RA
OG0004731	XP_026490454.1	JC_08616-RA
OG0004732	XP_026488583.1	JC_11569-RA
OG0004733	XP_026484513.1	JC_00092-RA
OG0004734	XP_026497070.1	JC_00955-RA, JC_00957-RA
OG0004735	XP_026501502.1, XP_026501501.1	JC_04292-RA
OG0004736	XP_026490458.1	JC_08611-RA, JC_08612-RA
OG0004737	XP_026488586.1	JC_11573-RA
OG0004738	XP_026500676.1	JC_01689-RA
OG0004739	XP_026489156.1	JC_09166-RA
OG0004740	XP_026501334.1	JC_11581-RA
OG0004741	XP_026501498.1	JC_04280-RA
OG0004742	XP_026490527.1	JC_08603-RA
OG0004743	XP_026485175.1	JC_00080-RA
OG0004744	XP_026485048.1	JC_00077-RA
OG0004745	XP_026501444.1, XP_026501443.1	JC_04268-RA
OG0004746	XP_026490536.1	JC_08597-RA
OG0004748	XP_026501442.1	JC_04265-RA
OG0004749	XP_026490524.1	JC_08596-RA
OG0004750	XP_026501435.1	JC_04264-RA
OG0004751	XP_026486255.1	JC_05063-RA
OG0004752	XP_026490468.1	JC_08588-RA
OG0004753	XP_026484454.1	JC_00071-RA
OG0004754	XP_026486646.1	JC_02974-RA
OG0004755	XP_026501306.1	JC_11602-RA, JC_11604-RA
OG0004756	XP_026486647.1	JC_02977-RA, JC_02976-RA
OG0004757	XP_026501305.1	JC_11603-RA
OG0004758	XP_026486637.1	JC_02982-RA, JC_02981-RA
OG0004759	XP_026501335.1	JC_11618-RA, JC_11619-RA
OG0004760	XP_026490475.1	JC_08575-RA
OG0004762	XP_026490470.1	JC_08574-RA
OG0004763	XP_026497127.1	JC_00985-RA, JC_00984-RA
OG0004764	XP_026501293.1	JC_11627-RA
OG0004765	XP_026490495.1	JC_08569-RA
OG0004766	XP_026490447.1	JC_08568-RA
OG0004767	XP_026484628.1	JC_00033-RA, JC_00029-RA, JC_00036-RA
OG0004768	XP_026497082.1, XP_026497081.1	JC_00990-RA
OG0004769	XP_026490523.1	JC_08558-RA
OG0004770	XP_026490510.1	JC_08552-RA
OG0004771	XP_026501427.1	JC_04243-RA
OG0004772	XP_026491887.1	JC_13360-RA
OG0004773	XP_026491889.1	JC_13358-RA
OG0004774	XP_026498668.1	JC_13305-RA, JC_02757-RA
OG0004775	XP_026498585.1	JC_01734-RA
OG0004776	XP_026500073.1	JC_13339-RA
OG0004777	XP_026484815.1	JC_00015-RA
OG0004781	XP_026500076.1	JC_13341-RA, JC_13342-RA
OG0004782	XP_026490465.1, XP_026490456.1	JC_01749-RA
OG0004783	XP_026490355.1	JC_01756-RA
OG0004784	XP_026500760.1, XP_026500759.1	JC_01759-RA
OG0004785	XP_026500681.1, XP_026500682.1	JC_01763-RA
OG0004786	XP_026496575.1	JC_01034-RA
OG0004787	XP_026494761.1	JC_01116-RA
OG0004788	XP_026500635.1	JC_01784-RA, JC_01783-RA
OG0004790	XP_026500744.1	JC_01787-RA
OG0004791	XP_026500743.1	JC_01788-RA
OG0004793	XP_026486738.1	JC_15713-RA
OG0004796	XP_026483119.1	JC_16449-RA
OG0004798	XP_026483671.1	JC_16113-RA
OG0004800	XP_026495281.1, XP_026495290.1	JC_10078-RA
OG0004802	XP_026498754.1	JC_14787-RA
OG0004803	XP_026501766.1, XP_026501767.1	JC_15440-RA
OG0004804	XP_026493719.1	JC_09866-RA
OG0004805	XP_026484746.1	JC_00144-RA
OG0004806	XP_026493340.1	JC_05787-RA
OG0004807	XP_026496586.1, XP_026496585.1	JC_01079-RA
OG0004809	XP_026486507.1	JC_07904-RA, JC_07903-RA
OG0004810	XP_026494729.1	JC_01119-RA
OG0004811	XP_026498490.1	JC_01682-RA
OG0004812	XP_026483315.1	JC_09384-RA
OG0004813	XP_026493999.1	JC_11299-RA
OG0004814	XP_026501429.1	JC_04240-RA
OG0004815	XP_026491372.1	JC_02791-RA
OG0004816	XP_026489946.1	JC_03674-RA, JC_03672-RA, JC_03673-RA
OG0004817	XP_026501689.1	JC_15533-RA
OG0004818	XP_026488487.1	JC_03245-RA
OG0004819	XP_026496824.1, XP_026496825.1, XP_026496823.1	JC_08847-RA
OG0004821	XP_026491602.1	JC_02929-RA
OG0004822	XP_026491367.1	JC_02820-RA
OG0004825	XP_026499779.1, XP_026499778.1	JC_07738-RA
OG0004826	XP_026493900.1	JC_11237-RA
OG0004827	XP_026490031.1	JC_04411-RA
OG0004828	XP_026484416.1, XP_026484417.1	JC_00565-RA
OG0004829	XP_026493717.1	JC_01278-RA
OG0004830	XP_026488234.1	JC_03192-RA, JC_03193-RA
OG0004831	XP_026487807.1	JC_08459-RA
OG0004832	XP_026487519.1	JC_08481-RA
OG0004836	XP_026491032.1	JC_02445-RA, JC_02446-RA, JC_02447-RA
OG0004849	XP_026498837.1	JC_14863-RA
OG0004850	XP_026499059.1	JC_06871-RA
OG0004851	XP_026499311.1	JC_02313-RA
OG0004852	XP_026490400.1	JC_14044-RA
OG0004853	XP_026498843.1	JC_14864-RA
OG0004855	XP_026489956.1	JC_03638-RA
OG0004856	XP_026490393.1	JC_14045-RA
OG0004858	XP_026496438.1	JC_05611-RA, JC_05610-RA, JC_05609-RA
OG0004859	XP_026496249.1	JC_05607-RA
OG0004861	XP_026492904.1	JC_15583-RA
OG0004862	XP_026497440.1	JC_13123-RA
OG0004863	XP_026500596.1	JC_02142-RA
OG0004864	XP_026484286.1	JC_08645-RA
OG0004865	XP_026498765.1	JC_14832-RA
OG0004866	XP_026493536.1	JC_05676-RA
OG0004867	XP_026499512.1	JC_17074-RA
OG0004868	XP_026489286.1	JC_07907-RA
OG0004869	XP_026497536.1	JC_13125-RA
OG0004870	XP_026498771.1	JC_14833-RA
OG0004871	XP_026484837.1	JC_00693-RA
OG0004872	XP_026493537.1	JC_05678-RA
OG0004873	XP_026492929.1	JC_15582-RA
OG0004874	XP_026490038.1	JC_04413-RA
OG0004875	XP_026496415.1	JC_05597-RA
OG0004877	XP_026496891.1	JC_14658-RA
OG0004878	XP_026500566.1	JC_02141-RA
OG0004879	XP_026493096.1	JC_05682-RA
OG0004880	XP_026486759.1	JC_17052-RA
OG0004881	XP_026491932.1	JC_09700-RA
OG0004882	XP_026500983.1	JC_10458-RA
OG0004883	XP_026485651.1	JC_06340-RA
OG0004884	XP_026493097.1	JC_05683-RA
OG0004885	XP_026496419.1	JC_05595-RA
OG0004886	XP_026489317.1	JC_07913-RA
OG0004887	XP_026490036.1	JC_04415-RA
OG0004888	XP_026501019.1	JC_10460-RA
OG0004889	XP_026493093.1	JC_05685-RA
OG0004890	XP_026496188.1	JC_08672-RA
OG0004891	XP_026492121.1	JC_07356-RA
OG0004892	XP_026500205.1	JC_09702-RA
OG0004894	XP_026494788.1	JC_10272-RA
OG0004895	XP_026501009.1	JC_10464-RA
OG0004896	XP_026500806.1	JC_01901-RA
OG0004897	XP_026487262.1	JC_06691-RA
OG0004898	XP_026489993.1	JC_03643-RA
OG0004899	XP_026490152.1	JC_04418-RA
OG0004900	XP_026485577.1	JC_06330-RA
OG0004901	XP_026498998.1	JC_03514-RA
OG0004902	XP_026496281.1	JC_05585-RA
OG0004904	XP_026492122.1	JC_07351-RA
OG0004905	XP_026490963.1	JC_12817-RA
OG0004906	XP_026483479.1	JC_16176-RA
OG0004907	XP_026483901.1	JC_15222-RA
OG0004908	XP_026500809.1	JC_02217-RA
OG0004909	XP_026501751.1	JC_09707-RA
OG0004910	XP_026497419.1	JC_13131-RA
OG0004911	XP_026497276.1	JC_13132-RA
OG0004912	XP_026485573.1	JC_06328-RA
OG0004913	XP_026483889.1	JC_15221-RA
OG0004914	XP_026483912.1	JC_15220-RA
OG0004915	XP_026485578.1	JC_06327-RA
OG0004916	XP_026490115.1	JC_04424-RA
OG0004917	XP_026483431.1	JC_16190-RA
OG0004918	XP_026499011.1	JC_03520-RA
OG0004919	XP_026483398.1	JC_16189-RA
OG0004920	XP_026499010.1	JC_03523-RA
OG0004921	XP_026490103.1	JC_04425-RA
OG0004922	XP_026490111.1	JC_04426-RA
OG0004923	XP_026500995.1	JC_10468-RA
OG0004925	XP_026497337.1	JC_13136-RA
OG0004926	XP_026494875.1	JC_10271-RA
OG0004927	XP_026487101.1	JC_01615-RA
OG0004928	XP_026493327.1	JC_05690-RA
OG0004929	XP_026497338.1	JC_13137-RA
OG0004930	XP_026494824.1	JC_10270-RA
OG0004931	XP_026494456.1	JC_10269-RA
OG0004933	XP_026483424.1	JC_16183-RA
OG0004934	XP_026492434.1	JC_14980-RA
OG0004935	XP_026496253.1	JC_05580-RA
OG0004936	XP_026493936.1	JC_10267-RA
OG0004937	XP_026498004.1	JC_11483-RA
OG0004938	XP_026483414.1	JC_16181-RA, JC_16182-RA
OG0004939	XP_026496174.1	JC_08670-RA
OG0004940	XP_026485240.1	JC_14637-RA
OG0004941	XP_026492889.1	JC_15579-RA
OG0004942	XP_026487219.1	JC_06694-RA
OG0004943	XP_026492419.1	JC_14982-RA
OG0004944	XP_026499018.1	JC_03526-RA
OG0004945	XP_026497369.1	JC_13119-RA
OG0004946	XP_026491242.1	JC_02414-RA
OG0004947	XP_026492135.1	JC_07337-RA
OG0004948	XP_026498820.1	JC_09725-RA
OG0004949	XP_026490104.1	JC_04441-RA
OG0004950	XP_026492438.1	JC_14985-RA
OG0004951	XP_026496444.1	JC_17179-RA
OG0004952	XP_026499019.1	JC_03530-RA
OG0004953	XP_026496170.1	JC_08665-RA
OG0004954	XP_026490107.1	JC_04440-RA
OG0004955	XP_026489900.1	JC_03654-RA
OG0004956	XP_026492106.1	JC_07336-RA
OG0004957	XP_026496187.1	JC_08664-RA
OG0004958	XP_026490108.1	JC_04438-RA
OG0004959	XP_026489923.1	JC_03653-RA
OG0004960	XP_026489957.1	JC_03652-RA
OG0004961	XP_026500816.1	JC_01896-RA
OG0004962	XP_026490109.1	JC_04437-RA
OG0004963	XP_026498783.1	JC_01616-RA
OG0004964	XP_026487268.1	JC_06698-RA
OG0004965	XP_026501483.1	JC_04348-RA
OG0004966	XP_026499429.1	JC_15055-RA
OG0004968	XP_026488523.1	JC_05569-RA
OG0004969	XP_026500280.1	JC_01945-RA
OG0004970	XP_026485635.1	JC_06316-RA
OG0004971	XP_026483412.1	JC_16222-RA
OG0004972	XP_026500925.1	JC_09731-RA
OG0004973	XP_026497326.1	JC_13154-RA
OG0004974	XP_026483400.1	JC_16223-RA
OG0004975	XP_026488529.1	JC_05567-RA
OG0004976	XP_026485231.1	JC_14616-RA
OG0004977	XP_026488528.1	JC_05566-RA
OG0004978	XP_026500298.1	JC_01961-RA
OG0004979	XP_026488530.1	JC_05564-RA
OG0004980	XP_026500919.1	JC_09733-RA
OG0004981	XP_026485330.1	JC_06312-RA
OG0004982	XP_026501028.1	JC_10473-RA
OG0004983	XP_026485678.1	JC_15573-RA
OG0004984	XP_026501079.1	JC_00724-RA
OG0004985	XP_026500971.1	JC_10474-RA
OG0004986	XP_026496173.1	JC_08663-RA
OG0004987	XP_026501006.1	JC_10475-RA
OG0004988	XP_026485595.1	JC_06305-RA
OG0004989	XP_026501012.1	JC_10476-RA
OG0004990	XP_026500912.1	JC_09740-RA
OG0004991	XP_026497360.1	JC_13107-RA
OG0004992	XP_026501040.1	JC_10478-RA
OG0004993	XP_026487269.1	JC_06704-RA
OG0004994	XP_026492131.1	JC_07323-RA
OG0004995	XP_026487289.1	JC_06705-RA
OG0004996	XP_026489340.1	JC_07927-RA
OG0004997	XP_026489341.1	JC_07928-RA
OG0004998	XP_026488504.1	JC_05561-RA
OG0004999	XP_026496097.1, XP_026496622.1	JC_17167-RA
OG0005000	XP_026485257.1	JC_14613-RA
OG0005001	XP_026496167.1	JC_08661-RA, JC_08659-RA
OG0005002	XP_026487260.1	JC_06708-RA
OG0005003	XP_026487257.1	JC_06707-RA
OG0005004	XP_026485226.1	JC_14609-RA
OG0005005	XP_026487255.1	JC_06709-RA
OG0005006	XP_026487246.1	JC_06712-RA
OG0005007	XP_026489240.1	JC_07930-RA
OG0005008	XP_026500907.1	JC_09742-RA
OG0005009	XP_026485667.1	JC_15561-RA
OG0005010	XP_026487297.1	JC_06711-RA
OG0005012	XP_026491047.1	JC_02395-RA
OG0005013	XP_026483604.1	JC_17156-RA
OG0005014	XP_026483909.1, XP_026483910.1	JC_15212-RA
OG0005015	XP_026491048.1	JC_02390-RA
OG0005016	XP_026485234.1	JC_14604-RA
OG0005017	XP_026483907.1	JC_15213-RA
OG0005018	XP_026499424.1	JC_15051-RA
OG0005019	XP_026499039.1	JC_03542-RA
OG0005020	XP_026500984.1	JC_10480-RA
OG0005021	XP_026500986.1	JC_10482-RA
OG0005022	XP_026499041.1	JC_03543-RA
OG0005023	XP_026500993.1	JC_10484-RA
OG0005024	XP_026499037.1	JC_03544-RA
OG0005025	XP_026491731.1	JC_02386-RA
OG0005026	XP_026499042.1	JC_03545-RA
OG0005027	XP_026500918.1	JC_09748-RA
OG0005028	XP_026491733.1	JC_02385-RA
OG0005029	XP_026491729.1	JC_02384-RA
OG0005030	XP_026483908.1	JC_15210-RA
OG0005031	XP_026499427.1	JC_15046-RA
OG0005032	XP_026500988.1	JC_10488-RA
OG0005033	XP_026501008.1	JC_10489-RA
OG0005034	XP_026501220.1	JC_00721-RA
OG0005035	XP_026500964.1	JC_10490-RA
OG0005037	XP_026497336.1	JC_13165-RA
OG0005038	XP_026497333.1	JC_13166-RA
OG0005039	XP_026499489.1	JC_15557-RA
OG0005040	XP_026491326.1	JC_02383-RA
OG0005041	XP_026500929.1	JC_17160-RA
OG0005042	XP_026489272.1	JC_07934-RA
OG0005043	XP_026492517.1	JC_14062-RA
OG0005044	XP_026489868.1	JC_14593-RA
OG0005046	XP_026491330.1, XP_026491329.1	JC_02381-RA
OG0005047	XP_026489870.1	JC_14592-RA
OG0005048	XP_026491148.1	JC_02380-RA
OG0005049	XP_026489869.1	JC_14591-RA
OG0005050	XP_026484009.1	JC_15208-RA
OG0005052	XP_026489872.1	JC_14590-RA
OG0005053	XP_026500122.1	JC_13019-RA
OG0005054	XP_026500178.1	JC_13018-RA
OG0005055	XP_026496168.1	JC_08658-RA
OG0005056	XP_026489942.1	JC_03648-RA
OG0005057	XP_026500972.1	JC_10491-RA
OG0005058	XP_026501473.1	JC_04255-RA
OG0005059	XP_026501109.1	JC_00715-RA
OG0005060	XP_026495776.1	JC_14070-RA
OG0005061	XP_026492234.1	JC_07304-RA
OG0005062	XP_026490067.1	JC_04452-RA
OG0005063	XP_026491439.1	JC_02372-RA
OG0005064	XP_026491343.1	JC_10274-RA
OG0005065	XP_026499440.1	JC_15037-RA
OG0005066	XP_026500242.1	JC_13015-RA
OG0005067	XP_026484171.1	JC_15206-RA
OG0005068	XP_026484169.1	JC_15204-RA
OG0005069	XP_026500241.1	JC_13013-RA
OG0005070	XP_026495112.1	JC_10276-RA
OG0005071	XP_026487272.1	JC_06752-RA
OG0005072	XP_026489998.1	JC_03656-RA
OG0005073	XP_026487231.1	JC_06754-RA
OG0005075	XP_026495080.1	JC_10278-RA
OG0005077	XP_026498988.1	JC_03557-RA
OG0005078	XP_026484167.1	JC_15202-RA
OG0005079	XP_026492304.1	JC_07284-RA
OG0005080	XP_026491037.1	JC_02368-RA
OG0005081	XP_026489315.1	JC_07942-RA
OG0005083	XP_026496117.1	JC_14095-RA
OG0005084	XP_026489313.1	JC_07943-RA
OG0005085	XP_026483086.1	JC_16710-RA
OG0005086	XP_026495257.1	JC_10280-RA
OG0005087	XP_026495246.1	JC_10281-RA
OG0005088	XP_026501032.1	JC_10495-RA
OG0005089	XP_026501685.1	JC_15543-RA
OG0005090	XP_026498986.1	JC_03558-RA
OG0005091	XP_026501037.1	JC_10494-RA
OG0005092	XP_026500966.1	JC_10496-RA
OG0005093	XP_026498974.1	JC_03559-RA
OG0005094	XP_026500256.1	JC_13007-RA
OG0005095	XP_026501687.1	JC_15542-RA
OG0005097	XP_026487240.1	JC_06757-RA
OG0005098	XP_026487228.1	JC_06758-RA
OG0005099	XP_026489985.1	JC_03657-RA
OG0005100	XP_026501026.1	JC_10497-RA
OG0005101	XP_026501023.1	JC_10498-RA
OG0005102	XP_026492587.1	JC_10285-RA
OG0005103	XP_026493061.1	JC_05659-RA
OG0005104	XP_026487234.1	JC_06759-RA
OG0005105	XP_026487059.1	JC_01595-RA, JC_17233-RA
OG0005106	XP_026501025.1	JC_10501-RA, JC_10500-RA
OG0005107	XP_026500204.1	JC_13003-RA
OG0005108	XP_026483333.1	JC_16199-RA
OG0005109	XP_026487239.1	JC_06766-RA
OG0005110	XP_026500627.1	JC_01655-RA
OG0005111	XP_026483338.1	JC_16200-RA
OG0005112	XP_026501013.1	JC_10503-RA
OG0005113	XP_026500217.1	JC_13002-RA
OG0005114	XP_026483332.1	JC_16202-RA
OG0005115	XP_026500182.1	JC_13000-RA
OG0005116	XP_026501016.1	JC_10505-RA
OG0005117	XP_026496363.1	JC_05542-RA
OG0005118	XP_026496318.1	JC_05537-RA
OG0005119	XP_026489307.1	JC_07951-RA
OG0005120	XP_026496323.1	JC_05536-RA
OG0005121	XP_026489289.1	JC_07952-RA
OG0005122	XP_026496287.1	JC_05535-RA
OG0005123	XP_026484070.1	JC_09751-RA
OG0005124	XP_026484074.1	JC_15189-RA
OG0005125	XP_026500235.1	JC_12997-RA
OG0005126	XP_026499989.1	JC_14572-RA
OG0005127	XP_026499987.1	JC_14570-RA
OG0005128	XP_026483117.1	JC_16718-RA
OG0005129	XP_026489322.1	JC_07956-RA
OG0005130	XP_026487006.1	JC_01592-RA
OG0005131	XP_026496263.1	JC_05533-RA
OG0005132	XP_026490072.1	JC_04460-RA
OG0005133	XP_026498964.1	JC_03563-RA
OG0005134	XP_026499841.1, XP_026498222.1	JC_17092-RA
OG0005136	XP_026490077.1	JC_04461-RA
OG0005137	XP_026492130.1	JC_07359-RA
OG0005138	XP_026492103.1	JC_07360-RA
OG0005139	XP_026496254.1	JC_05532-RA
OG0005140	XP_026499491.1	JC_17094-RA
OG0005141	XP_026484139.1	JC_09752-RA
OG0005142	XP_026489318.1	JC_07959-RA
OG0005143	XP_026496267.1	JC_05531-RA
OG0005144	XP_026484058.1	JC_09753-RA
OG0005145	XP_026489244.1	JC_07960-RA
OG0005146	XP_026492941.1	JC_10289-RA
OG0005147	XP_026489922.1	JC_03661-RA
OG0005148	XP_026501215.1	JC_00733-RA
OG0005149	XP_026492138.1	JC_07362-RA
OG0005150	XP_026490003.1	JC_03663-RA
OG0005151	XP_026489241.1	JC_07962-RA
OG0005152	XP_026492124.1	JC_07363-RA
OG0005153	XP_026484126.1	JC_09756-RA
OG0005154	XP_026487944.1	JC_11522-RA
OG0005155	XP_026491026.1	JC_12795-RA
OG0005156	XP_026500485.1	JC_02278-RA
OG0005157	XP_026487057.1	JC_01588-RA
OG0005158	XP_026490973.1	JC_12793-RA
OG0005159	XP_026489995.1	JC_03668-RA
OG0005160	XP_026487050.1	JC_01586-RA
OG0005161	XP_026487968.1	JC_11526-RA
OG0005162	XP_026489858.1	JC_09762-RA
OG0005163	XP_026500515.1	JC_02280-RA
OG0005164	XP_026491196.1	JC_02362-RA
OG0005165	XP_026489976.1	JC_09761-RA
OG0005166	XP_026489288.1	JC_07964-RA
OG0005167	XP_026490009.1	JC_03669-RA
OG0005168	XP_026491828.1	JC_02360-RA
OG0005169	XP_026501235.1	JC_00736-RA
OG0005170	XP_026491208.1	JC_02358-RA
OG0005171	XP_026500952.1	JC_16729-RA
OG0005172	XP_026501191.1	JC_00739-RA
OG0005174	XP_026491017.1	JC_12786-RA
OG0005176	XP_026487048.1	JC_01584-RA
OG0005177	XP_026483914.1	JC_15180-RA
OG0005178	XP_026490167.1	JC_14096-RA
OG0005179	XP_026491022.1	JC_12784-RA
OG0005181	XP_026501061.1	JC_08651-RA
OG0005182	XP_026483076.1	JC_09768-RA
OG0005184	XP_026488525.1	JC_09770-RA
OG0005186	XP_026501696.1	JC_15517-RA
OG0005188	XP_026500359.1	JC_06075-RA
OG0005190	XP_026487151.1, XP_026487150.1	JC_15025-RA
OG0005191	XP_026483494.1	JC_16161-RA
OG0005192	XP_026483323.1, XP_026483404.1	JC_09775-RA
OG0005193	XP_026487959.1	JC_11543-RA
OG0005194	XP_026487283.1	JC_06780-RA
OG0005195	XP_026501003.1	JC_10524-RA
OG0005196	XP_026487962.1	JC_11544-RA
OG0005197	XP_026487032.1	JC_01574-RA
OG0005198	XP_026483490.1, XP_026483489.1	JC_16162-RA
OG0005199	XP_026487265.1	JC_06783-RA
OG0005200	XP_026490589.1	JC_10296-RA
OG0005201	XP_026487302.1	JC_06784-RA
OG0005202	XP_026500974.1	JC_10526-RA
OG0005203	XP_026501172.1	JC_00752-RA
OG0005204	XP_026501174.1	JC_00753-RA
OG0005205	XP_026494208.1	JC_12431-RA
OG0005207	XP_026500370.1	JC_06083-RA
OG0005208	XP_026486435.1	JC_17107-RA
OG0005209	XP_026489904.1	JC_03680-RA
OG0005210	XP_026487301.1	JC_06786-RA
OG0005211	XP_026487077.1	JC_01572-RA
OG0005212	XP_026487067.1	JC_01570-RA
OG0005213	XP_026487953.1	JC_11549-RA
OG0005214	XP_026500959.1	JC_16738-RA
OG0005215	XP_026487065.1	JC_01568-RA
OG0005216	XP_026501167.1	JC_00756-RA
OG0005217	XP_026486433.1	JC_17111-RA
OG0005218	XP_026486431.1	JC_17112-RA
OG0005219	XP_026489906.1	JC_03681-RA
OG0005220	XP_026487300.1	JC_06791-RA, JC_06792-RA
OG0005221	XP_026500339.1	JC_06087-RA
OG0005222	XP_026498993.1	JC_03570-RA
OG0005223	XP_026490611.1	JC_10303-RA
OG0005224	XP_026500082.1	JC_14562-RA
OG0005225	XP_026490069.1	JC_04469-RA
OG0005226	XP_026491303.1	JC_02351-RA
OG0005227	XP_026500320.1, XP_026500319.1	JC_06088-RA
OG0005228	XP_026491512.1	JC_02349-RA
OG0005229	XP_026490083.1	JC_04470-RA
OG0005230	XP_026500897.1	JC_11447-RA
OG0005231	XP_026487244.1	JC_06794-RA
OG0005232	XP_026500437.1	JC_02284-RA
OG0005233	XP_026498410.1, XP_026499320.1	JC_11445-RA
OG0005234	XP_026490079.1	JC_04474-RA
OG0005235	XP_026495747.1	JC_10545-RA
OG0005236	XP_026496172.1	JC_08679-RA
OG0005237	XP_026496171.1	JC_08680-RA
OG0005238	XP_026490080.1	JC_04475-RA
OG0005239	XP_026500942.1	JC_12421-RA
OG0005240	XP_026495719.1	JC_10546-RA
OG0005241	XP_026490076.1	JC_04477-RA
OG0005242	XP_026496083.1	JC_16586-RA
OG0005243	XP_026501166.1	JC_00762-RA
OG0005244	XP_026501150.1	JC_00764-RA
OG0005245	XP_026490048.1	JC_04479-RA
OG0005246	XP_026500948.1	JC_12420-RA
OG0005247	XP_026496295.1	JC_05523-RA
OG0005248	XP_026490082.1	JC_04480-RA
OG0005249	XP_026496351.1	JC_05522-RA
OG0005250	XP_026490050.1	JC_04485-RA
OG0005251	XP_026483346.1	JC_16249-RA
OG0005252	XP_026488103.1	JC_03602-RA
OG0005253	XP_026501157.1	JC_00770-RA
OG0005254	XP_026496006.1	JC_16580-RA
OG0005255	XP_026488171.1	JC_07844-RA
OG0005256	XP_026496175.1	JC_08683-RA
OG0005257	XP_026492920.1	JC_15588-RA
OG0005258	XP_026488094.1	JC_03606-RA
OG0005259	XP_026501099.1	JC_00771-RA
OG0005261	XP_026496228.1	JC_05520-RA
OG0005262	XP_026496227.1	JC_05519-RA
OG0005263	XP_026491510.1	JC_02340-RA
OG0005264	XP_026501097.1	JC_00772-RA
OG0005265	XP_026491122.1	JC_02338-RA
OG0005266	XP_026483556.1	JC_16252-RA
OG0005267	XP_026501095.1	JC_00773-RA
OG0005268	XP_026488109.1	JC_03610-RA
OG0005269	XP_026492950.1	JC_11432-RA
OG0005270	XP_026501100.1	JC_00775-RA
OG0005271	XP_026488757.1	JC_15988-RA
OG0005272	XP_026484833.1	JC_00697-RA
OG0005273	XP_026495395.1	JC_10311-RA
OG0005274	XP_026495394.1	JC_10312-RA
OG0005275	XP_026496198.1	JC_08692-RA
OG0005276	XP_026492978.1	JC_11428-RA
OG0005277	XP_026500071.1	JC_16567-RA
OG0005278	XP_026492297.1	JC_07371-RA
OG0005279	XP_026492900.1	JC_15589-RA
OG0005281	XP_026492980.1	JC_11426-RA
OG0005282	XP_026500525.1	JC_02270-RA
OG0005283	XP_026490064.1	JC_04489-RA
OG0005285	XP_026495423.1	JC_10319-RA
OG0005286	XP_026492261.1	JC_07372-RA
OG0005287	XP_026493105.1	JC_05645-RA
OG0005288	XP_026483508.1	JC_16262-RA
OG0005289	XP_026496230.1	JC_05515-RA
OG0005290	XP_026498449.1	JC_06145-RA, JC_06143-RA, JC_06144-RA, JC_12604-RA, JC_06142-RA
OG0005291	XP_026492914.1	JC_15590-RA
OG0005292	XP_026496242.1	JC_05513-RA
OG0005293	XP_026490219.1	JC_14532-RA
OG0005294	XP_026489990.1	JC_03692-RA
OG0005295	XP_026484285.1	JC_08694-RA
OG0005296	XP_026498075.1	JC_01558-RA
OG0005297	XP_026492294.1	JC_07378-RA
OG0005298	XP_026501080.1	JC_00788-RA
OG0005299	XP_026492946.1	JC_11422-RA
OG0005300	XP_026498060.1	JC_01556-RA
OG0005301	XP_026484229.1	JC_17207-RA
OG0005302	XP_026492308.1	JC_07379-RA
OG0005303	XP_026496246.1	JC_05509-RA
OG0005304	XP_026496239.1	JC_05508-RA
OG0005305	XP_026498882.1	JC_16630-RA
OG0005306	XP_026492942.1	JC_11421-RA
OG0005307	XP_026496238.1	JC_05507-RA
OG0005308	XP_026496244.1	JC_05514-RA
OG0005309	XP_026490675.1	JC_16776-RA
OG0005310	XP_026492982.1	JC_11420-RA
OG0005311	XP_026490673.1	JC_16778-RA
OG0005312	XP_026500172.1	JC_12968-RA
OG0005313	XP_026492967.1	JC_11418-RA
OG0005314	XP_026492945.1	JC_11417-RA
OG0005315	XP_026494137.1	JC_06819-RA
OG0005316	XP_026496139.1	JC_14114-RA
OG0005317	XP_026500488.1	JC_02275-RA
OG0005318	XP_026488755.1	JC_16001-RA
OG0005319	XP_026498073.1	JC_01550-RA
OG0005320	XP_026489967.1	JC_03698-RA
OG0005321	XP_026495813.1	JC_10567-RA
OG0005322	XP_026489968.1	JC_03699-RA
OG0005323	XP_026498833.1	JC_14876-RA
OG0005324	XP_026489980.1	JC_03701-RA
OG0005325	XP_026495431.1	JC_10326-RA
OG0005326	XP_026500523.1	JC_02273-RA
OG0005327	XP_026498834.1	JC_14873-RA
OG0005328	XP_026501120.1	JC_00791-RA
OG0005329	XP_026496342.1	JC_05502-RA
OG0005330	XP_026496343.1	JC_05501-RA
OG0005331	XP_026492962.1	JC_11408-RA
OG0005332	XP_026496427.1	JC_05500-RA
