Orthogroup	Junonia_coenia	Vanessa_cardui
OG0005634	JC_14026-RA	Vcard_DToL14046-RA
OG0005635	JC_12485-RA	Vcard_DToL14594-RA
OG0005636	JC_02457-RA	Vcard_DToL03449-RA
OG0005637	JC_10166-RA	Vcard_DToL13483-RA
OG0005638	JC_16353-RA	Vcard_DToL18290-RA
OG0005639	JC_02458-RA	Vcard_DToL03450-RA
OG0005640	JC_02459-RA	Vcard_DToL03451-RA
OG0005641	JC_10165-RA	Vcard_DToL13482-RA
OG0005642	JC_02461-RA	Vcard_DToL03453-RA
OG0005643	JC_02462-RA	Vcard_DToL03454-RA
OG0005645	JC_10164-RA	Vcard_DToL13481-RA
OG0005646	JC_16656-RA	Vcard_DToL18849-RA
OG0005647	JC_02464-RA	Vcard_DToL03455-RA
OG0005648	JC_02465-RA	Vcard_DToL03456-RA
OG0005649	JC_15968-RA	Vcard_DToL17583-RA
OG0005650	JC_03766-RA	Vcard_DToL08923-RA
OG0005651	JC_17061-RA	Vcard_DToL17880-RA
OG0005652	JC_03765-RA	Vcard_DToL08924-RA
OG0005653	JC_03501-RA	Vcard_DToL04146-RA
OG0005654	JC_16351-RA	Vcard_DToL18376-RA
OG0005655	JC_05614-RA	Vcard_DToL10039-RA
OG0005656	JC_08016-RA	Vcard_DToL06201-RA
OG0005657	JC_15619-RA	Vcard_DToL16877-RA
OG0005658	JC_03503-RA	Vcard_DToL04145-RA
OG0005660	JC_14400-RA	Vcard_DToL16544-RA
OG0005661	JC_17122-RA	Vcard_DToL17862-RA
OG0005662	JC_15620-RA	Vcard_DToL16878-RA
OG0005663	JC_01914-RA	Vcard_DToL00137-RA
OG0005664	JC_17124-RA	Vcard_DToL17864-RA
OG0005665	JC_08021-RA	Vcard_DToL06196-RA
OG0005666	JC_14398-RA	Vcard_DToL16543-RA
OG0005667	JC_16664-RA, JC_16663-RA	Vcard_DToL18847-RA
OG0005668	JC_17125-RA	Vcard_DToL17865-RA
OG0005669	JC_14397-RA	Vcard_DToL16541-RA
OG0005670	JC_01491-RA	Vcard_DToL00971-RA
OG0005671	JC_14396-RA	Vcard_DToL16542-RA
OG0005672	JC_15699-RA	Vcard_DToL16979-RA
OG0005674	JC_01490-RA	Vcard_DToL00972-RA
OG0005675	JC_03769-RA	Vcard_DToL08916-RA
OG0005676	JC_14395-RA	Vcard_DToL16540-RA
OG0005677	JC_04402-RA	Vcard_DToL04882-RA
OG0005679	JC_03770-RA	Vcard_DToL08915-RA
OG0005680	JC_14846-RA	Vcard_DToL16101-RA
OG0005681	JC_03771-RA	Vcard_DToL08914-RA
OG0005682	JC_04401-RA	Vcard_DToL04883-RA
OG0005683	JC_03498-RA	Vcard_DToL04150-RA
OG0005684	JC_04399-RA	Vcard_DToL04885-RA
OG0005685	JC_14392-RA	Vcard_DToL16534-RA
OG0005686	JC_01489-RA	Vcard_DToL00974-RA
OG0005687	JC_01922-RA	Vcard_DToL00140-RA
OG0005688	JC_01487-RA	Vcard_DToL00978-RA
OG0005689	JC_08029-RA	Vcard_DToL06186-RA
OG0005690	JC_16343-RA	Vcard_DToL18386-RA
OG0005691	JC_16648-RA	Vcard_DToL18854-RA
OG0005692	JC_08030-RA	Vcard_DToL06184-RA
OG0005694	JC_08031-RA	Vcard_DToL06182-RA
OG0005695	JC_16892-RA	Vcard_DToL18164-RA
OG0005696	JC_14389-RA	Vcard_DToL16531-RA
OG0005697	JC_10158-RA	Vcard_DToL13475-RA
OG0005698	JC_14388-RA	Vcard_DToL16530-RA
OG0005699	JC_06855-RA	Vcard_DToL12351-RA
OG0005700	JC_14853-RA	Vcard_DToL16097-RA
OG0005701	JC_14857-RA	Vcard_DToL16094-RA
OG0005702	JC_08032-RA	Vcard_DToL06178-RA
OG0005703	JC_12468-RA	Vcard_DToL14607-RA
OG0005704	JC_08033-RA	Vcard_DToL06177-RA
OG0005705	JC_08224-RA	Vcard_DToL05975-RA
OG0005706	JC_07484-RA	Vcard_DToL09582-RA
OG0005707	JC_01932-RA	Vcard_DToL00150-RA
OG0005708	JC_12466-RA	Vcard_DToL14608-RA
OG0005709	JC_01933-RA	Vcard_DToL00151-RA
OG0005710	JC_01483-RA	Vcard_DToL00982-RA
OG0005711	JC_15977-RA	Vcard_DToL17594-RA
OG0005712	JC_08756-RA	Vcard_DToL07192-RA
OG0005713	JC_08757-RA	Vcard_DToL07193-RA
OG0005715	JC_00680-RA	Vcard_DToL01920-RA
OG0005716	JC_11367-RA	Vcard_DToL11215-RA
OG0005717	JC_00678-RA	Vcard_DToL01922-RA
OG0005718	JC_12879-RA	Vcard_DToL15057-RA
OG0005719	JC_03778-RA	Vcard_DToL08902-RA
OG0005720	JC_03779-RA	Vcard_DToL08901-RA
OG0005721	JC_04394-RA	Vcard_DToL04888-RA
OG0005722	JC_15979-RA	Vcard_DToL17597-RA
OG0005723	JC_07479-RA	Vcard_DToL09576-RA
OG0005724	JC_08765-RA	Vcard_DToL07198-RA
OG0005725	JC_08040-RA	Vcard_DToL06167-RA
OG0005726	JC_08768-RA	Vcard_DToL07202-RA
OG0005727	JC_08041-RA	Vcard_DToL06165-RA
OG0005728	JC_08042-RA	Vcard_DToL06164-RA
OG0005729	JC_03782-RA	Vcard_DToL08897-RA
OG0005730	JC_04391-RA	Vcard_DToL04892-RA
OG0005731	JC_06856-RA	Vcard_DToL12350-RA
OG0005732	JC_14836-RA	Vcard_DToL16116-RA
OG0005733	JC_11365-RA	Vcard_DToL11214-RA
OG0005734	JC_08044-RA	Vcard_DToL06162-RA
OG0005735	JC_03787-RA	Vcard_DToL08890-RA
OG0005736	JC_16339-RA	Vcard_DToL18409-RA
OG0005737	JC_11363-RA	Vcard_DToL11212-RA
OG0005738	JC_04382-RA	Vcard_DToL04895-RA
OG0005739	JC_08046-RA	Vcard_DToL06158-RA
OG0005740	JC_15985-RA	Vcard_DToL17601-RA
OG0005741	JC_00675-RA	Vcard_DToL01929-RA
OG0005742	JC_14377-RA	Vcard_DToL16509-RA
OG0005743	JC_01935-RA	Vcard_DToL00152-RA
OG0005744	JC_14014-RA	Vcard_DToL14023-RA
OG0005745	JC_12453-RA	Vcard_DToL14626-RA
OG0005746	JC_09655-RA	Vcard_DToL06898-RA
OG0005747	JC_08052-RA	Vcard_DToL06153-RA
OG0005749	JC_09654-RA	Vcard_DToL06899-RA
OG0005750	JC_02486-RA, JC_02487-RA	Vcard_DToL03466-RA
OG0005751	JC_06054-RA	Vcard_DToL10043-RA
OG0005752	JC_09652-RA	Vcard_DToL06902-RA
OG0005753	JC_09651-RA	Vcard_DToL06903-RA
OG0005754	JC_08055-RA	Vcard_DToL06149-RA
OG0005755	JC_06058-RA	Vcard_DToL10243-RA
OG0005756	JC_08056-RA	Vcard_DToL06148-RA
OG0005758	JC_08057-RA	Vcard_DToL06146-RA
OG0005759	JC_14373-RA	Vcard_DToL16507-RA
OG0005760	JC_06359-RA	Vcard_DToL10588-RA
OG0005761	JC_03793-RA	Vcard_DToL08884-RA
OG0005762	JC_08058-RA	Vcard_DToL06145-RA
OG0005763	JC_03495-RA	Vcard_DToL04152-RA
OG0005764	JC_08059-RA	Vcard_DToL06143-RA
OG0005765	JC_03494-RA	Vcard_DToL04154-RA
OG0005766	JC_03493-RA	Vcard_DToL04155-RA
OG0005767	JC_08060-RA	Vcard_DToL06142-RA
OG0005768	JC_03492-RA	Vcard_DToL04156-RA
OG0005769	JC_16119-RA	Vcard_DToL17616-RA
OG0005770	JC_16333-RA	Vcard_DToL18403-RA
OG0005771	JC_03491-RA	Vcard_DToL04157-RA
OG0005772	JC_15986-RA	Vcard_DToL17602-RA
OG0005773	JC_16117-RA	Vcard_DToL17618-RA
OG0005774	JC_00672-RA	Vcard_DToL01938-RA
OG0005775	JC_01911-RA	Vcard_DToL00134-RA
OG0005776	JC_05446-RA	Vcard_DToL03191-RA
OG0005777	JC_00671-RA	Vcard_DToL01939-RA
OG0005778	JC_01473-RA	Vcard_DToL00997-RA
OG0005779	JC_06368-RA	Vcard_DToL10584-RA
OG0005780	JC_10147-RA	Vcard_DToL13460-RA
OG0005781	JC_11359-RA	Vcard_DToL11205-RA
OG0005782	JC_16328-RA	Vcard_DToL18396-RA
OG0005783	JC_16112-RA	Vcard_DToL17625-RA
OG0005784	JC_01469-RA	Vcard_DToL01000-RA
OG0005785	JC_05444-RA	Vcard_DToL03192-RA
OG0005786	JC_01468-RA	Vcard_DToL01001-RA
OG0005787	JC_01467-RA	Vcard_DToL01002-RA
OG0005788	JC_14012-RA	Vcard_DToL14019-RA
OG0005789	JC_16114-RA	Vcard_DToL17623-RA
OG0005790	JC_05442-RA	Vcard_DToL03194-RA
OG0005791	JC_16484-RA	Vcard_DToL18580-RA
OG0005792	JC_01463-RA	Vcard_DToL01005-RA
OG0005793	JC_00669-RA, JC_14239-RA	Vcard_DToL01941-RA
OG0005794	JC_16480-RA	Vcard_DToL18577-RA
OG0005795	JC_01462-RA	Vcard_DToL01006-RA
OG0005796	JC_10145-RA	Vcard_DToL13458-RA
OG0005797	JC_06369-RA	Vcard_DToL10582-RA
OG0005798	JC_01461-RA	Vcard_DToL01007-RA
OG0005799	JC_01460-RA	Vcard_DToL01008-RA
OG0005800	JC_16482-RA	Vcard_DToL18578-RA
OG0005801	JC_14365-RA	Vcard_DToL16496-RA
OG0005802	JC_10144-RA	Vcard_DToL13457-RA
OG0005803	JC_16072-RA	Vcard_DToL17654-RA
OG0005804	JC_15686-RA	Vcard_DToL16966-RA
OG0005805	JC_00665-RA	Vcard_DToL01942-RA
OG0005806	JC_15002-RA	Vcard_DToL15951-RA
OG0005807	JC_00664-RA	Vcard_DToL01943-RA
OG0005808	JC_08780-RA	Vcard_DToL07207-RA
OG0005809	JC_02494-RA	Vcard_DToL03474-RA
OG0005810	JC_16076-RA	Vcard_DToL17651-RA
OG0005811	JC_06371-RA	Vcard_DToL10579-RA
OG0005812	JC_16077-RA	Vcard_DToL17650-RA
OG0005813	JC_15685-RA	Vcard_DToL16965-RA
OG0005814	JC_01906-RA	Vcard_DToL00130-RA
OG0005815	JC_12178-RA	Vcard_DToL07692-RA
OG0005816	JC_06372-RA	Vcard_DToL10578-RA
OG0005817	JC_05439-RA	Vcard_DToL03199-RA
OG0005818	JC_12177-RA	Vcard_DToL07691-RA
OG0005820	JC_15683-RA	Vcard_DToL16963-RA
OG0005821	JC_06374-RA	Vcard_DToL10576-RA
OG0005822	JC_11351-RA	Vcard_DToL11198-RA
OG0005823	JC_06063-RA	Vcard_DToL10238-RA
OG0005824	JC_03483-RA	Vcard_DToL04169-RA
OG0005825	JC_09644-RA	Vcard_DToL06913-RA
OG0005826	JC_01454-RA	Vcard_DToL01018-RA
OG0005827	JC_06065-RA	Vcard_DToL10236-RA
OG0005828	JC_06377-RA	Vcard_DToL10573-RA
OG0005829	JC_06066-RA	Vcard_DToL10234-RA
OG0005830	JC_06378-RA	Vcard_DToL10572-RA
OG0005831	JC_06379-RA	Vcard_DToL10571-RA
OG0005832	JC_12847-RA	Vcard_DToL14963-RA
OG0005833	JC_12169-RA	Vcard_DToL07686-RA
OG0005834	JC_12437-RA	Vcard_DToL14641-RA
OG0005835	JC_08782-RA	Vcard_DToL07208-RA
OG0005836	JC_15682-RA	Vcard_DToL16962-RA
OG0005838	JC_00660-RA	Vcard_DToL01947-RA
OG0005839	JC_12155-RA	Vcard_DToL07685-RA
OG0005840	JC_09649-RA	Vcard_DToL06905-RA
OG0005841	JC_11347-RA	Vcard_DToL11188-RA
OG0005842	JC_11346-RA	Vcard_DToL11187-RA
OG0005843	JC_09650-RA	Vcard_DToL06904-RA
OG0005844	JC_09638-RA	Vcard_DToL06919-RA
OG0005845	JC_11345-RA	Vcard_DToL11186-RA
OG0005846	JC_04122-RA	Vcard_DToL08559-RA
OG0005847	JC_09556-RA	Vcard_DToL06922-RA
OG0005850	JC_09635-RA	Vcard_DToL06921-RA
OG0005851	JC_09558-RA	Vcard_DToL06923-RA
OG0005852	JC_09557-RA	Vcard_DToL06924-RA
OG0005853	JC_09559-RA	Vcard_DToL06925-RA
OG0005854	JC_08784-RA	Vcard_DToL07211-RA
OG0005855	JC_16110-RA	Vcard_DToL17626-RA
OG0005856	JC_09560-RA	Vcard_DToL06926-RA
OG0005857	JC_09607-RA	Vcard_DToL06593-RA
OG0005858	JC_04554-RA	Vcard_DToL04915-RA
OG0005859	JC_11343-RA	Vcard_DToL11184-RA
OG0005860	JC_06864-RA	Vcard_DToL12344-RA
OG0005861	JC_11342-RA	Vcard_DToL11183-RA
OG0005862	JC_12147-RA	Vcard_DToL07678-RA
OG0005863	JC_08071-RA	Vcard_DToL06137-RA
OG0005864	JC_12146-RA	Vcard_DToL07677-RA
OG0005865	JC_14353-RA	Vcard_DToL16478-RA
OG0005866	JC_12145-RA	Vcard_DToL07676-RA
OG0005867	JC_08072-RA	Vcard_DToL06136-RA
OG0005868	JC_13113-RA	Vcard_DToL15268-RA
OG0005869	JC_06867-RA	Vcard_DToL12342-RA
OG0005870	JC_08073-RA	Vcard_DToL06134-RA
OG0005871	JC_12143-RA	Vcard_DToL07675-RA
OG0005872	JC_12142-RA	Vcard_DToL07674-RA
OG0005873	JC_01436-RA	Vcard_DToL01039-RA
OG0005874	JC_13111-RA	Vcard_DToL15267-RA
OG0005875	JC_06071-RA	Vcard_DToL10227-RA
OG0005876	JC_15007-RA	Vcard_DToL15944-RA
OG0005877	JC_16057-RA	Vcard_DToL17668-RA
OG0005878	JC_02500-RA	Vcard_DToL03489-RA
OG0005879	JC_08076-RA	Vcard_DToL06129-RA
OG0005880	JC_13110-RA	Vcard_DToL15266-RA
OG0005881	JC_02503-RA	Vcard_DToL03492-RA
OG0005882	JC_12140-RA	Vcard_DToL07673-RA
OG0005883	JC_02237-RA	Vcard_DToL00080-RA
OG0005884	JC_13109-RA	Vcard_DToL15263-RA
OG0005885	JC_01409-RA	Vcard_DToL01084-RA
OG0005887	JC_03481-RA	Vcard_DToL04174-RA
OG0005888	JC_13108-RA	Vcard_DToL15262-RA
OG0005889	JC_11337-RA	Vcard_DToL11174-RA
OG0005890	JC_03803-RA	Vcard_DToL08876-RA
OG0005891	JC_12535-RA	Vcard_DToL14541-RA
OG0005892	JC_02505-RA	Vcard_DToL03497-RA
OG0005893	JC_09594-RA	Vcard_DToL06612-RA
OG0005894	JC_10135-RA	Vcard_DToL13446-RA
OG0005895	JC_08081-RA	Vcard_DToL06121-RA
OG0005896	JC_16429-RA	Vcard_DToL18628-RA
OG0005897	JC_08084-RA	Vcard_DToL06117-RA
OG0005898	JC_11332-RA	Vcard_DToL11167-RA
OG0005899	JC_03804-RA	Vcard_DToL08875-RA
OG0005900	JC_14351-RA	Vcard_DToL16474-RA
OG0005901	JC_13998-RA	Vcard_DToL14008-RA
OG0005902	JC_03805-RA	Vcard_DToL08874-RA
OG0005903	JC_16431-RA	Vcard_DToL18627-RA
OG0005904	JC_03806-RA	Vcard_DToL08872-RA
OG0005905	JC_14349-RA	Vcard_DToL16472-RA
OG0005906	JC_13999-RA	Vcard_DToL14009-RA
OG0005907	JC_06869-RA	Vcard_DToL12338-RA
OG0005908	JC_01432-RA	Vcard_DToL01046-RA
OG0005909	JC_08087-RA	Vcard_DToL06113-RA
OG0005910	JC_08088-RA	Vcard_DToL06112-RA
OG0005911	JC_13096-RA	Vcard_DToL15251-RA
OG0005912	JC_00656-RA	Vcard_DToL01961-RA
OG0005913	JC_08089-RA	Vcard_DToL06111-RA
OG0005914	JC_00655-RA	Vcard_DToL01962-RA
OG0005915	JC_15963-RA	Vcard_DToL17578-RA
OG0005916	JC_15962-RA	Vcard_DToL17576-RA
OG0005917	JC_06389-RA	Vcard_DToL10561-RA
OG0005918	JC_08091-RA	Vcard_DToL06110-RA
OG0005919	JC_00653-RA	Vcard_DToL01964-RA
OG0005920	JC_01427-RA	Vcard_DToL01050-RA
OG0005921	JC_01426-RA	Vcard_DToL01051-RA
OG0005922	JC_09584-RA	Vcard_DToL06617-RA
OG0005923	JC_08093-RA	Vcard_DToL06106-RA
OG0005924	JC_03478-RA	Vcard_DToL04177-RA
OG0005925	JC_08095-RA	Vcard_DToL06105-RA
OG0005926	JC_12782-RA	Vcard_DToL14892-RA
OG0005927	JC_09582-RA	Vcard_DToL06619-RA
OG0005928	JC_15015-RA	Vcard_DToL15936-RA
OG0005929	JC_12240-RA	Vcard_DToL07663-RA
OG0005930	JC_09580-RA	Vcard_DToL06620-RA
OG0005931	JC_03813-RA	Vcard_DToL08865-RA
OG0005932	JC_03814-RA	Vcard_DToL08864-RA
OG0005933	JC_09578-RA	Vcard_DToL06622-RA
OG0005934	JC_15957-RA	Vcard_DToL17571-RA
OG0005935	JC_04565-RA	Vcard_DToL04927-RA
OG0005936	JC_04566-RA	Vcard_DToL04928-RA
OG0005937	JC_03818-RA	Vcard_DToL08862-RA
OG0005938	JC_16909-RA	Vcard_DToL18065-RA
OG0005939	JC_04567-RA	Vcard_DToL04929-RA
OG0005940	JC_04568-RA	Vcard_DToL04932-RA
OG0005941	JC_00647-RA	Vcard_DToL01979-RA
OG0005942	JC_04569-RA	Vcard_DToL04933-RA
OG0005943	JC_17008-RA	Vcard_DToL18063-RA
OG0005944	JC_00646-RA	Vcard_DToL01980-RA
OG0005945	JC_02513-RA	Vcard_DToL03505-RA
OG0005946	JC_01423-RA	Vcard_DToL01054-RA
OG0005947	JC_06052-RA	Vcard_DToL10223-RA
OG0005949	JC_01421-RA	Vcard_DToL01058-RA
OG0005950	JC_17011-RA	Vcard_DToL18061-RA
OG0005951	JC_02548-RA	Vcard_DToL03547-RA
OG0005953	JC_06898-RA	Vcard_DToL12327-RA
OG0005954	JC_06897-RA	Vcard_DToL12325-RA
OG0005955	JC_01420-RA	Vcard_DToL01060-RA
OG0005956	JC_08950-RA	Vcard_DToL07217-RA
OG0005957	JC_15954-RA	Vcard_DToL17568-RA
OG0005958	JC_06896-RA	Vcard_DToL12324-RA
OG0005959	JC_06894-RA	Vcard_DToL12323-RA
OG0005960	JC_08949-RA	Vcard_DToL07219-RA
OG0005961	JC_03821-RA	Vcard_DToL08860-RA
OG0005962	JC_10130-RA	Vcard_DToL13439-RA
OG0005963	JC_16451-RA	Vcard_DToL18662-RA
OG0005965	JC_06048-RA	Vcard_DToL10216-RA
OG0005966	JC_10127-RA	Vcard_DToL13437-RA
OG0005967	JC_15020-RA	Vcard_DToL15927-RA
OG0005968	JC_03825-RA	Vcard_DToL08856-RA
OG0005969	JC_10126-RA	Vcard_DToL13436-RA
OG0005970	JC_03826-RA	Vcard_DToL08855-RA
OG0005971	JC_16502-RA	Vcard_DToL18597-RA
OG0005972	JC_08943-RA	Vcard_DToL07230-RA
OG0005973	JC_01418-RA	Vcard_DToL01065-RA
OG0005974	JC_10122-RA	Vcard_DToL13434-RA
OG0005975	JC_10636-RA	Vcard_DToL12874-RA
OG0005976	JC_10121-RA	Vcard_DToL13432-RA
OG0005977	JC_09574-RA	Vcard_DToL06627-RA
OG0005978	JC_09572-RA	Vcard_DToL06629-RA
OG0005979	JC_10637-RA	Vcard_DToL12876-RA
OG0005980	JC_09571-RA	Vcard_DToL06630-RA
OG0005981	JC_06043-RA	Vcard_DToL09940-RA
OG0005983	JC_01969-RA	Vcard_DToL00346-RA
OG0005984	JC_08105-RA	Vcard_DToL06100-RA
OG0005985	JC_08107-RA	Vcard_DToL06098-RA
OG0005986	JC_11311-RA	Vcard_DToL11152-RA
OG0005987	JC_06041-RA	Vcard_DToL09938-RA
OG0005988	JC_10638-RA	Vcard_DToL12877-RA
OG0005989	JC_01968-RA	Vcard_DToL00349-RA
OG0005990	JC_08940-RA	Vcard_DToL07237-RA
OG0005991	JC_08109-RA	Vcard_DToL06095-RA
OG0005992	JC_06039-RA	Vcard_DToL09936-RA
OG0005993	JC_01967-RA	Vcard_DToL00350-RA
OG0005994	JC_06889-RA	Vcard_DToL12319-RA
OG0005995	JC_07711-RA	Vcard_DToL09276-RA
OG0005996	JC_08110-RA	Vcard_DToL06094-RA
OG0005998	JC_06888-RA	Vcard_DToL12318-RA
OG0005999	JC_00641-RA	Vcard_DToL01986-RA
OG0006000	JC_14333-RA	Vcard_DToL16457-RA
OG0006001	JC_08112-RA	Vcard_DToL06091-RA
OG0006002	JC_10639-RA	Vcard_DToL12878-RA
OG0006003	JC_01966-RA	Vcard_DToL00351-RA
OG0006004	JC_00640-RA	Vcard_DToL01990-RA
OG0006005	JC_12772-RA	Vcard_DToL14887-RA
OG0006006	JC_00639-RA	Vcard_DToL01991-RA
OG0006007	JC_12771-RA	Vcard_DToL14885-RA
OG0006008	JC_08939-RA	Vcard_DToL07240-RA
OG0006009	JC_01965-RA	Vcard_DToL00353-RA
OG0006010	JC_11309-RA	Vcard_DToL11147-RA
OG0006011	JC_16944-RA	Vcard_DToL18097-RA
OG0006012	JC_02516-RA	Vcard_DToL03509-RA
OG0006013	JC_12768-RA	Vcard_DToL14883-RA
OG0006014	JC_11307-RA	Vcard_DToL11145-RA
OG0006015	JC_11306-RA	Vcard_DToL11144-RA
OG0006017	JC_03462-RA	Vcard_DToL04189-RA
OG0006018	JC_03461-RA	Vcard_DToL04190-RA
OG0006019	JC_09565-RA	Vcard_DToL06931-RA
OG0006020	JC_11305-RA	Vcard_DToL11143-RA
OG0006021	JC_15670-RA	Vcard_DToL16952-RA
OG0006022	JC_13092-RA	Vcard_DToL15242-RA
OG0006023	JC_03842-RA	Vcard_DToL08835-RA
OG0006024	JC_13090-RA	Vcard_DToL15241-RA
OG0006025	JC_03843-RA	Vcard_DToL08833-RA
OG0006026	JC_04578-RA	Vcard_DToL04943-RA
OG0006027	JC_11302-RA	Vcard_DToL11142-RA
OG0006028	JC_09608-RA	Vcard_DToL06592-RA
OG0006029	JC_13089-RA	Vcard_DToL15239-RA
OG0006030	JC_15669-RA	Vcard_DToL12895-RA, Vcard_DToL16949-RA
OG0006031	JC_09610-RA	Vcard_DToL06590-RA
OG0006032	JC_10643-RA	Vcard_DToL12884-RA
OG0006033	JC_13087-RA	Vcard_DToL15237-RA
OG0006034	JC_13086-RA	Vcard_DToL15236-RA
OG0006037	JC_06034-RA	Vcard_DToL09923-RA
OG0006038	JC_07233-RA	Vcard_DToL11875-RA
OG0006039	JC_11300-RA	Vcard_DToL11137-RA, Vcard_DToL11139-RA
OG0006040	JC_13082-RA	Vcard_DToL15232-RA
OG0006041	JC_14332-RA	Vcard_DToL16454-RA
OG0006042	JC_13974-RA	Vcard_DToL13983-RA
OG0006043	JC_08114-RA	Vcard_DToL06088-RA
OG0006044	JC_07457-RA	Vcard_DToL09545-RA
OG0006045	JC_15667-RA	Vcard_DToL16943-RA
OG0006046	JC_11687-RA	Vcard_DToL07933-RA
OG0006047	JC_13081-RA	Vcard_DToL15231-RA
OG0006048	JC_11688-RA	Vcard_DToL07932-RA
OG0006049	JC_11298-RA	Vcard_DToL11135-RA
OG0006050	JC_07455-RA	Vcard_DToL09542-RA
OG0006051	JC_12761-RA	Vcard_DToL14878-RA
OG0006052	JC_09616-RA	Vcard_DToL06584-RA
OG0006053	JC_03845-RA	Vcard_DToL08831-RA
OG0006054	JC_01403-RA	Vcard_DToL01088-RA
OG0006056	JC_01401-RA	Vcard_DToL01090-RA
OG0006057	JC_16955-RA	Vcard_DToL18107-RA
OG0006058	JC_10116-RA	Vcard_DToL13425-RA
OG0006059	JC_13075-RA	Vcard_DToL15223-RA
OG0006060	JC_07451-RA	Vcard_DToL09540-RA
OG0006061	JC_14327-RA	Vcard_DToL16449-RA
OG0006062	JC_08120-RA	Vcard_DToL06081-RA
OG0006063	JC_10114-RA	Vcard_DToL13423-RA
OG0006064	JC_13073-RA	Vcard_DToL15221-RA
OG0006065	JC_13071-RA	Vcard_DToL15215-RA
OG0006066	JC_08122-RA	Vcard_DToL06078-RA
OG0006067	JC_08123-RA	Vcard_DToL06077-RA
OG0006068	JC_08124-RA	Vcard_DToL06076-RA
OG0006069	JC_07450-RA	Vcard_DToL09538-RA
OG0006070	JC_09618-RA	Vcard_DToL06581-RA
OG0006071	JC_08933-RA	Vcard_DToL07243-RA
OG0006072	JC_08125-RA	Vcard_DToL06075-RA
OG0006073	JC_08126-RA	Vcard_DToL06074-RA
OG0006074	JC_08932-RA	Vcard_DToL07244-RA
OG0006075	JC_01392-RA	Vcard_DToL01096-RA
OG0006076	JC_02518-RA	Vcard_DToL03510-RA
OG0006077	JC_13070-RA	Vcard_DToL15214-RA
OG0006078	JC_01387-RA	Vcard_DToL01105-RA
OG0006079	JC_10109-RA	Vcard_DToL13418-RA
OG0006080	JC_04594-RA	Vcard_DToL04954-RA
OG0006081	JC_12210-RA	Vcard_DToL07707-RA
OG0006082	JC_09623-RA	Vcard_DToL06577-RA
OG0006083	JC_09624-RA	Vcard_DToL06575-RA
OG0006084	JC_09626-RA	Vcard_DToL06573-RA
OG0006085	JC_03847-RA	Vcard_DToL08829-RA
OG0006086	JC_15664-RA	Vcard_DToL16938-RA
OG0006087	JC_03848-RA	Vcard_DToL08827-RA
OG0006088	JC_07444-RA	Vcard_DToL09532-RA
OG0006089	JC_07193-RA	Vcard_DToL11933-RA
OG0006090	JC_09628-RA	Vcard_DToL06568-RA
OG0006091	JC_12753-RA	Vcard_DToL14868-RA
OG0006092	JC_15662-RA	Vcard_DToL16936-RA
OG0006093	JC_08135-RA	Vcard_DToL06071-RA
OG0006094	JC_09631-RA	Vcard_DToL06563-RA
OG0006095	JC_10649-RA	Vcard_DToL12890-RA
OG0006096	JC_03451-RA	Vcard_DToL04204-RA
OG0006097	JC_00633-RA	Vcard_DToL01999-RA
OG0006098	JC_03450-RA	Vcard_DToL04205-RA
OG0006099	JC_01975-RA	Vcard_DToL00342-RA
OG0006100	JC_14320-RA	Vcard_DToL16436-RA
OG0006101	JC_01376-RA	Vcard_DToL01107-RA
OG0006102	JC_09632-RA	Vcard_DToL06562-RA
OG0006103	JC_10101-RA	Vcard_DToL13410-RA
OG0006104	JC_03449-RA	Vcard_DToL04206-RA
OG0006105	JC_03448-RA	Vcard_DToL04207-RA
OG0006106	JC_07195-RA	Vcard_DToL11926-RA
OG0006107	JC_06027-RA	Vcard_DToL09912-RA
OG0006109	JC_08141-RA	Vcard_DToL06067-RA
OG0006110	JC_08142-RA	Vcard_DToL06063-RA
OG0006111	JC_01374-RA	Vcard_DToL01111-RA
OG0006112	JC_13968-RA	Vcard_DToL13977-RA
OG0006113	JC_03442-RA	Vcard_DToL04215-RA
OG0006114	JC_07441-RA	Vcard_DToL09529-RA
OG0006115	JC_00625-RA	Vcard_DToL02007-RA
OG0006117	JC_03444-RA	Vcard_DToL04212-RA
OG0006118	JC_02523-RA	Vcard_DToL03515-RA
OG0006119	JC_10095-RA	Vcard_DToL13401-RA
OG0006120	JC_02524-RA	Vcard_DToL03516-RA
OG0006122	JC_03441-RA	Vcard_DToL04216-RA
OG0006123	JC_10093-RA	Vcard_DToL13400-RA
OG0006124	JC_09549-RA	Vcard_DToL06554-RA
OG0006125	JC_04618-RA	Vcard_DToL04960-RA
OG0006127	JC_01370-RA	Vcard_DToL01115-RA
OG0006128	JC_10092-RA	Vcard_DToL13399-RA
OG0006129	JC_11297-RA	Vcard_DToL11134-RA
OG0006130	JC_15658-RA	Vcard_DToL16927-RA
OG0006131	JC_13063-RA	Vcard_DToL15209-RA
OG0006132	JC_15941-RA	Vcard_DToL17551-RA
OG0006133	JC_00622-RA	Vcard_DToL02010-RA
OG0006134	JC_10091-RA	Vcard_DToL13397-RA
OG0006135	JC_00621-RA	Vcard_DToL02011-RA
OG0006136	JC_00620-RA	Vcard_DToL02012-RA
OG0006137	JC_09544-RA	Vcard_DToL06548-RA
OG0006138	JC_16996-RA	Vcard_DToL18137-RA
