Orthogroup	Junonia_coenia	Vanessa_tameamea
OG0005261	JC_05520-RA	XP_026496228.1
OG0005262	JC_05519-RA	XP_026496227.1
OG0005263	JC_02340-RA	XP_026491510.1
OG0005264	JC_00772-RA	XP_026501097.1
OG0005265	JC_02338-RA	XP_026491122.1
OG0005266	JC_16252-RA	XP_026483556.1
OG0005267	JC_00773-RA	XP_026501095.1
OG0005268	JC_03610-RA	XP_026488109.1
OG0005269	JC_11432-RA	XP_026492950.1
OG0005270	JC_00775-RA	XP_026501100.1
OG0005271	JC_15988-RA	XP_026488757.1
OG0005272	JC_00697-RA	XP_026484833.1
OG0005273	JC_10311-RA	XP_026495395.1
OG0005274	JC_10312-RA	XP_026495394.1
OG0005275	JC_08692-RA	XP_026496198.1
OG0005276	JC_11428-RA	XP_026492978.1
OG0005277	JC_16567-RA	XP_026500071.1
OG0005278	JC_07371-RA	XP_026492297.1
OG0005279	JC_15589-RA	XP_026492900.1
OG0005281	JC_11426-RA	XP_026492980.1
OG0005282	JC_02270-RA	XP_026500525.1
OG0005283	JC_04489-RA	XP_026490064.1
OG0005285	JC_10319-RA	XP_026495423.1
OG0005286	JC_07372-RA	XP_026492261.1
OG0005287	JC_05645-RA	XP_026493105.1
OG0005288	JC_16262-RA	XP_026483508.1
OG0005289	JC_05515-RA	XP_026496230.1
OG0005290	JC_06145-RA, JC_06143-RA, JC_06144-RA, JC_12604-RA, JC_06142-RA	XP_026498449.1
OG0005291	JC_15590-RA	XP_026492914.1
OG0005292	JC_05513-RA	XP_026496242.1
OG0005293	JC_14532-RA	XP_026490219.1
OG0005294	JC_03692-RA	XP_026489990.1
OG0005295	JC_08694-RA	XP_026484285.1
OG0005296	JC_01558-RA	XP_026498075.1
OG0005297	JC_07378-RA	XP_026492294.1
OG0005298	JC_00788-RA	XP_026501080.1
OG0005299	JC_11422-RA	XP_026492946.1
OG0005300	JC_01556-RA	XP_026498060.1
OG0005301	JC_17207-RA	XP_026484229.1
OG0005302	JC_07379-RA	XP_026492308.1
OG0005303	JC_05509-RA	XP_026496246.1
OG0005304	JC_05508-RA	XP_026496239.1
OG0005305	JC_16630-RA	XP_026498882.1
OG0005306	JC_11421-RA	XP_026492942.1
OG0005307	JC_05507-RA	XP_026496238.1
OG0005308	JC_05514-RA	XP_026496244.1
OG0005309	JC_16776-RA	XP_026490675.1
OG0005310	JC_11420-RA	XP_026492982.1
OG0005311	JC_16778-RA	XP_026490673.1
OG0005312	JC_12968-RA	XP_026500172.1
OG0005313	JC_11418-RA	XP_026492967.1
OG0005314	JC_11417-RA	XP_026492945.1
OG0005315	JC_06819-RA	XP_026494137.1
OG0005316	JC_14114-RA	XP_026496139.1
OG0005317	JC_02275-RA	XP_026500488.1
OG0005318	JC_16001-RA	XP_026488755.1
OG0005319	JC_01550-RA	XP_026498073.1
OG0005320	JC_03698-RA	XP_026489967.1
OG0005321	JC_10567-RA	XP_026495813.1
OG0005322	JC_03699-RA	XP_026489968.1
OG0005323	JC_14876-RA	XP_026498833.1
OG0005324	JC_03701-RA	XP_026489980.1
OG0005325	JC_10326-RA	XP_026495431.1
OG0005326	JC_02273-RA	XP_026500523.1
OG0005327	JC_14873-RA	XP_026498834.1
OG0005328	JC_00791-RA	XP_026501120.1
OG0005329	JC_05502-RA	XP_026496342.1
OG0005330	JC_05501-RA	XP_026496343.1
OG0005331	JC_11408-RA	XP_026492962.1
OG0005332	JC_05500-RA	XP_026496427.1
OG0005333	JC_03706-RA	XP_026489914.1
OG0005334	JC_11407-RA	XP_026492963.1
OG0005335	JC_10333-RA	XP_026495408.1
OG0005336	JC_10334-RA	XP_026495484.1
OG0005337	JC_10335-RA	XP_026495481.1
OG0005338	JC_07402-RA	XP_026492266.1
OG0005339	JC_06134-RA	XP_026498492.1
OG0005340	JC_07403-RA	XP_026492149.1
OG0005341	JC_14119-RA	XP_026496111.1
OG0005342	JC_14120-RA	XP_026496113.1
OG0005343	JC_16779-RA	XP_026490664.1
OG0005344	JC_06128-RA	XP_026498498.1
OG0005345	JC_10253-RA	XP_026494079.1
OG0005346	JC_14122-RA	XP_026496114.1
OG0005347	JC_16272-RA	XP_026483593.1
OG0005348	JC_16273-RA	XP_026483544.1
OG0005349	JC_16275-RA	XP_026483541.1
OG0005350	JC_06820-RA	XP_026488826.1
OG0005351	JC_16782-RA	XP_026490667.1
OG0005352	JC_16012-RA	XP_026488765.1
OG0005353	JC_06821-RA	XP_026488976.1
OG0005354	JC_16783-RA	XP_026490665.1
OG0005355	JC_10576-RA	XP_026495815.1, XP_026495816.1
OG0005356	JC_00800-RA	XP_026501186.1
OG0005357	JC_10248-RA	XP_026493992.1
OG0005358	JC_10577-RA	XP_026495726.1
OG0005359	JC_10247-RA	XP_026494090.1
OG0005360	JC_07405-RA	XP_026492172.1
OG0005361	JC_14128-RA	XP_026490162.1
OG0005362	JC_16740-RA, JC_16743-RA	XP_026500963.1
OG0005363	JC_15624-RA	XP_026486736.1
OG0005364	JC_10246-RA	XP_026494305.1
OG0005365	JC_16279-RA	XP_026483539.1
OG0005366	JC_10245-RA	XP_026494579.1
OG0005367	JC_16015-RA	XP_026488762.1
OG0005368	JC_14516-RA	XP_026490186.1
OG0005369	JC_11398-RA	XP_026494685.1
OG0005370	JC_02330-RA	XP_026491035.1
OG0005371	JC_04508-RA	XP_026490144.1
OG0005373	JC_05497-RA	XP_026496324.1
OG0005374	JC_06122-RA	XP_026497212.1
OG0005375	JC_01537-RA	XP_026498407.1
OG0005376	JC_14868-RA	XP_026498830.1
OG0005377	JC_15591-RA	XP_026492890.1
OG0005378	JC_07412-RA	XP_026492199.1
OG0005379	JC_10581-RA	XP_026496037.1
OG0005380	JC_02302-RA	XP_026500499.1
OG0005381	JC_10582-RA	XP_026496038.1
OG0005382	JC_16643-RA	XP_026490693.1
OG0005383	JC_14512-RA	XP_026490195.1
OG0005384	JC_07972-RA	XP_026489306.1
OG0005385	JC_14511-RA	XP_026490197.1
OG0005386	JC_02300-RA	XP_026500504.1
OG0005387	JC_01530-RA	XP_026498094.1
OG0005388	JC_09781-RA	XP_026500628.1
OG0005389	JC_11340-RA	XP_026494597.1
OG0005390	JC_12410-RA	XP_026489747.1
OG0005392	JC_14510-RA	XP_026490182.1
OG0005393	JC_02327-RA	XP_026491761.1
OG0005394	JC_08714-RA	XP_026484295.1
OG0005395	JC_14509-RA	XP_026498523.1, XP_026490193.1
OG0005396	JC_16020-RA	XP_026490663.1
OG0005397	JC_14139-RA	XP_026497260.1
OG0005398	JC_05494-RA	XP_026496337.1
OG0005399	JC_07979-RA	XP_026489291.1
OG0005400	JC_15594-RA	XP_026492919.1
OG0005401	JC_05493-RA	XP_026496340.1
OG0005402	JC_16286-RA	XP_026483457.1
OG0005403	JC_07982-RA	XP_026489338.1
OG0005404	JC_15595-RA	XP_026492905.1
OG0005405	JC_02325-RA	XP_026491771.1
OG0005406	JC_01528-RA	XP_026498100.1
OG0005407	JC_05634-RA	XP_026493450.1
OG0005408	JC_02324-RA	XP_026491770.1
OG0005409	JC_05487-RA	XP_026496335.1
OG0005410	JC_16023-RA	XP_026490656.1
OG0005411	JC_02323-RA	XP_026491769.1
OG0005412	JC_02320-RA	XP_026491766.1
OG0005413	JC_07985-RA	XP_026489337.1
OG0005414	JC_03595-RA	XP_026493632.1
OG0005415	JC_16025-RA	XP_026490653.1
OG0005416	JC_07419-RA	XP_026492182.1
OG0005417	JC_07420-RA	XP_026492180.1
OG0005418	JC_10221-RA	XP_026494643.1
OG0005419	JC_15597-RA	XP_026492895.1
OG0005420	JC_16633-RA	XP_026497181.1
OG0005421	JC_14500-RA	XP_026490211.1
OG0005422	JC_03717-RA	XP_026489913.1
OG0005424	JC_12402-RA	XP_026489719.1
OG0005425	JC_14498-RA	XP_026490205.1
OG0005426	JC_06116-RA	XP_026497206.1
OG0005427	JC_04515-RA	XP_026490087.1
OG0005428	JC_05631-RA	XP_026493457.1
OG0005429	JC_10204-RA	XP_026494235.1
OG0005430	JC_03720-RA	XP_026489887.1
OG0005431	JC_03721-RA	XP_026489890.1
OG0005432	JC_10590-RA	XP_026495730.1
OG0005433	JC_11386-RA	XP_026494658.1
OG0005434	JC_10592-RA	XP_026495842.1
OG0005435	JC_10203-RA	XP_026494273.1
OG0005436	JC_02293-RA	XP_026500448.1
OG0005437	JC_14493-RA	XP_026490179.1, XP_026490178.1, XP_026490177.1
OG0005438	JC_01522-RA	XP_026498113.1
OG0005439	JC_10202-RA	XP_026494171.1
OG0005440	JC_14866-RA	XP_026498806.1
OG0005441	JC_03724-RA	XP_026489891.1
OG0005442	JC_01519-RA	XP_026498114.1
OG0005443	JC_00831-RA	XP_026501149.1
OG0005444	JC_03725-RA	XP_026489886.1
OG0005445	JC_12952-RA	XP_026500195.1
OG0005446	JC_00828-RA	XP_026501104.1
OG0005447	JC_00829-RA	XP_026501105.1
OG0005448	JC_03727-RA	XP_026489889.1
OG0005449	JC_00827-RA	XP_026501094.1
OG0005450	JC_12951-RA	XP_026500176.1
OG0005451	JC_16035-RA	XP_026490658.1, XP_026490659.1
OG0005452	JC_03729-RA	XP_026489895.1
OG0005453	JC_12399-RA	XP_026489629.1
OG0005454	JC_06149-RA	XP_026498470.1
OG0005455	JC_05626-RA	XP_026493111.1
OG0005456	JC_14907-RA	XP_026492494.1
OG0005457	JC_07990-RA	XP_026489290.1
OG0005458	JC_03731-RA	XP_026490018.1
OG0005459	JC_12395-RA	XP_026489635.1
OG0005460	JC_14487-RA	XP_026483277.1
OG0005461	JC_01518-RA	XP_026486607.1
OG0005462	JC_14485-RA	XP_026483287.1
OG0005463	JC_10598-RA	XP_026495790.1
OG0005465	JC_14483-RA	XP_026483284.1
OG0005466	JC_12392-RA	XP_026489631.1
OG0005467	JC_14480-RA	XP_026483280.1
OG0005468	JC_03587-RA	XP_026493639.1
OG0005469	JC_10194-RA	XP_026494437.1
OG0005470	JC_06154-RA	XP_026498445.1
OG0005471	JC_10193-RA	XP_026494357.1
OG0005472	JC_14479-RA	XP_026483283.1
OG0005473	JC_09787-RA	XP_026501404.1
OG0005474	JC_09788-RA	XP_026501384.1
OG0005475	JC_05622-RA	XP_026493313.1
OG0005476	JC_10191-RA	XP_026494555.1
OG0005477	JC_14478-RA	XP_026483289.1
OG0005478	JC_12388-RA	XP_026489705.1
OG0005479	JC_05482-RA	XP_026496212.1
OG0005480	JC_14145-RA	XP_026497257.1
OG0005481	JC_10600-RA	XP_026495521.1
OG0005482	JC_14475-RA	XP_026483276.1
OG0005483	JC_12386-RA	XP_026489709.1
OG0005484	JC_17025-RA	XP_026490719.1
OG0005485	JC_05481-RA	XP_026496211.1
OG0005486	JC_12382-RA	XP_026489708.1
OG0005487	JC_00813-RA	XP_026501134.1
OG0005488	JC_10604-RA	XP_026495634.1
OG0005489	JC_07993-RA	XP_026489309.1
OG0005490	JC_10186-RA	XP_026494492.1
OG0005491	JC_14148-RA	XP_026497249.1
OG0005493	JC_00811-RA	XP_026501131.1
OG0005494	JC_00810-RA	XP_026501133.1
OG0005495	JC_16040-RA	XP_026490580.1
OG0005496	JC_14151-RA	XP_026497237.1, XP_026497239.1
OG0005497	JC_01887-RA	XP_026499119.1
OG0005498	JC_06169-RA	XP_026498442.1
OG0005499	JC_09798-RA	XP_026501726.1
OG0005500	JC_12378-RA	XP_026489750.1
OG0005501	JC_10610-RA	XP_026495536.1
OG0005502	JC_12376-RA	XP_026489751.1
OG0005503	JC_06170-RA	XP_026498496.1
OG0005504	JC_09800-RA	XP_026483438.1
OG0005505	JC_07425-RA	XP_026492198.1
OG0005506	JC_10613-RA	XP_026495530.1
OG0005507	JC_07426-RA	XP_026492144.1
OG0005508	JC_16293-RA	XP_026483503.1
OG0005509	JC_10614-RA	XP_026495532.1
OG0005510	JC_12942-RA	XP_026500087.1
OG0005511	JC_16294-RA	XP_026483423.1
OG0005512	JC_06173-RA	XP_026498451.1
OG0005513	JC_12940-RA	XP_026500088.1, XP_026500090.1
OG0005514	JC_08732-RA	XP_026484271.1
OG0005515	JC_12936-RA	XP_026500257.1
OG0005516	JC_03580-RA	XP_026501066.1
OG0005517	JC_10619-RA	XP_026495499.1
OG0005518	JC_09810-RA	XP_026501555.1
OG0005519	JC_08734-RA	XP_026484238.1
OG0005520	JC_02235-RA	XP_026500305.1
OG0005521	JC_01510-RA	XP_026486596.1
OG0005522	JC_12935-RA	XP_026500234.1
OG0005523	JC_03738-RA	XP_026489989.1
OG0005524	JC_06176-RA	XP_026498504.1
OG0005525	JC_01508-RA	XP_026486604.1
OG0005526	JC_16306-RA	XP_026483471.1
OG0005527	JC_02234-RA	XP_026500277.1
OG0005528	JC_10620-RA	XP_026495497.1, XP_026495498.1
OG0005529	JC_16593-RA	XP_026486418.1
OG0005530	JC_12527-RA	XP_026494292.1
OG0005531	JC_12525-RA	XP_026494293.1
OG0005532	JC_06177-RA	XP_026498506.1
OG0005533	JC_12523-RA	XP_026494295.1
OG0005534	JC_12522-RA	XP_026494290.1
OG0005535	JC_06186-RA	XP_026498518.1
OG0005536	JC_10621-RA	XP_026495914.1
OG0005537	JC_13053-RA	XP_026497564.1
OG0005538	JC_06185-RA	XP_026498519.1
OG0005539	JC_14424-RA	XP_026497673.1
OG0005540	JC_06184-RA	XP_026498517.1
OG0005541	JC_11376-RA	XP_026494651.1
OG0005542	JC_06182-RA	XP_026498423.1
OG0005543	JC_16407-RA	XP_026483460.1
OG0005544	JC_03745-RA	XP_026489901.1
OG0005545	JC_12518-RA	XP_026494243.1
OG0005546	JC_12517-RA	XP_026494209.1
OG0005547	JC_10627-RA	XP_026495789.1
OG0005548	JC_14035-RA	XP_026490381.1
OG0005549	JC_06188-RA	XP_026498508.1
OG0005550	JC_06189-RA	XP_026498516.1
OG0005551	JC_10178-RA	XP_026494418.1
OG0005552	JC_12925-RA	XP_026500092.1
OG0005553	JC_01505-RA	XP_026486586.1
OG0005554	JC_12509-RA	XP_026494197.1
OG0005555	JC_01504-RA	XP_026486611.1
OG0005556	JC_14421-RA	XP_026497708.1
OG0005557	JC_09696-RA	XP_026485539.1
OG0005558	JC_09695-RA	XP_026485527.1
OG0005559	JC_09694-RA	XP_026485519.1
OG0005560	JC_12506-RA	XP_026494200.1
OG0005561	JC_08739-RA	XP_026484256.1
OG0005562	JC_12917-RA	XP_026500103.1
OG0005563	JC_06193-RA	XP_026498486.1
OG0005564	JC_12916-RA	XP_026500104.1
OG0005565	JC_01501-RA	XP_026486609.1
OG0005566	JC_12505-RA	XP_026494189.1
OG0005567	JC_12504-RA	XP_026494201.1
OG0005568	JC_00705-RA	XP_026484469.1
OG0005569	JC_12499-RA	XP_026494220.1
OG0005570	JC_06199-RA	XP_026498452.1
OG0005571	JC_03574-RA	XP_026499026.1
OG0005572	JC_16682-RA	XP_026484209.1
OG0005573	JC_12496-RA	XP_026494258.1
OG0005574	JC_12495-RA	XP_026494255.1
OG0005575	JC_16392-RA	XP_026483416.1
OG0005576	JC_06202-RA	XP_026498484.1
OG0005577	JC_06203-RA	XP_026498478.1
OG0005578	JC_14839-RA	XP_026498711.1
OG0005579	JC_09685-RA	XP_026484627.1
OG0005580	JC_11373-RA	XP_026494650.1
OG0005581	JC_16094-RA	XP_026490587.1
OG0005582	JC_12491-RA	XP_026494210.1
OG0005583	JC_16391-RA	XP_026483418.1
OG0005584	JC_12904-RA	XP_026500245.1
OG0005586	JC_17037-RA	XP_026488812.1
OG0005587	JC_12490-RA	XP_026494211.1
OG0005588	JC_12902-RA	XP_026500248.1
OG0005589	JC_06206-RA	XP_026498419.1
OG0005590	JC_08743-RA	XP_026484303.1
OG0005591	JC_12489-RA	XP_026494409.1
OG0005592	JC_08008-RA	XP_026488776.1
OG0005593	JC_08007-RA	XP_026488740.1
OG0005594	JC_12901-RA	XP_026500249.1
OG0005595	JC_09681-RA	XP_026484532.1
OG0005596	JC_10176-RA	XP_026494042.1
OG0005597	JC_12899-RA	XP_026500250.1
OG0005599	JC_16080-RA	XP_026490569.1
OG0005600	JC_06836-RA	XP_026488952.1
OG0005601	JC_03751-RA	XP_026489898.1
OG0005602	JC_06210-RA	XP_026498455.1
OG0005603	JC_06211-RA	XP_026485337.1
OG0005604	JC_16674-RA	XP_026484211.1
OG0005605	JC_14841-RA	XP_026498740.1
OG0005606	JC_06212-RA	XP_026499840.1
OG0005607	JC_12896-RA	XP_026500223.1
OG0005608	JC_12855-RA	XP_026500097.1
OG0005609	JC_03754-RA	XP_026489950.1
OG0005611	JC_03755-RA	XP_026489952.1
OG0005612	JC_14842-RA	XP_026498739.1
OG0005613	JC_14408-RA	XP_026497690.1
OG0005614	JC_03756-RA	XP_026489907.1
OG0005615	JC_14029-RA	XP_026490328.1
OG0005616	JC_06843-RA	XP_026489008.1
OG0005618	JC_04543-RA	XP_026500043.1
OG0005619	JC_05616-RA	XP_026493237.1
OG0005620	JC_04410-RA	XP_026490092.1
OG0005621	JC_16672-RA	XP_026495793.1
OG0005622	JC_10737-RA	XP_026495538.1
OG0005623	JC_03759-RA	XP_026489902.1
OG0005624	JC_10736-RA	XP_026495541.1
OG0005625	JC_09667-RA, JC_09666-RA	XP_026500916.1
OG0005626	JC_11370-RA	XP_026494686.1
OG0005627	JC_16067-RA	XP_026490583.1
OG0005628	JC_09665-RA	XP_026483294.1
OG0005629	JC_02456-RA	XP_026491030.1
OG0005630	JC_10729-RA	XP_026495882.1
OG0005631	JC_06847-RA	XP_026489080.1
OG0005632	JC_16357-RA	XP_026483365.1
OG0005633	JC_07504-RA	XP_026492289.1
OG0005634	JC_14026-RA	XP_026490350.1
OG0005635	JC_12485-RA	XP_026494407.1
OG0005636	JC_02457-RA	XP_026491422.1
OG0005637	JC_10166-RA	XP_026491584.1
OG0005638	JC_16353-RA	XP_026483366.1
OG0005639	JC_02458-RA	XP_026491423.1
OG0005640	JC_02459-RA	XP_026491425.1
OG0005641	JC_10165-RA	XP_026491614.1
OG0005642	JC_02461-RA	XP_026491421.1
OG0005643	JC_02462-RA	XP_026491420.1
OG0005644	JC_16655-RA	XP_026498864.1
OG0005645	JC_10164-RA	XP_026491599.1
OG0005646	JC_16656-RA	XP_026498853.1
OG0005647	JC_02464-RA	XP_026491424.1
OG0005648	JC_02465-RA	XP_026491427.1
OG0005649	JC_15968-RA	XP_026483854.1
OG0005650	JC_03766-RA	XP_026495332.1
OG0005651	JC_17061-RA	XP_026486519.1
OG0005652	JC_03765-RA	XP_026494817.1
OG0005653	JC_03501-RA	XP_026487181.1
OG0005654	JC_16351-RA	XP_026483389.1
OG0005655	JC_05614-RA	XP_026493436.1
OG0005656	JC_08016-RA	XP_026488132.1
OG0005657	JC_15619-RA	XP_026486258.1
OG0005658	JC_03503-RA	XP_026487156.1
OG0005659	JC_10160-RA	XP_026492575.1
OG0005660	JC_14400-RA	XP_026490412.1
OG0005661	JC_17122-RA	XP_026498532.1
OG0005662	JC_15620-RA	XP_026486751.1
OG0005663	JC_01914-RA	XP_026500812.1
OG0005664	JC_17124-RA	XP_026499502.1
OG0005665	JC_08021-RA	XP_026487511.1
OG0005666	JC_14398-RA	XP_026490409.1
OG0005667	JC_16664-RA, JC_16663-RA	XP_026498860.1
OG0005668	JC_17125-RA	XP_026499504.1
OG0005669	JC_14397-RA	XP_026490420.1
OG0005670	JC_01491-RA	XP_026486598.1
OG0005671	JC_14396-RA	XP_026490422.1
OG0005672	JC_15699-RA	XP_026486984.1
OG0005673	JC_11368-RA	XP_026494612.1
OG0005674	JC_01490-RA	XP_026486597.1
OG0005675	JC_03769-RA	XP_026494934.1
OG0005676	JC_14395-RA	XP_026490421.1
OG0005677	JC_04402-RA	XP_026490148.1
OG0005679	JC_03770-RA	XP_026494936.1
OG0005680	JC_14846-RA	XP_026498811.1
OG0005681	JC_03771-RA	XP_026494935.1
OG0005682	JC_04401-RA	XP_026490149.1
OG0005683	JC_03498-RA	XP_026487182.1
OG0005684	JC_04399-RA	XP_026490102.1
OG0005685	JC_14392-RA	XP_026490423.1
OG0005686	JC_01489-RA	XP_026486585.1
OG0005687	JC_01922-RA	XP_026500786.1
OG0005688	JC_01487-RA	XP_026486595.1
OG0005689	JC_08029-RA	XP_026487043.1
OG0005690	JC_16343-RA	XP_026483422.1
OG0005691	JC_16648-RA	XP_026498872.1
OG0005692	JC_08030-RA	XP_026487079.1
OG0005693	JC_14851-RA, JC_14848-RA	XP_026498801.1, XP_026498802.1, XP_026498803.1
OG0005694	JC_08031-RA	XP_026487029.1
OG0005695	JC_16892-RA	XP_026489374.1
OG0005696	JC_14389-RA	XP_026490437.1
OG0005697	JC_10158-RA	XP_026490519.1
OG0005698	JC_14388-RA	XP_026490436.1
OG0005699	JC_06855-RA	XP_026499308.1
OG0005700	JC_14853-RA	XP_026498844.1
OG0005701	JC_14857-RA	XP_026498846.1
OG0005702	JC_08032-RA	XP_026487677.1
OG0005703	JC_12468-RA	XP_026494268.1
OG0005704	JC_08033-RA	XP_026487340.1
OG0005705	JC_08224-RA	XP_026487365.1
OG0005706	JC_07484-RA	XP_026492192.1
OG0005707	JC_01932-RA	XP_026500805.1
OG0005708	JC_12466-RA	XP_026494267.1
OG0005709	JC_01933-RA	XP_026500801.1
OG0005710	JC_01483-RA	XP_026486600.1
OG0005712	JC_08756-RA	XP_026496768.1
OG0005713	JC_08757-RA	XP_026496767.1
OG0005714	JC_07482-RA	XP_026492280.1
OG0005715	JC_00680-RA	XP_026484576.1
OG0005716	JC_11367-RA	XP_026494637.1
OG0005717	JC_00678-RA	XP_026484736.1
OG0005718	JC_12879-RA	XP_026500210.1
OG0005719	JC_03778-RA	XP_026494867.1
OG0005720	JC_03779-RA	XP_026494858.1
OG0005721	JC_04394-RA	XP_026490127.1
OG0005722	JC_15979-RA	XP_026483779.1
OG0005723	JC_07479-RA	XP_026492225.1
OG0005724	JC_08765-RA	XP_026496866.1
OG0005725	JC_08040-RA	XP_026487451.1
OG0005726	JC_08768-RA	XP_026496865.1
OG0005727	JC_08041-RA	XP_026487484.1
OG0005728	JC_08042-RA	XP_026487947.1
OG0005729	JC_03782-RA	XP_026494903.1
OG0005730	JC_04391-RA	XP_026490134.1
OG0005731	JC_06856-RA	XP_026499287.1
OG0005732	JC_14836-RA	XP_026498769.1
OG0005733	JC_11365-RA	XP_026494646.1
OG0005734	JC_08044-RA	XP_026487958.1
OG0005735	JC_03787-RA	XP_026494965.1
OG0005736	JC_16339-RA	XP_026483567.1
OG0005737	JC_11363-RA	XP_026494610.1
OG0005738	JC_04382-RA	XP_026490142.1
OG0005739	JC_08046-RA	XP_026488542.1
OG0005740	JC_15985-RA	XP_026483684.1
OG0005741	JC_00675-RA	XP_026484372.1
OG0005742	JC_14377-RA	XP_026495968.1
OG0005743	JC_01935-RA	XP_026500807.1
OG0005744	JC_14014-RA	XP_026490354.1
OG0005745	JC_12453-RA	XP_026494400.1
OG0005746	JC_09655-RA	XP_026501143.1
OG0005747	JC_08052-RA	XP_026488099.1
OG0005748	JC_14375-RA	XP_026499327.1
OG0005749	JC_09654-RA	XP_026501132.1
OG0005750	JC_02486-RA, JC_02487-RA	XP_026491502.1
OG0005751	JC_06054-RA	XP_026493530.1
OG0005752	JC_09652-RA	XP_026490550.1
OG0005753	JC_09651-RA	XP_026490770.1
OG0005754	JC_08055-RA	XP_026488111.1
OG0005755	JC_06058-RA	XP_026493266.1
OG0005756	JC_08056-RA	XP_026488122.1
OG0005758	JC_08057-RA	XP_026488052.1
OG0005759	JC_14373-RA	XP_026499335.1
OG0005760	JC_06359-RA	XP_026485599.1
OG0005761	JC_03793-RA	XP_026495182.1
OG0005762	JC_08058-RA	XP_026487927.1
OG0005763	JC_03495-RA	XP_026487173.1
OG0005764	JC_08059-RA	XP_026487848.1
OG0005765	JC_03494-RA	XP_026487169.1
OG0005766	JC_03493-RA	XP_026487167.1
OG0005767	JC_08060-RA	XP_026487936.1
OG0005768	JC_03492-RA	XP_026487160.1
OG0005769	JC_16119-RA	XP_026483627.1
OG0005770	JC_16333-RA	XP_026483558.1, XP_026483559.1
OG0005771	JC_03491-RA	XP_026487163.1
OG0005772	JC_15986-RA	XP_026483689.1
OG0005773	JC_16117-RA	XP_026483629.1
OG0005774	JC_00672-RA	XP_026484370.1
OG0005775	JC_01911-RA	XP_026500892.1
OG0005776	JC_05446-RA	XP_026496354.1
OG0005777	JC_00671-RA	XP_026484371.1
OG0005778	JC_01473-RA	XP_026497921.1
OG0005779	JC_06368-RA	XP_026485493.1, XP_026485491.1
OG0005780	JC_10147-RA	XP_026491040.1
OG0005781	JC_11359-RA	XP_026494621.1
OG0005782	JC_16328-RA	XP_026483570.1
OG0005783	JC_16112-RA	XP_026483855.1
OG0005784	JC_01469-RA	XP_026497931.1
OG0005785	JC_05444-RA	XP_026496316.1, XP_026496315.1
OG0005786	JC_01468-RA	XP_026497932.1
OG0005787	JC_01467-RA	XP_026497934.1
OG0005788	JC_14012-RA	XP_026490358.1
OG0005789	JC_16114-RA	XP_026483682.1
OG0005790	JC_05442-RA	XP_026496285.1
OG0005791	JC_16484-RA	XP_026486541.1
OG0005792	JC_01463-RA	XP_026497926.1
OG0005793	JC_00669-RA, JC_14239-RA	XP_026484838.1
OG0005794	JC_16480-RA	XP_026486486.1
OG0005795	JC_01462-RA	XP_026497930.1
OG0005796	JC_10145-RA	XP_026491023.1
OG0005797	JC_06369-RA	XP_026485513.1
OG0005798	JC_01461-RA	XP_026497928.1
OG0005799	JC_01460-RA	XP_026497919.1
OG0005800	JC_16482-RA	XP_026486489.1
OG0005801	JC_14365-RA	XP_026499409.1
OG0005802	JC_10144-RA	XP_026491087.1
OG0005803	JC_16072-RA	XP_026490629.1
OG0005804	JC_15686-RA	XP_026486414.1
OG0005805	JC_00665-RA	XP_026484504.1
OG0005806	JC_15002-RA	XP_026490242.1
OG0005807	JC_00664-RA	XP_026484503.1
OG0005808	JC_08780-RA	XP_026496882.1
OG0005809	JC_02494-RA	XP_026491312.1
OG0005810	JC_16076-RA	XP_026490568.1
OG0005811	JC_06371-RA	XP_026485408.1
OG0005812	JC_16077-RA	XP_026490564.1
OG0005813	JC_15685-RA	XP_026486246.1
OG0005814	JC_01906-RA	XP_026500849.1, XP_026500850.1
OG0005815	JC_12178-RA	XP_026488847.1
OG0005816	JC_06372-RA	XP_026485289.1
OG0005817	JC_05439-RA	XP_026496382.1
OG0005818	JC_12177-RA	XP_026488877.1
OG0005819	JC_03484-RA	XP_026487178.1
OG0005820	JC_15683-RA	XP_026486573.1
OG0005821	JC_06374-RA	XP_026485403.1
OG0005822	JC_11351-RA	XP_026494582.1
OG0005823	JC_06063-RA	XP_026493119.1
OG0005824	JC_03483-RA	XP_026487207.1
OG0005825	JC_09644-RA	XP_026500260.1
OG0005826	JC_01454-RA	XP_026497960.1
OG0005827	JC_06065-RA	XP_026493129.1
OG0005828	JC_06377-RA	XP_026485510.1
OG0005829	JC_06066-RA	XP_026493121.1
OG0005830	JC_06378-RA	XP_026485501.1
OG0005831	JC_06379-RA	XP_026485409.1
OG0005832	JC_12847-RA	XP_026500145.1, XP_026500144.1
OG0005833	JC_12169-RA	XP_026488883.1
OG0005834	JC_12437-RA	XP_026494277.1
OG0005835	JC_08782-RA	XP_026496973.1
OG0005836	JC_15682-RA	XP_026486689.1
OG0005838	JC_00660-RA	XP_026484587.1
OG0005839	JC_12155-RA	XP_026488998.1
OG0005840	JC_09649-RA	XP_026490425.1
OG0005841	JC_11347-RA	XP_026494587.1
OG0005842	JC_11346-RA	XP_026494586.1
OG0005843	JC_09650-RA	XP_026490661.1
OG0005844	JC_09638-RA	XP_026489511.1
OG0005845	JC_11345-RA	XP_026494640.1
OG0005846	JC_04122-RA	XP_026495183.1
OG0005847	JC_09556-RA	XP_026489477.1
