Orthogroup	Junonia_coenia	Heliconius_erato_lativitta
OG0004929	JC_13137-RA	HEL_001877-RA
OG0004930	JC_10270-RA	HEL_014064-RA
OG0004931	JC_10269-RA	HEL_014063-RA
OG0004933	JC_16183-RA	HEL_012689-RA
OG0004934	JC_14980-RA	HEL_009296-RA
OG0004935	JC_05580-RA	HEL_005342-RA
OG0004936	JC_10267-RA	HEL_014062-RA
OG0004937	JC_11483-RA	HEL_008958-RA
OG0004938	JC_16182-RA	HEL_012690-RA
OG0004939	JC_08670-RA	HEL_007745-RA
OG0004940	JC_14637-RA	HEL_003413-RA
OG0004941	JC_15579-RA	HEL_005371-RA
OG0004942	JC_06694-RA	HEL_000693-RA
OG0004943	JC_14982-RA	HEL_009293-RA
OG0004944	JC_03526-RA	HEL_009471-RA
OG0004945	JC_13119-RA	HEL_001916-RA
OG0004946	JC_02414-RA	HEL_004017-RA
OG0004947	JC_07337-RA	HEL_003475-RA
OG0004948	JC_09725-RA	HEL_010164-RA
OG0004949	JC_04441-RA	HEL_007627-RA
OG0004950	JC_14985-RA	HEL_009289-RA
OG0004951	JC_17179-RA	HEL_004048-RA
OG0004952	JC_03530-RA	HEL_009474-RA
OG0004953	JC_08665-RA	HEL_007741-RA
OG0004954	JC_04440-RA	HEL_007630-RA
OG0004955	JC_03654-RA	HEL_010482-RA
OG0004956	JC_07336-RA	HEL_003474-RA
OG0004957	JC_08664-RA	HEL_007740-RA, HEL_007738-RA
OG0004958	JC_04438-RA	HEL_007632-RA
OG0004959	JC_03653-RA	HEL_010483-RA
OG0004960	JC_03652-RA	HEL_010484-RA
OG0004961	JC_01896-RA	HEL_009692-RA
OG0004962	JC_04437-RA	HEL_007633-RA
OG0004963	JC_01616-RA	HEL_006980-RA
OG0004964	JC_06698-RA	HEL_000699-RA
OG0004966	JC_15055-RA	HEL_009210-RA
OG0004968	JC_05569-RA	HEL_005333-RA
OG0004969	JC_01945-RA	HEL_012099-RA
OG0004970	JC_06316-RA	HEL_011025-RA
OG0004971	JC_16222-RA	HEL_012677-RA
OG0004972	JC_09731-RA	HEL_010160-RA
OG0004973	JC_13154-RA	HEL_001873-RA
OG0004974	JC_16223-RA	HEL_012676-RA
OG0004975	JC_05567-RA	HEL_005326-RA
OG0004976	JC_14616-RA	HEL_003396-RA
OG0004977	JC_05566-RA	HEL_005325-RA
OG0004978	JC_01961-RA	HEL_012096-RA
OG0004979	JC_05564-RA	HEL_005323-RA
OG0004980	JC_09733-RA	HEL_010157-RA
OG0004981	JC_06312-RA	HEL_011027-RA
OG0004982	JC_10473-RA	HEL_012514-RA
OG0004983	JC_15573-RA	HEL_005376-RA
OG0004984	JC_00724-RA	HEL_001717-RA
OG0004985	JC_10474-RA	HEL_012515-RA
OG0004986	JC_08663-RA	HEL_007735-RA
OG0004987	JC_10475-RA	HEL_012516-RA
OG0004988	JC_06305-RA	HEL_011030-RA
OG0004989	JC_10476-RA	HEL_012517-RA
OG0004990	JC_09740-RA	HEL_010176-RA
OG0004992	JC_10478-RA	HEL_012519-RA
OG0004993	JC_06704-RA	HEL_000707-RA
OG0004994	JC_07323-RA	HEL_003459-RA
OG0004995	JC_06705-RA	HEL_000708-RA
OG0004996	JC_07927-RA	HEL_002239-RA
OG0004997	JC_07928-RA	HEL_002240-RA
OG0004998	JC_05561-RA	HEL_005320-RA
OG0005000	JC_14613-RA	HEL_003391-RA
OG0005001	JC_08661-RA, JC_08659-RA	HEL_008353-RA
OG0005002	JC_06708-RA	HEL_000715-RA
OG0005003	JC_06707-RA	HEL_000716-RA
OG0005004	JC_14609-RA	HEL_003389-RA
OG0005005	JC_06709-RA	HEL_000717-RA
OG0005006	JC_06712-RA	HEL_000721-RA
OG0005007	JC_07930-RA	HEL_002241-RA
OG0005008	JC_09742-RA	HEL_010177-RA
OG0005009	JC_15561-RA	HEL_005383-RA
OG0005010	JC_06711-RA	HEL_000720-RA
OG0005012	JC_02395-RA	HEL_004001-RA
OG0005013	JC_17156-RA	HEL_004028-RA
OG0005015	JC_02390-RA	HEL_003998-RA
OG0005016	JC_14604-RA	HEL_003386-RA
OG0005017	JC_15213-RA	HEL_002196-RA
OG0005018	JC_15051-RA	HEL_009216-RA
OG0005019	JC_03542-RA	HEL_009483-RA
OG0005020	JC_10480-RA	HEL_012522-RA
OG0005021	JC_10482-RA	HEL_012523-RA
OG0005022	JC_03543-RA	HEL_009484-RA
OG0005023	JC_10484-RA	HEL_012525-RA
OG0005024	JC_03544-RA	HEL_009485-RA
OG0005025	JC_02386-RA	HEL_003994-RA
OG0005026	JC_03545-RA	HEL_009486-RA
OG0005027	JC_09748-RA	HEL_010179-RA
OG0005028	JC_02385-RA	HEL_003992-RA
OG0005029	JC_02384-RA	HEL_003991-RA
OG0005030	JC_15210-RA	HEL_002198-RA
OG0005031	JC_15046-RA	HEL_009222-RA
OG0005032	JC_10488-RA	HEL_012534-RA
OG0005033	JC_10489-RA	HEL_012535-RA
OG0005034	JC_00721-RA	HEL_001713-RA
OG0005037	JC_13165-RA	HEL_001861-RA
OG0005038	JC_13166-RA	HEL_001860-RA
OG0005039	JC_15557-RA	HEL_005385-RA
OG0005040	JC_02383-RA	HEL_003990-RA
OG0005041	JC_17160-RA	HEL_004029-RA
OG0005042	JC_07934-RA	HEL_002245-RA
OG0005043	JC_14062-RA	HEL_000458-RA
OG0005044	JC_14593-RA	HEL_003379-RA
OG0005047	JC_14592-RA	HEL_003378-RA
OG0005048	JC_02380-RA	HEL_003988-RA
OG0005049	JC_14591-RA	HEL_003377-RA
OG0005050	JC_15208-RA	HEL_002201-RA
OG0005052	JC_14590-RA	HEL_003376-RA
OG0005053	JC_13019-RA	HEL_002037-RA
OG0005054	JC_13018-RA	HEL_002038-RA
OG0005055	JC_08658-RA	HEL_007734-RA
OG0005056	JC_03648-RA	HEL_010487-RA
OG0005057	JC_10491-RA	HEL_012537-RA
OG0005059	JC_00715-RA	HEL_001711-RA
OG0005061	JC_07304-RA	HEL_003450-RA
OG0005062	JC_04452-RA	HEL_007614-RA
OG0005063	JC_02372-RA	HEL_003984-RA
OG0005064	JC_10274-RA	HEL_014449-RA
OG0005065	JC_15037-RA	HEL_009231-RA
OG0005066	JC_13015-RA	HEL_002042-RA
OG0005067	JC_15206-RA	HEL_002202-RA
OG0005068	JC_15204-RA	HEL_002204-RA
OG0005069	JC_13013-RA	HEL_002043-RA
OG0005070	JC_10276-RA	HEL_014451-RA
OG0005071	JC_06752-RA	HEL_000726-RA
OG0005072	JC_03656-RA	HEL_010488-RA
OG0005073	JC_06754-RA	HEL_000728-RA
OG0005074	JC_11502-RA	HEL_008936-RA, HEL_008937-RA
OG0005075	JC_10278-RA	HEL_014452-RA
OG0005077	JC_03557-RA	HEL_010238-RA
OG0005078	JC_15202-RA	HEL_002205-RA
OG0005079	JC_07284-RA	HEL_003443-RA
OG0005080	JC_02368-RA	HEL_003983-RA
OG0005081	JC_07942-RA	HEL_002248-RA
OG0005083	JC_14095-RA	HEL_000466-RA
OG0005084	JC_07943-RA	HEL_002249-RA
OG0005085	JC_16710-RA	HEL_011677-RA
OG0005086	JC_10280-RA	HEL_014458-RA
OG0005087	JC_10281-RA	HEL_014459-RA
OG0005088	JC_10495-RA	HEL_012542-RA
OG0005090	JC_03558-RA	HEL_010239-RA
OG0005091	JC_10494-RA	HEL_012543-RA
OG0005092	JC_10496-RA	HEL_012544-RA
OG0005093	JC_03559-RA	HEL_010242-RA
OG0005094	JC_13007-RA	HEL_002049-RA
OG0005095	JC_15542-RA	HEL_005393-RA
OG0005097	JC_06757-RA	HEL_000731-RA
OG0005098	JC_06758-RA	HEL_000733-RA
OG0005099	JC_03657-RA	HEL_010489-RA
OG0005100	JC_10497-RA	HEL_012545-RA
OG0005101	JC_10498-RA	HEL_012546-RA
OG0005102	JC_10285-RA	HEL_014463-RA
OG0005103	JC_05659-RA	HEL_013868-RA
OG0005104	JC_06759-RA	HEL_000734-RA
OG0005106	JC_10501-RA, JC_10500-RA	HEL_012547-RA
OG0005107	JC_13003-RA	HEL_002052-RA
OG0005108	JC_16199-RA	HEL_012654-RA
OG0005109	JC_06766-RA	HEL_000736-RA
OG0005110	JC_01655-RA	HEL_010423-RA
OG0005111	JC_16200-RA	HEL_012653-RA
OG0005112	JC_10503-RA	HEL_012550-RA
OG0005113	JC_13002-RA	HEL_002053-RA
OG0005114	JC_16202-RA	HEL_012651-RA
OG0005115	JC_13000-RA	HEL_002055-RA
OG0005116	JC_10505-RA	HEL_012552-RA
OG0005117	JC_05542-RA	HEL_005296-RA
OG0005118	JC_05537-RA	HEL_005288-RA
OG0005119	JC_07951-RA	HEL_002253-RA
OG0005120	JC_05536-RA	HEL_005287-RA
OG0005121	JC_07952-RA	HEL_002254-RA
OG0005122	JC_05535-RA	HEL_005285-RA
OG0005123	JC_09751-RA	HEL_010182-RA
OG0005124	JC_15189-RA	HEL_002213-RA
OG0005125	JC_12997-RA	HEL_002061-RA
OG0005126	JC_14572-RA	HEL_003358-RA
OG0005127	JC_14570-RA	HEL_003357-RA
OG0005128	JC_16718-RA	HEL_011671-RA
OG0005129	JC_07956-RA	HEL_002257-RA
OG0005130	JC_01592-RA	HEL_012398-RA
OG0005131	JC_05533-RA	HEL_005284-RA
OG0005132	JC_04460-RA	HEL_007601-RA
OG0005134	JC_17092-RA	HEL_004058-RA
OG0005136	JC_04461-RA	HEL_007600-RA
OG0005137	JC_07359-RA	HEL_003500-RA
OG0005138	JC_07360-RA	HEL_003501-RA
OG0005139	JC_05532-RA	HEL_005279-RA
OG0005140	JC_17094-RA	HEL_004057-RA
OG0005141	JC_09752-RA	HEL_010183-RA
OG0005142	JC_07959-RA	HEL_002258-RA
OG0005143	JC_05531-RA	HEL_005278-RA
OG0005144	JC_09753-RA	HEL_010184-RA
OG0005145	JC_07960-RA	HEL_002259-RA
OG0005146	JC_10289-RA	HEL_014466-RA
OG0005148	JC_00733-RA	HEL_001722-RA
OG0005149	JC_07362-RA	HEL_003503-RA
OG0005150	JC_03663-RA	HEL_010496-RA
OG0005151	JC_07962-RA	HEL_002261-RA
OG0005152	JC_07363-RA	HEL_003504-RA
OG0005153	JC_09756-RA	HEL_010189-RA
OG0005154	JC_11522-RA	HEL_008916-RA
OG0005155	JC_12795-RA	HEL_005096-RA
OG0005156	JC_02278-RA	HEL_013237-RA
OG0005157	JC_01588-RA	HEL_012402-RA
OG0005158	JC_12793-RA	HEL_005098-RA
OG0005159	JC_03668-RA	HEL_010507-RA
OG0005160	JC_01586-RA	HEL_012403-RA
OG0005161	JC_11526-RA	HEL_008915-RA
OG0005162	JC_09762-RA	HEL_010191-RA
OG0005163	JC_02280-RA	HEL_013236-RA
OG0005165	JC_09761-RA	HEL_010192-RA
OG0005166	JC_07964-RA	HEL_002263-RA
OG0005167	JC_03669-RA	HEL_010509-RA
OG0005168	JC_02360-RA	HEL_003979-RA
OG0005169	JC_00736-RA	HEL_001726-RA, HEL_001725-RA
OG0005170	JC_02358-RA	HEL_003978-RA
OG0005171	JC_16729-RA	HEL_011668-RA
OG0005172	JC_00739-RA	HEL_001727-RA
OG0005174	JC_12786-RA	HEL_005101-RA
OG0005176	JC_01584-RA	HEL_012404-RA
OG0005178	JC_14096-RA	HEL_000467-RA
OG0005179	JC_12784-RA	HEL_005103-RA
OG0005180	JC_06774-RA	HEL_000752-RA
OG0005181	JC_08651-RA	HEL_007728-RA
OG0005182	JC_09768-RA	HEL_010195-RA
OG0005184	JC_09770-RA	HEL_010196-RA
OG0005186	JC_15517-RA	HEL_005410-RA
OG0005188	JC_06075-RA	HEL_013217-RA
OG0005190	JC_15025-RA	HEL_009242-RA
OG0005191	JC_16161-RA	HEL_005583-RA
OG0005192	JC_09775-RA	HEL_010199-RA
OG0005193	JC_11543-RA	HEL_008899-RA
OG0005194	JC_06780-RA	HEL_000755-RA
OG0005195	JC_10524-RA	HEL_010130-RA
OG0005196	JC_11544-RA	HEL_008898-RA
OG0005197	JC_01574-RA	HEL_012411-RA
OG0005199	JC_06783-RA	HEL_000756-RA
OG0005201	JC_06784-RA	HEL_000757-RA
OG0005202	JC_10526-RA	HEL_012573-RA
OG0005203	JC_00752-RA	HEL_001741-RA
OG0005204	JC_00753-RA	HEL_001742-RA
OG0005207	JC_06083-RA	HEL_013208-RA
OG0005208	JC_17107-RA	HEL_004063-RA
OG0005209	JC_03680-RA	HEL_010513-RA
OG0005210	JC_06786-RA	HEL_000758-RA
OG0005211	JC_01572-RA	HEL_012413-RA
OG0005212	JC_01570-RA	HEL_012415-RA
OG0005213	JC_11549-RA	HEL_008895-RA, HEL_008894-RA
OG0005214	JC_16738-RA	HEL_013065-RA
OG0005215	JC_01568-RA	HEL_012416-RA
OG0005216	JC_00756-RA	HEL_001745-RA
OG0005217	JC_17111-RA	HEL_004073-RA
OG0005218	JC_17112-RA	HEL_004072-RA
OG0005219	JC_03681-RA	HEL_010514-RA
OG0005220	JC_06791-RA, JC_06792-RA	HEL_000762-RA
OG0005221	JC_06087-RA	HEL_013204-RA
OG0005222	JC_03570-RA	HEL_010254-RA
OG0005224	JC_14562-RA	HEL_003353-RA
OG0005225	JC_04469-RA	HEL_007595-RA
OG0005227	JC_06088-RA	HEL_013203-RA
OG0005228	JC_02349-RA	HEL_003969-RA
OG0005229	JC_04470-RA	HEL_007594-RA
OG0005230	JC_11447-RA	HEL_008993-RA
OG0005231	JC_06794-RA	HEL_000764-RA
OG0005232	JC_02284-RA	HEL_013246-RA
OG0005233	JC_11445-RA	HEL_008994-RA
OG0005234	JC_04474-RA	HEL_007591-RA
OG0005235	JC_10545-RA	HEL_005650-RA
OG0005236	JC_08679-RA	HEL_007750-RA
OG0005237	JC_08680-RA	HEL_007751-RA
OG0005238	JC_04475-RA	HEL_007590-RA
OG0005239	JC_12421-RA	HEL_003611-RA
OG0005240	JC_10546-RA	HEL_005651-RA
OG0005241	JC_04477-RA	HEL_007589-RA
OG0005242	JC_16586-RA	HEL_011772-RA, HEL_011773-RA
OG0005243	JC_00762-RA	HEL_001750-RA
OG0005244	JC_00764-RA	HEL_001751-RA
OG0005245	JC_04479-RA	HEL_007587-RA
OG0005246	JC_12420-RA	HEL_003610-RA
OG0005247	JC_05523-RA	HEL_005269-RA
OG0005248	JC_04480-RA	HEL_007583-RA
OG0005249	JC_05522-RA	HEL_005266-RA
OG0005250	JC_04485-RA	HEL_007582-RA
OG0005251	JC_16249-RA	HEL_013906-RA
OG0005252	JC_03602-RA	HEL_014333-RA
OG0005253	JC_00770-RA	HEL_001754-RA
OG0005254	JC_16580-RA	HEL_011769-RA
OG0005255	JC_07844-RA	HEL_001755-RA
OG0005256	JC_08683-RA	HEL_007758-RA
OG0005257	JC_15588-RA	HEL_005423-RA
OG0005258	JC_03606-RA	HEL_014334-RA
OG0005259	JC_00771-RA	HEL_001756-RA, HEL_001757-RA
OG0005261	JC_05520-RA	HEL_005264-RA
OG0005262	JC_05519-RA	HEL_005263-RA
OG0005263	JC_02340-RA	HEL_003966-RA
OG0005264	JC_00772-RA	HEL_001758-RA
OG0005265	JC_02338-RA	HEL_003965-RA
OG0005266	JC_16252-RA	HEL_013908-RA
OG0005267	JC_00773-RA	HEL_001759-RA
OG0005268	JC_03610-RA	HEL_014340-RA
OG0005269	JC_11432-RA	HEL_008999-RA
OG0005270	JC_00775-RA	HEL_001760-RA
OG0005272	JC_00697-RA	HEL_001698-RA
OG0005273	JC_10311-RA	HEL_008235-RA
OG0005274	JC_10312-RA	HEL_008234-RA
OG0005275	JC_08692-RA	HEL_007780-RA
OG0005276	JC_11428-RA	HEL_009001-RA
OG0005277	JC_16567-RA	HEL_011764-RA
OG0005278	JC_07371-RA	HEL_003512-RA
OG0005279	JC_15589-RA	HEL_005424-RA
OG0005280	JC_14885-RA	HEL_013508-RA, HEL_013509-RA
OG0005281	JC_11426-RA	HEL_009002-RA
OG0005282	JC_02270-RA	HEL_009658-RA
OG0005283	JC_04489-RA	HEL_007580-RA
OG0005285	JC_10319-RA	HEL_008227-RA
OG0005286	JC_07372-RA	HEL_003513-RA
OG0005287	JC_05645-RA	HEL_009702-RA
OG0005289	JC_05515-RA	HEL_005253-RA, HEL_005252-RA
OG0005291	JC_15590-RA	HEL_005425-RA
OG0005292	JC_05513-RA	HEL_005249-RA, HEL_005250-RA
OG0005293	JC_14532-RA	HEL_003327-RA
OG0005294	JC_03692-RA	HEL_010523-RA
OG0005295	JC_08694-RA	HEL_007776-RA
OG0005296	JC_01558-RA	HEL_012420-RA
OG0005297	JC_07378-RA	HEL_003518-RA
OG0005298	JC_00788-RA	HEL_001764-RA
OG0005299	JC_11422-RA	HEL_009014-RA
OG0005300	JC_01556-RA	HEL_012421-RA
OG0005302	JC_07379-RA	HEL_003519-RA
OG0005303	JC_05509-RA	HEL_005245-RA
OG0005304	JC_05508-RA	HEL_005244-RA
OG0005305	JC_16630-RA	HEL_011748-RA
OG0005306	JC_11421-RA	HEL_009015-RA
OG0005307	JC_05507-RA	HEL_005243-RA
OG0005308	JC_05514-RA	HEL_005251-RA
OG0005309	JC_16776-RA	HEL_011702-RA, HEL_011701-RA
OG0005310	JC_11420-RA	HEL_009018-RA
OG0005311	JC_16778-RA	HEL_011709-RA
OG0005312	JC_12968-RA	HEL_002087-RA
OG0005314	JC_11417-RA	HEL_009021-RA
OG0005315	JC_06819-RA	HEL_000788-RA
OG0005316	JC_14114-RA	HEL_000475-RA
OG0005317	JC_02275-RA	HEL_013240-RA
OG0005318	JC_16001-RA	HEL_011243-RA
OG0005319	JC_01550-RA	HEL_012427-RA
OG0005320	JC_03698-RA	HEL_010536-RA
OG0005321	JC_10567-RA	HEL_005675-RA
OG0005322	JC_03699-RA	HEL_010537-RA
OG0005323	JC_14876-RA	HEL_013520-RA
OG0005324	JC_03701-RA	HEL_010538-RA
OG0005325	JC_10326-RA	HEL_008219-RA
OG0005326	JC_02273-RA	HEL_013242-RA
OG0005327	JC_14873-RA	HEL_013521-RA
OG0005328	JC_00791-RA	HEL_001766-RA
OG0005330	JC_05501-RA	HEL_005238-RA
OG0005331	JC_11408-RA	HEL_008886-RA
OG0005332	JC_05500-RA	HEL_005237-RA
OG0005333	JC_03706-RA	HEL_010545-RA
OG0005334	JC_11407-RA	HEL_008885-RA
OG0005335	JC_10333-RA	HEL_008214-RA
OG0005336	JC_10334-RA	HEL_008212-RA
OG0005337	JC_10335-RA	HEL_008211-RA
OG0005338	JC_07402-RA	HEL_003531-RA
OG0005339	JC_06134-RA	HEL_013176-RA
OG0005340	JC_07403-RA	HEL_003532-RA
OG0005341	JC_14119-RA	HEL_000478-RA
OG0005342	JC_14120-RA	HEL_000479-RA
OG0005343	JC_16779-RA	HEL_011719-RA
OG0005344	JC_06128-RA	HEL_013171-RA
OG0005345	JC_10253-RA	HEL_014295-RA
OG0005346	JC_14122-RA	HEL_000480-RA
OG0005349	JC_16275-RA	HEL_010149-RA
OG0005350	JC_06820-RA	HEL_000789-RA
OG0005351	JC_16782-RA	HEL_011736-RA
OG0005352	JC_16012-RA	HEL_011263-RA
OG0005353	JC_06821-RA	HEL_000790-RA
OG0005355	JC_10576-RA	HEL_005687-RA
OG0005356	JC_00800-RA	HEL_001777-RA
OG0005357	JC_10248-RA	HEL_014299-RA
OG0005358	JC_10577-RA	HEL_005688-RA
OG0005359	JC_10247-RA	HEL_014300-RA
OG0005360	JC_07405-RA	HEL_003535-RA
OG0005361	JC_14128-RA	HEL_000487-RA
OG0005362	JC_16740-RA, JC_16743-RA	HEL_013063-RA
OG0005363	JC_15624-RA	HEL_004597-RA
OG0005364	JC_10246-RA	HEL_014302-RA
OG0005365	JC_16279-RA	HEL_010147-RA
OG0005366	JC_10245-RA	HEL_014303-RA
OG0005367	JC_16015-RA	HEL_011268-RA
OG0005368	JC_14516-RA	HEL_003320-RA
OG0005370	JC_02330-RA	HEL_003958-RA
OG0005371	JC_04508-RA	HEL_007575-RA
OG0005373	JC_05497-RA	HEL_005235-RA
OG0005374	JC_06122-RA	HEL_013168-RA
OG0005375	JC_01537-RA	HEL_012434-RA
OG0005376	JC_14868-RA	HEL_013525-RA
OG0005377	JC_15591-RA	HEL_005426-RA
OG0005378	JC_07412-RA	HEL_003539-RA
OG0005379	JC_10581-RA	HEL_005689-RA
OG0005380	JC_02302-RA	HEL_013261-RA
OG0005381	JC_10582-RA	HEL_005690-RA
OG0005382	JC_16643-RA	HEL_011724-RA
OG0005383	JC_14512-RA	HEL_003317-RA
OG0005384	JC_07972-RA	HEL_002274-RA
OG0005385	JC_14511-RA	HEL_005028-RA
OG0005386	JC_02300-RA	HEL_013258-RA
OG0005387	JC_01530-RA	HEL_012440-RA
OG0005388	JC_09781-RA	HEL_010204-RA
OG0005389	JC_11340-RA	HEL_011178-RA
OG0005390	JC_12410-RA	HEL_003599-RA
OG0005392	JC_14510-RA	HEL_005029-RA
OG0005393	JC_02327-RA	HEL_003954-RA
OG0005394	JC_08714-RA	HEL_007798-RA
OG0005395	JC_14509-RA	HEL_005030-RA
OG0005396	JC_16020-RA	HEL_011273-RA
OG0005397	JC_14139-RA	HEL_000493-RA
OG0005398	JC_05494-RA	HEL_005232-RA
OG0005399	JC_07979-RA	HEL_002278-RA
OG0005400	JC_15594-RA	HEL_005428-RA
OG0005401	JC_05493-RA	HEL_005231-RA
OG0005402	JC_16286-RA	HEL_010142-RA
OG0005403	JC_07982-RA	HEL_002281-RA
OG0005404	JC_15595-RA	HEL_005429-RA
OG0005405	JC_02325-RA	HEL_003952-RA
OG0005406	JC_01528-RA	HEL_012444-RA
OG0005407	JC_05634-RA	HEL_009709-RA
OG0005408	JC_02324-RA	HEL_003951-RA
OG0005409	JC_05487-RA	HEL_005225-RA
OG0005410	JC_16023-RA	HEL_011276-RA
OG0005411	JC_02323-RA	HEL_003950-RA
OG0005412	JC_02320-RA	HEL_003949-RA
OG0005413	JC_07985-RA	HEL_002282-RA
OG0005414	JC_03595-RA	HEL_010271-RA
OG0005415	JC_16025-RA	HEL_011278-RA
OG0005416	JC_07419-RA	HEL_003544-RA
OG0005417	JC_07420-RA	HEL_003543-RA
OG0005419	JC_15597-RA	HEL_005431-RA
OG0005420	JC_16633-RA	HEL_011743-RA
OG0005421	JC_14500-RA	HEL_005040-RA
OG0005422	JC_03717-RA	HEL_010559-RA
OG0005424	JC_12402-RA	HEL_003591-RA
OG0005425	JC_14498-RA	HEL_005041-RA
OG0005426	JC_06116-RA	HEL_013161-RA
OG0005427	JC_04515-RA	HEL_007571-RA
OG0005428	JC_05631-RA	HEL_009713-RA
OG0005429	JC_10204-RA	HEL_006395-RA
OG0005430	JC_03720-RA	HEL_010562-RA
OG0005431	JC_03721-RA	HEL_010563-RA
OG0005432	JC_10590-RA	HEL_005695-RA
OG0005433	JC_11386-RA	HEL_008865-RA
OG0005434	JC_10592-RA	HEL_005696-RA
OG0005436	JC_02293-RA	HEL_013251-RA
OG0005438	JC_01522-RA	HEL_012448-RA
OG0005439	JC_10202-RA	HEL_006396-RA
OG0005440	JC_14866-RA	HEL_011820-RA
OG0005441	JC_03724-RA	HEL_010565-RA
OG0005442	JC_01519-RA	HEL_012452-RA
OG0005443	JC_00831-RA	HEL_001792-RA
OG0005444	JC_03725-RA	HEL_010566-RA
OG0005445	JC_12952-RA	HEL_002103-RA
OG0005446	JC_00828-RA	HEL_001795-RA
OG0005447	JC_00829-RA	HEL_001796-RA
OG0005448	JC_03727-RA	HEL_010568-RA
OG0005449	JC_00827-RA	HEL_001797-RA
OG0005450	JC_12951-RA	HEL_002104-RA
OG0005451	JC_16035-RA	HEL_011284-RA
OG0005452	JC_03729-RA	HEL_010569-RA
OG0005453	JC_12399-RA	HEL_003587-RA
OG0005454	JC_06149-RA	HEL_011136-RA
OG0005455	JC_05626-RA	HEL_009717-RA
OG0005456	JC_14907-RA	HEL_009361-RA
OG0005457	JC_07990-RA	HEL_002285-RA
OG0005458	JC_03731-RA	HEL_010570-RA
OG0005459	JC_12395-RA	HEL_003585-RA
OG0005460	JC_14487-RA	HEL_005049-RA
OG0005461	JC_01518-RA	HEL_012454-RA
OG0005462	JC_14485-RA	HEL_005052-RA
OG0005463	JC_10598-RA	HEL_005699-RA
OG0005465	JC_14483-RA	HEL_005053-RA
OG0005466	JC_12392-RA	HEL_003617-RA
OG0005467	JC_14480-RA	HEL_005055-RA
OG0005468	JC_03587-RA	HEL_010265-RA
OG0005469	JC_10194-RA	HEL_006402-RA
OG0005470	JC_06154-RA	HEL_011132-RA
OG0005471	JC_10193-RA	HEL_006403-RA
OG0005472	JC_14479-RA	HEL_005056-RA
OG0005473	JC_09787-RA	HEL_010212-RA
OG0005474	JC_09788-RA	HEL_010213-RA
OG0005475	JC_05622-RA	HEL_009721-RA
OG0005476	JC_10191-RA	HEL_006405-RA
OG0005477	JC_14478-RA	HEL_005057-RA
OG0005478	JC_12388-RA	HEL_003623-RA
OG0005479	JC_05482-RA	HEL_010858-RA
OG0005480	JC_14145-RA	HEL_000495-RA
OG0005481	JC_10600-RA	HEL_005702-RA
OG0005483	JC_12386-RA	HEL_003624-RA
OG0005484	JC_17025-RA	HEL_004115-RA
OG0005485	JC_05481-RA	HEL_010857-RA
OG0005486	JC_12382-RA	HEL_003628-RA
OG0005487	JC_00813-RA	HEL_001802-RA
OG0005488	JC_10604-RA	HEL_005708-RA
OG0005489	JC_07993-RA	HEL_002286-RA
OG0005490	JC_10186-RA	HEL_006410-RA
OG0005491	JC_14148-RA	HEL_000500-RA
OG0005493	JC_00811-RA	HEL_001805-RA
OG0005494	JC_00810-RA	HEL_001807-RA
OG0005495	JC_16040-RA	HEL_011294-RA
OG0005497	JC_01887-RA	HEL_007002-RA
OG0005498	JC_06169-RA	HEL_011083-RA
OG0005499	JC_09798-RA	HEL_010221-RA
OG0005500	JC_12378-RA	HEL_003634-RA
OG0005501	JC_10610-RA	HEL_005710-RA
OG0005502	JC_12376-RA	HEL_003636-RA
OG0005503	JC_06170-RA	HEL_011084-RA
OG0005504	JC_09800-RA	HEL_010223-RA
OG0005505	JC_07425-RA	HEL_003548-RA
OG0005506	JC_10613-RA	HEL_005712-RA
OG0005507	JC_07426-RA	HEL_003549-RA
OG0005508	JC_16293-RA	HEL_010132-RA
OG0005509	JC_10614-RA	HEL_005713-RA
OG0005510	JC_12942-RA	HEL_002123-RA
OG0005511	JC_16294-RA	HEL_010131-RA
OG0005512	JC_06173-RA	HEL_011089-RA
OG0005514	JC_08732-RA	HEL_006029-RA
OG0005515	JC_12936-RA	HEL_002127-RA
OG0005516	JC_03580-RA	HEL_010260-RA
OG0005517	JC_10619-RA	HEL_005717-RA
OG0005518	JC_09810-RA	HEL_010231-RA
OG0005519	JC_08734-RA	HEL_006026-RA, HEL_011137-RA
OG0005520	JC_02235-RA	HEL_009677-RA
OG0005521	JC_01510-RA	HEL_002523-RA
OG0005522	JC_12935-RA	HEL_002128-RA
OG0005523	JC_03738-RA	HEL_009034-RA
OG0005524	JC_06176-RA	HEL_011098-RA
OG0005525	JC_01508-RA	HEL_002525-RA
OG0005526	JC_16306-RA	HEL_010124-RA
OG0005527	JC_02234-RA	HEL_009678-RA
OG0005529	JC_16593-RA	HEL_011779-RA
OG0005530	JC_12527-RA	HEL_003678-RA
OG0005531	JC_12525-RA	HEL_003676-RA
OG0005532	JC_06177-RA	HEL_011099-RA
OG0005533	JC_12523-RA	HEL_003674-RA
OG0005534	JC_12522-RA	HEL_003673-RA
OG0005535	JC_06186-RA	HEL_011105-RA
OG0005536	JC_10621-RA	HEL_005720-RA
OG0005537	JC_13053-RA	HEL_002001-RA
OG0005538	JC_06185-RA	HEL_011106-RA
OG0005539	JC_14424-RA	HEL_004943-RA
OG0005540	JC_06184-RA	HEL_011107-RA
