Orthogroup	Vanessa_cardui	Bicyclus_anynana
OG0005201	Vcard_DToL12415-RA	Bany_13694-RA
OG0005202	Vcard_DToL13061-RA	Bany_14334-RA
OG0005203	Vcard_DToL01825-RA	Bany_00059-RA
OG0005204	Vcard_DToL01824-RA	Bany_00060-RA
OG0005205	Vcard_DToL14649-RA	Bany_09390-RA, Bany_09388-RA
OG0005206	Vcard_DToL13642-RA	Bany_11185-RA
OG0005207	Vcard_DToL10838-RA	Bany_10656-RA
OG0005208	Vcard_DToL17840-RA	Bany_12551-RA
OG0005209	Vcard_DToL09025-RA	Bany_02688-RA
OG0005210	Vcard_DToL12413-RA	Bany_13697-RA
OG0005211	Vcard_DToL00860-RA	Bany_04394-RA
OG0005212	Vcard_DToL00862-RA	Bany_04395-RA
OG0005213	Vcard_DToL11378-RA	Bany_13102-RA
OG0005214	Vcard_DToL18741-RA	Bany_16119-RA
OG0005215	Vcard_DToL00864-RA	Bany_04396-RA
OG0005216	Vcard_DToL01818-RA	Bany_00065-RA
OG0005217	Vcard_DToL17842-RA	Bany_12553-RA
OG0005218	Vcard_DToL17843-RA	Bany_12554-RA
OG0005219	Vcard_DToL09024-RA	Bany_02690-RA
OG0005220	Vcard_DToL12411-RA	Bany_13701-RA
OG0005221	Vcard_DToL10830-RA	Bany_10660-RA
OG0005222	Vcard_DToL04078-RA	Bany_07995-RA
OG0005223	Vcard_DToL13650-RA	Bany_11191-RA
OG0005225	Vcard_DToL04823-RA	Bany_09960-RA
OG0005226	Vcard_DToL03374-RA	Bany_05246-RA, Bany_05245-RA
OG0005227	Vcard_DToL10828-RA	Bany_10662-RA
OG0005228	Vcard_DToL03378-RA	Bany_05247-RA
OG0005229	Vcard_DToL04822-RA	Bany_09961-RA
OG0005230	Vcard_DToL11282-RA	Bany_13107-RA
OG0005231	Vcard_DToL12409-RA	Bany_13704-RA
OG0005232	Vcard_DToL00039-RA	Bany_07228-RA
OG0005234	Vcard_DToL04817-RA	Bany_09965-RA
OG0005235	Vcard_DToL13033-RA	Bany_14341-RA
OG0005236	Vcard_DToL07152-RA	Bany_11867-RA
OG0005237	Vcard_DToL07151-RA	Bany_11868-RA
OG0005238	Vcard_DToL04816-RA	Bany_09966-RA
OG0005239	Vcard_DToL14657-RA	Bany_09399-RA
OG0005240	Vcard_DToL13032-RA	Bany_14343-RA
OG0005241	Vcard_DToL04815-RA	Bany_09967-RA
OG0005243	Vcard_DToL01809-RA	Bany_00072-RA
OG0005244	Vcard_DToL01808-RA	Bany_00073-RA
OG0005245	Vcard_DToL04813-RA	Bany_09969-RA
OG0005246	Vcard_DToL14658-RA	Bany_09400-RA
OG0005247	Vcard_DToL03120-RA	Bany_15530-RA
OG0005248	Vcard_DToL04812-RA	Bany_09970-RA
OG0005249	Vcard_DToL03121-RA	Bany_15531-RA
OG0005250	Vcard_DToL04811-RA	Bany_09971-RA
OG0005251	Vcard_DToL18412-RA	Bany_01017-RA
OG0005252	Vcard_DToL04135-RA	Bany_08000-RA
OG0005253	Vcard_DToL01804-RA	Bany_00076-RA
OG0005254	Vcard_DToL18816-RA	Bany_16131-RA
OG0005255	Vcard_DToL09139-RA	Bany_00077-RA
OG0005256	Vcard_DToL07148-RA	Bany_11873-RA
OG0005257	Vcard_DToL16845-RA	Bany_17469-RA
OG0005258	Vcard_DToL04134-RA	Bany_08002-RA
OG0005259	Vcard_DToL01802-RA	Bany_00079-RA
OG0005260	Vcard_DToL07146-RA	Bany_11875-RA
OG0005261	Vcard_DToL03123-RA	Bany_15534-RA
OG0005262	Vcard_DToL03124-RA	Bany_15535-RA
OG0005263	Vcard_DToL03388-RA	Bany_05254-RA
OG0005264	Vcard_DToL01800-RA	Bany_00080-RA
OG0005265	Vcard_DToL03389-RA	Bany_05255-RA
OG0005266	Vcard_DToL18411-RA	Bany_01019-RA
OG0005267	Vcard_DToL01799-RA	Bany_00081-RA
OG0005268	Vcard_DToL04130-RA	Bany_08006-RA
OG0005269	Vcard_DToL11278-RA	Bany_13116-RA
OG0005270	Vcard_DToL01794-RA	Bany_00083-RA
OG0005273	Vcard_DToL13653-RA	Bany_11197-RA
OG0005274	Vcard_DToL13654-RA	Bany_11198-RA
OG0005275	Vcard_DToL07137-RA	Bany_11878-RA
OG0005276	Vcard_DToL11276-RA	Bany_13119-RA
OG0005277	Vcard_DToL18813-RA	Bany_16135-RA
OG0005278	Vcard_DToL09658-RA	Bany_08726-RA
OG0005279	Vcard_DToL16849-RA	Bany_17477-RA
OG0005280	Vcard_DToL16058-RA	Bany_17757-RA
OG0005281	Vcard_DToL11275-RA	Bany_13122-RA
OG0005282	Vcard_DToL00057-RA	Bany_07237-RA
OG0005283	Vcard_DToL04805-RA	Bany_09974-RA
OG0005284	Vcard_DToL06256-RA	Bany_03524-RA
OG0005285	Vcard_DToL13661-RA	Bany_11208-RA
OG0005286	Vcard_DToL09656-RA	Bany_08728-RA
OG0005287	Vcard_DToL10011-RA	Bany_14954-RA
OG0005288	Vcard_DToL18453-RA, Vcard_DToL18454-RA	Bany_01027-RA
OG0005289	Vcard_DToL03132-RA	Bany_15545-RA
OG0005290	Vcard_DToL10782-RA	Bany_10679-RA
OG0005291	Vcard_DToL16852-RA	Bany_17478-RA
OG0005292	Vcard_DToL03135-RA	Bany_15547-RA
OG0005293	Vcard_DToL16667-RA	Bany_01931-RA
OG0005294	Vcard_DToL09014-RA	Bany_02702-RA
OG0005295	Vcard_DToL07135-RA	Bany_11881-RA
OG0005296	Vcard_DToL00878-RA	Bany_04407-RA
OG0005297	Vcard_DToL09649-RA	Bany_08733-RA
OG0005298	Vcard_DToL01787-RA	Bany_00095-RA
OG0005300	Vcard_DToL00880-RA	Bany_04411-RA
OG0005301	Vcard_DToL07133-RA, Vcard_DToL07134-RA	Bany_11882-RA
OG0005302	Vcard_DToL09648-RA	Bany_08734-RA
OG0005303	Vcard_DToL03141-RA	Bany_15554-RA
OG0005304	Vcard_DToL03142-RA	Bany_15555-RA
OG0005305	Vcard_DToL18801-RA	Bany_16147-RA
OG0005306	Vcard_DToL11269-RA	Bany_13130-RA
OG0005307	Vcard_DToL03144-RA	Bany_15557-RA
OG0005308	Vcard_DToL03134-RA	Bany_01939-RA
OG0005310	Vcard_DToL11268-RA	Bany_13131-RA
OG0005311	Vcard_DToL18776-RA	Bany_16149-RA
OG0005312	Vcard_DToL15101-RA	Bany_17021-RA
OG0005313	Vcard_DToL11265-RA	Bany_13134-RA
OG0005314	Vcard_DToL11263-RA	Bany_13136-RA
OG0005315	Vcard_DToL12385-RA	Bany_13734-RA
OG0005316	Vcard_DToL13892-RA	Bany_16525-RA
OG0005317	Vcard_DToL00053-RA	Bany_07241-RA
OG0005318	Vcard_DToL17720-RA	Bany_06618-RA
OG0005319	Vcard_DToL00888-RA	Bany_04418-RA
OG0005320	Vcard_DToL09007-RA	Bany_02708-RA
OG0005321	Vcard_DToL13010-RA	Bany_14364-RA
OG0005322	Vcard_DToL09006-RA	Bany_02709-RA
OG0005323	Vcard_DToL16070-RA	Bany_17773-RA
OG0005324	Vcard_DToL09005-RA	Bany_02710-RA
OG0005325	Vcard_DToL13669-RA	Bany_11218-RA
OG0005326	Vcard_DToL00055-RA	Bany_07243-RA
OG0005327	Vcard_DToL16071-RA	Bany_17775-RA
OG0005328	Vcard_DToL01783-RA	Bany_00100-RA
OG0005329	Vcard_DToL03148-RA	Bany_15564-RA
OG0005330	Vcard_DToL03149-RA	Bany_15565-RA
OG0005331	Vcard_DToL11254-RA	Bany_13146-RA
OG0005332	Vcard_DToL03150-RA	Bany_15566-RA
OG0005333	Vcard_DToL08997-RA	Bany_02716-RA
OG0005334	Vcard_DToL11253-RA	Bany_13147-RA
OG0005335	Vcard_DToL13675-RA	Bany_11223-RA
OG0005336	Vcard_DToL13677-RA	Bany_11226-RA
OG0005337	Vcard_DToL13678-RA	Bany_11227-RA
OG0005338	Vcard_DToL09624-RA	Bany_08744-RA
OG0005339	Vcard_DToL10791-RA	Bany_10689-RA
OG0005340	Vcard_DToL09623-RA	Bany_08745-RA
OG0005341	Vcard_DToL13895-RA	Bany_16529-RA
OG0005342	Vcard_DToL13896-RA	Bany_16530-RA
OG0005343	Vcard_DToL18777-RA	Bany_16162-RA
OG0005344	Vcard_DToL10793-RA	Bany_10692-RA
OG0005345	Vcard_DToL13569-RA	Bany_11231-RA
OG0005346	Vcard_DToL13897-RA	Bany_16531-RA
OG0005347	Vcard_DToL18465-RA	Bany_01035-RA
OG0005348	Vcard_DToL18466-RA	Bany_01036-RA
OG0005349	Vcard_DToL18468-RA	Bany_01038-RA
OG0005350	Vcard_DToL12384-RA	Bany_13736-RA
OG0005351	Vcard_DToL18779-RA	Bany_16164-RA
OG0005352	Vcard_DToL17710-RA	Bany_06628-RA
OG0005353	Vcard_DToL12383-RA	Bany_13737-RA
OG0005354	Vcard_DToL18780-RA	Bany_16166-RA
OG0005356	Vcard_DToL01772-RA	Bany_00112-RA
OG0005357	Vcard_DToL13563-RA	Bany_11236-RA
OG0005358	Vcard_DToL13002-RA	Bany_14376-RA
OG0005359	Vcard_DToL13562-RA	Bany_11238-RA
OG0005360	Vcard_DToL09618-RA	Bany_08747-RA
OG0005361	Vcard_DToL13872-RA	Bany_16534-RA
OG0005363	Vcard_DToL16883-RA	Bany_17489-RA
OG0005364	Vcard_DToL13560-RA	Bany_11240-RA
OG0005365	Vcard_DToL18472-RA	Bany_01041-RA
OG0005366	Vcard_DToL13559-RA	Bany_11242-RA
OG0005367	Vcard_DToL17707-RA	Bany_06631-RA
OG0005368	Vcard_DToL16675-RA	Bany_01947-RA
OG0005369	Vcard_DToL11249-RA	Bany_13151-RA
OG0005370	Vcard_DToL03400-RA	Bany_05268-RA
OG0005371	Vcard_DToL04799-RA	Bany_09985-RA
OG0005372	Vcard_DToL18784-RA	Bany_16170-RA
OG0005373	Vcard_DToL03154-RA	Bany_15571-RA
OG0005374	Vcard_DToL10796-RA	Bany_10694-RA
OG0005375	Vcard_DToL00905-RA	Bany_04436-RA
OG0005376	Vcard_DToL16076-RA	Bany_17782-RA
OG0005377	Vcard_DToL16853-RA	Bany_17493-RA
OG0005378	Vcard_DToL09615-RA	Bany_08752-RA
OG0005379	Vcard_DToL12997-RA	Bany_14380-RA
OG0005380	Vcard_DToL00016-RA	Bany_07255-RA
OG0005381	Vcard_DToL12994-RA	Bany_14381-RA
OG0005382	Vcard_DToL18786-RA	Bany_16172-RA
OG0005383	Vcard_DToL16680-RA	Bany_01953-RA
OG0005384	Vcard_DToL06252-RA	Bany_03531-RA
OG0005385	Vcard_DToL16683-RA	Bany_01954-RA
OG0005386	Vcard_DToL00021-RA	Bany_07258-RA
OG0005387	Vcard_DToL00912-RA	Bany_04439-RA
OG0005388	Vcard_DToL06403-RA	Bany_05942-RA
OG0005389	Vcard_DToL11175-RA	Bany_16174-RA
OG0005390	Vcard_DToL14676-RA	Bany_09414-RA
OG0005391	Vcard_DToL03409-RA	Bany_05274-RA
OG0005392	Vcard_DToL16684-RA	Bany_01955-RA
OG0005393	Vcard_DToL03410-RA	Bany_05276-RA
OG0005394	Vcard_DToL07097-RA	Bany_11902-RA
OG0005396	Vcard_DToL17702-RA	Bany_06636-RA
OG0005397	Vcard_DToL13853-RA	Bany_16544-RA
OG0005398	Vcard_DToL03159-RA	Bany_15575-RA
OG0005399	Vcard_DToL06243-RA	Bany_03536-RA
OG0005400	Vcard_DToL16856-RA	Bany_17495-RA
OG0005401	Vcard_DToL03160-RA	Bany_15577-RA
OG0005402	Vcard_DToL18478-RA	Bany_01049-RA
OG0005403	Vcard_DToL06240-RA	Bany_03537-RA
OG0005404	Vcard_DToL16857-RA	Bany_17496-RA
OG0005405	Vcard_DToL03413-RA	Bany_05279-RA
OG0005406	Vcard_DToL00913-RA	Bany_04441-RA
OG0005407	Vcard_DToL10018-RA	Bany_14968-RA
OG0005408	Vcard_DToL03414-RA	Bany_05281-RA
OG0005409	Vcard_DToL03162-RA	Bany_15580-RA
OG0005410	Vcard_DToL17700-RA	Bany_06638-RA
OG0005411	Vcard_DToL03415-RA	Bany_05282-RA
OG0005412	Vcard_DToL03420-RA	Bany_05283-RA
OG0005413	Vcard_DToL06239-RA	Bany_03538-RA
OG0005414	Vcard_DToL04106-RA	Bany_08038-RA, Bany_08041-RA
OG0005415	Vcard_DToL17697-RA	Bany_06641-RA
OG0005416	Vcard_DToL09609-RA	Bany_08764-RA
OG0005417	Vcard_DToL09608-RA	Bany_08765-RA
OG0005418	Vcard_DToL13541-RA	Bany_11266-RA
OG0005419	Vcard_DToL16859-RA	Bany_17498-RA
OG0005420	Vcard_DToL18796-RA	Bany_16179-RA
OG0005421	Vcard_DToL16656-RA	Bany_01965-RA
OG0005422	Vcard_DToL08979-RA	Bany_02734-RA
OG0005423	Vcard_DToL18798-RA	Bany_16180-RA
OG0005424	Vcard_DToL14684-RA	Bany_09422-RA
OG0005425	Vcard_DToL16653-RA	Bany_01966-RA
OG0005426	Vcard_DToL10800-RA	Bany_10702-RA
OG0005427	Vcard_DToL04794-RA	Bany_09993-RA
OG0005428	Vcard_DToL10020-RA	Bany_14973-RA
OG0005429	Vcard_DToL13526-RA	Bany_11273-RA
OG0005430	Vcard_DToL08976-RA	Bany_02739-RA
OG0005431	Vcard_DToL08974-RA	Bany_02740-RA
OG0005432	Vcard_DToL12989-RA	Bany_14387-RA
OG0005433	Vcard_DToL11233-RA	Bany_13165-RA
OG0005434	Vcard_DToL12987-RA	Bany_14388-RA
OG0005435	Vcard_DToL13525-RA	Bany_11274-RA
OG0005436	Vcard_DToL00028-RA	Bany_07266-RA
OG0005437	Vcard_DToL16649-RA	Bany_01970-RA
OG0005438	Vcard_DToL00920-RA	Bany_04447-RA
OG0005439	Vcard_DToL13522-RA	Bany_11276-RA
OG0005440	Vcard_DToL16080-RA	Bany_17787-RA
OG0005441	Vcard_DToL08970-RA	Bany_02743-RA
OG0005442	Vcard_DToL00926-RA	Bany_04448-RA
OG0005443	Vcard_DToL01758-RA	Bany_00132-RA
OG0005444	Vcard_DToL08968-RA	Bany_02744-RA
OG0005445	Vcard_DToL15117-RA	Bany_17039-RA, Bany_17038-RA
OG0005446	Vcard_DToL01756-RA	Bany_00134-RA
OG0005447	Vcard_DToL01755-RA	Bany_00135-RA
OG0005448	Vcard_DToL08966-RA	Bany_02746-RA
OG0005449	Vcard_DToL01753-RA	Bany_00137-RA
OG0005450	Vcard_DToL15118-RA	Bany_17040-RA
OG0005452	Vcard_DToL08965-RA	Bany_02747-RA
OG0005453	Vcard_DToL14690-RA	Bany_09427-RA
OG0005454	Vcard_DToL10776-RA	Bany_10705-RA
OG0005455	Vcard_DToL10024-RA	Bany_14980-RA
OG0005456	Vcard_DToL16035-RA	Bany_17796-RA
OG0005457	Vcard_DToL06232-RA	Bany_03545-RA
OG0005458	Vcard_DToL08963-RA	Bany_02752-RA
OG0005459	Vcard_DToL14695-RA	Bany_09430-RA
OG0005460	Vcard_DToL16644-RA	Bany_01977-RA
OG0005461	Vcard_DToL00928-RA	Bany_04450-RA
OG0005462	Vcard_DToL16642-RA	Bany_01978-RA
OG0005463	Vcard_DToL12982-RA	Bany_14392-RA
OG0005464	Vcard_DToL14699-RA	Bany_09433-RA
OG0005465	Vcard_DToL16641-RA	Bany_01979-RA
OG0005466	Vcard_DToL14700-RA	Bany_09434-RA
OG0005467	Vcard_DToL16638-RA	Bany_01981-RA
OG0005468	Vcard_DToL04099-RA	Bany_08052-RA
OG0005469	Vcard_DToL13512-RA	Bany_11287-RA
OG0005470	Vcard_DToL10772-RA	Bany_10709-RA
OG0005471	Vcard_DToL13511-RA	Bany_11288-RA
OG0005472	Vcard_DToL16637-RA	Bany_01982-RA
OG0005473	Vcard_DToL06408-RA	Bany_05948-RA
OG0005474	Vcard_DToL06409-RA	Bany_05949-RA
OG0005475	Vcard_DToL10027-RA	Bany_14982-RA
OG0005476	Vcard_DToL13508-RA	Bany_11290-RA
OG0005477	Vcard_DToL16636-RA	Bany_01984-RA
OG0005478	Vcard_DToL14706-RA	Bany_09438-RA
OG0005479	Vcard_DToL03168-RA	Bany_15585-RA
OG0005480	Vcard_DToL13847-RA	Bany_16561-RA
OG0005481	Vcard_DToL12980-RA	Bany_14394-RA
OG0005483	Vcard_DToL14709-RA	Bany_09442-RA
OG0005484	Vcard_DToL17928-RA	Bany_12646-RA
OG0005485	Vcard_DToL03169-RA	Bany_15587-RA
OG0005486	Vcard_DToL14712-RA	Bany_09444-RA
OG0005487	Vcard_DToL01736-RA	Bany_00157-RA
OG0005488	Vcard_DToL12977-RA	Bany_14397-RA
OG0005489	Vcard_DToL06231-RA	Bany_03548-RA
OG0005490	Vcard_DToL13503-RA	Bany_11293-RA
OG0005491	Vcard_DToL13842-RA	Bany_16565-RA
OG0005492	Vcard_DToL01734-RA	Bany_00160-RA
OG0005493	Vcard_DToL01733-RA	Bany_00161-RA
OG0005494	Vcard_DToL01732-RA	Bany_00162-RA
OG0005495	Vcard_DToL17686-RA	Bany_06655-RA
OG0005496	Vcard_DToL13840-RA	Bany_16569-RA
OG0005497	Vcard_DToL00511-RA	Bany_01990-RA
OG0005498	Vcard_DToL10761-RA	Bany_10716-RA
OG0005499	Vcard_DToL06423-RA	Bany_05959-RA
OG0005500	Vcard_DToL14717-RA	Bany_09449-RA
OG0005501	Vcard_DToL12973-RA	Bany_14400-RA
OG0005502	Vcard_DToL14720-RA	Bany_09450-RA
OG0005503	Vcard_DToL10758-RA	Bany_10717-RA
OG0005504	Vcard_DToL06427-RA	Bany_05963-RA
OG0005505	Vcard_DToL09603-RA	Bany_08777-RA
OG0005506	Vcard_DToL12972-RA	Bany_14405-RA
OG0005507	Vcard_DToL09602-RA	Bany_08778-RA
OG0005508	Vcard_DToL18484-RA	Bany_01056-RA
OG0005509	Vcard_DToL12971-RA	Bany_14406-RA
OG0005511	Vcard_DToL18372-RA	Bany_01057-RA
OG0005512	Vcard_DToL10754-RA	Bany_10720-RA
OG0005513	Vcard_DToL15133-RA	Bany_17054-RA
OG0005514	Vcard_DToL07081-RA	Bany_11920-RA
OG0005515	Vcard_DToL15135-RA	Bany_17058-RA
OG0005516	Vcard_DToL04093-RA	Bany_08058-RA
OG0005517	Vcard_DToL12965-RA	Bany_14411-RA
OG0005518	Vcard_DToL06435-RA	Bany_05977-RA
OG0005519	Vcard_DToL07078-RA	Bany_11922-RA
OG0005520	Vcard_DToL00095-RA	Bany_07276-RA
OG0005521	Vcard_DToL00938-RA	Bany_04463-RA
OG0005522	Vcard_DToL15011-RA	Bany_17059-RA
OG0005523	Vcard_DToL08954-RA	Bany_02759-RA
OG0005524	Vcard_DToL10751-RA	Bany_10727-RA
OG0005525	Vcard_DToL00939-RA	Bany_04465-RA
OG0005526	Vcard_DToL18315-RA	Bany_01061-RA
OG0005527	Vcard_DToL00097-RA	Bany_07278-RA
OG0005528	Vcard_DToL12963-RA	Bany_14414-RA
OG0005529	Vcard_DToL18828-RA	Bany_16208-RA
OG0005530	Vcard_DToL14550-RA	Bany_09459-RA
OG0005531	Vcard_DToL14552-RA	Bany_09460-RA
OG0005532	Vcard_DToL10750-RA	Bany_10729-RA
OG0005533	Vcard_DToL14555-RA	Bany_09462-RA
OG0005534	Vcard_DToL14556-RA	Bany_09463-RA
OG0005535	Vcard_DToL10748-RA	Bany_10731-RA
OG0005536	Vcard_DToL12960-RA	Bany_14416-RA
OG0005537	Vcard_DToL15191-RA	Bany_16590-RA
OG0005538	Vcard_DToL10747-RA	Bany_10733-RA
OG0005539	Vcard_DToL16578-RA	Bany_02007-RA
OG0005540	Vcard_DToL10746-RA	Bany_10734-RA
OG0005541	Vcard_DToL11226-RA	Bany_13182-RA
OG0005542	Vcard_DToL10742-RA	Bany_10737-RA
OG0005543	Vcard_DToL18310-RA	Bany_01064-RA
OG0005544	Vcard_DToL08947-RA	Bany_02764-RA
OG0005545	Vcard_DToL14563-RA	Bany_09466-RA
OG0005546	Vcard_DToL14564-RA	Bany_09467-RA
OG0005547	Vcard_DToL12956-RA	Bany_14421-RA
OG0005548	Vcard_DToL14056-RA	Bany_16594-RA
OG0005549	Vcard_DToL10739-RA	Bany_10740-RA
OG0005550	Vcard_DToL10737-RA	Bany_10741-RA
OG0005551	Vcard_DToL13496-RA	Bany_11299-RA
OG0005553	Vcard_DToL00943-RA	Bany_04471-RA
OG0005554	Vcard_DToL14572-RA, Vcard_DToL14573-RA	Bany_09471-RA
OG0005555	Vcard_DToL00945-RA	Bany_04474-RA
OG0005556	Vcard_DToL16571-RA	Bany_02009-RA
OG0005557	Vcard_DToL06842-RA	Bany_06000-RA
OG0005558	Vcard_DToL06843-RA	Bany_06001-RA
OG0005559	Vcard_DToL06845-RA	Bany_06002-RA
OG0005560	Vcard_DToL14577-RA	Bany_09473-RA
OG0005561	Vcard_DToL07065-RA	Bany_11928-RA
OG0005562	Vcard_DToL15023-RA	Bany_17071-RA
OG0005563	Vcard_DToL10732-RA	Bany_10747-RA
OG0005564	Vcard_DToL15024-RA	Bany_17073-RA
OG0005565	Vcard_DToL00951-RA	Bany_04481-RA
OG0005566	Vcard_DToL14579-RA	Bany_09476-RA
OG0005567	Vcard_DToL14578-RA	Bany_09477-RA
OG0005568	Vcard_DToL01883-RA	Bany_00189-RA
OG0005569	Vcard_DToL14583-RA	Bany_09478-RA
OG0005571	Vcard_DToL04084-RA	Bany_08070-RA
OG0005572	Vcard_DToL18835-RA	Bany_16213-RA
OG0005573	Vcard_DToL14585-RA	Bany_09481-RA
OG0005574	Vcard_DToL14586-RA	Bany_09482-RA
OG0005575	Vcard_DToL18368-RA	Bany_01076-RA
OG0005576	Vcard_DToL10725-RA	Bany_10754-RA
OG0005577	Vcard_DToL10724-RA	Bany_10755-RA
OG0005578	Vcard_DToL16110-RA	Bany_17831-RA
OG0005579	Vcard_DToL06463-RA	Bany_06010-RA
OG0005580	Vcard_DToL11224-RA	Bany_13188-RA
OG0005581	Vcard_DToL17640-RA	Bany_06684-RA
OG0005582	Vcard_DToL14588-RA	Bany_09485-RA
OG0005583	Vcard_DToL18370-RA	Bany_01078-RA
OG0005584	Vcard_DToL15033-RA	Bany_17076-RA
OG0005585	Vcard_DToL12868-RA	Bany_07704-RA, Bany_01079-RA, Bany_14467-RA
OG0005586	Vcard_DToL17885-RA	Bany_12679-RA
OG0005587	Vcard_DToL14590-RA	Bany_09486-RA
OG0005588	Vcard_DToL15035-RA	Bany_17077-RA
OG0005589	Vcard_DToL10719-RA	Bany_10758-RA
OG0005590	Vcard_DToL07062-RA	Bany_11931-RA
OG0005591	Vcard_DToL14591-RA	Bany_09487-RA
OG0005592	Vcard_DToL06219-RA	Bany_03568-RA
OG0005593	Vcard_DToL06218-RA	Bany_03569-RA
OG0005594	Vcard_DToL15037-RA	Bany_17079-RA
OG0005595	Vcard_DToL06459-RA	Bany_06013-RA
OG0005596	Vcard_DToL13495-RA	Bany_11301-RA
OG0005597	Vcard_DToL15039-RA	Bany_17081-RA
OG0005598	Vcard_DToL11223-RA	Bany_13189-RA
OG0005599	Vcard_DToL17648-RA	Bany_06688-RA
OG0005600	Vcard_DToL12371-RA	Bany_13755-RA
OG0005601	Vcard_DToL08938-RA	Bany_02771-RA
OG0005602	Vcard_DToL10715-RA	Bany_10765-RA
OG0005603	Vcard_DToL10714-RA	Bany_10766-RA
OG0005605	Vcard_DToL16108-RA	Bany_17835-RA
OG0005606	Vcard_DToL10713-RA	Bany_10767-RA
OG0005607	Vcard_DToL15044-RA	Bany_17088-RA
OG0005608	Vcard_DToL14971-RA	Bany_17140-RA, Bany_10768-RA
OG0005609	Vcard_DToL08935-RA	Bany_02773-RA
OG0005611	Vcard_DToL08934-RA	Bany_02774-RA
OG0005612	Vcard_DToL16107-RA	Bany_17836-RA
OG0005613	Vcard_DToL16552-RA	Bany_02026-RA
OG0005614	Vcard_DToL08933-RA	Bany_02775-RA
OG0005615	Vcard_DToL14049-RA	Bany_16602-RA
OG0005616	Vcard_DToL12365-RA	Bany_13761-RA
OG0005618	Vcard_DToL04760-RA	Bany_10021-RA
OG0005619	Vcard_DToL10038-RA	Bany_14993-RA
OG0005620	Vcard_DToL04876-RA	Bany_10022-RA
OG0005621	Vcard_DToL18840-RA	Bany_16229-RA
OG0005622	Vcard_DToL12831-RA	Bany_14429-RA
OG0005624	Vcard_DToL12832-RA	Bany_14430-RA
OG0005626	Vcard_DToL11219-RA	Bany_13193-RA
OG0005627	Vcard_DToL17660-RA	Bany_06696-RA
OG0005628	Vcard_DToL06450-RA	Bany_06024-RA
OG0005629	Vcard_DToL03448-RA	Bany_05314-RA
OG0005630	Vcard_DToL12837-RA	Bany_14436-RA
OG0005631	Vcard_DToL12359-RA	Bany_13770-RA
OG0005632	Vcard_DToL18295-RA	Bany_01089-RA
OG0005633	Vcard_DToL09589-RA	Bany_08790-RA
OG0005634	Vcard_DToL14046-RA	Bany_16604-RA
OG0005635	Vcard_DToL14594-RA	Bany_09492-RA
OG0005636	Vcard_DToL03449-RA	Bany_05315-RA
OG0005637	Vcard_DToL13483-RA	Bany_11313-RA
OG0005638	Vcard_DToL18290-RA	Bany_01090-RA
OG0005639	Vcard_DToL03450-RA	Bany_05316-RA
OG0005640	Vcard_DToL03451-RA	Bany_05317-RA
OG0005641	Vcard_DToL13482-RA	Bany_11314-RA
OG0005642	Vcard_DToL03453-RA	Bany_05318-RA
OG0005643	Vcard_DToL03454-RA	Bany_05319-RA
OG0005645	Vcard_DToL13481-RA	Bany_11315-RA
OG0005646	Vcard_DToL18849-RA	Bany_16235-RA
OG0005647	Vcard_DToL03455-RA	Bany_05320-RA
OG0005648	Vcard_DToL03456-RA	Bany_05321-RA
OG0005649	Vcard_DToL17583-RA	Bany_06699-RA
OG0005650	Vcard_DToL08923-RA	Bany_02784-RA
OG0005651	Vcard_DToL17880-RA	Bany_12693-RA
OG0005652	Vcard_DToL08924-RA	Bany_02786-RA
OG0005653	Vcard_DToL04146-RA	Bany_08091-RA, Bany_08097-RA
OG0005654	Vcard_DToL18376-RA	Bany_01092-RA
OG0005655	Vcard_DToL10039-RA	Bany_14994-RA
OG0005656	Vcard_DToL06201-RA	Bany_03579-RA
OG0005657	Vcard_DToL16877-RA	Bany_17519-RA
OG0005658	Vcard_DToL04145-RA	Bany_08096-RA
OG0005660	Vcard_DToL16544-RA	Bany_02038-RA
OG0005661	Vcard_DToL17862-RA	Bany_12699-RA
OG0005662	Vcard_DToL16878-RA	Bany_17520-RA
OG0005663	Vcard_DToL00137-RA	Bany_07291-RA
OG0005664	Vcard_DToL17864-RA	Bany_12701-RA
OG0005665	Vcard_DToL06196-RA	Bany_03582-RA
OG0005666	Vcard_DToL16543-RA	Bany_02039-RA
OG0005667	Vcard_DToL18847-RA	Bany_16239-RA
OG0005668	Vcard_DToL17865-RA	Bany_12702-RA
OG0005669	Vcard_DToL16541-RA	Bany_02040-RA
OG0005670	Vcard_DToL00971-RA	Bany_04494-RA
OG0005671	Vcard_DToL16542-RA	Bany_02041-RA
OG0005672	Vcard_DToL16979-RA	Bany_17524-RA
OG0005674	Vcard_DToL00972-RA	Bany_04495-RA
OG0005675	Vcard_DToL08916-RA	Bany_02788-RA
OG0005676	Vcard_DToL16540-RA	Bany_02043-RA
OG0005677	Vcard_DToL04882-RA	Bany_10028-RA
OG0005678	Vcard_DToL04147-RA	Bany_07765-RA, Bany_08098-RA
OG0005679	Vcard_DToL08915-RA	Bany_02789-RA
OG0005680	Vcard_DToL16101-RA	Bany_17841-RA
OG0005681	Vcard_DToL08914-RA	Bany_02790-RA
OG0005682	Vcard_DToL04883-RA	Bany_10029-RA
OG0005683	Vcard_DToL04150-RA	Bany_08100-RA
OG0005684	Vcard_DToL04885-RA	Bany_10031-RA
