Orthogroup	Heliconius_melpomene_melpomene	Junonia_coenia
OG0005282	HMEL007802g1.t1	JC_02270-RA
OG0005283	HMEL004945g1.t1	JC_04489-RA
OG0005284	HMEL022427g1.t1	JC_04263-RA
OG0005285	HMEL014237g1.t1	JC_10319-RA
OG0005286	HMEL012622g1.t1	JC_07372-RA
OG0005287	HMEL005893g1.t1	JC_05645-RA
OG0005288	HMEL021458g1.t1	JC_16262-RA
OG0005291	HMEL004586g1.t1	JC_15590-RA
OG0005293	HMEL012754g1.t1	JC_14532-RA
OG0005294	HMEL017020g1.t1	JC_03692-RA
OG0005295	HMEL008414g1.t1	JC_08694-RA
OG0005296	HMEL009634g1.t1	JC_01558-RA
OG0005297	HMEL012618g1.t1	JC_07378-RA
OG0005298	HMEL015401g1.t1	JC_00788-RA
OG0005299	HMEL011799g1.t1	JC_11422-RA
OG0005300	HMEL030723g1.t1	JC_01556-RA
OG0005301	HMEL036951g1.t1	JC_17207-RA
OG0005302	HMEL012617g1.t1	JC_07379-RA
OG0005303	HMEL003629g1.t1	JC_05509-RA
OG0005304	HMEL003628g1.t1	JC_05508-RA
OG0005305	HMEL009562g1.t1	JC_16630-RA
OG0005306	HMEL017742g1.t1	JC_11421-RA
OG0005307	HMEL003627g1.t1	JC_05507-RA
OG0005308	HMEL003633g1.t1	JC_05514-RA
OG0005309	HMEL017859g1.t1	JC_16776-RA
OG0005310	HMEL017743g1.t1	JC_11420-RA
OG0005311	HMEL016089g1.t1	JC_16778-RA
OG0005312	HMEL030451g1.t1	JC_12968-RA
OG0005313	HMEL021619g1.t1	JC_11418-RA
OG0005314	HMEL007884-RA	JC_11417-RA
OG0005315	HMEL008244g1.t1	JC_06819-RA
OG0005316	HMEL017671g1.t1	JC_14114-RA
OG0005317	HMEL017737g1.t1	JC_02275-RA
OG0005318	HMEL003161g1.t1	JC_16001-RA
OG0005319	HMEL009641g1.t1	JC_01550-RA
OG0005320	HMEL017030g1.t1	JC_03698-RA
OG0005321	HMEL016274g1.t1	JC_10567-RA
OG0005322	HMEL017031g1.t1	JC_03699-RA
OG0005323	HMEL011623g1.t1	JC_14876-RA
OG0005324	HMEL017032g1.t1	JC_03701-RA
OG0005325	HMEL032372g1.t1	JC_10326-RA
OG0005326	HMEL035825g1.t1	JC_02273-RA
OG0005327	HMEL011622g1.t1	JC_14873-RA
OG0005328	HMEL015396g1.t1	JC_00791-RA
OG0005329	HMEL016190g1.t1	JC_05502-RA
OG0005330	HMEL034385g1.t1	JC_05501-RA
OG0005331	HMEL017541g1.t1	JC_11408-RA
OG0005332	HMEL016192g1.t1	JC_05500-RA
OG0005333	HMEL017038g1.t1	JC_03706-RA
OG0005334	HMEL017540g1.t1	JC_11407-RA
OG0005335	HMEL006359g1.t1	JC_10333-RA
OG0005336	HMEL006357g1.t1	JC_10334-RA
OG0005337	HMEL006356g1.t1	JC_10335-RA
OG0005338	HMEL012603g1.t1	JC_07402-RA
OG0005339	HMEL004020g1.t1	JC_06134-RA
OG0005340	HMEL012602g1.t1	JC_07403-RA
OG0005341	HMEL014728g1.t1	JC_14119-RA
OG0005342	HMEL014727g1.t1	JC_14120-RA
OG0005343	HMEL016085g1.t1	JC_16779-RA
OG0005344	HMEL036263g1.t1	JC_06128-RA
OG0005345	HMEL011983g1.t1	JC_10253-RA
OG0005346	HMEL007393g1.t1	JC_14122-RA
OG0005347	HMEL005566g1.t1	JC_16272-RA
OG0005348	HMEL035358g1.t1	JC_16273-RA
OG0005349	HMEL005568g1.t1	JC_16275-RA
OG0005350	HMEL011306g1.t1	JC_06820-RA
OG0005351	HMEL004920g1.t1	JC_16782-RA
OG0005352	HMEL016115g1.t1	JC_16012-RA
OG0005353	HMEL037489g1.t1	JC_06821-RA
OG0005354	HMEL004919g1.t1	JC_16783-RA
OG0005355	HMEL036623g1.t1	JC_10576-RA
OG0005356	HMEL010022g1.t1	JC_00800-RA
OG0005357	HMEL013986g1.t1	JC_10248-RA
OG0005358	HMEL016266g1.t1	JC_10577-RA
OG0005359	HMEL013984g1.t1	JC_10247-RA
OG0005360	HMEL012599g1.t1	JC_07405-RA
OG0005362	HMEL010789g1.t1	JC_16740-RA, JC_16743-RA
OG0005363	HMEL005843g1.t1	JC_15624-RA
OG0005364	HMEL032426g1.t1	JC_10246-RA
OG0005365	HMEL035356g1.t1	JC_16279-RA
OG0005366	HMEL013982g1.t1	JC_10245-RA
OG0005367	HMEL016119g1.t1	JC_16015-RA
OG0005368	HMEL031434g1.t1	JC_14516-RA
OG0005369	HMEL017535g1.t1	JC_11399-RA, JC_11398-RA
OG0005370	HMEL033960g1.t1	JC_02330-RA
OG0005371	HMEL031771g1.t1	JC_04508-RA
OG0005373	HMEL016195g1.t1	JC_05497-RA
OG0005374	HMEL004031g1.t1	JC_06122-RA
OG0005375	HMEL009649g1.t1	JC_01537-RA
OG0005376	HMEL011616g1.t1	JC_14868-RA
OG0005377	HMEL004588g1.t1	JC_15591-RA
OG0005378	HMEL012595g1.t1	JC_07412-RA
OG0005379	HMEL016264g1.t1	JC_10581-RA
OG0005380	HMEL035801g1.t1	JC_02302-RA
OG0005381	HMEL016263g1.t1	JC_10582-RA
OG0005382	HMEL016080g1.t1	JC_16643-RA
OG0005383	HMEL002749g1.t1	JC_14512-RA
OG0005384	HMEL015825g1.t1	JC_07972-RA
OG0005385	HMEL031403g1.t1	JC_14511-RA
OG0005386	HMEL009249g1.t1	JC_02300-RA
OG0005387	HMEL009653g1.t1	JC_01530-RA
OG0005388	HMEL005297g1.t1	JC_09781-RA
OG0005389	HMEL004392g1.t1	JC_11340-RA
OG0005390	HMEL005293g1.t1	JC_12410-RA
OG0005392	HMEL031404g1.t1	JC_14510-RA
OG0005393	HMEL002224g1.t1	JC_02327-RA
OG0005394	HMEL008985g1.t1	JC_08714-RA
OG0005395	HMEL031405g1.t1	JC_14509-RA
OG0005396	HMEL016124g1.t1	JC_16020-RA
OG0005397	HMEL010564g1.t1	JC_14139-RA
OG0005398	HMEL016199g1.t1	JC_05494-RA
OG0005399	HMEL015821g1.t1	JC_07979-RA
OG0005400	HMEL004591g1.t1	JC_15594-RA
OG0005401	HMEL016201g1.t1	JC_05493-RA
OG0005402	HMEL005468g1.t1	JC_16286-RA
OG0005403	HMEL015819g1.t1	JC_07982-RA
OG0005404	HMEL004592g1.t1	JC_15595-RA
OG0005405	HMEL002226g1.t1	JC_02325-RA
OG0005406	HMEL009655g1.t1	JC_01528-RA
OG0005407	HMEL036406g1.t1	JC_05634-RA
OG0005408	HMEL033958g1.t1	JC_02324-RA
OG0005409	HMEL016204g1.t1	JC_05487-RA
OG0005410	HMEL016127g1.t1	JC_16023-RA
OG0005411	HMEL002228g1.t1	JC_02323-RA
OG0005412	HMEL002229g1.t1	JC_02320-RA
OG0005413	HMEL015818g1.t1	JC_07985-RA
OG0005414	HMEL032931g1.t1	JC_03595-RA
OG0005415	HMEL016130g1.t1	JC_16025-RA
OG0005416	HMEL012588g1.t1	JC_07419-RA
OG0005417	HMEL012589g1.t1	JC_07420-RA
OG0005418	HMEL020809g1.t1	JC_10221-RA
OG0005419	HMEL004595g1.t1	JC_15597-RA
OG0005420	HMEL004926g1.t1	JC_16633-RA
OG0005421	HMEL016554g1.t1	JC_14500-RA
OG0005422	HMEL017049g1.t1	JC_03717-RA
OG0005424	HMEL002371g1.t1	JC_12402-RA
OG0005425	HMEL016552g1.t1	JC_14498-RA
OG0005426	HMEL017410g1.t1	JC_06116-RA
OG0005427	HMEL031767g1.t1	JC_04515-RA
OG0005428	HMEL007909g1.t1	JC_05631-RA
OG0005429	HMEL010986g1.t1	JC_10204-RA
OG0005430	HMEL017052g1.t1	JC_03720-RA
OG0005431	HMEL017053g1.t1	JC_03721-RA
OG0005432	HMEL016254g1.t1	JC_10590-RA
OG0005433	HMEL017522g1.t1	JC_11386-RA
OG0005434	HMEL016253g1.t1	JC_10592-RA
OG0005435	HMEL021089g1.t1, HMEL003388g1.t1	JC_10203-RA
OG0005436	HMEL013046g1.t1	JC_02293-RA
OG0005438	HMEL009659g1.t1	JC_01522-RA
OG0005440	HMEL003437g1.t1	JC_14866-RA
OG0005441	HMEL017055g1.t1	JC_03724-RA
OG0005442	HMEL022548g1.t1	JC_01519-RA
OG0005443	HMEL004323g1.t1	JC_00831-RA
OG0005444	HMEL017056g1.t1	JC_03725-RA
OG0005446	HMEL011862g1.t1	JC_00828-RA
OG0005447	HMEL011861g1.t1	JC_00829-RA
OG0005448	HMEL017058g1.t1	JC_03727-RA
OG0005449	HMEL011859g1.t1	JC_00827-RA
OG0005450	HMEL010280g1.t1	JC_12951-RA
OG0005451	HMEL016137g1.t1	JC_16035-RA
OG0005452	HMEL017059g1.t1	JC_03729-RA
OG0005453	HMEL037984g1.t1	JC_12399-RA
OG0005454	HMEL007170g1.t1	JC_06149-RA
OG0005455	HMEL007913g1.t1	JC_05626-RA
OG0005456	HMEL010686g1.t1	JC_14907-RA
OG0005457	HMEL015813g1.t1	JC_07990-RA
OG0005458	HMEL017060g1.t1	JC_03731-RA
OG0005459	HMEL037986g1.t1	JC_12395-RA
OG0005460	HMEL016542g1.t1	JC_14487-RA
OG0005461	HMEL030728g1.t1	JC_01518-RA
OG0005462	HMEL005551g1.t1	JC_14485-RA
OG0005463	HMEL016250g1.t1	JC_10598-RA
OG0005465	HMEL005550g1.t1	JC_14483-RA
OG0005466	HMEL038061g1.t1	JC_12392-RA
OG0005467	HMEL005544g1.t1	JC_14480-RA
OG0005468	HMEL003185g1.t1	JC_03587-RA
OG0005469	HMEL032451g1.t1	JC_10194-RA
OG0005470	HMEL007166g1.t1	JC_06154-RA
OG0005471	HMEL032452g1.t1	JC_10193-RA
OG0005473	HMEL013380g1.t1	JC_09787-RA
OG0005474	HMEL013379-RA	JC_09788-RA
OG0005475	HMEL016044g1.t1	JC_05622-RA
OG0005476	HMEL013815g1.t1	JC_10191-RA
OG0005477	HMEL005542g1.t1	JC_14478-RA
OG0005478	HMEL038030g1.t1	JC_12388-RA
OG0005479	HMEL016213g1.t1	JC_05482-RA
OG0005480	HMEL010575g1.t1	JC_14145-RA
OG0005481	HMEL016247g1.t1	JC_10600-RA
OG0005482	HMEL005536g1.t1	JC_14475-RA
OG0005483	HMEL009903g1.t1	JC_12386-RA
OG0005484	HMEL008132g1.t1	JC_17025-RA
OG0005485	HMEL016214g1.t1	JC_05481-RA
OG0005486	HMEL009907g1.t1	JC_12382-RA
OG0005487	HMEL008655g1.t1	JC_00813-RA
OG0005488	HMEL008252g1.t1	JC_10604-RA
OG0005489	HMEL015812g1.t1	JC_07993-RA
OG0005490	HMEL032460g1.t1	JC_10186-RA
OG0005491	HMEL032271g1.t1	JC_14148-RA
OG0005493	HMEL008658g1.t1	JC_00811-RA
OG0005494	HMEL008659g1.t1	JC_00810-RA
OG0005495	HMEL009520g1.t1	JC_16040-RA
OG0005496	HMEL012659g1.t1	JC_14151-RA
OG0005497	HMEL002821g1.t1	JC_01887-RA
OG0005498	HMEL012910g1.t1	JC_06169-RA
OG0005499	HMEL034929g1.t1	JC_09798-RA
OG0005500	HMEL022592-RA	JC_12378-RA
OG0005501	HMEL008250g1.t1	JC_10610-RA
OG0005502	HMEL009913g1.t1	JC_12376-RA
OG0005503	HMEL012912g1.t1	JC_06170-RA
OG0005504	HMEL005330g1.t1	JC_09800-RA
OG0005505	HMEL002713g1.t1	JC_07425-RA
OG0005506	HMEL008247g1.t1	JC_10613-RA
OG0005507	HMEL002714g1.t1	JC_07426-RA
OG0005508	HMEL013066g1.t1	JC_16293-RA
OG0005509	HMEL008246g1.t1	JC_10614-RA
OG0005510	HMEL009255g1.t1, HMEL009254g1.t1	JC_12942-RA
OG0005511	HMEL013067g1.t1	JC_16294-RA
OG0005512	HMEL012917g1.t1	JC_06173-RA
OG0005513	HMEL009257g1.t1	JC_12940-RA
OG0005514	HMEL011870g1.t1	JC_08732-RA
OG0005515	HMEL009259g1.t1	JC_12936-RA
OG0005516	HMEL006128g1.t1	JC_03580-RA
OG0005517	HMEL004013g1.t1	JC_10619-RA
OG0005518	HMEL004499g1.t1	JC_09810-RA
OG0005520	HMEL010384g1.t1	JC_02235-RA
OG0005521	HMEL004071g1.t1	JC_01510-RA
OG0005522	HMEL009260-RA	JC_12935-RA
OG0005523	HMEL012576g1.t1	JC_03738-RA
OG0005524	HMEL012922g1.t1	JC_06176-RA
OG0005525	HMEL004072g1.t1	JC_01508-RA
OG0005526	HMEL013073g1.t1	JC_16306-RA
OG0005527	HMEL010385g1.t1	JC_02234-RA
OG0005528	HMEL008223g1.t1	JC_10620-RA
OG0005529	HMEL014412g1.t1	JC_16593-RA
OG0005530	HMEL038018g1.t1	JC_12527-RA
OG0005531	HMEL007643g1.t1	JC_12525-RA
OG0005532	HMEL036245g1.t1	JC_06177-RA
OG0005533	HMEL007641g1.t1	JC_12523-RA
OG0005534	HMEL007640g1.t1	JC_12522-RA
OG0005535	HMEL012925g1.t1	JC_06186-RA
OG0005536	HMEL008221g1.t1	JC_10621-RA
OG0005537	HMEL030409g1.t1	JC_13053-RA
OG0005538	HMEL012926g1.t1	JC_06185-RA
OG0005539	HMEL004109g1.t1	JC_14424-RA
OG0005540	HMEL012927g1.t1	JC_06184-RA
OG0005541	HMEL008241g1.t1	JC_11376-RA
OG0005542	HMEL012929g1.t1	JC_06182-RA
OG0005543	HMEL014562g1.t1	JC_16407-RA
OG0005544	HMEL012567g1.t1	JC_03745-RA
OG0005545	HMEL007635g1.t1	JC_12518-RA
OG0005546	HMEL038019g1.t1	JC_12517-RA
OG0005547	HMEL003197g1.t1	JC_10627-RA
OG0005548	HMEL032237g1.t1	JC_14035-RA
OG0005549	HMEL010984g1.t1	JC_06188-RA
OG0005550	HMEL010983g1.t1	JC_06189-RA
OG0005551	HMEL020711g1.t1	JC_10178-RA
OG0005552	HMEL009264g1.t1	JC_12925-RA
OG0005553	HMEL004075g1.t1	JC_01505-RA
OG0005555	HMEL004077g1.t1	JC_01504-RA
OG0005556	HMEL013214g1.t1	JC_14421-RA
OG0005557	HMEL034858g1.t1	JC_09696-RA
OG0005558	HMEL034857g1.t1	JC_09695-RA
OG0005559	HMEL034856g1.t1	JC_09694-RA
OG0005560	HMEL037954g1.t1	JC_12506-RA
OG0005561	HMEL006763-RA	JC_08739-RA
OG0005562	HMEL009270g1.t1	JC_12917-RA
OG0005563	HMEL036255g1.t1	JC_06193-RA
OG0005564	HMEL009271g1.t1	JC_12916-RA
OG0005565	HMEL004080g1.t1	JC_01501-RA
OG0005566	HMEL037955g1.t1	JC_12505-RA
OG0005567	HMEL004723g1.t1	JC_12504-RA
OG0005568	HMEL015093g1.t1	JC_00705-RA
OG0005569	HMEL004728g1.t1	JC_12499-RA
OG0005570	HMEL008293g1.t1	JC_06198-RA, JC_06199-RA
OG0005571	HMEL021303g1.t1	JC_03574-RA
OG0005572	HMEL022533g1.t1	JC_16682-RA
OG0005574	HMEL004730g1.t1	JC_12495-RA
OG0005575	HMEL020654g1.t1	JC_16392-RA
OG0005576	HMEL012908g1.t1	JC_06202-RA
OG0005577	HMEL012907g1.t1	JC_06203-RA
OG0005578	HMEL006182g1.t1	JC_14839-RA
OG0005579	HMEL020235g1.t1	JC_09685-RA
OG0005580	HMEL011493g1.t1	JC_11373-RA
OG0005581	HMEL011175g1.t1	JC_16094-RA
OG0005582	HMEL037958g1.t1	JC_12491-RA
OG0005583	HMEL035338g1.t1	JC_16391-RA
OG0005584	HMEL003876-RA	JC_12904-RA
OG0005586	HMEL010957g1.t1	JC_17037-RA
OG0005587	HMEL004733g1.t1	JC_12490-RA
OG0005588	HMEL003875g1.t1	JC_12902-RA
OG0005589	HMEL012903g1.t1	JC_06206-RA
OG0005590	HMEL006756g1.t1	JC_08743-RA
OG0005591	HMEL004734g1.t1	JC_12489-RA
OG0005592	HMEL017262g1.t1	JC_08008-RA
OG0005593	HMEL017261g1.t1	JC_08007-RA
OG0005594	HMEL003873g1.t1	JC_12901-RA
OG0005595	HMEL034854g1.t1	JC_09681-RA
OG0005596	HMEL032463g1.t1	JC_10176-RA
OG0005597	HMEL030489g1.t1	JC_12899-RA
OG0005599	HMEL011179g1.t1	JC_16080-RA
OG0005600	HMEL037501g1.t1	JC_06836-RA
OG0005601	HMEL012562g1.t1	JC_03751-RA
OG0005602	HMEL036235g1.t1	JC_06210-RA
OG0005603	HMEL011481g1.t1	JC_06211-RA
OG0005604	HMEL022526g1.t1	JC_16674-RA
OG0005605	HMEL006181g1.t1	JC_14841-RA
OG0005606	HMEL011483g1.t1	JC_06212-RA
OG0005607	HMEL003866g1.t1	JC_12896-RA
OG0005608	HMEL014897g1.t1	JC_12855-RA
OG0005609	HMEL012560g1.t1	JC_03754-RA
OG0005610	HMEL007873g1.t1	JC_10174-RA
OG0005610	HMEL017822g1.t1	JC_10177-RA
OG0005611	HMEL012559g1.t1	JC_03755-RA
OG0005612	HMEL006180g1.t1	JC_14842-RA
OG0005613	HMEL013205g1.t1	JC_14408-RA
OG0005614	HMEL012558g1.t1	JC_03756-RA
OG0005615	HMEL032236g1.t1	JC_14029-RA
OG0005616	HMEL011317g1.t1	JC_06843-RA
OG0005617	HMEL032873g1.t1	JC_03512-RA
OG0005618	HMEL031758g1.t1	JC_04543-RA
OG0005619	HMEL012964g1.t1	JC_05616-RA
OG0005620	HMEL009896g1.t1	JC_04410-RA
OG0005621	HMEL014423g1.t1	JC_16672-RA
OG0005622	HMEL036679g1.t1	JC_10737-RA
OG0005624	HMEL036678g1.t1	JC_10736-RA
OG0005625	HMEL034848g1.t1, HMEL034865g1.t1	JC_09666-RA
OG0005626	HMEL011488g1.t1	JC_11370-RA
OG0005627	HMEL011195g1.t1	JC_16067-RA
OG0005628	HMEL034847g1.t1	JC_09665-RA
OG0005629	HMEL009933g1.t1	JC_02456-RA
OG0005630	HMEL015047g1.t1	JC_10729-RA
OG0005631	HMEL037511g1.t1	JC_06847-RA
OG0005632	HMEL035335g1.t1	JC_16357-RA
OG0005633	HMEL002589g1.t1	JC_07504-RA
OG0005634	HMEL016100g1.t1	JC_14026-RA
OG0005635	HMEL005582g1.t1	JC_12485-RA
OG0005636	HMEL033926g1.t1	JC_02457-RA
OG0005637	HMEL032469g1.t1	JC_10166-RA
OG0005639	HMEL033925g1.t1	JC_02458-RA
OG0005640	HMEL033924g1.t1	JC_02459-RA
OG0005641	HMEL009577g1.t1	JC_10165-RA
OG0005642	HMEL009939g1.t1	JC_02461-RA
OG0005643	HMEL009940g1.t1	JC_02462-RA
OG0005644	HMEL014434g1.t1	JC_16655-RA
OG0005645	HMEL009576g1.t1	JC_10164-RA
OG0005646	HMEL014433g1.t1	JC_16656-RA
OG0005647	HMEL009941g1.t1	JC_02464-RA
OG0005648	HMEL009942g1.t1	JC_02465-RA
OG0005649	HMEL011243g1.t1	JC_15968-RA
OG0005650	HMEL012551g1.t1	JC_03766-RA
OG0005651	HMEL008120g1.t1	JC_17061-RA
OG0005652	HMEL012552g1.t1	JC_03765-RA
OG0005653	HMEL032870g1.t1	JC_03501-RA
OG0005654	HMEL003739g1.t1	JC_16351-RA
OG0005655	HMEL008399g1.t1	JC_05614-RA
OG0005656	HMEL017251g1.t1	JC_08016-RA
OG0005657	HMEL005846g1.t1	JC_15619-RA
OG0005658	HMEL007743g1.t1	JC_03503-RA
OG0005659	HMEL032472g1.t1	JC_10160-RA
OG0005660	HMEL013200g1.t1	JC_14400-RA
OG0005661	HMEL008110g1.t1	JC_17122-RA
OG0005662	HMEL034454g1.t1	JC_15620-RA
OG0005663	HMEL009809g1.t1	JC_01914-RA
OG0005664	HMEL008112g1.t1	JC_17124-RA
OG0005665	HMEL017249g1.t1	JC_08021-RA
OG0005666	HMEL013199g1.t1	JC_14398-RA
OG0005667	HMEL037321g1.t1	JC_16664-RA, JC_16663-RA
OG0005668	HMEL008113g1.t1	JC_17125-RA
OG0005669	HMEL013198g1.t1	JC_14397-RA
OG0005670	HMEL004084g1.t1	JC_01491-RA
OG0005671	HMEL013197g1.t1	JC_14396-RA
OG0005672	HMEL016595g1.t1	JC_15699-RA
OG0005673	HMEL003654g1.t1	JC_11368-RA
OG0005674	HMEL004085g1.t1	JC_01490-RA
OG0005675	HMEL012549g1.t1	JC_03769-RA
OG0005676	HMEL013195g1.t1	JC_14395-RA
OG0005677	HMEL010701g1.t1	JC_04402-RA
OG0005679	HMEL012548g1.t1	JC_03770-RA
OG0005680	HMEL006176g1.t1	JC_14846-RA
OG0005681	HMEL012547g1.t1	JC_03771-RA
OG0005682	HMEL031815g1.t1	JC_04401-RA
OG0005683	HMEL007739g1.t1	JC_03498-RA
OG0005684	HMEL010699g1.t1	JC_04399-RA
OG0005685	HMEL013192g1.t1	JC_14392-RA
OG0005686	HMEL004086g1.t1	JC_01489-RA
OG0005687	HMEL009806g1.t1	JC_01922-RA
OG0005688	HMEL004089g1.t1	JC_01487-RA
OG0005689	HMEL030179g1.t1	JC_08029-RA
OG0005690	HMEL035331g1.t1	JC_16343-RA
OG0005691	HMEL014438g1.t1	JC_16648-RA
OG0005692	HMEL030180g1.t1	JC_08030-RA
OG0005694	HMEL017243g1.t1	JC_08031-RA
OG0005695	HMEL002731g1.t1	JC_16892-RA
OG0005696	HMEL013189g1.t1	JC_14389-RA
OG0005697	HMEL017306g1.t1	JC_10158-RA
OG0005698	HMEL013188g1.t1	JC_14388-RA
OG0005699	HMEL002312g1.t1	JC_06855-RA
OG0005700	HMEL006173g1.t1	JC_14853-RA
OG0005701	HMEL006171g1.t1	JC_14857-RA
OG0005702	HMEL017242g1.t1	JC_08032-RA
OG0005703	HMEL009363g1.t1	JC_12468-RA
OG0005704	HMEL030181g1.t1	JC_08033-RA
OG0005705	HMEL012478g1.t1	JC_08224-RA
OG0005707	HMEL012736g1.t1	JC_01932-RA
OG0005708	HMEL037981g1.t1	JC_12466-RA
OG0005709	HMEL012735g1.t1	JC_01933-RA
OG0005710	HMEL016354g1.t1	JC_01483-RA
OG0005711	HMEL011234g1.t1	JC_15977-RA
OG0005712	HMEL036980g1.t1	JC_08756-RA
OG0005713	HMEL002544g1.t1	JC_08757-RA
OG0005714	HMEL010524g1.t1	JC_07482-RA
OG0005715	HMEL010327g1.t1, HMEL036324g1.t1	JC_00680-RA
OG0005716	HMEL002813g1.t1	JC_11367-RA
OG0005717	HMEL031212g1.t1	JC_00678-RA
OG0005718	HMEL030500g1.t1	JC_12879-RA
OG0005719	HMEL012542g1.t1	JC_03778-RA
OG0005720	HMEL012541g1.t1	JC_03779-RA
OG0005721	HMEL031822g1.t1	JC_04394-RA
OG0005722	HMEL011231-RA	JC_15979-RA
OG0005723	HMEL002552g1.t1	JC_07479-RA
OG0005724	HMEL036978g1.t1	JC_08765-RA
OG0005725	HMEL017235g1.t1	JC_08040-RA
OG0005726	HMEL002539g1.t1	JC_08768-RA
OG0005727	HMEL030184g1.t1	JC_08041-RA
OG0005728	HMEL017233g1.t1	JC_08042-RA
OG0005729	HMEL035022g1.t1	JC_03782-RA
OG0005730	HMEL017996g1.t1	JC_04391-RA
OG0005731	HMEL011586g1.t1	JC_06856-RA
OG0005732	HMEL006187g1.t1	JC_14836-RA
OG0005733	HMEL002812g1.t1	JC_11365-RA
OG0005734	HMEL017231g1.t1	JC_08044-RA
OG0005735	HMEL012533g1.t1	JC_03787-RA
OG0005736	HMEL035324g1.t1	JC_16339-RA
OG0005737	HMEL002810g1.t1	JC_11363-RA
OG0005738	HMEL031827g1.t1	JC_04382-RA
OG0005739	HMEL017229g1.t1	JC_08046-RA
OG0005740	HMEL011228g1.t1	JC_15985-RA
OG0005741	HMEL031210g1.t1	JC_00675-RA
OG0005742	HMEL008731g1.t1	JC_14377-RA
OG0005743	HMEL035783g1.t1	JC_01935-RA
OG0005744	HMEL010402g1.t1	JC_14014-RA
OG0005745	HMEL002445g1.t1	JC_12453-RA
OG0005746	HMEL010755g1.t1	JC_09655-RA
OG0005747	HMEL017224g1.t1	JC_08052-RA
OG0005748	HMEL031398g1.t1, HMEL008733g1.t1	JC_14375-RA
OG0005749	HMEL010756g1.t1	JC_09654-RA
OG0005750	HMEL033920g1.t1	JC_02486-RA, JC_02487-RA
OG0005751	HMEL036427g1.t1	JC_06054-RA
OG0005753	HMEL010758g1.t1	JC_09651-RA
OG0005754	HMEL030190g1.t1	JC_08055-RA
OG0005755	HMEL008388g1.t1	JC_06058-RA
OG0005756	HMEL017220g1.t1	JC_08056-RA
OG0005758	HMEL017219g1.t1	JC_08057-RA
OG0005759	HMEL008735g1.t1	JC_14373-RA
OG0005760	HMEL036160g1.t1	JC_06359-RA
OG0005761	HMEL012530g1.t1	JC_03793-RA
OG0005762	HMEL030191g1.t1	JC_08058-RA
OG0005763	HMEL032864g1.t1	JC_03495-RA
OG0005764	HMEL030192g1.t1	JC_08059-RA
OG0005765	HMEL032863g1.t1	JC_03494-RA
OG0005766	HMEL032862g1.t1	JC_03493-RA
OG0005767	HMEL017216g1.t1	JC_08060-RA
OG0005768	HMEL002437g1.t1	JC_03492-RA
OG0005769	HMEL011221g1.t1	JC_16119-RA
OG0005770	HMEL013885g1.t1	JC_16333-RA
OG0005771	HMEL032861g1.t1	JC_03491-RA
OG0005772	HMEL011227g1.t1	JC_15986-RA
OG0005773	HMEL011216g1.t1	JC_16117-RA
OG0005774	HMEL010336g1.t1	JC_00672-RA
OG0005775	HMEL009811g1.t1	JC_01911-RA
OG0005776	HMEL017480g1.t1	JC_05446-RA
OG0005777	HMEL031209g1.t1	JC_00671-RA
OG0005778	HMEL014140g1.t1	JC_01473-RA
OG0005780	HMEL017961g1.t1	JC_10147-RA
OG0005781	HMEL002802g1.t1	JC_11359-RA
OG0005782	HMEL013884g1.t1	JC_16328-RA
OG0005783	HMEL011213g1.t1	JC_16112-RA
OG0005785	HMEL017482g1.t1	JC_05444-RA
OG0005786	HMEL014136g1.t1	JC_01468-RA
OG0005787	HMEL014135g1.t1	JC_01467-RA
OG0005788	HMEL009736g1.t1	JC_14012-RA
OG0005789	HMEL011215g1.t1	JC_16114-RA
OG0005790	HMEL017483g1.t1	JC_05442-RA
OG0005791	HMEL037199g1.t1	JC_16484-RA
OG0005792	HMEL014132g1.t1	JC_01463-RA
OG0005793	HMEL010343g1.t1	JC_00669-RA, JC_14239-RA
OG0005794	HMEL037196g1.t1	JC_16480-RA
OG0005795	HMEL030738g1.t1	JC_01462-RA
OG0005796	HMEL017960g1.t1	JC_10145-RA
OG0005797	HMEL036157g1.t1	JC_06369-RA
OG0005798	HMEL030739g1.t1	JC_01461-RA
OG0005799	HMEL014131g1.t1	JC_01460-RA
OG0005800	HMEL017626g1.t1	JC_16482-RA
OG0005801	HMEL008740g1.t1	JC_14365-RA
OG0005802	HMEL017959g1.t1	JC_10144-RA
OG0005803	HMEL011187g1.t1	JC_16072-RA
OG0005804	HMEL016585g1.t1	JC_15686-RA
OG0005805	HMEL010344g1.t1	JC_00665-RA
OG0005806	HMEL016952g1.t1	JC_15002-RA
OG0005807	HMEL010345g1.t1	JC_00664-RA
OG0005808	HMEL016515g1.t1	JC_08780-RA
OG0005809	HMEL033912g1.t1	JC_02494-RA
OG0005810	HMEL011182g1.t1	JC_16076-RA
OG0005811	HMEL025023g1.t1	JC_06371-RA
OG0005812	HMEL011183g1.t1	JC_16077-RA
OG0005813	HMEL016584g1.t1	JC_15685-RA
OG0005814	HMEL009816g1.t1	JC_01906-RA
OG0005815	HMEL007044-RA	JC_12178-RA
OG0005816	HMEL025024g1.t1	JC_06372-RA
OG0005818	HMEL007043g1.t1	JC_12177-RA
OG0005819	HMEL033639g1.t1, HMEL032857g1.t1, HMEL022376g1.t1	JC_03484-RA
OG0005820	HMEL016582g1.t1	JC_15683-RA
