Orthogroup	Heliconius_melpomene_melpomene	Danaus_plexippus
OG0004899	HMEL031802g1.t1	DPOGS210110-PA
OG0004900	HMEL008374g1.t1	DPOGS208296-PA
OG0004901	HMEL032877g1.t1	DPOGS210801-PA
OG0004902	HMEL010109g1.t1	DPOGS209194-PA
OG0004903	HMEL008107g1.t1	DPOGS201612-PA
OG0004904	HMEL017128g1.t1	DPOGS216080-PA
OG0004905	HMEL037817g1.t1, HMEL007408g1.t1	DPOGS214700-PA, DPOGS214701-PA
OG0004906	HMEL004471g1.t1	DPOGS204091-PA
OG0004907	HMEL014526g1.t1	DPOGS213632-PA
OG0004908	HMEL012202g1.t1	DPOGS207191-PA
OG0004909	HMEL006777g1.t1	DPOGS212604-PA
OG0004910	HMEL009506g1.t1	DPOGS212498-PA
OG0004911	HMEL009507g1.t1	DPOGS212485-PA
OG0004912	HMEL036176g1.t1	DPOGS208227-PA
OG0004913	HMEL014525g1.t1	DPOGS213631-PA
OG0004914	HMEL030096g1.t1	DPOGS213502-PA
OG0004915	HMEL036177g1.t1	DPOGS208295-PA
OG0004916	HMEL005379g1.t1	DPOGS210108-PA
OG0004917	HMEL004469g1.t1	DPOGS200464-PA
OG0004918	HMEL032881g1.t1	DPOGS210804-PA
OG0004919	HMEL004468g1.t1	DPOGS200451-PA
OG0004920	HMEL032882g1.t1	DPOGS210864-PA
OG0004921	HMEL031797g1.t1	DPOGS210045-PA
OG0004922	HMEL005377g1.t1	DPOGS210046-PA
OG0004923	HMEL010293g1.t1	DPOGS213200-PA
OG0004925	HMEL013539g1.t1	DPOGS212488-PA
OG0004926	HMEL006433g1.t1	DPOGS211775-PA
OG0004927	HMEL014873g1.t1	DPOGS202956-PA
OG0004928	HMEL014605g1.t1	DPOGS208043-PA
OG0004929	HMEL013540g1.t1	DPOGS212494-PA
OG0004930	HMEL006434g1.t1	DPOGS211784-PA
OG0004931	HMEL032412g1.t1	DPOGS211776-PA
OG0004932	HMEL022598g1.t1	DPOGS215143-PA
OG0004933	HMEL012788g1.t1	DPOGS200449-PA
OG0004934	HMEL034595g1.t1	DPOGS209857-PA
OG0004935	HMEL014794g1.t1	DPOGS209195-PA
OG0004936	HMEL032411g1.t1	DPOGS211783-PA
OG0004937	HMEL013007g1.t1	DPOGS210398-PA
OG0004938	HMEL012789g1.t1	DPOGS200467-PA
OG0004939	HMEL012156g1.t1	DPOGS201038-PA
OG0004940	HMEL016396g1.t1	DPOGS213368-PA
OG0004941	HMEL006055g1.t1	DPOGS213928-PA
OG0004942	HMEL007265g1.t1	DPOGS210356-PA
OG0004943	HMEL016967g1.t1	DPOGS213230-PA
OG0004944	HMEL032883g1.t1	DPOGS210862-PA
OG0004945	HMEL030381g1.t1	DPOGS204979-PA
OG0004946	HMEL003102g1.t1	DPOGS209293-PA
OG0004947	HMEL018018g1.t1	DPOGS201179-PA
OG0004948	HMEL006029g1.t1	DPOGS212631-PA, DPOGS212589-PA
OG0004949	HMEL031791g1.t1	DPOGS210105-PA
OG0004950	HMEL016965g1.t1	DPOGS213231-PA
OG0004951	HMEL010174g1.t1	DPOGS215011-PA
OG0004952	HMEL007827g1.t1	DPOGS210860-PA
OG0004953	HMEL012152g1.t1	DPOGS201263-PA
OG0004954	HMEL031792g1.t1	DPOGS210051-PA
OG0004955	HMEL003909g1.t1	DPOGS209609-PA
OG0004956	HMEL018017g1.t1	DPOGS201190-PA
OG0004957	HMEL012151g1.t1	DPOGS201223-PA
OG0004958	HMEL010423g1.t1	DPOGS210050-PA
OG0004959	HMEL003910g1.t1	DPOGS209607-PA
OG0004960	HMEL003911g1.t1	DPOGS209610-PA
OG0004962	HMEL010424g1.t1	DPOGS210049-PA
OG0004963	HMEL002841-RA	DPOGS202957-PA
OG0004964	HMEL007256g1.t1	DPOGS210359-PA
OG0004965	HMEL006449g1.t1	DPOGS205954-PA
OG0004966	HMEL008689-RA	DPOGS208192-PA
OG0004968	HMEL014783g1.t1	DPOGS209135-PA
OG0004969	HMEL013399g1.t1	DPOGS200898-PA
OG0004970	HMEL010392g1.t1	DPOGS208231-PA
OG0004971	HMEL004473g1.t1	DPOGS214394-PA
OG0004972	HMEL017954g1.t1	DPOGS212632-PA
OG0004973	HMEL007472g1.t1	DPOGS212493-PA
OG0004974	HMEL035403g1.t1	DPOGS214423-PA
OG0004975	HMEL014780g1.t1	DPOGS209134-PA
OG0004976	HMEL016381g1.t1	DPOGS213353-PA
OG0004977	HMEL014779g1.t1	DPOGS209206-PA
OG0004978	HMEL013401-RA	DPOGS200905-PA
OG0004979	HMEL014776g1.t1	DPOGS209133-PA
OG0004980	HMEL007770-RA	DPOGS212634-PA
OG0004981	HMEL021158g1.t1	DPOGS208233-PA
OG0004982	HMEL036598g1.t1	DPOGS213205-PA
OG0004983	HMEL006062g1.t1	DPOGS213899-PA
OG0004984	HMEL006399g1.t1	DPOGS208823-PA
OG0004985	HMEL010298g1.t1	DPOGS213177-PA
OG0004986	HMEL012148g1.t1	DPOGS201222-PA
OG0004987	HMEL010299g1.t1	DPOGS213206-PA
OG0004988	HMEL036190g1.t1	DPOGS208286-PA
OG0004989	HMEL010300g1.t1	DPOGS213176-PA
OG0004990	HMEL021420g1.t1	DPOGS212585-PA
OG0004991	HMEL009465g1.t1	DPOGS204971-PA
OG0004992	HMEL010302g1.t1	DPOGS213208-PA
OG0004993	HMEL013825g1.t1	DPOGS210337-PA
OG0004994	HMEL004745g1.t1	DPOGS201171-PA
OG0004995	HMEL037458g1.t1	DPOGS210362-PA
OG0004996	HMEL011605g1.t1	DPOGS210133-PA
OG0004997	HMEL011606g1.t1	DPOGS210142-PA
OG0004998	HMEL014773g1.t1	DPOGS209209-PA
OG0004999	HMEL034041g1.t1	DPOGS201596-PA
OG0004999	HMEL034039g1.t1	DPOGS207240-PA
OG0005000	HMEL031460g1.t1	DPOGS213378-PA
OG0005001	HMEL013280g1.t1	DPOGS206883-PA
OG0005002	HMEL013831g1.t1	DPOGS210335-PA
OG0005003	HMEL037461g1.t1	DPOGS210364-PA
OG0005004	HMEL016376g1.t1	DPOGS213380-PA
OG0005005	HMEL013832g1.t1	DPOGS210334-PA
OG0005006	HMEL013837g1.t1	DPOGS210332-PA
OG0005007	HMEL011607g1.t1	DPOGS210135-PA
OG0005008	HMEL034904g1.t1	DPOGS212638-PA
OG0005009	HMEL006068g1.t1	DPOGS213921-PA
OG0005010	HMEL037462g1.t1	DPOGS210366-PA
OG0005011	HMEL013834g1.t1	DPOGS210365-PA
OG0005012	HMEL017694g1.t1	DPOGS204738-PA
OG0005013	HMEL010155g1.t1	DPOGS204621-PA
OG0005014	HMEL030104g1.t1	DPOGS205147-PA
OG0005015	HMEL017692g1.t1	DPOGS204739-PA
OG0005016	HMEL016373g1.t1	DPOGS213384-PA
OG0005017	HMEL002614g1.t1	DPOGS205132-PA
OG0005018	HMEL003063g1.t1	DPOGS208214-PA
OG0005019	HMEL032892g1.t1	DPOGS210815-PA
OG0005020	HMEL002995g1.t1	DPOGS213210-PA
OG0005021	HMEL002994g1.t1	DPOGS213174-PA
OG0005022	HMEL032893g1.t1	DPOGS210854-PA
OG0005023	HMEL002993g1.t1	DPOGS213211-PA
OG0005024	HMEL008516g1.t1	DPOGS210816-PA
OG0005025	HMEL033999g1.t1	DPOGS204741-PA, DPOGS204742-PA
OG0005026	HMEL008517g1.t1	DPOGS210853-PA
OG0005027	HMEL014576g1.t1	DPOGS205119-PA
OG0005028	HMEL033998g1.t1	DPOGS204743-PA
OG0005029	HMEL017687g1.t1	DPOGS204778-PA
OG0005030	HMEL002616g1.t1	DPOGS205153-PA, DPOGS209656-PA
OG0005031	HMEL003232g1.t1	DPOGS208212-PA
OG0005032	HMEL002989g1.t1	DPOGS213213-PA
OG0005033	HMEL002988g1.t1	DPOGS213170-PA
OG0005034	HMEL004915g1.t1	DPOGS208793-PA
OG0005035	HMEL002987-RA	DPOGS213169-PA
OG0005036	HMEL010483g1.t1	DPOGS205495-PA
OG0005037	HMEL007486g1.t1	DPOGS200945-PA
OG0005038	HMEL007487g1.t1	DPOGS200944-PA
OG0005039	HMEL006070g1.t1	DPOGS213910-PA
OG0005040	HMEL033997g1.t1	DPOGS204744-PA
OG0005041	HMEL010157g1.t1	DPOGS204620-PA
OG0005042	HMEL030128g1.t1	DPOGS210886-PA
OG0005043	HMEL007406g1.t1	DPOGS216103-PA
OG0005044	HMEL016363g1.t1	DPOGS213346-PA
OG0005045	HMEL010159g1.t1	DPOGS204617-PA
OG0005047	HMEL016362g1.t1	DPOGS213389-PA
OG0005048	HMEL017685g1.t1	DPOGS204777-PA
OG0005049	HMEL016361g1.t1	DPOGS213345-PA
OG0005050	HMEL003840g1.t1	DPOGS205129-PA
OG0005051	HMEL014770g1.t1	DPOGS209211-PA
OG0005052	HMEL016360g1.t1	DPOGS213390-PA
OG0005053	HMEL008853g1.t1	DPOGS207348-PA
OG0005054	HMEL008854g1.t1	DPOGS207331-PA
OG0005055	HMEL012144g1.t1	DPOGS201265-PA
OG0005056	HMEL016466g1.t1	DPOGS209613-PA
OG0005057	HMEL036612g1.t1	DPOGS213215-PA
OG0005058	HMEL035257g1.t1	DPOGS200149-PA
OG0005059	HMEL012818g1.t1	DPOGS208796-PA
OG0005060	HMEL021557g1.t1	DPOGS216121-PA
OG0005061	HMEL015902g1.t1	DPOGS201200-PA
OG0005062	HMEL013360-RA	DPOGS210057-PA
OG0005063	HMEL010455g1.t1	DPOGS204749-PA
OG0005064	HMEL007945g1.t1	DPOGS211788-PA
OG0005065	HMEL012014g1.t1	DPOGS208211-PA
OG0005066	HMEL030431g1.t1	DPOGS207330-PA
OG0005067	HMEL003835g1.t1	DPOGS205131-PA
OG0005068	HMEL003834g1.t1	DPOGS205148-PA
OG0005069	HMEL008857g1.t1	DPOGS207351-PA
OG0005070	HMEL007943g1.t1	DPOGS211769-PA
OG0005071	HMEL013846g1.t1	DPOGS210370-PA
OG0005072	HMEL007254g1.t1	DPOGS209602-PA
OG0005073	HMEL037466g1.t1	DPOGS210329-PA
OG0005074	HMEL017817g1.t1	DPOGS208003-PA
OG0005075	HMEL007941-RA	DPOGS211791-PA
OG0005076	HMEL014762g1.t1	DPOGS215577-PA
OG0005077	HMEL012762g1.t1	DPOGS210848-PA
OG0005078	HMEL004272g1.t1	DPOGS211811-PA
OG0005079	HMEL015908g1.t1	DPOGS201205-PA
OG0005080	HMEL033988g1.t1	DPOGS204774-PA
OG0005081	HMEL003954g1.t1	DPOGS210935-PA
OG0005082	HMEL036440g1.t1	DPOGS209343-PA
OG0005083	HMEL005620g1.t1	DPOGS200398-PA
OG0005084	HMEL003955g1.t1	DPOGS210890-PA
OG0005085	HMEL010807g1.t1	DPOGS209119-PA, DPOGS211756-PA
OG0005086	HMEL007939g1.t1	DPOGS211793-PA
OG0005087	HMEL007938g1.t1	DPOGS211766-PA
OG0005088	HMEL036606g1.t1	DPOGS213219-PA
OG0005089	HMEL034424g1.t1	DPOGS200067-PA
OG0005090	HMEL032902g1.t1	DPOGS210823-PA
OG0005091	HMEL036605g1.t1	DPOGS213166-PA
OG0005092	HMEL017081g1.t1	DPOGS213220-PA
OG0005093	HMEL032903g1.t1	DPOGS210847-PA
OG0005094	HMEL008861g1.t1	DPOGS207359-PA
OG0005095	HMEL015556g1.t1	DPOGS200116-PA
OG0005097	HMEL013853g1.t1	DPOGS210372-PA
OG0005098	HMEL037468g1.t1	DPOGS210327-PA
OG0005099	HMEL007252g1.t1	DPOGS209614-PA
OG0005100	HMEL017080g1.t1	DPOGS213165-PA
OG0005101	HMEL017079g1.t1	DPOGS213221-PA
OG0005102	HMEL016287g1.t1	DPOGS211795-PA
OG0005103	HMEL036392g1.t1	DPOGS202141-PA
OG0005104	HMEL037469g1.t1	DPOGS210373-PA
OG0005105	HMEL009006g1.t1, HMEL030706g1.t1	DPOGS202964-PA
OG0005107	HMEL030432g1.t1	DPOGS207360-PA
OG0005108	HMEL010614g1.t1	DPOGS214415-PA
OG0005109	HMEL013858g1.t1	DPOGS210374-PA
OG0005110	HMEL013530g1.t1	DPOGS203367-PA
OG0005111	HMEL010613g1.t1	DPOGS214399-PA
OG0005112	HMEL017076g1.t1	DPOGS213223-PA
OG0005113	HMEL008865g1.t1	DPOGS207323-PA
OG0005114	HMEL035409g1.t1	DPOGS214400-PA
OG0005115	HMEL008867g1.t1	DPOGS207322-PA
OG0005116	HMEL017075g1.t1	DPOGS215430-PA
OG0005117	HMEL010068g1.t1	DPOGS215571-PA
OG0005118	HMEL010066g1.t1	DPOGS215582-PA
OG0005119	HMEL013292g1.t1	DPOGS210933-PA
OG0005120	HMEL010065g1.t1	DPOGS215570-PA
OG0005121	HMEL013293g1.t1	DPOGS210892-PA
OG0005122	HMEL010064g1.t1	DPOGS203224-PA
OG0005123	HMEL034911g1.t1	DPOGS205108-PA
OG0005124	HMEL004282g1.t1	DPOGS211825-PA
OG0005125	HMEL008869g1.t1	DPOGS207363-PA
OG0005126	HMEL014500g1.t1	DPOGS213402-PA
OG0005127	HMEL014499g1.t1	DPOGS213337-PA
OG0005128	HMEL010800g1.t1	DPOGS210648-PA
OG0005129	HMEL013296g1.t1	DPOGS210894-PA
OG0005130	HMEL009009g1.t1	DPOGS206381-PA
OG0005131	HMEL010062g1.t1	DPOGS203142-PA
OG0005132	HMEL031782g1.t1	DPOGS210062-PA
OG0005133	HMEL032907g1.t1	DPOGS210826-PA
OG0005135	HMEL010061g1.t1	DPOGS214532-PA
OG0005136	HMEL002979g1.t1	DPOGS210063-PA
OG0005137	HMEL031513g1.t1	DPOGS206299-PA
OG0005138	HMEL031514g1.t1	DPOGS206359-PA
OG0005139	HMEL010058g1.t1	DPOGS214533-PA
OG0005140	HMEL034030g1.t1	DPOGS215006-PA
OG0005141	HMEL034912g1.t1	DPOGS205109-PA
OG0005142	HMEL013297g1.t1	DPOGS210930-PA
OG0005143	HMEL010056g1.t1	DPOGS214523-PA
OG0005144	HMEL034913g1.t1	DPOGS205117-PA
OG0005145	HMEL013298g1.t1	DPOGS210895-PA
OG0005146	HMEL032400g1.t1	DPOGS211798-PA
OG0005147	HMEL007244g1.t1	DPOGS209599-PA
OG0005148	HMEL004192g1.t1	DPOGS208788-PA
OG0005149	HMEL017118g1.t1	DPOGS206358-PA
OG0005150	HMEL007243g1.t1	DPOGS209617-PA
OG0005151	HMEL013300g1.t1	DPOGS210896-PA
OG0005152	HMEL017117g1.t1	DPOGS206301-PA
OG0005153	HMEL014696g1.t1	DPOGS205111-PA
OG0005154	HMEL011711g1.t1	DPOGS204723-PA
OG0005155	HMEL037840g1.t1	DPOGS214749-PA
OG0005156	HMEL011795g1.t1	DPOGS207150-PA
OG0005157	HMEL009012g1.t1	DPOGS206388-PA
OG0005158	HMEL006007g1.t1	DPOGS214748-PA
OG0005159	HMEL003614g1.t1	DPOGS209618-PA
OG0005160	HMEL009013g1.t1	DPOGS206377-PA
OG0005161	HMEL011710g1.t1	DPOGS204712-PA
OG0005162	HMEL014698g1.t1	DPOGS205115-PA
OG0005163	HMEL011794g1.t1	DPOGS207169-PA
OG0005164	HMEL033987g1.t1, HMEL022208g1.t1	DPOGS202637-PA
OG0005165	HMEL014699g1.t1	DPOGS205113-PA
OG0005166	HMEL002857g1.t1	DPOGS210897-PA
OG0005167	HMEL017007g1.t1	DPOGS209596-PA
OG0005168	HMEL014521g1.t1	DPOGS202679-PA
OG0005170	HMEL033985g1.t1	DPOGS202638-PA
OG0005171	HMEL010793g1.t1	DPOGS210654-PA
OG0005172	HMEL004188g1.t1	DPOGS208786-PA
OG0005173	HMEL004133g1.t1	DPOGS214521-PA
OG0005174	HMEL006004g1.t1	DPOGS214713-PA
OG0005175	HMEL014820g1.t1, HMEL008719g1.t1	DPOGS215022-PA
OG0005176	HMEL009014g1.t1	DPOGS206392-PA
OG0005177	HMEL030107g1.t1	DPOGS211824-PA
OG0005178	HMEL014620g1.t1	DPOGS200394-PA
OG0005179	HMEL010925g1.t1	DPOGS214742-PA
OG0005180	HMEL005126g1.t1, HMEL005125g1.t1	DPOGS210378-PA
OG0005181	HMEL015911g1.t1	DPOGS211481-PA
OG0005182	HMEL011816g1.t1	DPOGS205924-PA
OG0005183	HMEL009018g1.t1	DPOGS206373-PA
OG0005184	HMEL011817g1.t1	DPOGS205959-PA
OG0005186	HMEL004315g1.t1	DPOGS200074-PA
OG0005187	HMEL010948g1.t1	DPOGS211820-PA
OG0005188	HMEL009555g1.t1	DPOGS210562-PA
OG0005189	HMEL011819g1.t1	DPOGS204355-PA
OG0005191	HMEL002553g1.t1	DPOGS202686-PA
OG0005193	HMEL011697g1.t1	DPOGS212182-PA, DPOGS213985-PA
OG0005194	HMEL005129g1.t1	DPOGS210320-PA
OG0005195	HMEL013068g1.t1	DPOGS205314-PA
OG0005197	HMEL009021g1.t1	DPOGS206371-PA
OG0005198	HMEL035390g1.t1	DPOGS201957-PA
OG0005199	HMEL005130g1.t1	DPOGS210318-PA
OG0005200	HMEL020646g1.t1, HMEL032386g1.t1	DPOGS214303-PA
OG0005201	HMEL005131g1.t1	DPOGS210383-PA
OG0005202	HMEL036618g1.t1	DPOGS205315-PA
OG0005203	HMEL015435g1.t1	DPOGS208781-PA
OG0005204	HMEL031245g1.t1	DPOGS208837-PA
OG0005205	HMEL016483g1.t1	DPOGS211237-PA
OG0005206	HMEL003459g1.t1	DPOGS214304-PA
OG0005207	HMEL009548g1.t1	DPOGS210558-PA
OG0005208	HMEL034029g1.t1	DPOGS215025-PA
OG0005209	HMEL034993g1.t1	DPOGS209621-PA
OG0005210	HMEL037479g1.t1	DPOGS210317-PA
OG0005211	HMEL009024g1.t1	DPOGS206370-PA
OG0005212	HMEL009026g1.t1	DPOGS206401-PA
OG0005214	HMEL010790g1.t1	DPOGS210643-PA
OG0005215	HMEL030716g1.t1	DPOGS206369-PA
OG0005216	HMEL015430g1.t1	DPOGS208840-PA
OG0005217	HMEL014813g1.t1	DPOGS214979-PA
OG0005218	HMEL034026g1.t1	DPOGS214978-PA
OG0005219	HMEL034994g1.t1	DPOGS209622-PA
OG0005221	HMEL009544g1.t1	DPOGS210555-PA
OG0005222	HMEL032912g1.t1	DPOGS210831-PA
OG0005223	HMEL032389g1.t1	DPOGS214308-PA
OG0005224	HMEL014492g1.t1	DPOGS210176-PA
OG0005225	HMEL031778g1.t1	DPOGS210065-PA
OG0005226	HMEL020321g1.t1	DPOGS202643-PA
OG0005228	HMEL033980g1.t1	DPOGS202674-PA
OG0005229	HMEL031777g1.t1	DPOGS210066-PA
OG0005230	HMEL002193g1.t1	DPOGS205460-PA
OG0005231	HMEL037481g1.t1	DPOGS210386-PA
OG0005232	HMEL015795g1.t1	DPOGS207151-PA
OG0005233	HMEL008079g1.t1, HMEL008078g1.t1	DPOGS205482-PA, DPOGS205481-PA
OG0005234	HMEL015473g1.t1	DPOGS210093-PA
OG0005235	HMEL016011g1.t1	DPOGS209505-PA
OG0005236	HMEL004339g1.t1	DPOGS209786-PA
OG0005237	HMEL004340g1.t1	DPOGS209845-PA
OG0005238	HMEL015474g1.t1	DPOGS210068-PA
OG0005239	HMEL004124g1.t1	DPOGS204155-PA
OG0005240	HMEL016012g1.t1	DPOGS209506-PA
OG0005241	HMEL015475g1.t1	DPOGS210069-PA
OG0005242	HMEL022577g1.t1	DPOGS204598-PA
OG0005243	HMEL015425g1.t1	DPOGS208775-PA
OG0005244	HMEL015424g1.t1	DPOGS208774-PA
OG0005245	HMEL015477g1.t1	DPOGS210070-PA
OG0005246	HMEL004125g1.t1	DPOGS204204-PA
OG0005247	HMEL017834g1.t1	DPOGS214536-PA
OG0005248	HMEL015478g1.t1	DPOGS210091-PA
OG0005249	HMEL017835g1.t1	DPOGS214516-PA
OG0005250	HMEL015479g1.t1	DPOGS210071-PA
OG0005251	HMEL014842g1.t1	DPOGS208137-PA
OG0005252	HMEL002443g1.t1	DPOGS201129-PA
OG0005253	HMEL015418g1.t1	DPOGS208773-PA, DPOGS208772-PA
OG0005254	HMEL037312g1.t1	DPOGS204606-PA
OG0005255	HMEL015416g1.t1	DPOGS208845-PA
OG0005256	HMEL004343g1.t1	DPOGS209843-PA
OG0005257	HMEL005258-RA	DPOGS213636-PA
OG0005258	HMEL014978g1.t1	DPOGS201164-PA
OG0005260	HMEL009001g1.t1	DPOGS209788-PA
OG0005261	HMEL017837g1.t1	DPOGS214515-PA
OG0005262	HMEL017838g1.t1	DPOGS214538-PA
OG0005263	HMEL033977g1.t1	DPOGS202671-PA
OG0005264	HMEL015414g1.t1	DPOGS208770-PA
OG0005265	HMEL005115g1.t1	DPOGS202670-PA
OG0005266	HMEL006341-RA	DPOGS206090-PA
OG0005267	HMEL015413g1.t1	DPOGS208846-PA
OG0005268	HMEL032959g1.t1	DPOGS201131-PA
OG0005269	HMEL008072g1.t1	DPOGS205487-PA
OG0005270	HMEL015411g1.t1	DPOGS216139-PA
OG0005271	HMEL011190g1.t1	DPOGS209126-PA, DPOGS209127-PA
OG0005272	HMEL015082g1.t1	DPOGS213051-PA, DPOGS213052-PA
OG0005273	HMEL003359g1.t1	DPOGS214382-PA
OG0005274	HMEL020080g1.t1	DPOGS214313-PA
OG0005275	HMEL007193g1.t1	DPOGS209791-PA
OG0005276	HMEL008070g1.t1	DPOGS205488-PA
OG0005277	HMEL003812g1.t1	DPOGS211264-PA
OG0005278	HMEL020141g1.t1	DPOGS206308-PA
OG0005279	HMEL034439g1.t1	DPOGS213638-PA
OG0005280	HMEL003916g1.t1	DPOGS215545-PA
OG0005281	HMEL011804g1.t1	DPOGS205490-PA
OG0005282	HMEL007802g1.t1	DPOGS206789-PA
OG0005283	HMEL004945g1.t1	DPOGS210073-PA
OG0005284	HMEL022427g1.t1	DPOGS212452-PA
OG0005284	HMEL015833g1.t1	DPOGS210924-PA
OG0005285	HMEL014237g1.t1	DPOGS214376-PA
OG0005286	HMEL012622g1.t1	DPOGS206355-PA
OG0005287	HMEL005893g1.t1	DPOGS206256-PA
OG0005288	HMEL021458g1.t1	DPOGS205122-PA
OG0005291	HMEL004586g1.t1	DPOGS213639-PA
OG0005293	HMEL012754g1.t1	DPOGS210179-PA
OG0005294	HMEL017020g1.t1	DPOGS209625-PA
OG0005295	HMEL008414g1.t1	DPOGS209792-PA
OG0005296	HMEL009634g1.t1	DPOGS215705-PA
OG0005297	HMEL012618g1.t1	DPOGS206312-PA
OG0005298	HMEL015401g1.t1	DPOGS215317-PA
OG0005299	HMEL011799g1.t1	DPOGS205453-PA
OG0005300	HMEL030723g1.t1	DPOGS215704-PA
OG0005301	HMEL036951g1.t1	DPOGS209793-PA
OG0005302	HMEL012617g1.t1	DPOGS206353-PA
OG0005303	HMEL003629g1.t1	DPOGS203278-PA
OG0005304	HMEL003628g1.t1	DPOGS203279-PA
OG0005305	HMEL009562g1.t1	DPOGS200789-PA
OG0005306	HMEL017742g1.t1	DPOGS205452-PA
OG0005307	HMEL003627g1.t1	DPOGS203416-PA
OG0005308	HMEL003633g1.t1	DPOGS209235-PA
OG0005309	HMEL017859g1.t1	DPOGS200501-PA
OG0005310	HMEL017743g1.t1	DPOGS205492-PA
OG0005311	HMEL016089g1.t1	DPOGS213284-PA
OG0005312	HMEL030451g1.t1	DPOGS215164-PA
OG0005313	HMEL021619g1.t1	DPOGS202565-PA, DPOGS202566-PA
OG0005314	HMEL007884-RA	DPOGS202564-PA
OG0005315	HMEL008244g1.t1	DPOGS212938-PA
OG0005316	HMEL017671g1.t1	DPOGS211547-PA
OG0005317	HMEL017737g1.t1	DPOGS206803-PA
OG0005318	HMEL003161g1.t1	DPOGS214559-PA
OG0005319	HMEL009641g1.t1	DPOGS215702-PA
OG0005320	HMEL017030g1.t1	DPOGS209584-PA
OG0005321	HMEL016274g1.t1	DPOGS209515-PA
OG0005322	HMEL017031g1.t1	DPOGS209631-PA
OG0005323	HMEL011623g1.t1	DPOGS215541-PA
OG0005324	HMEL017032g1.t1	DPOGS209632-PA
OG0005325	HMEL032372g1.t1	DPOGS214323-PA
OG0005326	HMEL035825g1.t1	DPOGS206804-PA
OG0005327	HMEL011622g1.t1	DPOGS215540-PA
OG0005328	HMEL015396g1.t1	DPOGS215314-PA
OG0005329	HMEL016190g1.t1	DPOGS200968-PA, DPOGS200967-PA
OG0005330	HMEL034385g1.t1	DPOGS200973-PA
OG0005331	HMEL017541g1.t1	DPOGS202723-PA
OG0005332	HMEL016192g1.t1	DPOGS200969-PA
OG0005333	HMEL017038g1.t1	DPOGS209636-PA
OG0005334	HMEL017540g1.t1	DPOGS202705-PA
OG0005335	HMEL006359g1.t1	DPOGS214363-PA
OG0005336	HMEL006357g1.t1	DPOGS214364-PA
OG0005337	HMEL006356g1.t1	DPOGS214365-PA
OG0005338	HMEL012603g1.t1	DPOGS206349-PA
OG0005339	HMEL004020g1.t1	DPOGS204453-PA
OG0005340	HMEL012602g1.t1	DPOGS206318-PA
OG0005341	HMEL014728g1.t1	DPOGS211549-PA
OG0005342	HMEL014727g1.t1	DPOGS211545-PA
OG0005343	HMEL016085g1.t1	DPOGS213287-PA
OG0005344	HMEL036263g1.t1	DPOGS204451-PA
OG0005345	HMEL011983g1.t1	DPOGS210163-PA
OG0005346	HMEL007393g1.t1	DPOGS211544-PA
OG0005347	HMEL005566g1.t1	DPOGS203108-PA
OG0005348	HMEL035358g1.t1	DPOGS203091-PA, DPOGS203092-PA
OG0005349	HMEL005568g1.t1	DPOGS203109-PA
OG0005350	HMEL011306g1.t1	DPOGS212967-PA
OG0005351	HMEL004920g1.t1	DPOGS213282-PA
OG0005352	HMEL016115g1.t1	DPOGS214562-PA
OG0005353	HMEL037489g1.t1	DPOGS212937-PA
OG0005354	HMEL004919g1.t1	DPOGS213288-PA, DPOGS213289-PA
OG0005355	HMEL036623g1.t1	DPOGS209520-PA
OG0005356	HMEL010022g1.t1	DPOGS215308-PA
OG0005357	HMEL013986g1.t1	DPOGS208342-PA
OG0005358	HMEL016266g1.t1	DPOGS209521-PA
OG0005359	HMEL013984g1.t1	DPOGS208327-PA
OG0005360	HMEL012599g1.t1	DPOGS206319-PA
OG0005362	HMEL010789g1.t1	DPOGS210642-PA
OG0005363	HMEL005843g1.t1	DPOGS216205-PA
OG0005364	HMEL032426g1.t1	DPOGS208340-PA
OG0005365	HMEL035356g1.t1	DPOGS211696-PA
OG0005366	HMEL013982g1.t1	DPOGS208328-PA
OG0005367	HMEL016119g1.t1	DPOGS214563-PA
OG0005368	HMEL031434g1.t1	DPOGS216168-PA
OG0005369	HMEL017535g1.t1	DPOGS200228-PA
OG0005370	HMEL033960g1.t1	DPOGS202651-PA
OG0005371	HMEL031771g1.t1	DPOGS210083-PA
OG0005372	HMEL016078g1.t1	DPOGS204603-PA
OG0005373	HMEL016195g1.t1	DPOGS200970-PA
OG0005374	HMEL004031g1.t1	DPOGS204450-PA
OG0005375	HMEL009649g1.t1	DPOGS215699-PA
OG0005376	HMEL011616g1.t1	DPOGS215538-PA
OG0005377	HMEL004588g1.t1	DPOGS213649-PA
OG0005378	HMEL012595g1.t1	DPOGS206320-PA
OG0005379	HMEL016264g1.t1	DPOGS209485-PA
OG0005380	HMEL035801g1.t1	DPOGS207165-PA
OG0005381	HMEL016263g1.t1	DPOGS209484-PA
OG0005382	HMEL016080g1.t1	DPOGS208103-PA
OG0005383	HMEL002749g1.t1	DPOGS216171-PA
OG0005384	HMEL015825g1.t1	DPOGS210922-PA
OG0005385	HMEL031403g1.t1	DPOGS216164-PA
OG0005386	HMEL009249g1.t1	DPOGS206800-PA
OG0005387	HMEL009653g1.t1	DPOGS215697-PA
OG0005388	HMEL005297g1.t1	DPOGS204358-PA
OG0005389	HMEL004392g1.t1	DPOGS208095-PA
OG0005390	HMEL005293g1.t1	DPOGS211300-PA
