Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0019079			HEL_003411-RA						
OG0019080			HEL_003551-RA						
OG0019081			HEL_003483-RA						
OG0019082			HEL_003480-RA						
OG0019083			HEL_001822-RA						
OG0019084			HEL_002020-RA						
OG0019085			HEL_001832-RA						
OG0019086			HEL_001955-RA						
OG0019087			HEL_001843-RA						
OG0019088			HEL_002030-RA						
OG0019089			HEL_002032-RA						
OG0019090			HEL_002031-RA						
OG0019091			HEL_002016-RA						
OG0019092			HEL_002014-RA						
OG0019093			HEL_002025-RA						
OG0019094			HEL_002046-RA						
OG0019095			HEL_002141-RA						
OG0019096			HEL_001882-RA						
OG0019097			HEL_001886-RA						
OG0019098			HEL_001881-RA						
OG0019099			HEL_001885-RA						
OG0019100			HEL_001883-RA						
OG0019101			HEL_001884-RA						
OG0019102			HEL_001898-RA						
OG0019103			HEL_001909-RA						
OG0019104			HEL_001903-RA						
OG0019105			HEL_001905-RA						
OG0019106			HEL_002000-RA						
OG0019107			HEL_002113-RA						
OG0019108			HEL_001858-RA						
OG0019109			HEL_001856-RA						
OG0019110			HEL_001871-RA						
OG0019111			HEL_001869-RA						
OG0019112			HEL_002157-RA						
OG0019113			HEL_002090-RA						
OG0019114			HEL_002040-RA						
OG0019115			HEL_002039-RA						
OG0019116			HEL_002139-RA						
OG0019117			HEL_001980-RA						
OG0019118			HEL_001981-RA						
OG0019119			HEL_002077-RA						
OG0019120			HEL_002166-RA						
OG0019121			HEL_002059-RA						
OG0019122			HEL_002058-RA						
OG0019123			HEL_002120-RA						
OG0019124			HEL_002118-RA						
OG0019125			HEL_001979-RA						
OG0019126			HEL_001930-RA						
OG0019127			HEL_013863-RA						
OG0019128			HEL_013869-RA						
OG0019129			HEL_013873-RA						
OG0019130			HEL_013876-RA						
OG0019131			HEL_013877-RA						
OG0019132			HEL_013462-RA						
OG0019133			HEL_013463-RA						
OG0019134			HEL_013474-RA						
OG0019135			HEL_013478-RA						
OG0019136			HEL_013480-RA						
OG0019137			HEL_013488-RA						
OG0019138			HEL_013485-RA						
OG0019139			HEL_013489-RA						
OG0019140			HEL_006024-RA						
OG0019141			HEL_006027-RA						
OG0019142			HEL_006050-RA						
OG0019143			HEL_006048-RA						
OG0019144			HEL_006147-RA						
OG0019145			HEL_006141-RA						
OG0019146			HEL_014612-RA						
OG0019147			HEL_014513-RA						
OG0019148			HEL_014528-RA						
OG0019149			HEL_014531-RA						
OG0019150			HEL_014579-RA						
OG0019151				HMEL015204g1.t1					
OG0019152				HMEL035853g1.t1					
OG0019153				HMEL035856g1.t1					
OG0019154				HMEL035857g1.t1					
OG0019155				HMEL035880g1.t1					
OG0019156				HMEL020315g1.t1					
OG0019157				HMEL035886g1.t1					
OG0019158				HMEL020284g1.t1					
OG0019159				HMEL002770g1.t1					
OG0019160				HMEL035894g1.t1					
OG0019161				HMEL002863g1.t1					
OG0019162				HMEL002864g1.t1					
OG0019163				HMEL002865g1.t1					
OG0019164				HMEL035906g1.t1					
OG0019165				HMEL035907g1.t1					
OG0019166				HMEL035914g1.t1					
OG0019167				HMEL022266g1.t1					
OG0019168				HMEL035925g1.t1					
OG0019169				HMEL035929g1.t1					
OG0019170				HMEL035930g1.t1					
OG0019171				HMEL035931g1.t1					
OG0019172				HMEL020797g1.t1					
OG0019173				HMEL035934g1.t1					
OG0019174				HMEL035935g1.t1					
OG0019175				HMEL036011g1.t1					
OG0019176				HMEL036128g1.t1					
OG0019177				HMEL003434g1.t1					
OG0019178				HMEL037761g1.t1					
OG0019179				HMEL038083g1.t1					
OG0019180				HMEL038089g1.t1					
OG0019181				HMEL030531g1.t1					
OG0019182				HMEL005501g1.t1					
OG0019183				HMEL030539g1.t1					
OG0019184				HMEL031906g1.t1					
OG0019185				HMEL032303g1.t1					
OG0019186				HMEL032304g1.t1					
OG0019187				HMEL032734g1.t1					
OG0019188				HMEL032825g1.t1					
OG0019189				HMEL022048g1.t1					
OG0019190				HMEL033948g1.t1					
OG0019191				HMEL034337g1.t1					
OG0019192				HMEL022350g1.t1					
OG0019193				HMEL002739g1.t1					
OG0019194				HMEL030006g1.t1					
OG0019195				HMEL030007g1.t1					
OG0019196				HMEL030008g1.t1					
OG0019197				HMEL030009g1.t1					
OG0019198				HMEL030020g1.t1					
OG0019199				HMEL011289g1.t1					
OG0019200				HMEL030032g1.t1					
OG0019201				HMEL030033g1.t1					
OG0019202				HMEL030051g1.t1					
OG0019203				HMEL030073g1.t1					
OG0019204				HMEL030097g1.t1					
OG0019205				HMEL002612g1.t1					
OG0019206				HMEL030106g1.t1					
OG0019207				HMEL030117g1.t1					
OG0019208				HMEL030121g1.t1					
OG0019209				HMEL030122g1.t1					
OG0019210				HMEL030127g1.t1					
OG0019211				HMEL030130g1.t1					
OG0019212				HMEL003953g1.t1					
OG0019213				HMEL030137g1.t1					
OG0019214				HMEL030153g1.t1					
OG0019215				HMEL030159g1.t1					
OG0019216				HMEL030167g1.t1					
OG0019217				HMEL030168g1.t1					
OG0019218				HMEL030177g1.t1					
OG0019219				HMEL017238g1.t1					
OG0019220				HMEL030185g1.t1					
OG0019221				HMEL030193g1.t1					
OG0019222				HMEL017212g1.t1					
OG0019223				HMEL030195g1.t1					
OG0019224				HMEL017200g1.t1					
OG0019225				HMEL030212g1.t1					
OG0019226				HMEL030221g1.t1					
OG0019227				HMEL030222g1.t1					
OG0019228				HMEL030223g1.t1					
OG0019229				HMEL030224g1.t1					
OG0019230				HMEL030228g1.t1					
OG0019231				HMEL012426g1.t1					
OG0019232				HMEL030229g1.t1					
OG0019233				HMEL030230g1.t1					
OG0019234				HMEL030231g1.t1					
OG0019235				HMEL030232g1.t1					
OG0019236				HMEL030233g1.t1					
OG0019237				HMEL012448g1.t1					
OG0019238				HMEL030241g1.t1					
OG0019239				HMEL030242g1.t1					
OG0019240				HMEL030243g1.t1					
OG0019241				HMEL030244g1.t1					
OG0019242				HMEL030245g1.t1					
OG0019243				HMEL030250g1.t1					
OG0019244				HMEL030251g1.t1					
OG0019245				HMEL007463g1.t1					
OG0019246				HMEL030261g1.t1					
OG0019247				HMEL030263g1.t1					
OG0019248				HMEL030264g1.t1					
OG0019249				HMEL030265g1.t1					
OG0019250				HMEL030267g1.t1					
OG0019251				HMEL030268g1.t1					
OG0019252				HMEL030269g1.t1					
OG0019253				HMEL030271g1.t1					
OG0019254				HMEL030273g1.t1					
OG0019255				HMEL011658g1.t1					
OG0019256				HMEL002280g1.t1					
OG0019257				HMEL030290g1.t1					
OG0019258				HMEL030294g1.t1					
OG0019259				HMEL030298g1.t1					
OG0019260				HMEL030299g1.t1					
OG0019261				HMEL030300g1.t1					
OG0019262				HMEL033009g1.t1					
OG0019263				HMEL033011g1.t1					
OG0019264				HMEL033012g1.t1					
OG0019265				HMEL033022g1.t1					
OG0019266				HMEL033023g1.t1					
OG0019267				HMEL033024g1.t1					
OG0019268				HMEL033025g1.t1					
OG0019269				HMEL033026g1.t1					
OG0019270				HMEL033027g1.t1					
OG0019271				HMEL033028g1.t1					
OG0019272				HMEL033030g1.t1					
OG0019273				HMEL033031g1.t1					
OG0019274				HMEL012834g1.t1					
OG0019275				HMEL033036g1.t1					
OG0019276				HMEL033038g1.t1					
OG0019277				HMEL011382g1.t1					
OG0019278				HMEL011384g1.t1					
OG0019279				HMEL033042g1.t1					
OG0019280				HMEL033047g1.t1					
OG0019281				HMEL033051g1.t1					
OG0019282				HMEL033053g1.t1					
OG0019283				HMEL033054g1.t1					
OG0019284				HMEL011402g1.t1					
OG0019285				HMEL033059g1.t1					
OG0019286				HMEL033060g1.t1					
OG0019287				HMEL033062g1.t1					
OG0019288				HMEL033063g1.t1					
OG0019289				HMEL033064g1.t1					
OG0019290				HMEL033065g1.t1					
OG0019291				HMEL033066g1.t1					
OG0019292				HMEL033068g1.t1					
OG0019293				HMEL011422g1.t1					
OG0019294				HMEL033077g1.t1					
OG0019295				HMEL033082g1.t1					
OG0019296				HMEL033084g1.t1					
OG0019297				HMEL033091g1.t1					
OG0019298				HMEL033103g1.t1					
OG0019299				HMEL033107g1.t1					
OG0019300				HMEL033109g1.t1					
OG0019301				HMEL033110g1.t1					
OG0019302				HMEL013433g1.t1					
OG0019303				HMEL033151g1.t1					
OG0019304				HMEL033156g1.t1					
OG0019305				HMEL033158g1.t1					
OG0019306				HMEL033161g1.t1					
OG0019307				HMEL033162g1.t1					
OG0019308				HMEL033163g1.t1					
OG0019309				HMEL033164g1.t1					
OG0019310				HMEL033167g1.t1					
OG0019311				HMEL033168g1.t1					
OG0019312				HMEL033181g1.t1					
OG0019313				HMEL033183g1.t1					
OG0019314				HMEL033184g1.t1					
OG0019315				HMEL033185g1.t1					
OG0019316				HMEL033186g1.t1					
OG0019317				HMEL033187g1.t1					
OG0019318				HMEL003490g1.t1					
OG0019319				HMEL033172g1.t1					
OG0019320				HMEL033194g1.t1					
OG0019321				HMEL033197g1.t1					
OG0019322				HMEL033198g1.t1					
OG0019323				HMEL033199g1.t1					
OG0019324				HMEL033203g1.t1					
OG0019325				HMEL033209g1.t1					
OG0019326				HMEL003563g1.t1					
OG0019327				HMEL033210g1.t1					
OG0019328				HMEL033211g1.t1					
OG0019329				HMEL033212g1.t1					
OG0019330				HMEL003561g1.t1					
OG0019331				HMEL033213g1.t1					
OG0019332				HMEL033226g1.t1					
OG0019333				HMEL033232g1.t1					
OG0019334				HMEL033254g1.t1					
OG0019335				HMEL033268g1.t1					
OG0019336				HMEL033269g1.t1					
OG0019337				HMEL009423g1.t1					
OG0019338				HMEL014381g1.t1					
OG0019339				HMEL033346g1.t1					
OG0019340				HMEL033351g1.t1					
OG0019341				HMEL033352g1.t1					
OG0019342				HMEL010632g1.t1					
OG0019343				HMEL033364g1.t1					
OG0019344				HMEL033372g1.t1					
OG0019345				HMEL014049g1.t1					
OG0019346				HMEL033374g1.t1					
OG0019347				HMEL033381g1.t1					
OG0019348				HMEL013283g1.t1					
OG0019349				HMEL033390g1.t1					
OG0019350				HMEL033391g1.t1					
OG0019351				HMEL011685g1.t1					
OG0019352				HMEL033412g1.t1					
OG0019353				HMEL033428g1.t1					
OG0019354				HMEL003596g1.t1					
OG0019355				HMEL033429g1.t1					
OG0019356				HMEL033430g1.t1					
OG0019357				HMEL033432g1.t1					
OG0019358				HMEL033441g1.t1					
OG0019359				HMEL010929g1.t1					
OG0019360				HMEL035999g1.t1					
OG0019361				HMEL035993g1.t1					
OG0019362				HMEL036013g1.t1					
OG0019363				HMEL036005g1.t1					
OG0019364				HMEL009533g1.t1					
OG0019365				HMEL035949g1.t1					
OG0019366				HMEL035947g1.t1					
OG0019367				HMEL035945g1.t1					
OG0019368				HMEL016171g1.t1					
OG0019369				HMEL016176g1.t1					
OG0019370				HMEL036017g1.t1					
OG0019371				HMEL036022g1.t1					
OG0019372				HMEL036056g1.t1					
OG0019373				HMEL036055g1.t1					
OG0019374				HMEL002451g1.t1					
OG0019375				HMEL036079g1.t1					
OG0019376				HMEL036131g1.t1					
OG0019377				HMEL036115g1.t1					
OG0019378				HMEL036087g1.t1					
OG0019379				HMEL016992g1.t1					
OG0019380				HMEL036088g1.t1					
OG0019381				HMEL016988g1.t1					
OG0019382				HMEL036097g1.t1					
OG0019383				HMEL007712g1.t1					
OG0019384				HMEL036117g1.t1					
OG0019385				HMEL036108g1.t1					
OG0019386				HMEL036102g1.t1					
OG0019387				HMEL036101g1.t1					
OG0019388				HMEL036100g1.t1					
OG0019389				HMEL036134g1.t1					
OG0019390				HMEL036136g1.t1					
OG0019391				HMEL036138g1.t1					
OG0019392				HMEL036139g1.t1					
OG0019393				HMEL036140g1.t1					
OG0019394				HMEL036142g1.t1					
OG0019395				HMEL036143g1.t1					
OG0019396				HMEL036144g1.t1					
OG0019397				HMEL036145g1.t1					
OG0019398				HMEL036146g1.t1					
OG0019399				HMEL036147g1.t1					
OG0019400				HMEL036148g1.t1					
OG0019401				HMEL036149g1.t1					
OG0019402				HMEL036150g1.t1					
OG0019403				HMEL036151g1.t1					
OG0019404				HMEL025017g1.t1					
OG0019405				HMEL036169g1.t1					
OG0019406				HMEL036173g1.t1					
OG0019407				HMEL036181g1.t1					
OG0019408				HMEL036182g1.t1					
OG0019409				HMEL036183g1.t1					
OG0019410				HMEL036186g1.t1					
OG0019411				HMEL021675g1.t1					
OG0019412				HMEL036202g1.t1					
OG0019413				HMEL036209g1.t1					
OG0019414				HMEL036230g1.t1					
OG0019415				HMEL036234g1.t1					
OG0019416				HMEL036248g1.t1					
OG0019417				HMEL036249g1.t1					
OG0019418				HMEL036250g1.t1					
OG0019419				HMEL036251g1.t1					
OG0019420				HMEL036252g1.t1					
OG0019421				HMEL036253g1.t1					
OG0019422				HMEL036258g1.t1					
OG0019423				HMEL036262g1.t1					
OG0019424				HMEL004022g1.t1					
OG0019425				HMEL036265g1.t1					
OG0019426				HMEL036267g1.t1					
OG0019427				HMEL036268g1.t1					
OG0019428				HMEL008156g1.t1					
OG0019429				HMEL036272g1.t1					
OG0019430				HMEL036273g1.t1					
OG0019431				HMEL003479g1.t1					
OG0019432				HMEL036281g1.t1					
OG0019433				HMEL009552g1.t1					
OG0019434				HMEL009553g1.t1					
OG0019435				HMEL036295g1.t1					
OG0019436				HMEL036298g1.t1					
OG0019437				HMEL036301g1.t1					
OG0019438				HMEL036302g1.t1					
OG0019439				HMEL036303g1.t1					
OG0019440				HMEL036304g1.t1					
OG0019441				HMEL036305g1.t1					
OG0019442				HMEL036308g1.t1					
OG0019443				HMEL017442g1.t1					
OG0019444				HMEL036316g1.t1					
OG0019445				HMEL036317g1.t1					
OG0019446				HMEL036320g1.t1					
OG0019447				HMEL009714g1.t1					
OG0019448				HMEL036330g1.t1					
OG0019449				HMEL003052g1.t1					
OG0019450				HMEL036369g1.t1					
OG0019451				HMEL036384g1.t1					
OG0019452				HMEL036380g1.t1					
OG0019453				HMEL036397g1.t1					
OG0019454				HMEL036416g1.t1					
OG0019455				HMEL036465g1.t1					
OG0019456				HMEL036466g1.t1					
OG0019457				HMEL036467g1.t1					
OG0019458				HMEL036471g1.t1					
OG0019459				HMEL036475g1.t1					
OG0019460				HMEL036477g1.t1					
OG0019461				HMEL036478g1.t1					
OG0019462				HMEL036480g1.t1					
OG0019463				HMEL036481g1.t1					
OG0019464				HMEL036482g1.t1					
OG0019465				HMEL036485g1.t1					
OG0019466				HMEL036490g1.t1					
OG0019467				HMEL036509g1.t1					
OG0019468				HMEL036519g1.t1					
OG0019469				HMEL010539g1.t1					
OG0019470				HMEL009847g1.t1					
OG0019471				HMEL036563g1.t1					
OG0019472				HMEL036566g1.t1					
OG0019473				HMEL036567g1.t1					
OG0019474				HMEL036580g1.t1					
OG0019475				HMEL036581g1.t1					
OG0019476				HMEL036586g1.t1					
OG0019477				HMEL036587g1.t1					
OG0019478				HMEL036588g1.t1					
OG0019479				HMEL010294g1.t1					
OG0019480				HMEL036591g1.t1					
OG0019481				HMEL036596g1.t1					
OG0019482				HMEL036600g1.t1					
OG0019483				HMEL017087g1.t1					
OG0019484				HMEL036611g1.t1					
OG0019485				HMEL036610g1.t1					
OG0019486				HMEL036609g1.t1					
OG0019487				HMEL036608g1.t1					
OG0019488				HMEL017077g1.t1					
OG0019489				HMEL016275g1.t1					
OG0019490				HMEL016270g1.t1					
OG0019491				HMEL016248g1.t1					
OG0019492				HMEL036643g1.t1					
OG0019493				HMEL003417g1.t1					
OG0019494				HMEL036648g1.t1					
OG0019495				HMEL036653g1.t1					
OG0019496				HMEL036659g1.t1					
OG0019497				HMEL036662g1.t1					
OG0019498				HMEL036664g1.t1					
OG0019499				HMEL036667g1.t1					
OG0019500				HMEL036693g1.t1					
OG0019501				HMEL036677g1.t1					
OG0019502				HMEL036687g1.t1					
OG0019503				HMEL035745g1.t1					
OG0019504				HMEL036711g1.t1					
OG0019505				HMEL036709g1.t1					
OG0019506				HMEL036708g1.t1					
OG0019507				HMEL036707g1.t1					
OG0019508				HMEL036715g1.t1					
OG0019509				HMEL036717g1.t1					
OG0019510				HMEL036718g1.t1					
OG0019511				HMEL036719g1.t1					
OG0019512				HMEL036720g1.t1					
OG0019513				HMEL036721g1.t1					
OG0019514				HMEL036726g1.t1					
OG0019515				HMEL036729g1.t1					
OG0019516				HMEL036749g1.t1					
OG0019517				HMEL036750g1.t1					
OG0019518				HMEL036751g1.t1					
OG0019519				HMEL036753g1.t1					
OG0019520				HMEL009767g1.t1					
OG0019521				HMEL035971g1.t1					
OG0019522				HMEL036768g1.t1					
OG0019523				HMEL036760g1.t1					
OG0019524				HMEL036771g1.t1					
OG0019525				HMEL036772g1.t1					
OG0019526				HMEL036773g1.t1					
OG0019527				HMEL036774g1.t1					
OG0019528				HMEL036777g1.t1					
OG0019529				HMEL036780g1.t1					
OG0019530				HMEL036783g1.t1					
OG0019531				HMEL036784g1.t1					
OG0019532				HMEL036785g1.t1					
OG0019533				HMEL036804g1.t1					
OG0019534				HMEL007746g1.t1					
OG0019535				HMEL036805g1.t1					
OG0019536				HMEL036807g1.t1					
OG0019537				HMEL036823g1.t1					
OG0019538				HMEL022434g1.t1					
OG0019539				HMEL036828g1.t1					
OG0019540				HMEL036833g1.t1					
OG0019541				HMEL036841g1.t1					
OG0019542				HMEL021540g1.t1					
OG0019543				HMEL036856g1.t1					
OG0019544				HMEL020116g1.t1					
OG0019545				HMEL036863g1.t1					
OG0019546				HMEL036872g1.t1					
OG0019547				HMEL036880g1.t1					
OG0019548				HMEL036881g1.t1					
OG0019549				HMEL036884g1.t1					
OG0019550				HMEL036888g1.t1					
OG0019551				HMEL036889g1.t1					
OG0019552				HMEL036890g1.t1					
OG0019553				HMEL036891g1.t1					
OG0019554				HMEL036895g1.t1					
OG0019555				HMEL016166g1.t1					
OG0019556				HMEL036898g1.t1					
OG0019557				HMEL036900g1.t1					
OG0019558				HMEL036901g1.t1					
OG0019559				HMEL036917g1.t1					
OG0019560				HMEL036913g1.t1					
OG0019561				HMEL036910g1.t1					
OG0019562				HMEL036931g1.t1					
OG0019563				HMEL036933g1.t1					
OG0019564				HMEL036935g1.t1					
OG0019565				HMEL036941g1.t1					
OG0019566				HMEL036944g1.t1					
OG0019567				HMEL036953g1.t1					
OG0019568				HMEL036960g1.t1					
OG0019569				HMEL036961g1.t1					
OG0019570				HMEL036963g1.t1					
OG0019571				HMEL036965g1.t1					
OG0019572				HMEL036989g1.t1					
OG0019573				HMEL011865g1.t1					
OG0019574				HMEL037009g1.t1					
OG0019575				HMEL037010g1.t1					
OG0019576				HMEL037011g1.t1					
OG0019577				HMEL002929g1.t1					
OG0019578				HMEL002928g1.t1					
OG0019579				HMEL037017g1.t1					
OG0019580				HMEL037018g1.t1					
OG0019581				HMEL037030g1.t1					
OG0019582				HMEL016766g1.t1					
OG0019583				HMEL037036g1.t1					
OG0019584				HMEL037042g1.t1					
OG0019585				HMEL037043g1.t1					
OG0019586				HMEL005347g1.t1					
OG0019587				HMEL037065g1.t1					
OG0019588				HMEL014686g1.t1					
OG0019589				HMEL037072g1.t1					
OG0019590				HMEL022287g1.t1					
OG0019591				HMEL037085g1.t1					
OG0019592				HMEL037087g1.t1					
OG0019593				HMEL037101g1.t1					
OG0019594				HMEL037102g1.t1					
OG0019595				HMEL037109g1.t1					
OG0019596				HMEL015761g1.t1					
OG0019597				HMEL037126g1.t1					
OG0019598				HMEL037128g1.t1					
