Orthogroup	Pararge_aegeria	Bicyclus_anynana
OG0004340	XP_039759990.1	Bany_17337-RA
OG0004341	XP_039745508.1	Bany_00541-RA
OG0004342	XP_039749789.1	Bany_12191-RA, Bany_12192-RA
OG0004343	XP_039764939.1	Bany_02356-RA
OG0004344	XP_039748195.1, XP_039748197.1	Bany_16827-RA
OG0004345	XP_039745280.1	Bany_00545-RA
OG0004346	XP_039758780.1	Bany_15269-RA
OG0004347	XP_039760139.1	Bany_17342-RA
OG0004348	XP_039745902.1	Bany_05642-RA, Bany_05641-RA
OG0004349	XP_039765465.1, XP_039765464.1	Bany_00548-RA
OG0004350	XP_039757123.1	Bany_13462-RA
OG0004351	XP_039757991.1	Bany_09770-RA
OG0004352	XP_039758554.1	Bany_15274-RA
OG0004353	XP_039763332.1, XP_039763331.1	Bany_07617-RA
OG0004354	XP_039759960.1	Bany_17348-RA
OG0004356	XP_039745786.1, XP_039745785.1	Bany_05651-RA
OG0004357	XP_039765355.1	Bany_00550-RA, Bany_00551-RA
OG0004358	XP_039749856.1	Bany_12207-RA
OG0004359	XP_039763315.1	Bany_07621-RA
OG0004360	XP_039752945.1	Bany_09080-RA
OG0004361	XP_039755519.1	Bany_14036-RA
OG0004362	XP_039747537.1	Bany_16841-RA
OG0004363	XP_039752718.1, XP_039752717.1	Bany_01496-RA
OG0004364	XP_039759244.1	Bany_11693-RA
OG0004365	XP_039751059.1	Bany_06351-RA
OG0004366	XP_039753570.1, XP_039753571.1	Bany_09092-RA
OG0004367	XP_039745356.1, XP_039745357.1, XP_039745358.1	Bany_00559-RA
OG0004368	XP_039764072.1	Bany_07631-RA
OG0004369	XP_039757172.1	Bany_02360-RA
OG0004370	XP_039758023.1	Bany_09782-RA
OG0004371	XP_039756571.1	Bany_14737-RA, Bany_14738-RA
OG0004372	XP_039757944.1	Bany_09785-RA
OG0004373	XP_039750892.1	Bany_10979-RA
OG0004374	XP_039745249.1	Bany_00567-RA
OG0004375	XP_039757704.1	Bany_09789-RA
OG0004376	XP_039750033.1, XP_039750036.1	Bany_12233-RA
OG0004377	XP_039765889.1	Bany_00569-RA
OG0004378	XP_039745505.1	Bany_00570-RA
OG0004379	XP_039758701.1	Bany_15295-RA
OG0004380	XP_039745828.1	Bany_05678-RA
OG0004381	XP_039764036.1	Bany_07638-RA
OG0004382	XP_039765429.1	Bany_00573-RA
OG0004383	XP_039749793.1	Bany_02368-RA
OG0004384	XP_039755747.1	Bany_14049-RA
OG0004385	XP_039751607.1	Bany_06364-RA
OG0004386	XP_039755562.1	Bany_14055-RA
OG0004387	XP_039758345.1	Bany_15299-RA
OG0004388	XP_039761598.1	Bany_07036-RA
OG0004390	XP_039755823.1	Bany_14057-RA
OG0004391	XP_039753996.1	Bany_08393-RA, Bany_08390-RA
OG0004392	XP_039752550.1	Bany_04845-RA, Bany_04848-RA
OG0004393	XP_039745459.1	Bany_00580-RA
OG0004394	XP_039759825.1, XP_039759827.1, XP_039759826.1	Bany_17367-RA
OG0004395	XP_039749239.1	Bany_10354-RA
OG0004396	XP_039754733.1	Bany_04849-RA
OG0004397	XP_039760162.1	Bany_17371-RA
OG0004398	XP_039750991.1	Bany_06366-RA
OG0004399	XP_039759418.1	Bany_04850-RA
OG0004400	XP_039747951.1	Bany_16857-RA
OG0004401	XP_039758873.1	Bany_15307-RA
OG0004402	XP_039754978.1	Bany_15873-RA
OG0004403	XP_039763298.1	Bany_07657-RA
OG0004404	XP_039749295.1	Bany_10360-RA
OG0004405	XP_039751089.1	Bany_06374-RA
OG0004406	XP_039748062.1	Bany_16864-RA
OG0004407	XP_039748678.1	Bany_10362-RA
OG0004408	XP_039758770.1	Bany_04857-RA
OG0004409	XP_039745457.1	Bany_00583-RA
OG0004410	XP_039748710.1	Bany_10364-RA
OG0004411	XP_039748708.1, XP_039748709.1	Bany_10366-RA
OG0004412	XP_039748712.1	Bany_10367-RA
OG0004413	XP_039753457.1	Bany_09120-RA
OG0004414	XP_039749733.1, XP_039749734.1	Bany_12249-RA
OG0004415	XP_039753205.1	Bany_09126-RA
OG0004416	XP_039755708.1	Bany_14063-RA
OG0004417	XP_039754832.1	Bany_15879-RA
OG0004418	XP_039765724.1	Bany_00591-RA
OG0004419	XP_039760037.1, XP_039760036.1	Bany_17381-RA
OG0004420	XP_039750791.1	Bany_10993-RA
OG0004421	XP_039745120.1	Bany_00594-RA
OG0004422	XP_039765493.1	Bany_00595-RA
OG0004423	XP_039765594.1	Bany_02378-RA, Bany_02379-RA
OG0004424	XP_039755494.1	Bany_14069-RA
OG0004425	XP_039765496.1	Bany_00596-RA
OG0004426	XP_039751869.1	Bany_01636-RA, Bany_01523-RA
OG0004427	XP_039754426.1	Bany_04878-RA
OG0004428	XP_039752293.1	Bany_01524-RA
OG0004429	XP_039760000.1	Bany_17389-RA
OG0004430	XP_039755574.1	Bany_14075-RA
OG0004431	XP_039745317.1, XP_039745318.1	Bany_00602-RA
OG0004432	XP_039764079.1	Bany_07670-RA
OG0004433	XP_039759508.1	Bany_11717-RA
OG0004434	XP_039757574.1	Bany_09805-RA
OG0004435	XP_039755896.1	Bany_14083-RA
OG0004436	XP_039757725.1	Bany_09808-RA
OG0004437	XP_039750631.1	Bany_10997-RA
OG0004438	XP_039748210.1	Bany_16909-RA
OG0004439	XP_039757516.1, XP_039757517.1	Bany_09811-RA
OG0004440	XP_039757847.1	Bany_09812-RA
OG0004441	XP_039765171.1, XP_039765173.1	Bany_03997-RA
OG0004442	XP_039763277.1	Bany_07872-RA, Bany_17400-RA
OG0004443	XP_039756357.1	Bany_14772-RA, Bany_14768-RA
OG0004444	XP_039757701.1	Bany_09819-RA
OG0004445	XP_039764759.1	Bany_04012-RA
OG0004446	XP_039761641.1	Bany_07058-RA
OG0004447	XP_039756621.1	Bany_14776-RA, Bany_14774-RA
OG0004448	XP_039759537.1	Bany_11730-RA
OG0004449	XP_039764626.1	Bany_04015-RA
OG0004450	XP_039754972.1, XP_039754971.1	Bany_15889-RA
OG0004451	XP_039747239.1, XP_039747237.1	Bany_03182-RA
OG0004452	XP_039749562.1	Bany_12264-RA
OG0004453	XP_039765231.1	Bany_04019-RA
OG0004454	XP_039761768.1	Bany_07066-RA
OG0004455	XP_039754675.1	Bany_15910-RA
OG0004456	XP_039757613.1	Bany_09827-RA
OG0004457	XP_039755834.1	Bany_14097-RA
OG0004458	XP_039756273.1	Bany_14781-RA
OG0004459	XP_039750016.1	Bany_12269-RA
OG0004460	XP_039754891.1	Bany_15899-RA
OG0004461	XP_039759540.1	Bany_11747-RA
OG0004462	XP_039765359.1	Bany_00624-RA
OG0004463	XP_039746210.1	Bany_05688-RA
OG0004464	XP_039745224.1	Bany_00625-RA
OG0004465	XP_039759225.1	Bany_11759-RA
OG0004466	XP_039749027.1	Bany_10381-RA
OG0004467	XP_039746429.1, XP_039746428.1	Bany_05701-RA
OG0004468	XP_039757128.1	Bany_13503-RA
OG0004469	XP_039753439.1	Bany_09153-RA
OG0004470	XP_039754757.1	Bany_15901-RA, Bany_15902-RA
OG0004471	XP_039750789.1	Bany_11007-RA
OG0004472	XP_039745165.1	Bany_00633-RA
OG0004473	XP_039752251.1, XP_039752250.1	Bany_01561-RA
OG0004474	XP_039758375.1, XP_039758365.1	Bany_04891-RA
OG0004475	XP_039746349.1	Bany_05704-RA
OG0004476	XP_039754915.1, XP_039754914.1	Bany_15904-RA
OG0004477	XP_039761811.1	Bany_07073-RA
OG0004478	XP_039748290.1	Bany_02399-RA
OG0004479	XP_039756090.1	Bany_14800-RA, Bany_07766-RA
OG0004480	XP_039758008.1	Bany_09854-RA
OG0004481	XP_039755472.1	Bany_14132-RA
OG0004482	XP_039756408.1	Bany_14810-RA
OG0004483	XP_039757941.1	Bany_09862-RA
OG0004484	XP_039763439.1	Bany_07699-RA
OG0004485	XP_039747333.1	Bany_03193-RA
OG0004486	XP_039761288.1	Bany_04904-RA
OG0004487	XP_039755470.1	Bany_04905-RA
OG0004488	XP_039756193.1	Bany_14813-RA
OG0004489	XP_039756075.1	Bany_14817-RA
OG0004490	XP_039757483.1	Bany_09870-RA
OG0004491	XP_039761408.1	Bany_07087-RA
OG0004492	XP_039755288.1, XP_039755286.1	Bany_14145-RA
OG0004493	XP_039761711.1, XP_039761710.1	Bany_07089-RA
OG0004494	XP_039752560.1	Bany_01575-RA
OG0004495	XP_039761467.1	Bany_07090-RA
OG0004496	XP_039758606.1	Bany_15352-RA
OG0004497	XP_039754170.1	Bany_08438-RA
OG0004498	XP_039750176.1	Bany_12296-RA
OG0004499	XP_039757188.1	Bany_13510-RA
OG0004500	XP_039746615.1	Bany_03201-RA
OG0004501	XP_039755509.1	Bany_14158-RA
OG0004502	XP_039755894.1	Bany_14159-RA
OG0004503	XP_039752199.1	Bany_01582-RA
OG0004504	XP_039755201.1	Bany_15935-RA
OG0004505	XP_039751074.1	Bany_06394-RA
OG0004506	XP_039751442.1	Bany_06395-RA
OG0004507	XP_039765613.1	Bany_00655-RA
OG0004508	XP_039757479.1	Bany_09893-RA
OG0004509	XP_039745270.1	Bany_00658-RA
OG0004510	XP_039757922.1	Bany_09894-RA
OG0004511	XP_039753000.1	Bany_09180-RA
OG0004512	XP_039764597.1	Bany_04060-RA
OG0004513	XP_039752596.1	Bany_01596-RA
OG0004514	XP_039754023.1	Bany_08446-RA
OG0004515	XP_039752545.1	Bany_01597-RA
OG0004516	XP_039753166.1	Bany_09183-RA
OG0004517	XP_039764599.1	Bany_04062-RA
OG0004518	XP_039765562.1	Bany_00662-RA
OG0004519	XP_039749242.1	Bany_10394-RA
OG0004520	XP_039754542.1	Bany_08448-RA
OG0004521	XP_039752525.1	Bany_01601-RA
OG0004522	XP_039754284.1	Bany_08450-RA
OG0004523	XP_039763703.1	Bany_07709-RA
OG0004524	XP_039747304.1	Bany_03208-RA
OG0004525	XP_039753596.1, XP_039753597.1	Bany_09186-RA
OG0004526	XP_039764625.1	Bany_04069-RA
OG0004527	XP_039753685.1	Bany_09187-RA
OG0004528	XP_039750957.1	Bany_11037-RA
OG0004529	XP_039754203.1	Bany_08452-RA
OG0004530	XP_039750456.1	Bany_11039-RA
OG0004531	XP_039761573.1	Bany_07106-RA
OG0004532	XP_039745267.1, XP_039745275.1	Bany_02410-RA
OG0004533	XP_039757320.1	Bany_13517-RA
OG0004534	XP_039765733.1, XP_039765725.1	Bany_02413-RA
OG0004535	XP_039758454.1	Bany_15367-RA
OG0004536	XP_039751631.1	Bany_06422-RA
OG0004538	XP_039755493.1	Bany_04919-RA
OG0004539	XP_039763575.1	Bany_07714-RA
OG0004540	XP_039750199.1	Bany_11045-RA
OG0004541	XP_039751703.1	Bany_06428-RA
OG0004542	XP_039752914.1	Bany_09195-RA
OG0004543	XP_039764685.1, XP_039764678.1	Bany_02424-RA
OG0004544	XP_039765557.1	Bany_00669-RA
OG0004545	XP_039765553.1	Bany_00670-RA
OG0004546	XP_039765293.1, XP_039765294.1	Bany_02427-RA
OG0004547	XP_039761653.1	Bany_07113-RA
OG0004548	XP_039746865.1, XP_039746780.1	Bany_02429-RA
OG0004549	XP_039765757.1	Bany_00673-RA
OG0004550	XP_039761709.1	Bany_07116-RA
OG0004551	XP_039747300.1	Bany_03226-RA
OG0004552	XP_039747140.1	Bany_03227-RA
OG0004553	XP_039752503.1	Bany_01607-RA
OG0004554	XP_039754627.1	Bany_15977-RA
OG0004555	XP_039755544.1, XP_039755543.1	Bany_14169-RA
OG0004557	XP_039749056.1	Bany_10420-RA
OG0004558	XP_039749677.1	Bany_12328-RA
OG0004559	XP_039763468.1	Bany_04082-RA
OG0004560	XP_039759080.1	Bany_11808-RA
OG0004561	XP_039759180.1	Bany_11810-RA
OG0004562	XP_039754579.1	Bany_08465-RA
OG0004563	XP_039761505.1	Bany_07123-RA, Bany_07124-RA
OG0004564	XP_039745534.1	Bany_00679-RA
OG0004565	XP_039764035.1	Bany_07726-RA
OG0004566	XP_039759239.1	Bany_11813-RA
OG0004567	XP_039757208.1, XP_039757209.1	Bany_13546-RA
OG0004568	XP_039751307.1	Bany_06432-RA
OG0004569	XP_039759131.1, XP_039759130.1	Bany_11818-RA
OG0004570	XP_039763259.1	Bany_07731-RA
OG0004571	XP_039751562.1	Bany_06435-RA
OG0004572	XP_039754279.1	Bany_08474-RA
OG0004573	XP_039745207.1	Bany_02440-RA
OG0004575	XP_039761701.1	Bany_07133-RA
OG0004577	XP_039756844.1	Bany_13555-RA
OG0004578	XP_039755084.1	Bany_15989-RA
OG0004579	XP_039751807.1	Bany_01622-RA
OG0004580	XP_039755320.1	Bany_14187-RA
OG0004581	XP_039745173.1	Bany_00694-RA
OG0004582	XP_039763131.1, XP_039763132.1	Bany_07735-RA
OG0004583	XP_039745030.1, XP_039745031.1	Bany_00696-RA
OG0004584	XP_039746661.1	Bany_03243-RA
OG0004585	XP_039765268.1	Bany_04093-RA
OG0004586	XP_039751259.1	Bany_06440-RA
OG0004587	XP_039763645.1	Bany_07738-RA
OG0004588	XP_039751506.1	Bany_06443-RA, Bany_06442-RA
OG0004589	XP_039765827.1	Bany_00707-RA
OG0004590	XP_039757134.1	Bany_13571-RA
OG0004591	XP_039751669.1	Bany_06445-RA
OG0004592	XP_039748959.1, XP_039748958.1	Bany_10432-RA
OG0004593	XP_039765947.1, XP_039765946.1	Bany_00712-RA
OG0004594	XP_039758771.1	Bany_15408-RA
OG0004595	XP_039756653.1	Bany_14861-RA
OG0004596	XP_039751135.1	Bany_06451-RA
OG0004597	XP_039753195.1	Bany_09223-RA
OG0004598	XP_039754593.1	Bany_08491-RA
OG0004599	XP_039754114.1	Bany_08494-RA
OG0004600	XP_039754656.1	Bany_15995-RA
OG0004601	XP_039757044.1	Bany_13578-RA
OG0004601	XP_039757212.1	Bany_13577-RA
OG0004602	XP_039754628.1	Bany_15996-RA
OG0004603	XP_039753282.1	Bany_09229-RA
OG0004604	XP_039754903.1	Bany_15998-RA
OG0004605	XP_039754673.1	Bany_16002-RA, Bany_16000-RA
OG0004606	XP_039749829.1	Bany_12356-RA
OG0004607	XP_039749283.1	Bany_10441-RA
OG0004608	XP_039756339.1	Bany_14871-RA
OG0004609	XP_039765136.1	Bany_04109-RA
OG0004610	XP_039755351.1	Bany_04961-RA
OG0004611	XP_039754534.1	Bany_08510-RA
OG0004612	XP_039745154.1	Bany_00719-RA
OG0004613	XP_039751771.1	Bany_01639-RA
OG0004614	XP_039751536.1	Bany_06459-RA
OG0004615	XP_039758667.1, XP_039758668.1	Bany_15411-RA
OG0004616	XP_039764910.1	Bany_04114-RA
OG0004617	XP_039763752.1	Bany_07758-RA
OG0004618	XP_039761810.1	Bany_07143-RA
OG0004619	XP_039745260.1	Bany_00723-RA
OG0004620	XP_039746995.1	Bany_03252-RA
OG0004621	XP_039754122.1	Bany_08523-RA
OG0004622	XP_039750020.1	Bany_12357-RA
OG0004623	XP_039745762.1	Bany_05740-RA
OG0004624	XP_039751388.1	Bany_06466-RA
OG0004625	XP_039747139.1	Bany_03254-RA, Bany_03409-RA
OG0004626	XP_039746475.1	Bany_05742-RA
OG0004627	XP_039746803.1	Bany_02459-RA
OG0004628	XP_039746325.1	Bany_05743-RA
OG0004629	XP_039746814.1	Bany_03343-RA
OG0004630	XP_039746040.1	Bany_05747-RA, Bany_05745-RA, Bany_05746-RA
OG0004631	XP_039749498.1	Bany_12358-RA
OG0004632	XP_039745667.1, XP_039745666.1	Bany_05748-RA
OG0004633	XP_039750895.1	Bany_11085-RA
OG0004634	XP_039746546.1	Bany_03264-RA
OG0004635	XP_039745514.1	Bany_00744-RA
OG0004636	XP_039754837.1	Bany_16010-RA
OG0004637	XP_039754668.1	Bany_16011-RA
OG0004638	XP_039760397.1	Bany_04980-RA
OG0004639	XP_039755784.1	Bany_14208-RA
OG0004641	XP_039754809.1	Bany_16013-RA
OG0004642	XP_039750710.1	Bany_11090-RA
OG0004643	XP_039747437.1	Bany_03278-RA
OG0004644	XP_039761877.1	Bany_04982-RA
OG0004645	XP_039752321.1	Bany_01664-RA
OG0004646	XP_039750759.1, XP_039750760.1	Bany_11093-RA
OG0004647	XP_039763307.1	Bany_07775-RA, Bany_07776-RA
OG0004648	XP_039758756.1	Bany_04984-RA
OG0004649	XP_039754423.1	Bany_08527-RA, Bany_08526-RA
OG0004650	XP_039749844.1	Bany_12366-RA
OG0004651	XP_039753391.1	Bany_09267-RA
OG0004652	XP_039763373.1, XP_039763372.1	Bany_07777-RA
OG0004653	XP_039745269.1	Bany_00753-RA
OG0004654	XP_039765125.1, XP_039765124.1	Bany_04131-RA
OG0004655	XP_039745847.1	Bany_05766-RA
OG0004656	XP_039754934.1	Bany_16018-RA
OG0004657	XP_039748692.1	Bany_10460-RA
OG0004658	XP_039754493.1	Bany_08533-RA
OG0004659	XP_039765283.1	Bany_02465-RA
OG0004660	XP_039745797.1	Bany_05769-RA
OG0004661	XP_039754424.1	Bany_08536-RA
OG0004662	XP_039765784.1	Bany_02467-RA
OG0004663	XP_039765737.1, XP_039765736.1	Bany_00763-RA
OG0004664	XP_039753985.1	Bany_08538-RA, Bany_08544-RA
OG0004665	XP_039757181.1	Bany_07820-RA, Bany_13598-RA
OG0004666	XP_039751832.1	Bany_01668-RA
OG0004667	XP_039746739.1, XP_039746742.1, XP_039746740.1	Bany_03297-RA
OG0004668	XP_039745861.1, XP_039745863.1, XP_039745860.1, XP_039745859.1	Bany_05775-RA
OG0004669	XP_039751905.1	Bany_01669-RA, Bany_01670-RA
OG0004670	XP_039758730.1	Bany_15423-RA
OG0004671	XP_039754012.1	Bany_08552-RA
OG0004672	XP_039745184.1	Bany_00768-RA
OG0004673	XP_039749015.1	Bany_02472-RA
OG0004674	XP_039754410.1	Bany_08553-RA
OG0004675	XP_039745922.1	Bany_02475-RA
OG0004676	XP_039754286.1	Bany_08560-RA
OG0004677	XP_039754049.1	Bany_08562-RA
OG0004678	XP_039752014.1	Bany_01679-RA
OG0004679	XP_039757561.1	Bany_04999-RA
OG0004680	XP_039753632.1	Bany_05001-RA
OG0004681	XP_039752609.1	Bany_01681-RA
OG0004682	XP_039747289.1, XP_039747290.1	Bany_03321-RA
OG0004683	XP_039749727.1	Bany_12377-RA
OG0004684	XP_039755412.1	Bany_14241-RA
OG0004685	XP_039751413.1, XP_039751412.1	Bany_06511-RA
OG0004686	XP_039752441.1	Bany_01684-RA, Bany_01685-RA
OG0004687	XP_039751213.1	Bany_06544-RA, Bany_06512-RA
OG0004688	XP_039755672.1, XP_039755671.1	Bany_14244-RA
OG0004689	XP_039754161.1, XP_039754160.1	Bany_08567-RA
OG0004690	XP_039746885.1	Bany_02482-RA
OG0004691	XP_039754021.1, XP_039754028.1	Bany_05005-RA
OG0004692	XP_039754238.1	Bany_05007-RA
OG0004693	XP_039765176.1	Bany_04149-RA
OG0004694	XP_039754248.1	Bany_05008-RA
OG0004695	XP_039746465.1	Bany_05783-RA
OG0004696	XP_039761517.1	Bany_05014-RA
OG0004697	XP_039761552.1	Bany_05015-RA
OG0004698	XP_039764037.1, XP_039757945.1	Bany_02485-RA
OG0004699	XP_039750068.1	Bany_12387-RA
OG0004700	XP_039748511.1, XP_039748512.1	Bany_10472-RA
OG0004701	XP_039754058.1	Bany_08570-RA
OG0004702	XP_039759601.1	Bany_05020-RA
OG0004703	XP_039752586.1, XP_039752583.1, XP_039752584.1, XP_039752585.1, XP_039752587.1	Bany_01693-RA
OG0004704	XP_039758170.1, XP_039758163.1	Bany_05021-RA
OG0004705	XP_039746141.1	Bany_05787-RA
OG0004706	XP_039764875.1	Bany_04151-RA
OG0004708	XP_039753417.1	Bany_09297-RA
OG0004709	XP_039749791.1	Bany_12394-RA
OG0004710	XP_039749796.1, XP_039749797.1	Bany_12395-RA
OG0004711	XP_039745699.1	Bany_05796-RA, Bany_05798-RA
OG0004712	XP_039754394.1, XP_039754395.1, XP_039754393.1	Bany_08573-RA
OG0004713	XP_039752764.1	Bany_01704-RA
OG0004714	XP_039765514.1	Bany_00793-RA
OG0004715	XP_039764014.1	Bany_07806-RA
OG0004716	XP_039764896.1	Bany_02513-RA
OG0004717	XP_039749059.1	Bany_02514-RA
OG0004718	XP_039759503.1	Bany_05042-RA
OG0004719	XP_039747011.1, XP_039747009.1	Bany_03334-RA
OG0004720	XP_039749299.1	Bany_10500-RA
OG0004721	XP_039763232.1	Bany_07807-RA
OG0004722	XP_039763640.1, XP_039763639.1	Bany_07811-RA
OG0004723	XP_039745974.1	Bany_05803-RA
OG0004724	XP_039754067.1	Bany_08589-RA
OG0004725	XP_039753753.1, XP_039753743.1	Bany_05046-RA
OG0004726	XP_039760205.1, XP_039758895.1	Bany_05050-RA
OG0004727	XP_039755180.1	Bany_05051-RA
OG0004728	XP_039765163.1, XP_039765162.1, XP_039765160.1, XP_039765161.1	Bany_04184-RA
OG0004729	XP_039765215.1	Bany_04185-RA
OG0004730	XP_039764757.1	Bany_04187-RA
OG0004731	XP_039764775.1	Bany_04190-RA, Bany_04189-RA
OG0004732	XP_039752144.1	Bany_01737-RA
OG0004733	XP_039745250.1	Bany_00821-RA
OG0004734	XP_039757287.1	Bany_05064-RA
OG0004735	XP_039756664.1	Bany_03375-RA, Bany_03373-RA
OG0004736	XP_039764937.1	Bany_04196-RA, Bany_04195-RA
OG0004737	XP_039752638.1	Bany_01742-RA
OG0004739	XP_039749807.1, XP_039749808.1	Bany_12422-RA
OG0004740	XP_039752822.1	Bany_01748-RA
OG0004741	XP_039746923.1	Bany_03386-RA
OG0004743	XP_039745093.1	Bany_00832-RA
OG0004744	XP_039745386.1	Bany_00835-RA
OG0004745	XP_039747482.1	Bany_03395-RA
OG0004746	XP_039765001.1	Bany_04215-RA
OG0004747	XP_039764998.1, XP_039764999.1	Bany_04216-RA
OG0004748	XP_039747487.1	Bany_03398-RA
OG0004749	XP_039765013.1	Bany_04217-RA
OG0004750	XP_039747452.1	Bany_03399-RA
OG0004751	XP_039748994.1	Bany_10537-RA
OG0004752	XP_039765106.1	Bany_04226-RA
OG0004753	XP_039765295.1	Bany_00843-RA
OG0004754	XP_039754378.1	Bany_08637-RA
OG0004755	XP_039752185.1	Bany_01770-RA
OG0004756	XP_039754486.1	Bany_08645-RA, Bany_08643-RA
OG0004757	XP_039752604.1	Bany_01771-RA
OG0004758	XP_039754029.1	Bany_08648-RA
OG0004759	XP_039751921.1	Bany_01786-RA
OG0004760	XP_039765127.1	Bany_04242-RA
OG0004761	XP_039752643.1	Bany_01787-RA
OG0004762	XP_039764776.1	Bany_04243-RA
OG0004763	XP_039760703.1	Bany_05091-RA
OG0004764	XP_039752088.1, XP_039750715.1, XP_039764410.1	Bany_01801-RA
OG0004765	XP_039765233.1	Bany_04248-RA
OG0004766	XP_039764557.1	Bany_04249-RA
OG0004767	XP_039745072.1	Bany_00855-RA
OG0004768	XP_039753106.1	Bany_05100-RA
OG0004769	XP_039764520.1	Bany_04260-RA, Bany_04261-RA
OG0004770	XP_039764596.1	Bany_04266-RA
OG0004771	XP_039747323.1	Bany_03428-RA
OG0004772	XP_039765000.1	Bany_02588-RA
OG0004773	XP_039748002.1	Bany_02590-RA
OG0004774	XP_039746071.1	Bany_05847-RA
OG0004775	XP_039763854.1	Bany_07874-RA
OG0004776	XP_039750930.1	Bany_02603-RA
OG0004777	XP_039745359.1	Bany_00864-RA
OG0004779	XP_039763498.1	Bany_02609-RA
OG0004780	XP_039762537.1	Bany_04286-RA
OG0004781	XP_039748500.1	Bany_02630-RA
OG0004782	XP_039764156.1	Bany_07886-RA
OG0004783	XP_039764143.1	Bany_07892-RA
OG0004784	XP_039763522.1	Bany_07896-RA
OG0004785	XP_039763848.1	Bany_07900-RA
OG0004786	XP_039754214.1	Bany_05148-RA
OG0004787	XP_039755693.1	Bany_05160-RA
OG0004788	XP_039763531.1	Bany_07915-RA
OG0004789	XP_039763327.1, XP_039763326.1	Bany_07920-RA
OG0004790	XP_039763325.1	Bany_07921-RA
OG0004791	XP_039763274.1	Bany_07922-RA
OG0004849	XP_039760532.1	Bany_17686-RA
OG0004850	XP_039755432.1	Bany_18171-RA
OG0004851	XP_039763768.1	Bany_07168-RA
OG0004852	XP_039747641.1	Bany_16439-RA
OG0004853	XP_039760750.1	Bany_17687-RA
OG0004854	XP_039760260.1	Bany_16927-RA
OG0004855	XP_039747161.1	Bany_02635-RA
OG0004856	XP_039747635.1	Bany_16440-RA
OG0004857	XP_039758091.1, XP_039758092.1	Bany_09325-RA
OG0004858	XP_039755257.1	Bany_15434-RA
OG0004859	XP_039755043.1	Bany_15435-RA
OG0004860	XP_039760166.1	Bany_16931-RA
OG0004861	XP_039761001.1	Bany_17402-RA
OG0004862	XP_039759959.1	Bany_16932-RA
OG0004863	XP_039763762.1	Bany_07169-RA
OG0004864	XP_039749873.1	Bany_11826-RA
OG0004865	XP_039760869.1	Bany_17693-RA
OG0004866	XP_039758846.1	Bany_14879-RA
OG0004867	XP_039760545.1	Bany_14253-RA
OG0004868	XP_039765220.1	Bany_03451-RA
OG0004869	XP_039759784.1	Bany_16934-RA
OG0004870	XP_039760864.1	Bany_17694-RA
OG0004871	XP_039745189.1	Bany_00004-RA
OG0004872	XP_039758623.1	Bany_14880-RA
OG0004873	XP_039761126.1	Bany_17403-RA
OG0004874	XP_039749158.1	Bany_09898-RA
OG0004875	XP_039755255.1	Bany_15441-RA
OG0004876	XP_039756627.1	Bany_14254-RA
OG0004877	XP_039749218.1	Bany_01813-RA
OG0004878	XP_039763582.1	Bany_07171-RA
OG0004879	XP_039758240.1	Bany_14884-RA
OG0004880	XP_039762320.1	Bany_12446-RA
OG0004881	XP_039751340.1	Bany_05868-RA
OG0004882	XP_039756157.1	Bany_14257-RA
OG0004883	XP_039750680.1	Bany_10543-RA
OG0004884	XP_039758747.1	Bany_14885-RA
OG0004885	XP_039754931.1	Bany_15445-RA
OG0004886	XP_039763853.1	Bany_03460-RA
OG0004887	XP_039749165.1	Bany_09903-RA
OG0004888	XP_039756448.1	Bany_14261-RA
OG0004889	XP_039758466.1	Bany_14889-RA
OG0004890	XP_039749857.1	Bany_11834-RA
OG0004891	XP_039753382.1	Bany_08658-RA
OG0004892	XP_039751042.1	Bany_05870-RA
OG0004894	XP_039759212.1	Bany_11139-RA, Bany_11138-RA
OG0004895	XP_039756313.1	Bany_14267-RA
OG0004896	XP_039763650.1	Bany_07174-RA
OG0004897	XP_039755738.1	Bany_13616-RA
OG0004898	XP_039747036.1	Bany_02649-RA
OG0004899	XP_039748731.1	Bany_09910-RA
OG0004900	XP_039750476.1	Bany_10551-RA
OG0004901	XP_039754546.1	Bany_07928-RA
OG0004902	XP_039755068.1	Bany_15453-RA
OG0004903	XP_039762126.1	Bany_15992-RA
OG0004904	XP_039753673.1	Bany_08663-RA
OG0004906	XP_039751794.1	Bany_00935-RA
OG0004907	XP_039761796.1	Bany_06557-RA
OG0004908	XP_039763264.1	Bany_07181-RA
OG0004909	XP_039751421.1	Bany_05874-RA
OG0004910	XP_039760188.1	Bany_16944-RA
OG0004911	XP_039759790.1	Bany_16945-RA
OG0004912	XP_039750470.1	Bany_10553-RA
OG0004913	XP_039761644.1	Bany_06558-RA
OG0004914	XP_039761757.1	Bany_06559-RA
OG0004915	XP_039750488.1	Bany_10554-RA
OG0004916	XP_039749002.1	Bany_09917-RA
OG0004917	XP_039752709.1	Bany_00939-RA
OG0004918	XP_039753861.1	Bany_07936-RA
OG0004919	XP_039752032.1	Bany_00940-RA
OG0004920	XP_039754321.1	Bany_07937-RA
OG0004921	XP_039749026.1	Bany_09918-RA
OG0004922	XP_039748718.1	Bany_09919-RA
OG0004923	XP_039756617.1	Bany_14271-RA
OG0004925	XP_039760203.1	Bany_16952-RA
OG0004926	XP_039759357.1	Bany_11140-RA
