Orthogroup	Heliconius_erato_lativitta	Junonia_coenia
OG0005476	HEL_006405-RA	JC_10191-RA
OG0005477	HEL_005057-RA	JC_14478-RA
OG0005478	HEL_003623-RA	JC_12388-RA
OG0005479	HEL_010858-RA	JC_05482-RA
OG0005480	HEL_000495-RA	JC_14145-RA
OG0005481	HEL_005702-RA	JC_10600-RA
OG0005483	HEL_003624-RA	JC_12386-RA
OG0005484	HEL_004115-RA	JC_17025-RA
OG0005485	HEL_010857-RA	JC_05481-RA
OG0005486	HEL_003628-RA	JC_12382-RA
OG0005487	HEL_001802-RA	JC_00813-RA
OG0005488	HEL_005708-RA	JC_10604-RA
OG0005489	HEL_002286-RA	JC_07993-RA
OG0005490	HEL_006410-RA	JC_10186-RA
OG0005491	HEL_000500-RA	JC_14148-RA
OG0005493	HEL_001805-RA	JC_00811-RA
OG0005494	HEL_001807-RA	JC_00810-RA
OG0005495	HEL_011294-RA	JC_16040-RA
OG0005497	HEL_007002-RA	JC_01887-RA
OG0005498	HEL_011083-RA	JC_06169-RA
OG0005499	HEL_010221-RA	JC_09798-RA
OG0005500	HEL_003634-RA	JC_12378-RA
OG0005501	HEL_005710-RA	JC_10610-RA
OG0005502	HEL_003636-RA	JC_12376-RA
OG0005503	HEL_011084-RA	JC_06170-RA
OG0005504	HEL_010223-RA	JC_09800-RA
OG0005505	HEL_003548-RA	JC_07425-RA
OG0005506	HEL_005712-RA	JC_10613-RA
OG0005507	HEL_003549-RA	JC_07426-RA
OG0005508	HEL_010132-RA	JC_16293-RA
OG0005509	HEL_005713-RA	JC_10614-RA
OG0005510	HEL_002123-RA	JC_12942-RA
OG0005511	HEL_010131-RA	JC_16294-RA
OG0005512	HEL_011089-RA	JC_06173-RA
OG0005514	HEL_006029-RA	JC_08732-RA
OG0005515	HEL_002127-RA	JC_12936-RA
OG0005516	HEL_010260-RA	JC_03580-RA
OG0005517	HEL_005717-RA	JC_10619-RA
OG0005518	HEL_010231-RA	JC_09810-RA
OG0005519	HEL_006026-RA, HEL_011137-RA	JC_08734-RA
OG0005520	HEL_009677-RA	JC_02235-RA
OG0005521	HEL_002523-RA	JC_01510-RA
OG0005522	HEL_002128-RA	JC_12935-RA
OG0005523	HEL_009034-RA	JC_03738-RA
OG0005524	HEL_011098-RA	JC_06176-RA
OG0005525	HEL_002525-RA	JC_01508-RA
OG0005526	HEL_010124-RA	JC_16306-RA
OG0005527	HEL_009678-RA	JC_02234-RA
OG0005529	HEL_011779-RA	JC_16593-RA
OG0005530	HEL_003678-RA	JC_12527-RA
OG0005531	HEL_003676-RA	JC_12525-RA
OG0005532	HEL_011099-RA	JC_06177-RA
OG0005533	HEL_003674-RA	JC_12523-RA
OG0005534	HEL_003673-RA	JC_12522-RA
OG0005535	HEL_011105-RA	JC_06186-RA
OG0005536	HEL_005720-RA	JC_10621-RA
OG0005537	HEL_002001-RA	JC_13053-RA
OG0005538	HEL_011106-RA	JC_06185-RA
OG0005539	HEL_004943-RA	JC_14424-RA
OG0005540	HEL_011107-RA	JC_06184-RA
OG0005541	HEL_011230-RA	JC_11376-RA
OG0005542	HEL_011109-RA	JC_06182-RA
OG0005543	HEL_010121-RA	JC_16407-RA
OG0005544	HEL_009042-RA	JC_03745-RA
OG0005545	HEL_003670-RA	JC_12518-RA
OG0005546	HEL_003669-RA	JC_12517-RA
OG0005547	HEL_005726-RA	JC_10627-RA
OG0005548	HEL_000432-RA	JC_14035-RA
OG0005549	HEL_011111-RA	JC_06188-RA
OG0005550	HEL_011112-RA, HEL_011113-RA	JC_06189-RA
OG0005551	HEL_006413-RA	JC_10178-RA
OG0005552	HEL_002131-RA	JC_12925-RA
OG0005553	HEL_002528-RA	JC_01505-RA
OG0005554	HEL_013833-RA	JC_12509-RA
OG0005555	HEL_002531-RA	JC_01504-RA
OG0005556	HEL_004950-RA	JC_14421-RA
OG0005557	HEL_008062-RA	JC_09696-RA
OG0005558	HEL_008061-RA	JC_09695-RA
OG0005559	HEL_008058-RA	JC_09694-RA
OG0005560	HEL_013836-RA	JC_12506-RA
OG0005561	HEL_006020-RA	JC_08739-RA
OG0005562	HEL_002136-RA	JC_12917-RA
OG0005563	HEL_011116-RA	JC_06193-RA
OG0005564	HEL_002137-RA	JC_12916-RA
OG0005565	HEL_002534-RA	JC_01501-RA
OG0005566	HEL_013839-RA	JC_12505-RA
OG0005567	HEL_013837-RA	JC_12504-RA
OG0005568	HEL_001703-RA	JC_00705-RA
OG0005569	HEL_013841-RA	JC_12499-RA
OG0005570	HEL_011119-RA	JC_06198-RA, JC_06199-RA
OG0005571	HEL_010256-RA	JC_03574-RA
OG0005572	HEL_011785-RA	JC_16682-RA
OG0005573	HEL_013843-RA	JC_12496-RA
OG0005574	HEL_013845-RA	JC_12495-RA
OG0005575	HEL_010108-RA	JC_16392-RA
OG0005576	HEL_011081-RA	JC_06202-RA
OG0005577	HEL_011080-RA	JC_06203-RA
OG0005578	HEL_011843-RA	JC_14839-RA
OG0005579	HEL_008046-RA	JC_09685-RA
OG0005580	HEL_011226-RA	JC_11373-RA
OG0005581	HEL_011331-RA	JC_16094-RA
OG0005582	HEL_013852-RA	JC_12491-RA
OG0005583	HEL_010107-RA	JC_16391-RA
OG0005584	HEL_002142-RA	JC_12904-RA
OG0005586	HEL_004132-RA	JC_17037-RA
OG0005587	HEL_013853-RA	JC_12490-RA
OG0005588	HEL_002145-RA	JC_12902-RA
OG0005589	HEL_011076-RA	JC_06206-RA
OG0005590	HEL_006018-RA	JC_08743-RA
OG0005591	HEL_013854-RA	JC_12489-RA
OG0005592	HEL_002294-RA	JC_08008-RA
OG0005593	HEL_002295-RA	JC_08007-RA
OG0005594	HEL_002143-RA	JC_12901-RA
OG0005595	HEL_008044-RA	JC_09681-RA
OG0005596	HEL_006414-RA	JC_10176-RA
OG0005597	HEL_002147-RA	JC_12899-RA
OG0005599	HEL_011335-RA	JC_16080-RA
OG0005600	HEL_000804-RA	JC_06836-RA
OG0005601	HEL_009047-RA	JC_03751-RA
OG0005602	HEL_011072-RA	JC_06210-RA
OG0005603	HEL_011071-RA	JC_06211-RA
OG0005604	HEL_011789-RA	JC_16674-RA
OG0005605	HEL_011842-RA	JC_14841-RA
OG0005606	HEL_011070-RA	JC_06212-RA
OG0005607	HEL_002151-RA	JC_12896-RA
OG0005609	HEL_009050-RA	JC_03754-RA
OG0005611	HEL_009051-RA	JC_03755-RA
OG0005612	HEL_011841-RA	JC_14842-RA
OG0005613	HEL_004960-RA	JC_14408-RA
OG0005614	HEL_009052-RA	JC_03756-RA
OG0005615	HEL_000429-RA	JC_14029-RA
OG0005616	HEL_000811-RA	JC_06843-RA
OG0005617	HEL_009461-RA	JC_03512-RA
OG0005619	HEL_009734-RA	JC_05616-RA
OG0005620	HEL_007659-RA	JC_04410-RA
OG0005621	HEL_011791-RA	JC_16672-RA
OG0005622	HEL_005826-RA	JC_10737-RA
OG0005624	HEL_005825-RA	JC_10736-RA
OG0005626	HEL_011222-RA	JC_11370-RA
OG0005627	HEL_011346-RA	JC_16067-RA
OG0005628	HEL_008033-RA	JC_09665-RA
OG0005629	HEL_014046-RA	JC_02456-RA
OG0005630	HEL_005816-RA	JC_10729-RA
OG0005631	HEL_000814-RA	JC_06847-RA
OG0005632	HEL_010099-RA	JC_16357-RA
OG0005633	HEL_003562-RA	JC_07504-RA
OG0005634	HEL_000426-RA	JC_14026-RA
OG0005635	HEL_013857-RA	JC_12485-RA
OG0005636	HEL_014045-RA	JC_02457-RA
OG0005637	HEL_006423-RA	JC_10166-RA
OG0005638	HEL_010098-RA	JC_16353-RA
OG0005639	HEL_014044-RA	JC_02458-RA
OG0005640	HEL_014043-RA	JC_02459-RA
OG0005641	HEL_006424-RA	JC_10165-RA
OG0005642	HEL_014041-RA	JC_02461-RA
OG0005643	HEL_014040-RA	JC_02462-RA
OG0005644	HEL_011803-RA	JC_16655-RA
OG0005645	HEL_006425-RA	JC_10164-RA
OG0005646	HEL_011802-RA	JC_16656-RA
OG0005647	HEL_014039-RA	JC_02464-RA
OG0005648	HEL_014038-RA	JC_02465-RA
OG0005649	HEL_000533-RA	JC_15968-RA
OG0005650	HEL_009061-RA	JC_03766-RA
OG0005651	HEL_004101-RA	JC_17061-RA
OG0005652	HEL_009060-RA	JC_03765-RA
OG0005654	HEL_010096-RA	JC_16351-RA
OG0005655	HEL_009735-RA	JC_05614-RA
OG0005656	HEL_002304-RA	JC_08016-RA
OG0005657	HEL_004596-RA	JC_15619-RA
OG0005658	HEL_009448-RA	JC_03503-RA
OG0005659	HEL_006428-RA	JC_10160-RA
OG0005660	HEL_004968-RA	JC_14400-RA
OG0005661	HEL_004090-RA	JC_17122-RA
OG0005663	HEL_012063-RA	JC_01914-RA
OG0005664	HEL_004094-RA	JC_17124-RA
OG0005665	HEL_002306-RA	JC_08021-RA
OG0005666	HEL_004969-RA	JC_14398-RA
OG0005667	HEL_011799-RA	JC_16664-RA, JC_16663-RA
OG0005668	HEL_004095-RA	JC_17125-RA
OG0005669	HEL_004970-RA	JC_14397-RA
OG0005670	HEL_002546-RA	JC_01491-RA
OG0005671	HEL_004971-RA	JC_14396-RA
OG0005672	HEL_004653-RA	JC_15699-RA
OG0005673	HEL_011216-RA, HEL_011214-RA	JC_11368-RA
OG0005674	HEL_002547-RA	JC_01490-RA
OG0005675	HEL_009063-RA	JC_03769-RA
OG0005676	HEL_004973-RA	JC_14395-RA
OG0005677	HEL_007669-RA	JC_04402-RA
OG0005679	HEL_009064-RA	JC_03770-RA
OG0005680	HEL_011838-RA	JC_14846-RA
OG0005681	HEL_009065-RA	JC_03771-RA
OG0005682	HEL_007670-RA	JC_04401-RA
OG0005683	HEL_009445-RA	JC_03498-RA
OG0005684	HEL_007671-RA	JC_04399-RA
OG0005685	HEL_004979-RA	JC_14392-RA
OG0005686	HEL_002548-RA	JC_01489-RA
OG0005687	HEL_012066-RA	JC_01922-RA
OG0005688	HEL_002551-RA	JC_01487-RA
OG0005689	HEL_002311-RA	JC_08029-RA
OG0005690	HEL_010090-RA	JC_16343-RA
OG0005691	HEL_011809-RA	JC_16648-RA
OG0005692	HEL_002312-RA	JC_08030-RA
OG0005694	HEL_002313-RA	JC_08031-RA
OG0005695	HEL_014526-RA	JC_16892-RA
OG0005696	HEL_004985-RA	JC_14389-RA
OG0005697	HEL_006432-RA	JC_10158-RA
OG0005698	HEL_004987-RA	JC_14388-RA
OG0005699	HEL_000820-RA	JC_06855-RA
OG0005700	HEL_011835-RA	JC_14853-RA
OG0005701	HEL_011832-RA	JC_14857-RA
OG0005702	HEL_002314-RA	JC_08032-RA
OG0005703	HEL_014247-RA	JC_12468-RA
OG0005704	HEL_002315-RA	JC_08033-RA
OG0005705	HEL_002474-RA	JC_08224-RA
OG0005706	HEL_003566-RA	JC_07484-RA
OG0005707	HEL_012077-RA	JC_01932-RA
OG0005708	HEL_014245-RA	JC_12466-RA
OG0005709	HEL_012078-RA	JC_01933-RA
OG0005710	HEL_002554-RA	JC_01483-RA
OG0005711	HEL_000524-RA	JC_15977-RA
OG0005712	HEL_007835-RA	JC_08756-RA
OG0005713	HEL_007834-RA	JC_08757-RA
OG0005714	HEL_003568-RA, HEL_003569-RA	JC_07482-RA
OG0005715	HEL_001682-RA	JC_00680-RA
OG0005716	HEL_011213-RA	JC_11367-RA
OG0005717	HEL_001680-RA	JC_00678-RA
OG0005718	HEL_002161-RA	JC_12879-RA
OG0005719	HEL_009075-RA	JC_03778-RA
OG0005720	HEL_009077-RA	JC_03779-RA
OG0005721	HEL_007690-RA	JC_04394-RA
OG0005722	HEL_000521-RA	JC_15979-RA
OG0005723	HEL_003571-RA	JC_07479-RA
OG0005724	HEL_007832-RA	JC_08765-RA
OG0005725	HEL_002321-RA	JC_08040-RA
OG0005726	HEL_007829-RA	JC_08768-RA
OG0005727	HEL_002322-RA	JC_08041-RA
OG0005728	HEL_002323-RA	JC_08042-RA
OG0005729	HEL_009080-RA	JC_03782-RA
OG0005730	HEL_007696-RA	JC_04391-RA
OG0005731	HEL_000821-RA	JC_06856-RA
OG0005732	HEL_011847-RA	JC_14836-RA
OG0005733	HEL_011211-RA	JC_11365-RA
OG0005734	HEL_002325-RA	JC_08044-RA
OG0005735	HEL_009084-RA	JC_03787-RA
OG0005736	HEL_010078-RA	JC_16339-RA
OG0005737	HEL_011209-RA	JC_11363-RA
OG0005738	HEL_007700-RA	JC_04382-RA
OG0005739	HEL_002327-RA	JC_08046-RA
OG0005740	HEL_000512-RA	JC_15985-RA
OG0005741	HEL_001677-RA	JC_00675-RA
OG0005742	HEL_004999-RA	JC_14377-RA
OG0005743	HEL_012107-RA	JC_01935-RA
OG0005744	HEL_000417-RA	JC_14014-RA
OG0005745	HEL_014230-RA	JC_12453-RA
OG0005746	HEL_008080-RA	JC_09655-RA
OG0005747	HEL_002330-RA	JC_08052-RA
OG0005749	HEL_008081-RA	JC_09654-RA
OG0005751	HEL_009738-RA	JC_06054-RA
OG0005753	HEL_008083-RA	JC_09651-RA
OG0005754	HEL_002333-RA	JC_08055-RA
OG0005755	HEL_009744-RA	JC_06058-RA
OG0005756	HEL_002334-RA	JC_08056-RA
OG0005758	HEL_002335-RA	JC_08057-RA
OG0005759	HEL_005002-RA	JC_14373-RA
OG0005760	HEL_004362-RA	JC_06359-RA
OG0005761	HEL_009091-RA	JC_03793-RA
OG0005762	HEL_002336-RA	JC_08058-RA
OG0005763	HEL_009442-RA	JC_03495-RA
OG0005764	HEL_002337-RA	JC_08059-RA
OG0005765	HEL_009441-RA	JC_03494-RA
OG0005766	HEL_009440-RA	JC_03493-RA
OG0005767	HEL_002338-RA	JC_08060-RA
OG0005768	HEL_009439-RA	JC_03492-RA
OG0005769	HEL_011395-RA	JC_16119-RA
OG0005771	HEL_009436-RA	JC_03491-RA
OG0005773	HEL_011389-RA	JC_16117-RA
OG0005774	HEL_001673-RA	JC_00672-RA
OG0005775	HEL_012061-RA	JC_01911-RA
OG0005776	HEL_010829-RA	JC_05446-RA
OG0005777	HEL_001672-RA	JC_00671-RA
OG0005778	HEL_002562-RA	JC_01473-RA
OG0005779	HEL_004358-RA	JC_06368-RA
OG0005780	HEL_006445-RA	JC_10147-RA
OG0005781	HEL_011201-RA	JC_11359-RA
OG0005782	HEL_010084-RA	JC_16328-RA
OG0005783	HEL_011385-RA	JC_16112-RA
OG0005784	HEL_002566-RA	JC_01469-RA
OG0005785	HEL_010827-RA	JC_05444-RA
OG0005786	HEL_002567-RA	JC_01468-RA
OG0005787	HEL_002568-RA	JC_01467-RA
OG0005788	HEL_000414-RA	JC_14012-RA
OG0005790	HEL_010826-RA	JC_05442-RA
OG0005791	HEL_013947-RA	JC_16484-RA
OG0005792	HEL_002570-RA	JC_01463-RA
OG0005794	HEL_013942-RA	JC_16480-RA
OG0005795	HEL_002572-RA	JC_01462-RA
OG0005797	HEL_004356-RA	JC_06369-RA
OG0005798	HEL_002571-RA	JC_01461-RA
OG0005799	HEL_002573-RA	JC_01460-RA
OG0005800	HEL_013945-RA	JC_16482-RA
OG0005801	HEL_005010-RA	JC_14365-RA
OG0005803	HEL_011343-RA	JC_16072-RA
OG0005804	HEL_004643-RA	JC_15686-RA
OG0005805	HEL_001669-RA	JC_00665-RA
OG0005806	HEL_009268-RA	JC_15002-RA
OG0005807	HEL_001668-RA	JC_00664-RA
OG0005808	HEL_007818-RA	JC_08780-RA
OG0005809	HEL_014017-RA	JC_02494-RA
OG0005810	HEL_011337-RA	JC_16076-RA
OG0005811	HEL_004354-RA	JC_06371-RA
OG0005812	HEL_011338-RA	JC_16077-RA
OG0005813	HEL_004642-RA	JC_15685-RA
OG0005814	HEL_009700-RA	JC_01906-RA
OG0005815	HEL_014505-RA	JC_12178-RA
OG0005816	HEL_004353-RA	JC_06372-RA
OG0005817	HEL_010823-RA	JC_05439-RA
OG0005818	HEL_014504-RA	JC_12177-RA
OG0005820	HEL_004639-RA	JC_15683-RA
OG0005821	HEL_004351-RA	JC_06374-RA
OG0005822	HEL_011193-RA	JC_11351-RA
OG0005823	HEL_009750-RA	JC_06063-RA
OG0005825	HEL_008086-RA	JC_09644-RA
OG0005826	HEL_002579-RA	JC_01454-RA
OG0005827	HEL_009755-RA	JC_06065-RA
OG0005828	HEL_004348-RA	JC_06377-RA
OG0005829	HEL_009756-RA	JC_06066-RA
OG0005830	HEL_004347-RA	JC_06378-RA
OG0005831	HEL_004346-RA	JC_06379-RA
OG0005832	HEL_014380-RA	JC_12847-RA
OG0005833	HEL_014199-RA	JC_12169-RA
OG0005834	HEL_014221-RA	JC_12437-RA
OG0005835	HEL_007816-RA	JC_08782-RA
OG0005836	HEL_004638-RA	JC_15682-RA
OG0005838	HEL_001664-RA	JC_00660-RA
OG0005839	HEL_014200-RA	JC_12155-RA
OG0005840	HEL_008091-RA	JC_09649-RA
OG0005841	HEL_011190-RA	JC_11347-RA
OG0005842	HEL_011189-RA	JC_11346-RA
OG0005843	HEL_008092-RA	JC_09650-RA
OG0005844	HEL_007967-RA	JC_09638-RA
OG0005845	HEL_011187-RA	JC_11345-RA
OG0005847	HEL_007969-RA	JC_09556-RA
OG0005848	HEL_011186-RA	JC_11344-RA
OG0005850	HEL_007968-RA	JC_09635-RA
OG0005851	HEL_007972-RA	JC_09558-RA
OG0005852	HEL_007971-RA	JC_09557-RA
OG0005853	HEL_007970-RA	JC_09559-RA
OG0005854	HEL_007815-RA	JC_08784-RA
OG0005855	HEL_011384-RA	JC_16110-RA
OG0005856	HEL_007973-RA	JC_09560-RA
OG0005857	HEL_007976-RA	JC_09607-RA
OG0005858	HEL_007713-RA	JC_04554-RA
OG0005859	HEL_011185-RA	JC_11343-RA
OG0005860	HEL_000826-RA	JC_06864-RA
OG0005861	HEL_011184-RA	JC_11342-RA
OG0005862	HEL_014396-RA	JC_12147-RA
OG0005863	HEL_002343-RA	JC_08071-RA
OG0005864	HEL_014395-RA	JC_12146-RA
OG0005865	HEL_005023-RA	JC_14353-RA
OG0005866	HEL_014394-RA	JC_12145-RA
OG0005867	HEL_002345-RA	JC_08072-RA
OG0005868	HEL_001929-RA	JC_13113-RA
OG0005869	HEL_000829-RA	JC_06867-RA
OG0005870	HEL_002346-RA	JC_08073-RA
OG0005871	HEL_014392-RA	JC_12143-RA
OG0005872	HEL_014215-RA	JC_12142-RA
OG0005873	HEL_002589-RA	JC_01436-RA
OG0005874	HEL_001931-RA	JC_13111-RA
OG0005875	HEL_009760-RA	JC_06071-RA
OG0005876	HEL_009263-RA	JC_15007-RA
OG0005877	HEL_011351-RA	JC_16057-RA
OG0005878	HEL_008852-RA	JC_02500-RA
OG0005879	HEL_002347-RA	JC_08076-RA
OG0005880	HEL_001932-RA	JC_13110-RA
OG0005881	HEL_008851-RA	JC_02503-RA
OG0005882	HEL_014216-RA	JC_12140-RA
OG0005883	HEL_009665-RA	JC_02237-RA
OG0005884	HEL_001936-RA	JC_13109-RA
OG0005887	HEL_009424-RA	JC_03481-RA
OG0005888	HEL_001937-RA	JC_13108-RA
OG0005889	HEL_011176-RA	JC_11337-RA
OG0005890	HEL_009098-RA	JC_03803-RA
OG0005892	HEL_008846-RA	JC_02505-RA
OG0005893	HEL_007983-RA	JC_09594-RA
OG0005894	HEL_006455-RA	JC_10135-RA
OG0005895	HEL_002350-RA	JC_08081-RA
OG0005896	HEL_013009-RA	JC_16429-RA
OG0005897	HEL_002351-RA	JC_08084-RA
OG0005898	HEL_011167-RA	JC_11332-RA
OG0005899	HEL_009099-RA	JC_03804-RA
OG0005900	HEL_005027-RA	JC_14351-RA
OG0005901	HEL_000402-RA	JC_13998-RA
OG0005902	HEL_009103-RA	JC_03805-RA
OG0005903	HEL_013007-RA	JC_16431-RA
OG0005904	HEL_009104-RA	JC_03806-RA
OG0005905	HEL_004936-RA	JC_14349-RA
OG0005906	HEL_000403-RA	JC_13999-RA
OG0005907	HEL_000832-RA	JC_06869-RA
OG0005908	HEL_002595-RA	JC_01432-RA
OG0005909	HEL_002354-RA	JC_08087-RA
OG0005910	HEL_002355-RA	JC_08088-RA
OG0005911	HEL_001951-RA	JC_13096-RA
OG0005912	HEL_001657-RA	JC_00656-RA
OG0005913	HEL_002356-RA	JC_08089-RA
OG0005914	HEL_001656-RA	JC_00655-RA
OG0005915	HEL_000539-RA	JC_15963-RA
OG0005916	HEL_000540-RA	JC_15962-RA
OG0005917	HEL_004333-RA	JC_06389-RA
OG0005918	HEL_002357-RA	JC_08091-RA
OG0005919	HEL_001654-RA	JC_00653-RA
OG0005920	HEL_002603-RA	JC_01427-RA
OG0005921	HEL_002604-RA	JC_01426-RA
OG0005922	HEL_008000-RA	JC_09584-RA
OG0005924	HEL_009422-RA	JC_03478-RA
OG0005925	HEL_002359-RA, HEL_002360-RA	JC_08095-RA
OG0005926	HEL_005106-RA	JC_12782-RA
OG0005927	HEL_008001-RA	JC_09582-RA
OG0005928	HEL_009256-RA	JC_15015-RA
OG0005929	HEL_014198-RA	JC_12240-RA
OG0005930	HEL_008002-RA	JC_09580-RA
OG0005931	HEL_009112-RA	JC_03813-RA
OG0005932	HEL_009113-RA	JC_03814-RA
OG0005934	HEL_000544-RA	JC_15957-RA
OG0005935	HEL_007717-RA	JC_04565-RA
OG0005936	HEL_007718-RA	JC_04566-RA
OG0005937	HEL_009118-RA	JC_03818-RA
OG0005938	HEL_014542-RA	JC_16909-RA
OG0005939	HEL_007719-RA	JC_04567-RA
OG0005940	HEL_007720-RA	JC_04568-RA
OG0005941	HEL_001645-RA	JC_00647-RA
OG0005942	HEL_007721-RA	JC_04569-RA
OG0005943	HEL_014544-RA	JC_17008-RA
OG0005944	HEL_001644-RA	JC_00646-RA
OG0005945	HEL_008837-RA	JC_02513-RA
OG0005946	HEL_002606-RA	JC_01423-RA
OG0005947	HEL_013754-RA	JC_06052-RA
OG0005949	HEL_002609-RA	JC_01421-RA
OG0005950	HEL_014545-RA	JC_17011-RA
OG0005951	HEL_008793-RA	JC_02548-RA
OG0005953	HEL_000845-RA	JC_06898-RA
OG0005954	HEL_000846-RA	JC_06897-RA
OG0005955	HEL_002611-RA	JC_01420-RA
OG0005956	HEL_007810-RA	JC_08950-RA
OG0005957	HEL_000547-RA	JC_15954-RA
OG0005958	HEL_000849-RA	JC_06896-RA
OG0005959	HEL_000850-RA	JC_06894-RA
OG0005960	HEL_007809-RA	JC_08949-RA
OG0005961	HEL_009120-RA	JC_03821-RA
OG0005962	HEL_006459-RA	JC_10130-RA
OG0005963	HEL_013931-RA	JC_16451-RA
OG0005965	HEL_013760-RA	JC_06048-RA
OG0005966	HEL_006461-RA	JC_10127-RA
OG0005967	HEL_009245-RA	JC_15020-RA
OG0005968	HEL_009122-RA	JC_03825-RA
OG0005969	HEL_006462-RA	JC_10126-RA
OG0005970	HEL_009124-RA	JC_03826-RA
OG0005971	HEL_013965-RA	JC_16502-RA
OG0005972	HEL_007804-RA	JC_08943-RA
OG0005973	HEL_002613-RA	JC_01418-RA
OG0005974	HEL_006467-RA	JC_10122-RA
OG0005975	HEL_005795-RA	JC_10636-RA
OG0005976	HEL_006469-RA	JC_10121-RA
OG0005977	HEL_008009-RA	JC_09574-RA
OG0005978	HEL_008010-RA	JC_09572-RA
OG0005979	HEL_005794-RA	JC_10637-RA
OG0005980	HEL_008011-RA	JC_09571-RA
OG0005981	HEL_013765-RA	JC_06043-RA
OG0005983	HEL_012081-RA	JC_01969-RA
OG0005984	HEL_002365-RA	JC_08105-RA
OG0005985	HEL_002367-RA	JC_08107-RA
OG0005986	HEL_011149-RA	JC_11311-RA
OG0005987	HEL_013768-RA	JC_06041-RA
OG0005988	HEL_005793-RA	JC_10638-RA
OG0005989	HEL_012082-RA	JC_01968-RA
OG0005990	HEL_006038-RA	JC_08940-RA
OG0005991	HEL_002369-RA	JC_08109-RA
OG0005992	HEL_013769-RA	JC_06039-RA
OG0005993	HEL_012083-RA	JC_01967-RA
OG0005995	HEL_012211-RA	JC_07711-RA
OG0005996	HEL_002370-RA	JC_08110-RA
OG0005998	HEL_000854-RA	JC_06888-RA
OG0005999	HEL_001642-RA	JC_00641-RA
OG0006000	HEL_004924-RA	JC_14333-RA
OG0006001	HEL_002372-RA	JC_08112-RA
OG0006002	HEL_005792-RA	JC_10639-RA
OG0006003	HEL_012084-RA	JC_01966-RA
OG0006004	HEL_001641-RA	JC_00640-RA
OG0006005	HEL_005111-RA	JC_12772-RA
OG0006006	HEL_001640-RA	JC_00639-RA
OG0006007	HEL_005112-RA	JC_12771-RA
OG0006008	HEL_006035-RA	JC_08939-RA
OG0006009	HEL_012085-RA	JC_01965-RA
OG0006010	HEL_011146-RA	JC_11309-RA
OG0006011	HEL_013687-RA	JC_16944-RA
OG0006012	HEL_008831-RA	JC_02516-RA
OG0006013	HEL_005116-RA	JC_12768-RA
OG0006014	HEL_011145-RA	JC_11307-RA
OG0006015	HEL_011144-RA	JC_11306-RA
OG0006016	HEL_013264-RA, HEL_013263-RA	JC_04577-RA
OG0006017	HEL_009412-RA	JC_03462-RA
OG0006018	HEL_009411-RA	JC_03461-RA
OG0006019	HEL_008020-RA	JC_09565-RA
OG0006020	HEL_011142-RA	JC_11305-RA
OG0006021	HEL_004633-RA	JC_15670-RA
OG0006022	HEL_001962-RA	JC_13092-RA
OG0006023	HEL_009150-RA	JC_03842-RA
OG0006024	HEL_001964-RA, HEL_001963-RA	JC_13090-RA
OG0006025	HEL_009151-RA	JC_03843-RA
OG0006026	HEL_013267-RA	JC_04578-RA
OG0006027	HEL_011141-RA	JC_11302-RA
OG0006028	HEL_008024-RA	JC_09608-RA
OG0006029	HEL_001965-RA	JC_13089-RA
OG0006030	HEL_004609-RA	JC_15669-RA
OG0006031	HEL_008026-RA	JC_09610-RA
OG0006032	HEL_005788-RA	JC_10643-RA
OG0006033	HEL_001968-RA	JC_13087-RA
OG0006034	HEL_001969-RA	JC_13086-RA
OG0006035	HEL_001970-RA, HEL_001971-RA	JC_13085-RA
OG0006037	HEL_013776-RA	JC_06034-RA
OG0006038	HEL_009830-RA	JC_07233-RA
OG0006040	HEL_001975-RA	JC_13082-RA
OG0006041	HEL_004922-RA	JC_14332-RA
OG0006042	HEL_000379-RA	JC_13974-RA
OG0006043	HEL_002374-RA	JC_08114-RA
OG0006044	HEL_010696-RA	JC_07457-RA
OG0006045	HEL_004614-RA	JC_15667-RA
OG0006046	HEL_009910-RA	JC_11687-RA
OG0006047	HEL_001976-RA	JC_13081-RA
OG0006048	HEL_009911-RA	JC_11688-RA
OG0006049	HEL_012306-RA	JC_11298-RA
OG0006050	HEL_010698-RA	JC_07455-RA
OG0006051	HEL_005121-RA	JC_12761-RA
OG0006052	HEL_008030-RA	JC_09616-RA
OG0006053	HEL_009152-RA	JC_03845-RA
OG0006054	HEL_002621-RA	JC_01403-RA
OG0006055	HEL_006479-RA	JC_10117-RA
OG0006056	HEL_002623-RA	JC_01401-RA
OG0006057	HEL_013693-RA	JC_16955-RA
OG0006058	HEL_006480-RA	JC_10116-RA
OG0006059	HEL_001982-RA	JC_13075-RA
OG0006060	HEL_010700-RA	JC_07451-RA
OG0006061	HEL_004916-RA	JC_14327-RA
OG0006062	HEL_002380-RA	JC_08120-RA
OG0006063	HEL_006481-RA	JC_10114-RA
OG0006064	HEL_001984-RA	JC_13073-RA
OG0006066	HEL_002383-RA	JC_08122-RA
OG0006067	HEL_002384-RA	JC_08123-RA
OG0006068	HEL_002385-RA	JC_08124-RA
OG0006069	HEL_010702-RA	JC_07450-RA
OG0006070	HEL_008032-RA	JC_09618-RA
OG0006071	HEL_006192-RA	JC_08933-RA
OG0006072	HEL_002386-RA	JC_08125-RA
OG0006073	HEL_002387-RA	JC_08126-RA
OG0006074	HEL_006191-RA	JC_08932-RA
