Orthogroup	Maniola_hyperantus	Heliconius_melpomene_melpomene
OG0004402	XP_034828974.1	HMEL034245g1.t1
OG0004403	XP_034839587.1	HMEL010372g1.t1
OG0004404	XP_034824928.1	HMEL016404g1.t1
OG0004405	XP_034826923.1	HMEL034737g1.t1
OG0004406	XP_034836640.1	HMEL009973g1.t1
OG0004407	XP_034824926.1	HMEL031975g1.t1
OG0004408	XP_034838974.1	HMEL005936g1.t1
OG0004409	XP_034841133.1	HMEL031103g1.t1
OG0004410	XP_034824930.1	HMEL031977g1.t1
OG0004411	XP_034824210.1	HMEL031973g1.t1
OG0004412	XP_034824207.1, XP_034824208.1	HMEL016401g1.t1
OG0004413	XP_034832198.1	HMEL031663g1.t1
OG0004414	XP_034829979.1	HMEL014678g1.t1
OG0004415	XP_034831735.1, XP_034831736.1	HMEL015302g1.t1
OG0004416	XP_034831213.1	HMEL037628g1.t1
OG0004417	XP_034828981.1	HMEL014204g1.t1
OG0004418	XP_034841139.1, XP_034841140.1	HMEL003343g1.t1
OG0004419	XP_034836029.1	HMEL006095-RA
OG0004421	XP_034841131.1	HMEL003345g1.t1
OG0004422	XP_034840818.1	HMEL003346-RA
OG0004423	XP_034826316.1	HMEL007028g1.t1
OG0004424	XP_034831318.1	HMEL006643g1.t1
OG0004425	XP_034841146.1	HMEL003347g1.t1
OG0004426	XP_034828099.1	HMEL033371g1.t1
OG0004428	XP_034828094.1, XP_034828093.1	HMEL014036g1.t1
OG0004431	XP_034841269.1	HMEL031065g1.t1
OG0004432	XP_034839132.1	HMEL035535g1.t1, HMEL035537g1.t1
OG0004433	XP_034835275.1	HMEL032351g1.t1
OG0004434	XP_034833767.1	HMEL008175g1.t1
OG0004435	XP_034831034.1	HMEL006633g1.t1
OG0004436	XP_034833932.1	HMEL008178g1.t1
OG0004438	XP_034836388.1	HMEL006416g1.t1
OG0004439	XP_034834089.1, XP_034834091.1	HMEL008180g1.t1
OG0004440	XP_034834093.1	HMEL008183g1.t1
OG0004441	XP_034824610.1	HMEL015634g1.t1
OG0004442	XP_034839225.1	HMEL007237g1.t1
OG0004443	XP_034834600.1	HMEL036819g1.t1
OG0004444	XP_034833963.1	HMEL008185g1.t1
OG0004445	XP_034825560.1, XP_034825565.1	HMEL016413g1.t1
OG0004446	XP_034837695.1	HMEL014995g1.t1
OG0004447	XP_034834599.1	HMEL007496g1.t1
OG0004448	XP_034835529.1	HMEL004613g1.t1
OG0004449	XP_034825600.1	HMEL033016g1.t1
OG0004450	XP_034829423.1	HMEL014196g1.t1
OG0004451	XP_034840177.1	HMEL003967g1.t1
OG0004452	XP_034829781.1	HMEL037075g1.t1
OG0004453	XP_034825580.1	HMEL011370g1.t1
OG0004454	XP_034837645.1	HMEL015002g1.t1
OG0004455	XP_034829433.1	HMEL014191g1.t1
OG0004456	XP_034833965.1	HMEL008188g1.t1
OG0004457	XP_034831222.1	HMEL006305-RA
OG0004458	XP_034835008.1	HMEL003620g1.t1
OG0004459	XP_034829675.1	HMEL015610-RA, HMEL015784-RA
OG0004460	XP_034829429.1	HMEL014190g1.t1
OG0004461	XP_034835474.1	HMEL011850g1.t1, HMEL032306g1.t1
OG0004462	XP_034841355.1	HMEL015194g1.t1
OG0004463	XP_034825209.1	HMEL017720g1.t1
OG0004464	XP_034841350.1, XP_034841351.1	HMEL015195g1.t1
OG0004465	XP_034835049.1	HMEL032307g1.t1
OG0004466	XP_034824940.1	HMEL031956g1.t1
OG0004467	XP_034825205.1	HMEL017706g1.t1
OG0004468	XP_034832930.1	HMEL010212g1.t1
OG0004469	XP_034831905.1	HMEL015325g1.t1
OG0004470	XP_034828963.1	HMEL005059-RA
OG0004471	XP_034828871.1	HMEL036021g1.t1
OG0004472	XP_034824159.1	HMEL015201g1.t1
OG0004473	XP_034827662.1	HMEL002113g1.t1
OG0004474	XP_034831669.1	HMEL015943g1.t1
OG0004475	XP_034825263.1	HMEL017701g1.t1
OG0004476	XP_034828964.1	HMEL005057g1.t1
OG0004477	XP_034837762.1, XP_034837504.1	HMEL005261g1.t1
OG0004478	XP_034825969.1	HMEL004249g1.t1
OG0004479	XP_034834882.1	HMEL036830g1.t1
OG0004480	XP_034834004.1	HMEL038173g1.t1, HMEL010123g1.t1
OG0004481	XP_034831338.1	HMEL035918g1.t1, HMEL037618g1.t1
OG0004482	XP_034834897.1	HMEL022163g1.t1
OG0004483	XP_034834171.1	HMEL004479g1.t1
OG0004484	XP_034839142.1	HMEL012085g1.t1
OG0004485	XP_034840401.1	HMEL002385g1.t1
OG0004486	XP_034835266.1	HMEL015932g1.t1
OG0004488	XP_034834880.1	HMEL013721g1.t1
OG0004489	XP_034834870.1	HMEL036847g1.t1
OG0004490	XP_034833698.1, XP_034833697.1	HMEL004482g1.t1
OG0004491	XP_034837657.1, XP_034837658.1	HMEL011284g1.t1
OG0004492	XP_034831520.1	HMEL006649g1.t1
OG0004493	XP_034837558.1	HMEL011286g1.t1
OG0004494	XP_034827605.1	HMEL008670g1.t1
OG0004495	XP_034837568.1	HMEL011287g1.t1
OG0004496	XP_034833434.1	HMEL017428g1.t1
OG0004497	XP_034830609.1	HMEL032716g1.t1
OG0004498	XP_034829961.1, XP_034829960.1	HMEL037093g1.t1
OG0004499	XP_034832799.1	HMEL012185g1.t1
OG0004500	XP_034840115.1, XP_034840114.1	HMEL007756g1.t1
OG0004501	XP_034831370.1, XP_034831369.1	HMEL013385g1.t1
OG0004502	XP_034831359.1	HMEL037720g1.t1
OG0004503	XP_034827623.1, XP_034827622.1	HMEL014382g1.t1
OG0004504	XP_034829407.1	HMEL034169g1.t1, HMEL009683g1.t1
OG0004505	XP_034827018.1	HMEL009306g1.t1
OG0004506	XP_034827026.1	HMEL009305g1.t1
OG0004507	XP_034841473.1	HMEL003316g1.t1
OG0004508	XP_034834235.1	HMEL007868g1.t1
OG0004509	XP_034841474.1	HMEL003318g1.t1, HMEL031738g1.t1
OG0004510	XP_034834236.1	HMEL007869g1.t1
OG0004511	XP_034832382.1	HMEL008419g1.t1
OG0004512	XP_034841305.1	HMEL011404g1.t1
OG0004513	XP_034827630.1, XP_034827629.1	HMEL015463g1.t1
OG0004514	XP_034830326.1	HMEL037781g1.t1
OG0004515	XP_034827603.1	HMEL015464g1.t1
OG0004516	XP_034832348.1	HMEL031682g1.t1
OG0004517	XP_034841318.1	HMEL011406g1.t1
OG0004518	XP_034840953.1	HMEL031054g1.t1
OG0004519	XP_034824843.1	HMEL008630g1.t1
OG0004520	XP_034830478.1	HMEL006363g1.t1
OG0004521	XP_034827608.1	HMEL033944g1.t1, HMEL015468g1.t1
OG0004522	XP_034830423.1	HMEL021460g1.t1, HMEL032712g1.t1, HMEL037779g1.t1
OG0004524	XP_034840118.1	HMEL035222g1.t1
OG0004525	XP_034832347.1	HMEL008423g1.t1
OG0004526	XP_034841403.1	HMEL011413g1.t1
OG0004527	XP_034832378.1	HMEL008422g1.t1
OG0004528	XP_034828531.1	HMEL007079g1.t1
OG0004529	XP_034830319.1	HMEL013484g1.t1, HMEL020357g1.t1
OG0004530	XP_034828522.1	HMEL016172g1.t1
OG0004531	XP_034837781.1	HMEL011296g1.t1
OG0004532	XP_034826133.1	HMEL002905-RA
OG0004533	XP_034832729.1, XP_034832730.1	HMEL013766g1.t1
OG0004534	XP_034826076.1	HMEL002903-RA
OG0004535	XP_034833549.1	HMEL017444g1.t1
OG0004536	XP_034827207.1	HMEL003649g1.t1
OG0004539	XP_034839571.1	HMEL035564g1.t1
OG0004540	XP_034828600.1	HMEL020200g1.t1
OG0004541	XP_034827208.1	HMEL012227g1.t1, HMEL005994g1.t1
OG0004542	XP_034831816.1	HMEL013037g1.t1
OG0004543	XP_034825792.1	HMEL030632g1.t1
OG0004544	XP_034841381.1	HMEL015292g1.t1
OG0004545	XP_034841369.1	HMEL015291g1.t1
OG0004546	XP_034825802.1	HMEL002886g1.t1
OG0004547	XP_034837794.1	HMEL030027g1.t1
OG0004548	XP_034826604.1	HMEL002889g1.t1
OG0004549	XP_034841371.1	HMEL015289g1.t1
OG0004550	XP_034837797.1	HMEL003801g1.t1
OG0004551	XP_034840204.1	HMEL005050g1.t1
OG0004552	XP_034840134.1	HMEL005049-RA, HMEL005427-RA
OG0004553	XP_034827618.1	HMEL004268g1.t1
OG0004554	XP_034828934.1	HMEL003860g1.t1
OG0004555	XP_034831476.1	HMEL006623g1.t1
OG0004556	XP_034831597.1	HMEL037711g1.t1
OG0004557	XP_034824194.1	HMEL017386g1.t1
OG0004558	XP_034829560.1	HMEL015482g1.t1, HMEL037110g1.t1
OG0004559	XP_034824257.1, XP_034824180.1	HMEL011419g1.t1
OG0004561	XP_034835454.1	HMEL022224g1.t1
OG0004562	XP_034830711.1	HMEL002917g1.t1
OG0004563	XP_034837758.1	HMEL002973g1.t1
OG0004564	XP_034824147.1, XP_034824146.1	HMEL015282g1.t1
OG0004565	XP_034839744.1	HMEL008818g1.t1
OG0004566	XP_034835489.1	HMEL014591g1.t1
OG0004567	XP_034832608.1	HMEL014289g1.t1
OG0004568	XP_034827107.1	HMEL034706g1.t1
OG0004569	XP_034835466.1, XP_034835465.1	HMEL032329g1.t1
OG0004570	XP_034839816.1	HMEL016636g1.t1
OG0004571	XP_034827282.1, XP_034827108.1	HMEL003759g1.t1
OG0004572	XP_034830935.1	HMEL002041g1.t1
OG0004573	XP_034826149.1	HMEL002876-RA
OG0004574	XP_034829283.1, XP_034829285.1	HMEL001034g1.t1
OG0004575	XP_034837467.1, XP_034837466.1, XP_034837465.1	HMEL030023g1.t1
OG0004577	XP_034832755.1	HMEL014298g1.t1
OG0004578	XP_034829147.1	HMEL034215g1.t1
OG0004579	XP_034827632.1	HMEL010633g1.t1
OG0004580	XP_034831470.1	HMEL037741g1.t1
OG0004581	XP_034841394.1	HMEL015271g1.t1
OG0004582	XP_034839313.1	HMEL016632g1.t1
OG0004583	XP_034841385.1	HMEL031034g1.t1
OG0004584	XP_034840171.1	HMEL035240g1.t1
OG0004585	XP_034837012.1	HMEL011426g1.t1
OG0004587	XP_034839468.1	HMEL016628-RA
OG0004588	XP_034827110.1	HMEL006290g1.t1
OG0004589	XP_034841373.1	HMEL015262g1.t1
OG0004590	XP_034832754.1	HMEL014309g1.t1
OG0004591	XP_034826712.1	HMEL034710g1.t1
OG0004592	XP_034824308.1	HMEL032031g1.t1, HMEL032032g1.t1
OG0004593	XP_034841393.1	HMEL031028g1.t1
OG0004594	XP_034833292.1	HMEL015899g1.t1
OG0004595	XP_034834407.1, XP_034834408.1	HMEL036864g1.t1
OG0004596	XP_034827390.1	HMEL009275g1.t1
OG0004597	XP_034832187.1	HMEL012629g1.t1
OG0004598	XP_034830503.1	HMEL000050-RA, HMEL013483g1.t1
OG0004599	XP_034830521.1	HMEL000049g1.t1
OG0004600	XP_034829413.1	HMEL001018g1.t1
OG0004601	XP_034832869.1	HMEL014315g1.t1
OG0004602	XP_034829257.1	HMEL001019g1.t1
OG0004603	XP_034831806.1	HMEL031698g1.t1
OG0004604	XP_034829415.1	HMEL001021g1.t1
OG0004605	XP_034829032.1	HMEL001009g1.t1
OG0004606	XP_034829788.1	HMEL037122g1.t1, HMEL021418g1.t1
OG0004607	XP_034824655.1	HMEL032035g1.t1
OG0004608	XP_034834496.1	HMEL012723g1.t1
OG0004609	XP_034837931.1	HMEL033071g1.t1
OG0004610	XP_034838504.1	HMEL003090g1.t1
OG0004611	XP_034830524.1	HMEL032680g1.t1, HMEL020765g1.t1
OG0004612	XP_034840924.1, XP_034840925.1	HMEL015250g1.t1
OG0004613	XP_034828170.1	HMEL014039g1.t1
OG0004614	XP_034827113.1	HMEL009278g1.t1
OG0004615	XP_034833286.1	HMEL010470g1.t1
OG0004616	XP_034840120.1	HMEL014090g1.t1
OG0004617	XP_034839438.1	HMEL011017g1.t1
OG0004618	XP_034837773.1	HMEL022617g1.t1
OG0004619	XP_034824174.1	HMEL015245g1.t1
OG0004620	XP_034840165.1	HMEL002238g1.t1
OG0004621	XP_034830516.1	HMEL000026-RA
OG0004622	XP_034829618.1	HMEL037123g1.t1
OG0004623	XP_034825618.1	HMEL010093g1.t1
OG0004624	XP_034826856.1	HMEL009290-RA
OG0004625	XP_034840310.1	HMEL035245g1.t1
OG0004626	XP_034825586.1, XP_034825585.1	HMEL010091g1.t1
OG0004627	XP_034825977.1	HMEL011101g1.t1
OG0004628	XP_034825582.1	HMEL010088g1.t1
OG0004629	XP_034840006.1	HMEL012059g1.t1
OG0004631	XP_034829661.1, XP_034829662.1	HMEL008646g1.t1
OG0004632	XP_034825584.1	HMEL010086g1.t1
OG0004633	XP_034828916.1	HMEL035979g1.t1
OG0004634	XP_034840434.1	HMEL015035g1.t1
OG0004635	XP_034840919.1	HMEL015233g1.t1
OG0004636	XP_034829064.1	HMEL003296g1.t1
OG0004637	XP_034829060.1	HMEL003294g1.t1
OG0004638	XP_034830047.1	HMEL009171g1.t1
OG0004639	XP_034831150.1	HMEL037752g1.t1
OG0004640	XP_034826061.1	HMEL011097g1.t1
OG0004641	XP_034829062.1, XP_034829061.1	HMEL003292g1.t1
OG0004642	XP_034828889.1	HMEL036012g1.t1
OG0004643	XP_034840430.1	HMEL012756g1.t1
OG0004644	XP_034830027.1	HMEL009174g1.t1
OG0004645	XP_034827589.1	HMEL004147g1.t1
OG0004646	XP_034828755.1	HMEL009532g1.t1
OG0004648	XP_034839727.1, XP_034830944.1	HMEL009176g1.t1
OG0004649	XP_034830749.1	HMEL002024g1.t1
OG0004650	XP_034830213.1	HMEL008031g1.t1
OG0004651	XP_034832300.1	HMEL012338g1.t1
OG0004652	XP_034839439.1, XP_034839152.1	HMEL011031g1.t1
OG0004653	XP_034841183.1	HMEL015221g1.t1
OG0004654	XP_034828637.1	HMEL006159g1.t1
OG0004655	XP_034825173.1	HMEL008960g1.t1
OG0004656	XP_034829276.1	HMEL003386g1.t1
OG0004657	XP_034824698.1	HMEL032055g1.t1
OG0004658	XP_034830737.1	HMEL000021g1.t1
OG0004659	XP_034825901.1	HMEL030618g1.t1
OG0004660	XP_034825616.1	HMEL008958g1.t1
OG0004661	XP_034830788.1	HMEL032676g1.t1
OG0004662	XP_034826612.1	HMEL030617g1.t1
OG0004663	XP_034841079.1	HMEL015210g1.t1
OG0004664	XP_034830424.1	HMEL000013-RA
OG0004665	XP_034832629.1	HMEL011152g1.t1
OG0004666	XP_034827726.1	HMEL004143g1.t1
OG0004667	XP_034839988.1	HMEL006442g1.t1
OG0004668	XP_034825190.1, XP_034825191.1	HMEL008952g1.t1
OG0004669	XP_034827731.1	HMEL033379g1.t1
OG0004670	XP_034833400.1	HMEL036358g1.t1
OG0004671	XP_034830358.1	HMEL000008g1.t1
OG0004672	XP_034841078.1	HMEL002263g1.t1
OG0004673	XP_034826159.1	HMEL011082g1.t1
OG0004674	XP_034830783.1	HMEL000007g1.t1
OG0004675	XP_034826214.1	HMEL011080g1.t1, HMEL030614g1.t1
OG0004676	XP_034830332.1	HMEL032673g1.t1
OG0004677	XP_034830545.1	HMEL032672g1.t1
OG0004678	XP_034828226.1	HMEL006143g1.t1
OG0004679	XP_034838366.1	HMEL030946g1.t1
OG0004680	XP_034832821.1	HMEL009189g1.t1
OG0004681	XP_034828228.1	HMEL006142g1.t1
OG0004682	XP_034839949.1	HMEL006459g1.t1
OG0004683	XP_034830118.1, XP_034830119.1	HMEL009152-RA
OG0004685	XP_034826771.1	HMEL002695g1.t1
OG0004686	XP_034828188.1	HMEL006138g1.t1
OG0004687	XP_034826770.1	HMEL002696g1.t1
OG0004689	XP_034830387.1	HMEL032671g1.t1
OG0004690	XP_034826432.1	HMEL003124g1.t1
OG0004691	XP_034831023.1	HMEL009192g1.t1
OG0004692	XP_034831107.1	HMEL009194g1.t1
OG0004693	XP_034840726.1	HMEL002584g1.t1
OG0004694	XP_034831182.1, XP_034831190.1	HMEL009195g1.t1
OG0004695	XP_034825615.1	HMEL007348g1.t1
OG0004696	XP_034831133.1	HMEL009196g1.t1
OG0004697	XP_034831171.1	HMEL030939g1.t1
OG0004699	XP_034830150.1	HMEL014662g1.t1
OG0004700	XP_034824362.1	HMEL017511g1.t1
OG0004701	XP_034830363.1	HMEL002008g1.t1
OG0004702	XP_034831076.1	HMEL009207g1.t1
OG0004704	XP_034831151.1	HMEL009208g1.t1
OG0004705	XP_034825614.1	HMEL007346g1.t1
OG0004706	XP_034824852.1	HMEL033094g1.t1, HMEL002740g1.t1
OG0004707	XP_034831848.1	HMEL014807g1.t1
OG0004708	XP_034831849.1	HMEL014809g1.t1
OG0004709	XP_034830233.1	HMEL037150g1.t1
OG0004710	XP_034830092.1	HMEL017755g1.t1
OG0004711	XP_034824994.1	HMEL007339g1.t1
OG0004712	XP_034830275.1, XP_034830274.1	HMEL032669g1.t1
OG0004713	XP_034828183.1	HMEL033387g1.t1
OG0004714	XP_034823905.1	HMEL013432g1.t1
OG0004715	XP_034839458.1	HMEL035424g1.t1
OG0004716	XP_034826030.1	HMEL030608g1.t1
OG0004717	XP_034826038.1, XP_034826036.1	HMEL004245g1.t1
OG0004718	XP_034838207.1	HMEL006981-RA
OG0004719	XP_034840777.1	HMEL035285g1.t1
OG0004720	XP_034824253.1	HMEL005138g1.t1
OG0004721	XP_034839192.1	HMEL009534g1.t1
OG0004722	XP_034839196.1	HMEL009535g1.t1
OG0004723	XP_034825396.1	HMEL007465g1.t1
OG0004725	XP_034834375.1	HMEL009042g1.t1
OG0004727	XP_034833741.1	HMEL009051g1.t1
OG0004728	XP_034829107.1	HMEL005341g1.t1
OG0004729	XP_034829096.1, XP_034829091.1	HMEL033143g1.t1
OG0004730	XP_034829065.1	HMEL014746g1.t1
OG0004731	XP_034831581.1	HMEL014744g1.t1
OG0004732	XP_034827469.1	HMEL033417g1.t1
OG0004733	XP_034841030.1, XP_034841028.1	HMEL003700g1.t1
OG0004734	XP_034837016.1	HMEL030925g1.t1
OG0004735	XP_034839880.1	HMEL020541g1.t1, HMEL012355g1.t1
OG0004736	XP_034831783.1	HMEL003929g1.t1
OG0004737	XP_034828230.1, XP_034828229.1	HMEL011256g1.t1
OG0004738	XP_034839510.1	HMEL011034g1.t1
OG0004739	XP_034829910.1, XP_034829911.1	HMEL037169g1.t1
OG0004740	XP_034827818.1	HMEL011680g1.t1
OG0004741	XP_034839861.1	HMEL008638g1.t1
OG0004742	XP_034827164.1	HMEL013099g1.t1
OG0004743	XP_034840909.1	HMEL006282g1.t1
OG0004745	XP_034840148.1	HMEL010953g1.t1
OG0004746	XP_034840458.1	HMEL013092g1.t1
OG0004747	XP_034840303.1	HMEL033134g1.t1
OG0004748	XP_034840420.1	HMEL010956g1.t1, HMEL022429g1.t1
OG0004749	XP_034832782.1	HMEL013091g1.t1
OG0004750	XP_034840444.1	HMEL022428g1.t1
OG0004751	XP_034824263.1	HMEL009927g1.t1
OG0004752	XP_034826910.1	HMEL012845g1.t1
OG0004753	XP_034841205.1	HMEL007418g1.t1
OG0004754	XP_034830766.1, XP_034830855.1	HMEL013116g1.t1
OG0004755	XP_034827928.1	HMEL009601g1.t1
OG0004756	XP_034830765.1	HMEL013368g1.t1
OG0004757	XP_034827916.1	HMEL033400g1.t1
OG0004758	XP_034830548.1	HMEL020902g1.t1
OG0004759	XP_034827989.1	HMEL033399g1.t1
OG0004760	XP_034825479.1	HMEL006989g1.t1
OG0004762	XP_034824895.1	HMEL006990g1.t1
OG0004763	XP_034837041.1	HMEL009085g1.t1
OG0004765	XP_034833183.1	HMEL033122g1.t1
OG0004766	XP_034828142.1	HMEL004716g1.t1
OG0004767	XP_034841211.1	HMEL004525g1.t1
OG0004768	XP_034835083.1	HMEL030911g1.t1
OG0004769	XP_034833407.1	HMEL033113g1.t1
OG0004770	XP_034834784.1	HMEL010923g1.t1
OG0004771	XP_034840416.1	HMEL035252g1.t1, HMEL021509g1.t1
OG0004772	XP_034826634.1	HMEL013662g1.t1
OG0004773	XP_034825905.1	HMEL013659g1.t1
OG0004775	XP_034839235.1	HMEL007236g1.t1
OG0004776	XP_034826217.1	HMEL013638g1.t1
OG0004777	XP_034841091.1	HMEL030987g1.t1
OG0004778	XP_034839533.1	HMEL007235g1.t1
OG0004780	XP_034840979.1	HMEL016497g1.t1
OG0004781	XP_034826648.1	HMEL013614g1.t1, HMEL030568g1.t1
OG0004782	XP_034839239.1	HMEL006387g1.t1
OG0004783	XP_034839464.1	HMEL007227g1.t1, HMEL012069g1.t1
OG0004784	XP_034839178.1	HMEL006379g1.t1
OG0004785	XP_034839538.1	HMEL006375g1.t1
OG0004786	XP_034833606.1	HMEL015976g1.t1
OG0004787	XP_034833412.1	HMEL006694g1.t1
OG0004788	XP_034839184.1	HMEL016651g1.t1
OG0004789	XP_034839189.1, XP_034839188.1	HMEL035581g1.t1
OG0004790	XP_034839187.1, XP_034839186.1	HMEL035580g1.t1
OG0004791	XP_034839297.1	HMEL035579g1.t1
OG0004792	XP_034831989.1	HMEL002725g1.t1
OG0004793	XP_034836843.1	HMEL009225g1.t1
OG0004796	XP_034838839.1	HMEL037225g1.t1
OG0004797	XP_034835032.1	HMEL032573g1.t1
OG0004798	XP_034838661.1, XP_034838662.1	HMEL011214g1.t1
OG0004800	XP_034835323.1	HMEL032511g1.t1
OG0004802	XP_034837079.1	HMEL013168g1.t1
OG0004802	XP_034837078.1	HMEL013166g1.t1
OG0004803	XP_034837793.1	HMEL003802g1.t1
OG0004804	XP_034835615.1	HMEL011549-RA
OG0004805	XP_034840976.1	HMEL007455g1.t1
OG0004806	XP_034833575.1	HMEL003684g1.t1, HMEL003683g1.t1
OG0004807	XP_034831607.1, XP_034831616.1	HMEL015937g1.t1
OG0004808	XP_034832564.1	HMEL011707g1.t1
OG0004809	XP_034832175.1	HMEL007297g1.t1, HMEL007298g1.t1
OG0004810	XP_034833398.1	HMEL006695g1.t1
OG0004812	XP_034826741.1	HMEL002630g1.t1
OG0004813	XP_034832585.1	HMEL010249g1.t1
OG0004814	XP_034840194.1, XP_034840195.1	HMEL006883g1.t1
OG0004815	XP_034825098.1, XP_034825100.1, XP_034825099.1	HMEL006204g1.t1
OG0004816	XP_034840184.1	HMEL034992g1.t1
OG0004817	XP_034836767.1	HMEL015554g1.t1
OG0004818	XP_034830662.1, XP_034830661.1, XP_034830660.1	HMEL008883g1.t1
OG0004819	XP_034829806.1	HMEL016775g1.t1
OG0004820	XP_034836658.1	HMEL008450g1.t1
OG0004821	XP_034825072.1	HMEL016449g1.t1
OG0004822	XP_034825003.1, XP_034825004.1, XP_034825002.1	HMEL007344g1.t1
OG0004823	XP_034828652.1	HMEL009869g1.t1
OG0004824	XP_034831770.1	HMEL015303g1.t1
OG0004825	XP_034831773.1	HMEL015305g1.t1
OG0004826	XP_034832902.1	HMEL006570g1.t1
OG0004827	XP_034824898.1	HMEL031805g1.t1
OG0004828	XP_034840982.1, XP_034840983.1	HMEL031154g1.t1
OG0004829	XP_034835785.1	HMEL012512g1.t1
OG0004830	XP_034830973.1	HMEL011885g1.t1
OG0004831	XP_034825456.1, XP_034825448.1	HMEL011392g1.t1
OG0004832	XP_034841349.1	HMEL011412g1.t1
OG0004836	XP_034825373.1, XP_034825362.1	HMEL010516g1.t1, HMEL010515g1.t1, HMEL010518g1.t1
OG0004839	XP_034824309.1, XP_034824850.1, XP_034824851.1, XP_034824307.1	HMEL003012g1.t1
OG0004840	XP_034832811.1, XP_034839576.1, XP_034833828.1, XP_034832232.1	HMEL037271g1.t1
OG0004840	XP_034830844.1, XP_034824809.1	HMEL035864g1.t1
OG0004849	XP_034837351.1	HMEL006166g1.t1
OG0004850	XP_034831139.1	HMEL007117g1.t1
OG0004851	XP_034839286.1	HMEL035800g1.t1
OG0004852	XP_034836606.1	HMEL010719g1.t1
OG0004853	XP_034837359.1	HMEL006164g1.t1
OG0004854	XP_034836053.1	HMEL009489g1.t1
OG0004855	XP_034840338.1	HMEL006670g1.t1
OG0004856	XP_034836596.1	HMEL020835g1.t1
OG0004857	XP_034834273.1	HMEL014026g1.t1
OG0004859	XP_034829509.1	HMEL003241g1.t1
OG0004860	XP_034836221.1	HMEL009490g1.t1
OG0004861	XP_034837021.1	HMEL003238g1.t1
OG0004862	XP_034835790.1	HMEL009492g1.t1
OG0004863	XP_034839414.1	HMEL007285g1.t1
OG0004864	XP_034830000.1	HMEL004616g1.t1
OG0004865	XP_034837396.1	HMEL006194g1.t1
OG0004866	XP_034833196.1	HMEL004055g1.t1
OG0004867	XP_034834274.1	HMEL002976g1.t1
OG0004868	XP_034823960.1	HMEL004334g1.t1
OG0004869	XP_034836098.1	HMEL009494g1.t1
OG0004870	XP_034837373.1	HMEL034632g1.t1
OG0004871	XP_034841003.1	HMEL015079g1.t1
OG0004872	XP_034833198.1	HMEL004054g1.t1
OG0004873	XP_034836842.1	HMEL003237g1.t1
OG0004874	XP_034824905.1	HMEL031804g1.t1
OG0004875	XP_034829505.1	HMEL003246g1.t1
OG0004876	XP_034834913.1	HMEL010282g1.t1
OG0004877	XP_034826134.1	HMEL008585g1.t1
OG0004878	XP_034839418.1	HMEL006200g1.t1
OG0004879	XP_034833193.1	HMEL004050g1.t1
OG0004880	XP_034838244.1	HMEL013224g1.t1
OG0004881	XP_034826791.1	HMEL006784g1.t1
OG0004882	XP_034834914.1	HMEL010286g1.t1
OG0004883	XP_034828699.1	HMEL036175g1.t1
OG0004884	XP_034833194.1	HMEL004049g1.t1
OG0004885	XP_034829191.1	HMEL003247g1.t1
OG0004886	XP_034828588.1	HMEL004329g1.t1
OG0004887	XP_034824916.1	HMEL005062g1.t1
OG0004888	XP_034834770.1	HMEL036583g1.t1
OG0004889	XP_034833189.1	HMEL036378g1.t1
OG0004890	XP_034829622.1	HMEL036942g1.t1
OG0004891	XP_034831872.1	HMEL017125g1.t1
OG0004892	XP_034826794.1	HMEL034862g1.t1
OG0004895	XP_034834493.1	HMEL010291g1.t1
OG0004896	XP_034839381.1	HMEL009822g1.t1
OG0004897	XP_034831205.1	HMEL006767g1.t1
OG0004898	XP_034840497.1	HMEL010877g1.t1
OG0004899	XP_034824918.1	HMEL031802g1.t1
OG0004900	XP_034828409.1	HMEL008374g1.t1
OG0004901	XP_034830255.1	HMEL032877g1.t1
OG0004902	XP_034829175.1	HMEL010109g1.t1
OG0004903	XP_034838165.1	HMEL008107g1.t1
OG0004904	XP_034832259.1	HMEL017128g1.t1
OG0004905	XP_034834267.1	HMEL007408g1.t1
OG0004906	XP_034827745.1	HMEL004471g1.t1
OG0004907	XP_034837579.1	HMEL014526g1.t1
OG0004908	XP_034839343.1	HMEL012202g1.t1
OG0004909	XP_034826819.1	HMEL006777g1.t1
OG0004910	XP_034836101.1	HMEL009506g1.t1
OG0004911	XP_034836106.1	HMEL009507g1.t1
OG0004912	XP_034828381.1	HMEL036176g1.t1
OG0004913	XP_034837712.1	HMEL014525g1.t1
OG0004914	XP_034837507.1	HMEL030096g1.t1
OG0004915	XP_034828402.1	HMEL036177g1.t1
OG0004916	XP_034824908.1	HMEL005379g1.t1
OG0004917	XP_034828135.1	HMEL004469g1.t1
OG0004918	XP_034830918.1	HMEL032881g1.t1
OG0004919	XP_034828138.1	HMEL004468g1.t1
OG0004920	XP_034830438.1	HMEL032882g1.t1
OG0004921	XP_034824896.1	HMEL031797g1.t1
OG0004922	XP_034824910.1	HMEL005377g1.t1
OG0004923	XP_034834866.1	HMEL010293g1.t1
OG0004925	XP_034835990.1	HMEL013539g1.t1
OG0004926	XP_034835165.1	HMEL006433g1.t1
OG0004928	XP_034833672.1	HMEL014605g1.t1
OG0004929	XP_034835995.1	HMEL013540g1.t1
OG0004930	XP_034835168.1	HMEL006434g1.t1
OG0004931	XP_034835267.1	HMEL032412g1.t1
OG0004932	XP_034839068.1	HMEL022598g1.t1
