Orthogroup	Maniola_hyperantus	Junonia_coenia
OG0005006	XP_034831437.1	JC_06712-RA
OG0005007	XP_034824099.1	JC_07930-RA
OG0005008	XP_034826792.1	JC_09742-RA
OG0005009	XP_034836829.1	JC_15561-RA
OG0005010	XP_034831428.1	JC_06711-RA
OG0005012	XP_034825527.1	JC_02395-RA
OG0005013	XP_034838183.1	JC_17156-RA
OG0005014	XP_034837717.1	JC_15212-RA
OG0005015	XP_034825305.1	JC_02390-RA
OG0005016	XP_034825855.1	JC_14604-RA
OG0005017	XP_034837573.1	JC_15213-RA
OG0005018	XP_034837141.1	JC_15051-RA
OG0005019	XP_034830457.1	JC_03542-RA
OG0005020	XP_034834922.1	JC_10480-RA
OG0005021	XP_034834446.1	JC_10482-RA
OG0005022	XP_034830460.1	JC_03543-RA
OG0005023	XP_034834447.1	JC_10484-RA
OG0005024	XP_034830453.1	JC_03544-RA
OG0005025	XP_034825303.1	JC_02386-RA
OG0005026	XP_034830850.1	JC_03545-RA
OG0005027	XP_034826693.1	JC_09748-RA
OG0005028	XP_034825322.1	JC_02385-RA
OG0005029	XP_034825301.1	JC_02384-RA
OG0005030	XP_034837574.1	JC_15210-RA
OG0005031	XP_034837422.1	JC_15046-RA
OG0005032	XP_034834625.1	JC_10488-RA
OG0005033	XP_034834628.1	JC_10489-RA
OG0005034	XP_034841251.1	JC_00721-RA
OG0005035	XP_034834620.1	JC_10490-RA
OG0005037	XP_034835973.1	JC_13165-RA
OG0005038	XP_034835968.1	JC_13166-RA
OG0005039	XP_034836828.1	JC_15557-RA
OG0005040	XP_034825299.1	JC_02383-RA
OG0005041	XP_034838145.1	JC_17160-RA
OG0005042	XP_034824247.1	JC_07934-RA
OG0005043	XP_034836569.1	JC_14062-RA
OG0005044	XP_034826178.1	JC_14593-RA
OG0005046	XP_034825321.1	JC_02381-RA
OG0005047	XP_034826448.1	JC_14592-RA
OG0005048	XP_034825323.1	JC_02380-RA
OG0005049	XP_034825966.1	JC_14591-RA
OG0005050	XP_034837629.1	JC_15208-RA
OG0005052	XP_034826062.1	JC_14590-RA
OG0005053	XP_034836234.1	JC_13019-RA
OG0005054	XP_034835828.1	JC_13018-RA
OG0005055	XP_034829747.1	JC_08658-RA
OG0005056	XP_034840035.1	JC_03648-RA
OG0005057	XP_034834622.1	JC_10491-RA
OG0005058	XP_034839740.1	JC_04255-RA
OG0005059	XP_034841252.1	JC_00715-RA
OG0005060	XP_034836563.1	JC_14070-RA
OG0005061	XP_034831919.1	JC_07304-RA
OG0005062	XP_034824418.1	JC_04452-RA
OG0005063	XP_034825356.1	JC_02372-RA
OG0005064	XP_034835127.1	JC_10274-RA
OG0005065	XP_034837221.1	JC_15037-RA
OG0005066	XP_034835830.1	JC_13015-RA
OG0005067	XP_034837639.1	JC_15206-RA
OG0005068	XP_034837602.1	JC_15204-RA
OG0005069	XP_034835829.1	JC_13013-RA
OG0005070	XP_034835137.1	JC_10276-RA
OG0005071	XP_034831323.1	JC_06752-RA
OG0005072	XP_034840302.1	JC_03656-RA
OG0005073	XP_034831530.1	JC_06754-RA
OG0005074	XP_034833031.1	JC_11502-RA
OG0005075	XP_034835132.1	JC_10278-RA
OG0005077	XP_034830717.1	JC_03557-RA
OG0005078	XP_034837481.1	JC_15202-RA
OG0005079	XP_034832064.1	JC_07284-RA
OG0005080	XP_034825403.1	JC_02368-RA
OG0005081	XP_034827251.1	JC_07942-RA
OG0005083	XP_034836435.1	JC_14095-RA
OG0005084	XP_034827241.1	JC_07943-RA
OG0005085	XP_034838808.1	JC_16710-RA
OG0005086	XP_034835138.1	JC_10280-RA
OG0005087	XP_034835245.1	JC_10281-RA
OG0005088	XP_034834498.1	JC_10495-RA
OG0005089	XP_034836759.1	JC_15543-RA
OG0005090	XP_034830716.1	JC_03558-RA
OG0005091	XP_034834349.1	JC_10494-RA
OG0005092	XP_034834591.1	JC_10496-RA
OG0005093	XP_034830721.1	JC_03559-RA
OG0005094	XP_034836132.1	JC_13007-RA
OG0005095	XP_034836760.1	JC_15542-RA
OG0005097	XP_034831404.1	JC_06757-RA
OG0005098	XP_034831382.1	JC_06758-RA
OG0005099	XP_034840176.1	JC_03657-RA
OG0005100	XP_034834864.1	JC_10497-RA
OG0005101	XP_034834860.1	JC_10498-RA
OG0005102	XP_034835247.1	JC_10285-RA
OG0005103	XP_034833503.1	JC_05659-RA
OG0005104	XP_034831405.1	JC_06759-RA
OG0005105	XP_034832607.1	JC_01595-RA, JC_17233-RA
OG0005106	XP_034834862.1	JC_10501-RA, JC_10500-RA
OG0005107	XP_034835839.1	JC_13003-RA
OG0005108	XP_034827973.1	JC_16199-RA
OG0005109	XP_034831396.1	JC_06766-RA
OG0005110	XP_034839528.1	JC_01655-RA
OG0005111	XP_034828289.1	JC_16200-RA
OG0005112	XP_034834924.1	JC_10503-RA
OG0005113	XP_034835841.1, XP_034835842.1	JC_13002-RA
OG0005114	XP_034828285.1	JC_16202-RA
OG0005115	XP_034835857.1	JC_13000-RA
OG0005116	XP_034835006.1	JC_10505-RA
OG0005117	XP_034829252.1	JC_05542-RA
OG0005118	XP_034829255.1	JC_05537-RA
OG0005119	XP_034841452.1	JC_07951-RA
OG0005120	XP_034829251.1	JC_05536-RA
OG0005121	XP_034841217.1	JC_07952-RA
OG0005122	XP_034828975.1	JC_05535-RA
OG0005123	XP_034826956.1	JC_09751-RA
OG0005124	XP_034837497.1	JC_15189-RA
OG0005125	XP_034835941.1	JC_12997-RA
OG0005126	XP_034826348.1	JC_14572-RA
OG0005127	XP_034826331.1	JC_14570-RA
OG0005128	XP_034839109.1	JC_16718-RA
OG0005129	XP_034841344.1	JC_07956-RA
OG0005130	XP_034834189.1	JC_01592-RA
OG0005131	XP_034828949.1	JC_05533-RA
OG0005132	XP_034824431.1	JC_04460-RA
OG0005133	XP_034830315.1	JC_03563-RA
OG0005134	XP_034837814.1	JC_17092-RA
OG0005136	XP_034824432.1	JC_04461-RA
OG0005137	XP_034831881.1	JC_07359-RA
OG0005138	XP_034831866.1	JC_07360-RA
OG0005139	XP_034829373.1	JC_05532-RA
OG0005140	XP_034838086.1	JC_17094-RA
OG0005141	XP_034826686.1	JC_09752-RA
OG0005142	XP_034841513.1	JC_07959-RA
OG0005143	XP_034829372.1	JC_05531-RA
OG0005144	XP_034827340.1	JC_09753-RA
OG0005145	XP_034824690.1	JC_07960-RA
OG0005146	XP_034835241.1	JC_10289-RA
OG0005147	XP_034840158.1	JC_03661-RA
OG0005148	XP_034823970.1	JC_00733-RA
OG0005149	XP_034831880.1	JC_07362-RA
OG0005150	XP_034840157.1	JC_03663-RA
OG0005151	XP_034824506.1	JC_07962-RA
OG0005152	XP_034831873.1	JC_07363-RA
OG0005153	XP_034827342.1	JC_09756-RA
OG0005154	XP_034832562.1	JC_11522-RA
OG0005155	XP_034833862.1	JC_12795-RA
OG0005156	XP_034839267.1	JC_02278-RA
OG0005157	XP_034837469.1	JC_01588-RA
OG0005158	XP_034833860.1	JC_12793-RA
OG0005159	XP_034840210.1	JC_03668-RA
OG0005160	XP_034837419.1	JC_01586-RA
OG0005161	XP_034832593.1	JC_11526-RA
OG0005162	XP_034827343.1	JC_09762-RA
OG0005163	XP_034839157.1	JC_02280-RA
OG0005164	XP_034825645.1	JC_02362-RA
OG0005165	XP_034826714.1	JC_09761-RA
OG0005166	XP_034825521.1	JC_07964-RA
OG0005167	XP_034840769.1	JC_03669-RA
OG0005168	XP_034825646.1	JC_02360-RA
OG0005169	XP_034823969.1	JC_00736-RA
OG0005170	XP_034825641.1	JC_02358-RA
OG0005171	XP_034839088.1	JC_16729-RA
OG0005172	XP_034823948.1	JC_00739-RA
OG0005174	XP_034834067.1	JC_12786-RA
OG0005176	XP_034837503.1	JC_01584-RA
OG0005177	XP_034837726.1	JC_15180-RA, JC_15179-RA
OG0005178	XP_034836474.1	JC_14096-RA
OG0005179	XP_034834259.1	JC_12784-RA
OG0005180	XP_034831402.1	JC_06774-RA
OG0005181	XP_034830005.1	JC_08651-RA
OG0005182	XP_034826892.1	JC_09768-RA
OG0005184	XP_034826894.1	JC_09770-RA
OG0005185	XP_034839277.1	JC_02286-RA
OG0005186	XP_034836796.1	JC_15517-RA
OG0005188	XP_034828343.1	JC_06075-RA
OG0005190	XP_034837146.1	JC_15025-RA
OG0005191	XP_034828079.1	JC_16161-RA
OG0005192	XP_034826895.1	JC_09775-RA
OG0005194	XP_034831380.1	JC_06780-RA
OG0005195	XP_034834691.1	JC_10524-RA
OG0005196	XP_034832663.1, XP_034832662.1	JC_11544-RA
OG0005197	XP_034837388.1	JC_01574-RA
OG0005198	XP_034828076.1	JC_16162-RA
OG0005199	XP_034831399.1	JC_06783-RA
OG0005200	XP_034835256.1	JC_10296-RA
OG0005201	XP_034831411.1	JC_06784-RA
OG0005202	XP_034834937.1	JC_10526-RA
OG0005203	XP_034823976.1	JC_00752-RA
OG0005204	XP_034823999.1	JC_00753-RA
OG0005205	XP_034834258.1	JC_12431-RA
OG0005207	XP_034828354.1	JC_06083-RA
OG0005208	XP_034838103.1	JC_17107-RA
OG0005209	XP_034840345.1	JC_03680-RA
OG0005210	XP_034831403.1	JC_06786-RA
OG0005211	XP_034837595.1	JC_01572-RA
OG0005212	XP_034837480.1	JC_01570-RA
OG0005213	XP_034833008.1	JC_11549-RA
OG0005214	XP_034838935.1	JC_16738-RA
OG0005215	XP_034837552.1	JC_01568-RA
OG0005216	XP_034823977.1	JC_00756-RA
OG0005217	XP_034838101.1	JC_17111-RA
OG0005218	XP_034838097.1	JC_17112-RA
OG0005219	XP_034840814.1	JC_03681-RA
OG0005220	XP_034831385.1	JC_06791-RA, JC_06792-RA
OG0005221	XP_034828344.1	JC_06087-RA
OG0005222	XP_034830477.1	JC_03570-RA
OG0005223	XP_034835260.1	JC_10303-RA
OG0005224	XP_034826346.1	JC_14562-RA
OG0005225	XP_034824721.1	JC_04469-RA
OG0005226	XP_034825354.1	JC_02351-RA
OG0005227	XP_034828793.1	JC_06088-RA
OG0005228	XP_034825353.1	JC_02349-RA
OG0005229	XP_034824635.1	JC_04470-RA
OG0005230	XP_034832943.1	JC_11447-RA
OG0005231	XP_034831393.1	JC_06794-RA
OG0005232	XP_034839288.1	JC_02284-RA
OG0005234	XP_034824642.1	JC_04474-RA
OG0005235	XP_034834671.1	JC_10545-RA
OG0005236	XP_034829749.1	JC_08679-RA
OG0005237	XP_034829748.1	JC_08680-RA
OG0005238	XP_034824643.1	JC_04475-RA
OG0005239	XP_034834020.1	JC_12421-RA
OG0005240	XP_034834739.1	JC_10546-RA
OG0005241	XP_034824639.1	JC_04477-RA
OG0005242	XP_034838787.1	JC_16586-RA
OG0005243	XP_034823958.1	JC_00762-RA
OG0005244	XP_034840842.1	JC_00764-RA
OG0005245	XP_034824634.1	JC_04479-RA
OG0005246	XP_034834025.1	JC_12420-RA
OG0005247	XP_034828947.1	JC_05523-RA
OG0005248	XP_034824221.1	JC_04480-RA
OG0005249	XP_034828946.1	JC_05522-RA
OG0005250	XP_034824719.1	JC_04485-RA
OG0005251	XP_034827767.1	JC_16249-RA
OG0005252	XP_034830888.1	JC_03602-RA
OG0005254	XP_034838987.1	JC_16580-RA
OG0005255	XP_034823965.1	JC_07844-RA
OG0005256	XP_034829810.1	JC_08683-RA
OG0005257	XP_034836784.1	JC_15588-RA
OG0005258	XP_034830337.1	JC_03606-RA
OG0005259	XP_034823995.1	JC_00771-RA
OG0005261	XP_034829152.1	JC_05520-RA
OG0005262	XP_034828951.1	JC_05519-RA
OG0005263	XP_034825149.1	JC_02340-RA
OG0005264	XP_034823962.1	JC_00772-RA
OG0005265	XP_034825150.1	JC_02338-RA
OG0005266	XP_034827680.1	JC_16252-RA
OG0005267	XP_034823940.1	JC_00773-RA
OG0005268	XP_034830887.1	JC_03610-RA
OG0005269	XP_034832657.1	JC_11432-RA
OG0005270	XP_034824000.1	JC_00775-RA
OG0005271	XP_034838588.1	JC_15988-RA, JC_15989-RA
OG0005272	XP_034840847.1	JC_00697-RA
OG0005273	XP_034835631.1	JC_10311-RA
OG0005274	XP_034835627.1	JC_10312-RA
OG0005275	XP_034829816.1	JC_08692-RA
OG0005276	XP_034833047.1	JC_11428-RA
OG0005277	XP_034838993.1	JC_16567-RA
OG0005278	XP_034832032.1	JC_07371-RA
OG0005279	XP_034836730.1	JC_15589-RA
OG0005280	XP_034837205.1	JC_14885-RA
OG0005281	XP_034833049.1	JC_11426-RA
OG0005282	XP_034839426.1	JC_02270-RA
OG0005283	XP_034824427.1	JC_04489-RA
OG0005285	XP_034835073.1	JC_10319-RA
OG0005286	XP_034831724.1	JC_07372-RA
OG0005287	XP_034833152.1	JC_05645-RA
OG0005288	XP_034827674.1	JC_16262-RA
OG0005289	XP_034828957.1	JC_05515-RA
OG0005291	XP_034837039.1	JC_15590-RA
OG0005292	XP_034828941.1	JC_05513-RA
OG0005293	XP_034826341.1	JC_14532-RA
OG0005294	XP_034840712.1	JC_03692-RA
OG0005295	XP_034829877.1	JC_08694-RA
OG0005296	XP_034831831.1	JC_01558-RA
OG0005297	XP_034831716.1	JC_07378-RA
OG0005298	XP_034841188.1	JC_00788-RA
OG0005299	XP_034833052.1	JC_11422-RA
OG0005300	XP_034831846.1	JC_01556-RA
OG0005301	XP_034830016.1	JC_17207-RA
OG0005302	XP_034831725.1	JC_07379-RA
OG0005303	XP_034828980.1	JC_05509-RA
OG0005304	XP_034828978.1	JC_05508-RA
OG0005305	XP_034839005.1	JC_16630-RA
OG0005306	XP_034832802.1	JC_11421-RA
OG0005307	XP_034829149.1	JC_05507-RA
OG0005308	XP_034828942.1	JC_05514-RA
OG0005309	XP_034838773.1	JC_16776-RA
OG0005310	XP_034832800.1	JC_11420-RA
OG0005311	XP_034838998.1	JC_16778-RA
OG0005312	XP_034836089.1	JC_12968-RA
OG0005313	XP_034832597.1	JC_11418-RA
OG0005314	XP_034832594.1	JC_11417-RA
OG0005315	XP_034831253.1	JC_06819-RA
OG0005316	XP_034836385.1	JC_14114-RA
OG0005317	XP_034839268.1	JC_02275-RA
OG0005318	XP_034838554.1	JC_16001-RA
OG0005319	XP_034835072.1	JC_01550-RA
OG0005320	XP_034840705.1	JC_03698-RA
OG0005321	XP_034834700.1	JC_10567-RA
OG0005322	XP_034840706.1	JC_03699-RA
OG0005323	XP_034837042.1	JC_14876-RA
OG0005324	XP_034840720.1	JC_03701-RA
OG0005325	XP_034835392.1	JC_10326-RA
OG0005326	XP_034839265.1	JC_02273-RA
OG0005327	XP_034837044.1	JC_14873-RA
OG0005328	XP_034840871.1	JC_00791-RA
OG0005329	XP_034828998.1	JC_05502-RA
OG0005330	XP_034828997.1	JC_05501-RA
OG0005331	XP_034832968.1	JC_11408-RA
OG0005332	XP_034829465.1	JC_05500-RA
OG0005333	XP_034840349.1	JC_03706-RA
OG0005334	XP_034832970.1	JC_11407-RA
OG0005335	XP_034835387.1	JC_10333-RA
OG0005336	XP_034835179.1	JC_10334-RA
OG0005337	XP_034835180.1	JC_10335-RA
OG0005338	XP_034831721.1	JC_07402-RA
OG0005339	XP_034828786.1	JC_06134-RA
OG0005340	XP_034831706.1	JC_07403-RA
OG0005341	XP_034836518.1	JC_14119-RA
OG0005342	XP_034836353.1	JC_14120-RA
OG0005343	XP_034839002.1	JC_16779-RA
OG0005344	XP_034828678.1	JC_06128-RA
OG0005345	XP_034835650.1	JC_10253-RA
OG0005346	XP_034836249.1	JC_14122-RA
OG0005347	XP_034828222.1	JC_16272-RA
OG0005348	XP_034828221.1	JC_16273-RA
OG0005349	XP_034828225.1	JC_16275-RA
OG0005350	XP_034831539.1	JC_06820-RA
OG0005351	XP_034838907.1	JC_16782-RA
OG0005352	XP_034838559.1	JC_16012-RA
OG0005353	XP_034831094.1	JC_06821-RA
OG0005354	XP_034839105.1	JC_16783-RA
OG0005355	XP_034834709.1	JC_10576-RA
OG0005356	XP_034840872.1	JC_00800-RA
OG0005357	XP_034835510.1	JC_10248-RA
OG0005358	XP_034834706.1	JC_10577-RA
OG0005359	XP_034835705.1	JC_10247-RA
OG0005360	XP_034831713.1	JC_07405-RA
OG0005361	XP_034836684.1, XP_034836683.1	JC_14128-RA
OG0005362	XP_034832417.1	JC_16740-RA, JC_16743-RA
OG0005363	XP_034836742.1	JC_15624-RA
OG0005364	XP_034835657.1	JC_10246-RA
OG0005365	XP_034828084.1	JC_16279-RA
OG0005366	XP_034835682.1	JC_10245-RA
OG0005367	XP_034838379.1	JC_16015-RA
OG0005368	XP_034826026.1	JC_14516-RA
OG0005369	XP_034832969.1	JC_11399-RA, JC_11398-RA
OG0005370	XP_034825500.1	JC_02330-RA
OG0005371	XP_034824649.1	JC_04508-RA
OG0005373	XP_034829145.1	JC_05497-RA
OG0005374	XP_034828697.1	JC_06122-RA
OG0005375	XP_034834962.1	JC_01537-RA
OG0005376	XP_034837211.1	JC_14868-RA
OG0005377	XP_034837038.1	JC_15591-RA
OG0005378	XP_034831917.1	JC_07412-RA
OG0005379	XP_034834703.1	JC_10581-RA
OG0005380	XP_034839250.1	JC_02302-RA
OG0005381	XP_034834714.1	JC_10582-RA
OG0005382	XP_034839006.1	JC_16643-RA
OG0005383	XP_034826012.1	JC_14512-RA
OG0005384	XP_034825320.1	JC_07972-RA
OG0005385	XP_034826020.1	JC_14511-RA
OG0005386	XP_034839150.1	JC_02300-RA
OG0005387	XP_034834936.1	JC_01530-RA
OG0005388	XP_034826769.1	JC_09781-RA
OG0005389	XP_034838777.1	JC_11340-RA
OG0005390	XP_034834254.1	JC_12410-RA
OG0005392	XP_034826009.1	JC_14510-RA
OG0005393	XP_034825544.1	JC_02327-RA
OG0005394	XP_034830176.1	JC_08714-RA
OG0005395	XP_034826008.1	JC_14509-RA
OG0005396	XP_034838470.1	JC_16020-RA
OG0005397	XP_034836357.1	JC_14139-RA
OG0005398	XP_034829170.1	JC_05494-RA
OG0005399	XP_034828098.1	JC_07979-RA
OG0005400	XP_034836844.1	JC_15594-RA
OG0005401	XP_034829174.1	JC_05493-RA
OG0005402	XP_034827720.1	JC_16286-RA
OG0005403	XP_034828421.1	JC_07982-RA
OG0005404	XP_034836691.1	JC_15595-RA
OG0005405	XP_034825346.1	JC_02325-RA
OG0005406	XP_034831524.1	JC_01528-RA
OG0005407	XP_034833229.1	JC_05634-RA
OG0005408	XP_034825345.1	JC_02324-RA
OG0005409	XP_034829168.1	JC_05487-RA
OG0005410	XP_034838459.1	JC_16023-RA
OG0005411	XP_034825342.1	JC_02323-RA
OG0005412	XP_034825349.1	JC_02320-RA
OG0005413	XP_034827526.1	JC_07985-RA
OG0005415	XP_034838489.1	JC_16025-RA
OG0005416	XP_034832031.1	JC_07419-RA
OG0005417	XP_034832252.1	JC_07420-RA
OG0005418	XP_034835689.1	JC_10221-RA
OG0005419	XP_034837015.1	JC_15597-RA
OG0005420	XP_034838980.1	JC_16633-RA
OG0005421	XP_034826475.1	JC_14500-RA
OG0005422	XP_034840179.1	JC_03717-RA
OG0005424	XP_034833833.1	JC_12402-RA
OG0005425	XP_034826006.1	JC_14498-RA
OG0005426	XP_034828909.1	JC_06116-RA
OG0005427	XP_034824956.1	JC_04515-RA
OG0005428	XP_034833238.1	JC_05631-RA
OG0005429	XP_034835653.1	JC_10204-RA
OG0005430	XP_034840326.1	JC_03720-RA
OG0005431	XP_034840330.1	JC_03721-RA
OG0005432	XP_034834725.1	JC_10590-RA
OG0005433	XP_034833057.1	JC_11386-RA
OG0005434	XP_034834689.1	JC_10592-RA
OG0005435	XP_034835654.1	JC_10203-RA
OG0005436	XP_034839388.1	JC_02293-RA
OG0005437	XP_034826609.1	JC_14493-RA
OG0005438	XP_034832428.1	JC_01522-RA
OG0005439	XP_034835651.1	JC_10202-RA
OG0005440	XP_034837356.1	JC_14866-RA
OG0005441	XP_034840332.1	JC_03724-RA
OG0005442	XP_034832440.1	JC_01519-RA
OG0005443	XP_034841546.1	JC_00831-RA
OG0005444	XP_034840322.1	JC_03725-RA
OG0005445	XP_034836092.1	JC_12952-RA
OG0005446	XP_034841535.1	JC_00828-RA
OG0005447	XP_034841542.1	JC_00829-RA
OG0005448	XP_034840328.1	JC_03727-RA
OG0005449	XP_034841543.1	JC_00827-RA
OG0005450	XP_034836079.1	JC_12951-RA
OG0005451	XP_034838483.1	JC_16035-RA
OG0005452	XP_034840320.1	JC_03729-RA
OG0005453	XP_034834097.1	JC_12399-RA
OG0005454	XP_034828782.1	JC_06149-RA
OG0005455	XP_034833231.1	JC_05626-RA
OG0005456	XP_034837286.1	JC_14907-RA
OG0005457	XP_034827557.1	JC_07990-RA
OG0005458	XP_034840334.1	JC_03731-RA
OG0005459	XP_034834121.1	JC_12395-RA
OG0005460	XP_034826160.1	JC_14487-RA
OG0005461	XP_034832010.1	JC_01518-RA
OG0005462	XP_034826170.1	JC_14485-RA
OG0005463	XP_034834660.1	JC_10598-RA
OG0005465	XP_034826169.1	JC_14483-RA
OG0005466	XP_034834108.1	JC_12392-RA
OG0005467	XP_034826162.1	JC_14480-RA
OG0005468	XP_034830911.1	JC_03587-RA
OG0005469	XP_034835665.1	JC_10194-RA
OG0005470	XP_034828555.1	JC_06154-RA
OG0005471	XP_034835663.1	JC_10193-RA
OG0005472	XP_034826168.1	JC_14479-RA
OG0005473	XP_034826919.1	JC_09787-RA
OG0005474	XP_034826916.1	JC_09788-RA
OG0005475	XP_034833233.1	JC_05622-RA
OG0005476	XP_034835547.1	JC_10191-RA
OG0005477	XP_034826172.1	JC_14478-RA
OG0005478	XP_034834099.1	JC_12388-RA
OG0005479	XP_034829238.1	JC_05482-RA
OG0005480	XP_034836449.1	JC_14145-RA
OG0005481	XP_034834745.1	JC_10600-RA
OG0005482	XP_034826558.1	JC_14475-RA
OG0005483	XP_034834107.1	JC_12386-RA
OG0005484	XP_034837934.1	JC_17025-RA
OG0005485	XP_034829235.1	JC_05481-RA
OG0005486	XP_034834105.1	JC_12382-RA
OG0005487	XP_034840882.1	JC_00813-RA
OG0005488	XP_034834727.1	JC_10604-RA
OG0005489	XP_034824536.1	JC_07993-RA
OG0005490	XP_034835087.1	JC_10186-RA
OG0005491	XP_034836364.1	JC_14148-RA
OG0005493	XP_034841557.1	JC_00811-RA
OG0005494	XP_034841547.1	JC_00810-RA
OG0005495	XP_034838511.1	JC_16040-RA
OG0005496	XP_034836680.1	JC_14151-RA
OG0005497	XP_034839724.1	JC_01887-RA
OG0005498	XP_034828591.1	JC_06169-RA
OG0005499	XP_034827350.1	JC_09798-RA
OG0005500	XP_034834101.1	JC_12378-RA
OG0005501	XP_034834744.1	JC_10610-RA
OG0005502	XP_034834106.1	JC_12376-RA
OG0005503	XP_034828675.1	JC_06170-RA
OG0005504	XP_034827351.1	JC_09800-RA
OG0005505	XP_034832107.1	JC_07425-RA
OG0005506	XP_034834697.1	JC_10613-RA
OG0005507	XP_034832103.1	JC_07426-RA
OG0005508	XP_034827704.1	JC_16293-RA
OG0005509	XP_034834945.1	JC_10614-RA
OG0005510	XP_034836125.1	JC_12942-RA
OG0005511	XP_034827717.1	JC_16294-RA
OG0005512	XP_034828695.1	JC_06173-RA
OG0005513	XP_034836126.1	JC_12940-RA
OG0005514	XP_034829848.1	JC_08732-RA
OG0005515	XP_034836127.1	JC_12936-RA
OG0005516	XP_034830696.1	JC_03580-RA
OG0005517	XP_034834720.1	JC_10619-RA
OG0005518	XP_034827286.1	JC_09810-RA
OG0005519	XP_034829855.1	JC_08734-RA
OG0005520	XP_034839324.1	JC_02235-RA
OG0005521	XP_034837705.1	JC_01510-RA
OG0005522	XP_034835716.1	JC_12935-RA
OG0005523	XP_034840496.1	JC_03738-RA
OG0005524	XP_034828688.1	JC_06176-RA
OG0005525	XP_034837684.1	JC_01508-RA
OG0005526	XP_034827718.1	JC_16306-RA
OG0005527	XP_034839790.1	JC_02234-RA
OG0005528	XP_034834749.1	JC_10620-RA
OG0005529	XP_034838906.1	JC_16593-RA
OG0005530	XP_034833748.1	JC_12527-RA
OG0005531	XP_034833749.1	JC_12525-RA
OG0005532	XP_034828691.1	JC_06177-RA
OG0005533	XP_034833750.1	JC_12523-RA
OG0005534	XP_034833743.1	JC_12522-RA
OG0005535	XP_034828686.1	JC_06186-RA
OG0005536	XP_034834736.1	JC_10621-RA
OG0005537	XP_034835870.1	JC_13053-RA
OG0005538	XP_034828693.1	JC_06185-RA
OG0005539	XP_034825944.1	JC_14424-RA
OG0005540	XP_034828687.1	JC_06184-RA
OG0005541	XP_034832947.1	JC_11376-RA
OG0005542	XP_034828477.1	JC_06182-RA
OG0005543	XP_034827714.1	JC_16407-RA
OG0005544	XP_034840447.1	JC_03745-RA
OG0005545	XP_034833742.1	JC_12518-RA
OG0005546	XP_034833727.1	JC_12517-RA
OG0005547	XP_034834746.1	JC_10627-RA
OG0005548	XP_034836409.1	JC_14035-RA
OG0005549	XP_034828777.1	JC_06188-RA
OG0005551	XP_034835249.1	JC_10178-RA
OG0005552	XP_034835718.1	JC_12925-RA
OG0005553	XP_034831963.1	JC_01505-RA
OG0005554	XP_034834181.1	JC_12509-RA
OG0005555	XP_034836210.1	JC_01504-RA
OG0005556	XP_034825952.1	JC_14421-RA
OG0005557	XP_034826838.1	JC_09696-RA
OG0005558	XP_034826818.1	JC_09695-RA
OG0005559	XP_034826974.1	JC_09694-RA
OG0005560	XP_034834329.1	JC_12506-RA
OG0005561	XP_034829853.1	JC_08739-RA
OG0005562	XP_034836156.1	JC_12917-RA
OG0005563	XP_034828722.1	JC_06193-RA
OG0005564	XP_034836158.1	JC_12916-RA
OG0005565	XP_034836220.1	JC_01501-RA
OG0005566	XP_034834300.1	JC_12505-RA
OG0005567	XP_034834317.1	JC_12504-RA
OG0005568	XP_034840846.1	JC_00705-RA
OG0005569	XP_034834312.1	JC_12499-RA
OG0005570	XP_034828776.1	JC_06198-RA, JC_06199-RA
OG0005571	XP_034830722.1	JC_03574-RA
OG0005572	XP_034838933.1	JC_16682-RA
OG0005573	XP_034834319.1, XP_034834318.1	JC_12496-RA
OG0005574	XP_034834302.1	JC_12495-RA
OG0005575	XP_034828150.1	JC_16392-RA
OG0005576	XP_034828633.1	JC_06202-RA
OG0005577	XP_034828775.1	JC_06203-RA
OG0005578	XP_034837207.1	JC_14839-RA
OG0005579	XP_034826822.1	JC_09685-RA
OG0005580	XP_034832611.1	JC_11373-RA
OG0005581	XP_034838486.1	JC_16094-RA
OG0005582	XP_034834304.1	JC_12491-RA
OG0005583	XP_034828151.1	JC_16391-RA
OG0005584	XP_034836165.1	JC_12904-RA
OG0005586	XP_034838134.1	JC_17037-RA
OG0005587	XP_034834311.1	JC_12490-RA
OG0005588	XP_034836155.1	JC_12902-RA
OG0005589	XP_034828483.1	JC_06206-RA
OG0005590	XP_034829850.1	JC_08743-RA
OG0005591	XP_034834306.1	JC_12489-RA
OG0005592	XP_034840481.1	JC_08008-RA
OG0005593	XP_034840469.1	JC_08007-RA
OG0005594	XP_034836157.1	JC_12901-RA
OG0005595	XP_034826786.1	JC_09681-RA
OG0005596	XP_034835198.1	JC_10176-RA
OG0005597	XP_034836159.1	JC_12899-RA
OG0005599	XP_034838498.1	JC_16080-RA
OG0005600	XP_034831284.1	JC_06836-RA
OG0005601	XP_034840449.1	JC_03751-RA
OG0005602	XP_034828474.1	JC_06210-RA
OG0005603	XP_034828536.1	JC_06211-RA
OG0005604	XP_034839013.1	JC_16674-RA
OG0005605	XP_034837225.1	JC_14841-RA
OG0005606	XP_034828533.1	JC_06212-RA
OG0005607	XP_034836136.1	JC_12896-RA
OG0005608	XP_034835804.1	JC_12855-RA
OG0005609	XP_034840457.1	JC_03754-RA
OG0005610	XP_034835524.1	JC_10174-RA
OG0005611	XP_034840361.1	JC_03755-RA
